sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.58 | Public IP: 182.57.231.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 2d 10h:18m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 5762088301 | Bytes Rx: 1166439592 | IP Addr: 10.150.237.58 | Public IP: 182.57.231.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 2d 10h:18m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 5762088301 | Bytes Rx: 1166439592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 |Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 ||
Username: monalade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.245 | Public IP: 106.193.225.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:34 IST Fri Jun 26 2020 | Duration: 1h:42m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 58412760 | Bytes Rx: 33225309 | IP Addr: 10.150.236.245 | Public IP: 106.193.225.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:34 IST Fri Jun 26 2020 | Duration: 1h:42m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 58412760 | Bytes Rx: 33225309 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63028 | Audit Session ID: 0a96cf690f6340005ef54d62 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63028 | Audit Session ID: 0a96cf690f6340005ef54d62 | Security Group Tag: none | EasyVPN: 0 ||
Username: PranPati | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC8 | IP Addr: 10.150.245.17 | Public IP: 157.33.157.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:59 IST Fri Jun 26 2020 | Duration: 1h:40m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 201034436 | Bytes Rx: 66721265 | IP Addr: 10.150.245.17 | Public IP: 157.33.157.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:59 IST Fri Jun 26 2020 | Duration: 1h:40m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 201034436 | Bytes Rx: 66721265 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63029 | Audit Session ID: 0a96cf690f6350005ef54df3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63029 | Audit Session ID: 0a96cf690f6350005ef54df3 | Security Group Tag: none | EasyVPN: 0 ||
Username: pusortee | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC17 | IP Addr: 10.150.245.26 | Public IP: 45.127.120.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:53 IST Fri Jun 26 2020 | Duration: 1h:39m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 71033706 | Bytes Rx: 64475725 | IP Addr: 10.150.245.26 | Public IP: 45.127.120.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:53 IST Fri Jun 26 2020 | Duration: 1h:39m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 71033706 | Bytes Rx: 64475725 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63031 | Audit Session ID: 0a96cf690f6370005ef54e29 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63031 | Audit Session ID: 0a96cf690f6370005ef54e29 | Security Group Tag: none | EasyVPN: 0 ||
Username: zunsheik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.213 | Public IP: 157.47.29.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:17 IST Fri Jun 26 2020 | Duration: 1h:38m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 119636514 | Bytes Rx: 39337317 | IP Addr: 10.150.237.213 | Public IP: 157.47.29.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:17 IST Fri Jun 26 2020 | Duration: 1h:38m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 119636514 | Bytes Rx: 39337317 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63032 | Audit Session ID: 0a96cf690f6380005ef54e7d | Security Group Tag: none | EasyVPN: 0 |Session ID: 63032 | Audit Session ID: 0a96cf690f6380005ef54e7d | Security Group Tag: none | EasyVPN: 0 ||
Username: cholkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.216 | Public IP: 103.57.143.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:28 IST Fri Jun 26 2020 | Duration: 1h:37m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 600883928 | Bytes Rx: 50697821 | IP Addr: 10.150.237.216 | Public IP: 103.57.143.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:28 IST Fri Jun 26 2020 | Duration: 1h:37m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 600883928 | Bytes Rx: 50697821 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63033 | Audit Session ID: 0a96cf690f6390005ef54e88 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63033 | Audit Session ID: 0a96cf690f6390005ef54e88 | Security Group Tag: none | EasyVPN: 0 ||
Username: nikitasi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.217 | Public IP: 49.36.135.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:29 IST Fri Jun 26 2020 | Duration: 1h:37m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 62037748 | Bytes Rx: 44747133 | IP Addr: 10.150.237.217 | Public IP: 49.36.135.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:29 IST Fri Jun 26 2020 | Duration: 1h:37m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 62037748 | Bytes Rx: 44747133 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63034 | Audit Session ID: 0a96cf690f63a0005ef54e89 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63034 | Audit Session ID: 0a96cf690f63a0005ef54e89 | Security Group Tag: none | EasyVPN: 0 ||
Username: Vinitku | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.218 | Public IP: 49.14.147.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:32 IST Fri Jun 26 2020 | Duration: 1h:37m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 183803033 | Bytes Rx: 21938072 | IP Addr: 10.150.237.218 | Public IP: 49.14.147.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:32 IST Fri Jun 26 2020 | Duration: 1h:37m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 183803033 | Bytes Rx: 21938072 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63035 | Audit Session ID: 0a96cf690f63b0005ef54e8c | Security Group Tag: none | EasyVPN: 0 |Session ID: 63035 | Audit Session ID: 0a96cf690f63b0005ef54e8c | Security Group Tag: none | EasyVPN: 0 ||
Username: khumrask | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC6 | IP Addr: 10.150.245.15 | Public IP: 49.33.164.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:46 IST Fri Jun 26 2020 | Duration: 1h:37m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 127034830 | Bytes Rx: 33115951 | IP Addr: 10.150.245.15 | Public IP: 49.33.164.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:46 IST Fri Jun 26 2020 | Duration: 1h:37m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 127034830 | Bytes Rx: 33115951 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63037 | Audit Session ID: 0a96cf690f63d0005ef54e9a | Security Group Tag: none | EasyVPN: 0 |Session ID: 63037 | Audit Session ID: 0a96cf690f63d0005ef54e9a | Security Group Tag: none | EasyVPN: 0 ||
Username: anthakar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.221 | Public IP: 47.247.132.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:46 IST Fri Jun 26 2020 | Duration: 1h:36m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 208173141 | Bytes Rx: 37653889 | IP Addr: 10.150.237.221 | Public IP: 47.247.132.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:46 IST Fri Jun 26 2020 | Duration: 1h:36m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 208173141 | Bytes Rx: 37653889 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63039 | Audit Session ID: 0a96cf690f63f0005ef54ed6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63039 | Audit Session ID: 0a96cf690f63f0005ef54ed6 | Security Group Tag: none | EasyVPN: 0 ||
Username: rukulkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.223 | Public IP: 117.195.103.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:02 IST Fri Jun 26 2020 | Duration: 1h:36m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 92211869 | Bytes Rx: 20409688 | IP Addr: 10.150.237.223 | Public IP: 117.195.103.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:02 IST Fri Jun 26 2020 | Duration: 1h:36m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 92211869 | Bytes Rx: 20409688 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63040 | Audit Session ID: 0a96cf690f6400005ef54ee6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63040 | Audit Session ID: 0a96cf690f6400005ef54ee6 | Security Group Tag: none | EasyVPN: 0 ||
Username: vramchan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.222 | Public IP: 106.193.188.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:04 IST Fri Jun 26 2020 | Duration: 1h:36m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 94793743 | Bytes Rx: 23410099 | IP Addr: 10.150.237.222 | Public IP: 106.193.188.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:04 IST Fri Jun 26 2020 | Duration: 1h:36m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 94793743 | Bytes Rx: 23410099 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63041 | Audit Session ID: 0a96cf690f6410005ef54ee8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63041 | Audit Session ID: 0a96cf690f6410005ef54ee8 | Security Group Tag: none | EasyVPN: 0 ||
Username: brijpate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.224 | Public IP: 203.192.244.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:30 IST Fri Jun 26 2020 | Duration: 1h:35m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 188759390 | Bytes Rx: 36710397 | IP Addr: 10.150.237.224 | Public IP: 203.192.244.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:30 IST Fri Jun 26 2020 | Duration: 1h:35m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 188759390 | Bytes Rx: 36710397 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63042 | Audit Session ID: 0a96cf690f6420005ef54f02 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63042 | Audit Session ID: 0a96cf690f6420005ef54f02 | Security Group Tag: none | EasyVPN: 0 ||
Username: DivShete | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.225 | Public IP: 160.202.156.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:47 IST Fri Jun 26 2020 | Duration: 1h:35m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 40598566 | Bytes Rx: 22719923 | IP Addr: 10.150.237.225 | Public IP: 160.202.156.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:47 IST Fri Jun 26 2020 | Duration: 1h:35m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 40598566 | Bytes Rx: 22719923 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63043 | Audit Session ID: 0a96cf690f6430005ef54f13 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63043 | Audit Session ID: 0a96cf690f6430005ef54f13 | Security Group Tag: none | EasyVPN: 0 ||
Username: PratBans | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.228 | Public IP: 157.47.12.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:25 IST Fri Jun 26 2020 | Duration: 1h:34m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 51082296 | Bytes Rx: 19826479 | IP Addr: 10.150.237.228 | Public IP: 157.47.12.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:25 IST Fri Jun 26 2020 | Duration: 1h:34m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 51082296 | Bytes Rx: 19826479 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63045 | Audit Session ID: 0a96cf690f6450005ef54f39 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63045 | Audit Session ID: 0a96cf690f6450005ef54f39 | Security Group Tag: none | EasyVPN: 0 ||
Username: kritibal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.227 | Public IP: 223.182.13.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:29 IST Fri Jun 26 2020 | Duration: 1h:34m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 153450844 | Bytes Rx: 105891358 | IP Addr: 10.150.237.227 | Public IP: 223.182.13.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:29 IST Fri Jun 26 2020 | Duration: 1h:34m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 153450844 | Bytes Rx: 105891358 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63046 | Audit Session ID: 0a96cf690f6460005ef54f3d | Security Group Tag: none | EasyVPN: 0 |Session ID: 63046 | Audit Session ID: 0a96cf690f6460005ef54f3d | Security Group Tag: none | EasyVPN: 0 ||
Username: SuhasJag | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.230 | Public IP: 103.210.200.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:08 IST Fri Jun 26 2020 | Duration: 1h:34m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 156836099 | Bytes Rx: 27554073 | IP Addr: 10.150.237.230 | Public IP: 103.210.200.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:08 IST Fri Jun 26 2020 | Duration: 1h:34m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 156836099 | Bytes Rx: 27554073 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63051 | Audit Session ID: 0a96cf690f64b0005ef54f64 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63051 | Audit Session ID: 0a96cf690f64b0005ef54f64 | Security Group Tag: none | EasyVPN: 0 ||
Username: AKaware | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.231 | Public IP: 49.35.101.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:17 IST Fri Jun 26 2020 | Duration: 1h:34m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 148456109 | Bytes Rx: 13932468 | IP Addr: 10.150.237.231 | Public IP: 49.35.101.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:17 IST Fri Jun 26 2020 | Duration: 1h:34m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 148456109 | Bytes Rx: 13932468 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63053 | Audit Session ID: 0a96cf690f64d0005ef54f6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 63053 | Audit Session ID: 0a96cf690f64d0005ef54f6d | Security Group Tag: none | EasyVPN: 0 ||
Username: AGarai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.232 | Public IP: 106.210.140.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:19 IST Fri Jun 26 2020 | Duration: 1h:34m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 296155518 | Bytes Rx: 305486496 | IP Addr: 10.150.237.232 | Public IP: 106.210.140.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:19 IST Fri Jun 26 2020 | Duration: 1h:34m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 296155518 | Bytes Rx: 305486496 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63054 | Audit Session ID: 0a96cf690f64e0005ef54f6f | Security Group Tag: none | EasyVPN: 0 |Session ID: 63054 | Audit Session ID: 0a96cf690f64e0005ef54f6f | Security Group Tag: none | EasyVPN: 0 ||
Username: ganpawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.233 | Public IP: 157.33.177.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:25 IST Fri Jun 26 2020 | Duration: 1h:33m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 121333166 | Bytes Rx: 45426290 | IP Addr: 10.150.237.233 | Public IP: 157.33.177.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:25 IST Fri Jun 26 2020 | Duration: 1h:33m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 121333166 | Bytes Rx: 45426290 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63055 | Audit Session ID: 0a96cf690f64f0005ef54f75 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63055 | Audit Session ID: 0a96cf690f64f0005ef54f75 | Security Group Tag: none | EasyVPN: 0 ||
