sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: styagi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 1d 19h:04m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 745879115 | Bytes Rx: 383324644 | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 1d 19h:04m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 745879115 | Bytes Rx: 383324644 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 |Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 ||
Username: achaugul | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.150 | Public IP: 223.189.2.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:33 IST Sat Jun 6 2020 | Duration: 1h:21m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 861481560 | Bytes Rx: 43900271 | IP Addr: 10.150.237.150 | Public IP: 223.189.2.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:33 IST Sat Jun 6 2020 | Duration: 1h:21m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 861481560 | Bytes Rx: 43900271 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288730 | Audit Session ID: 0a96cf69467da0005edb1e05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288730 | Audit Session ID: 0a96cf69467da0005edb1e05 | Security Group Tag: none | EasyVPN: 0 ||
Username: goutbehe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.153 | Public IP: 103.118.144.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:44 IST Sat Jun 6 2020 | Duration: 1h:20m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 6996325 | Bytes Rx: 5904496 | IP Addr: 10.150.237.153 | Public IP: 103.118.144.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:09:44 IST Sat Jun 6 2020 | Duration: 1h:20m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 6996325 | Bytes Rx: 5904496 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288732 | Audit Session ID: 0a96cf69467dc0005edb1e10 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288732 | Audit Session ID: 0a96cf69467dc0005edb1e10 | Security Group Tag: none | EasyVPN: 0 ||
Username: sbaviska | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.154 | Public IP: 49.35.87.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:10:02 IST Sat Jun 6 2020 | Duration: 1h:20m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 107081434 | Bytes Rx: 21948323 | IP Addr: 10.150.237.154 | Public IP: 49.35.87.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:10:02 IST Sat Jun 6 2020 | Duration: 1h:20m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 107081434 | Bytes Rx: 21948323 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288733 | Audit Session ID: 0a96cf69467dd0005edb1e22 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288733 | Audit Session ID: 0a96cf69467dd0005edb1e22 | Security Group Tag: none | EasyVPN: 0 ||
Username: sudixit | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.164 | Public IP: 117.97.240.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:13 IST Sat Jun 6 2020 | Duration: 1h:19m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 61393039 | Bytes Rx: 34700317 | IP Addr: 10.150.236.164 | Public IP: 117.97.240.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:13 IST Sat Jun 6 2020 | Duration: 1h:19m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 61393039 | Bytes Rx: 34700317 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288737 | Audit Session ID: 0a96cf69467e10005edb1e69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288737 | Audit Session ID: 0a96cf69467e10005edb1e69 | Security Group Tag: none | EasyVPN: 0 ||
Username: Asuhagiy | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.186 | Public IP: 1.38.164.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:22 IST Sat Jun 6 2020 | Duration: 1h:19m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 125336195 | Bytes Rx: 21022492 | IP Addr: 10.150.236.186 | Public IP: 1.38.164.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:22 IST Sat Jun 6 2020 | Duration: 1h:19m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 125336195 | Bytes Rx: 21022492 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288738 | Audit Session ID: 0a96cf69467e20005edb1e72 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288738 | Audit Session ID: 0a96cf69467e20005edb1e72 | Security Group Tag: none | EasyVPN: 0 ||
Username: Vjakkang | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.7 | Public IP: 103.110.253.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:37 IST Sat Jun 6 2020 | Duration: 1h:19m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 18208945 | Bytes Rx: 3789877 | IP Addr: 10.150.237.7 | Public IP: 103.110.253.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:37 IST Sat Jun 6 2020 | Duration: 1h:19m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 18208945 | Bytes Rx: 3789877 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288740 | Audit Session ID: 0a96cf69467e40005edb1e81 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288740 | Audit Session ID: 0a96cf69467e40005edb1e81 | Security Group Tag: none | EasyVPN: 0 ||
Username: kunkoli | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.222 | Public IP: 103.97.99.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:38 IST Sat Jun 6 2020 | Duration: 1h:19m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 217747494 | Bytes Rx: 15154548 | IP Addr: 10.150.236.222 | Public IP: 103.97.99.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:38 IST Sat Jun 6 2020 | Duration: 1h:19m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 217747494 | Bytes Rx: 15154548 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288741 | Audit Session ID: 0a96cf69467e50005edb1e82 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288741 | Audit Session ID: 0a96cf69467e50005edb1e82 | Security Group Tag: none | EasyVPN: 0 ||
Username: amahore | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.8 | Public IP: 157.33.210.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:39 IST Sat Jun 6 2020 | Duration: 1h:19m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 105208919 | Bytes Rx: 30429959 | IP Addr: 10.150.237.8 | Public IP: 157.33.210.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:39 IST Sat Jun 6 2020 | Duration: 1h:19m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 105208919 | Bytes Rx: 30429959 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288742 | Audit Session ID: 0a96cf69467e60005edb1e83 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288742 | Audit Session ID: 0a96cf69467e60005edb1e83 | Security Group Tag: none | EasyVPN: 0 ||
Username: vishakja | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.10 | Public IP: 49.35.65.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:49 IST Sat Jun 6 2020 | Duration: 1h:18m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 153289817 | Bytes Rx: 11393095 | IP Addr: 10.150.237.10 | Public IP: 49.35.65.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:49 IST Sat Jun 6 2020 | Duration: 1h:18m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 153289817 | Bytes Rx: 11393095 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288743 | Audit Session ID: 0a96cf69467e70005edb1e8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 288743 | Audit Session ID: 0a96cf69467e70005edb1e8d | Security Group Tag: none | EasyVPN: 0 ||
Username: AjaysY | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.9 | Public IP: 106.210.221.54 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:11:53 IST Sat Jun 6 2020 | Duration: 1h:18m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 53876368 | Bytes Rx: 22805342 | IP Addr: 10.150.237.9 | Public IP: 106.210.221.54 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:11:53 IST Sat Jun 6 2020 | Duration: 1h:18m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 53876368 | Bytes Rx: 22805342 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288744 | Audit Session ID: 0a96cf69467e80005edb1e91 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288744 | Audit Session ID: 0a96cf69467e80005edb1e91 | Security Group Tag: none | EasyVPN: 0 ||
Username: lavenkat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.11 | Public IP: 171.78.160.124 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:11:54 IST Sat Jun 6 2020 | Duration: 1h:18m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 189393876 | Bytes Rx: 53359633 | IP Addr: 10.150.237.11 | Public IP: 171.78.160.124 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:11:54 IST Sat Jun 6 2020 | Duration: 1h:18m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 189393876 | Bytes Rx: 53359633 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288745 | Audit Session ID: 0a96cf69467e90005edb1e92 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288745 | Audit Session ID: 0a96cf69467e90005edb1e92 | Security Group Tag: none | EasyVPN: 0 ||
Username: svishwa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.252 | Public IP: 106.193.192.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:10 IST Sat Jun 6 2020 | Duration: 1h:18m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 190497600 | Bytes Rx: 82934230 | IP Addr: 10.150.236.252 | Public IP: 106.193.192.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:10 IST Sat Jun 6 2020 | Duration: 1h:18m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 190497600 | Bytes Rx: 82934230 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288746 | Audit Session ID: 0a96cf69467ea0005edb1ea2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288746 | Audit Session ID: 0a96cf69467ea0005edb1ea2 | Security Group Tag: none | EasyVPN: 0 ||
Username: dpawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.28 | Public IP: 49.32.13.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:39 IST Sat Jun 6 2020 | Duration: 1h:16m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 36141604 | Bytes Rx: 14885627 | IP Addr: 10.150.237.28 | Public IP: 49.32.13.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:39 IST Sat Jun 6 2020 | Duration: 1h:16m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 36141604 | Bytes Rx: 14885627 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288750 | Audit Session ID: 0a96cf69467ee0005edb1f37 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288750 | Audit Session ID: 0a96cf69467ee0005edb1f37 | Security Group Tag: none | EasyVPN: 0 ||
Username: ANIMIRAJ | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.54 | Public IP: 157.33.185.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:52 IST Sat Jun 6 2020 | Duration: 1h:15m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 41978138 | Bytes Rx: 11507649 | IP Addr: 10.150.237.54 | Public IP: 157.33.185.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:52 IST Sat Jun 6 2020 | Duration: 1h:15m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 41978138 | Bytes Rx: 11507649 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288752 | Audit Session ID: 0a96cf69467f00005edb1f44 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288752 | Audit Session ID: 0a96cf69467f00005edb1f44 | Security Group Tag: none | EasyVPN: 0 ||
Username: AjinkyaS | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.62 | Public IP: 106.220.179.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:13 IST Sat Jun 6 2020 | Duration: 1h:15m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 72789743 | Bytes Rx: 7670156 | IP Addr: 10.150.237.62 | Public IP: 106.220.179.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:13 IST Sat Jun 6 2020 | Duration: 1h:15m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 72789743 | Bytes Rx: 7670156 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288753 | Audit Session ID: 0a96cf69467f10005edb1f59 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288753 | Audit Session ID: 0a96cf69467f10005edb1f59 | Security Group Tag: none | EasyVPN: 0 ||
Username: RahulKad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.123 | Public IP: 42.107.68.39 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:19:13 IST Sat Jun 6 2020 | Duration: 1h:11m:27s | Inactivity:  0h:07m:50s | Bytes Tx: 13084609 | Bytes Rx: 20734696 | IP Addr: 10.150.236.123 | Public IP: 42.107.68.39 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:19:13 IST Sat Jun 6 2020 | Duration: 1h:11m:27s | Inactivity:  0h:07m:50s | Bytes Tx: 13084609 | Bytes Rx: 20734696 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288757 | Audit Session ID: 0a96cf69467f50005edb2049 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288757 | Audit Session ID: 0a96cf69467f50005edb2049 | Security Group Tag: none | EasyVPN: 0 ||
Username: msathyan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.173 | Public IP: 42.106.85.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:32 IST Sat Jun 6 2020 | Duration: 1h:11m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 464818596 | Bytes Rx: 39545269 | IP Addr: 10.150.236.173 | Public IP: 42.106.85.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:32 IST Sat Jun 6 2020 | Duration: 1h:11m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 464818596 | Bytes Rx: 39545269 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288760 | Audit Session ID: 0a96cf69467f80005edb205c | Security Group Tag: none | EasyVPN: 0 |Session ID: 288760 | Audit Session ID: 0a96cf69467f80005edb205c | Security Group Tag: none | EasyVPN: 0 ||
Username: ranjitch | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.151 | Public IP: 157.33.182.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:12 IST Sat Jun 6 2020 | Duration: 1h:09m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 70651981 | Bytes Rx: 20018587 | IP Addr: 10.150.236.151 | Public IP: 157.33.182.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:12 IST Sat Jun 6 2020 | Duration: 1h:09m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 70651981 | Bytes Rx: 20018587 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288764 | Audit Session ID: 0a96cf69467fc0005edb20c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288764 | Audit Session ID: 0a96cf69467fc0005edb20c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: abhisinh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.13 | Public IP: 106.210.215.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:51 IST Sat Jun 6 2020 | Duration: 1h:08m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 76769802 | Bytes Rx: 19329897 | IP Addr: 10.150.237.13 | Public IP: 106.210.215.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:51 IST Sat Jun 6 2020 | Duration: 1h:08m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 76769802 | Bytes Rx: 19329897 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288767 | Audit Session ID: 0a96cf69467ff0005edb20e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288767 | Audit Session ID: 0a96cf69467ff0005edb20e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: Tejgirme | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.231 | Public IP: 116.74.197.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:11 IST Sat Jun 6 2020 | Duration: 1h:08m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 17840166 | Bytes Rx: 14235625 | IP Addr: 10.150.236.231 | Public IP: 116.74.197.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:11 IST Sat Jun 6 2020 | Duration: 1h:08m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 17840166 | Bytes Rx: 14235625 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288768 | Audit Session ID: 0a96cf69468000005edb20fb | Security Group Tag: none | EasyVPN: 0 |Session ID: 288768 | Audit Session ID: 0a96cf69468000005edb20fb | Security Group Tag: none | EasyVPN: 0 ||
