sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ganemuth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.200 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:14:50 IST Sat Jul 18 2020 | Duration: 1d 14h:15m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 42160968 | Bytes Rx: 25982086 | IP Addr: 10.149.232.200 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:14:50 IST Sat Jul 18 2020 | Duration: 1d 14h:15m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 42160968 | Bytes Rx: 25982086 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13968 | Audit Session ID: 0a95072a036900005f12eec2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13968 | Audit Session ID: 0a95072a036900005f12eec2 | Security Group Tag: none | EasyVPN: 0 ||
Username: arjun.jinachandran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.226 | Public IP: 103.147.209.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:08 IST Mon Jul 20 2020 | Duration: 1h:03m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 73671413 | Bytes Rx: 15996504 | IP Addr: 10.149.232.226 | Public IP: 103.147.209.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:08 IST Mon Jul 20 2020 | Duration: 1h:03m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 73671413 | Bytes Rx: 15996504 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15192 | Audit Session ID: 0a95072a03b580005f14f9f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15192 | Audit Session ID: 0a95072a03b580005f14f9f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: jrajend | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.225 | Public IP: 223.228.150.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:13 IST Mon Jul 20 2020 | Duration: 1h:03m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 42562348 | Bytes Rx: 24799281 | IP Addr: 10.149.232.225 | Public IP: 223.228.150.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:13 IST Mon Jul 20 2020 | Duration: 1h:03m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 42562348 | Bytes Rx: 24799281 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15193 | Audit Session ID: 0a95072a03b590005f14f9f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15193 | Audit Session ID: 0a95072a03b590005f14f9f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjsank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.227 | Public IP: 223.228.171.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:57 IST Mon Jul 20 2020 | Duration: 1h:01m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 37469189 | Bytes Rx: 23773046 | IP Addr: 10.149.232.227 | Public IP: 223.228.171.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:57 IST Mon Jul 20 2020 | Duration: 1h:01m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 37469189 | Bytes Rx: 23773046 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15195 | Audit Session ID: 0a95072a03b5b0005f14fa61 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15195 | Audit Session ID: 0a95072a03b5b0005f14fa61 | Security Group Tag: none | EasyVPN: 0 ||
Username: shbhogar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.229 | Public IP: 49.37.138.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:12 IST Mon Jul 20 2020 | Duration: 1h:00m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 1336049278 | Bytes Rx: 63735650 | IP Addr: 10.149.232.229 | Public IP: 49.37.138.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:12 IST Mon Jul 20 2020 | Duration: 1h:00m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 1336049278 | Bytes Rx: 63735650 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15200 | Audit Session ID: 0a95072a03b600005f14faac | Security Group Tag: none | EasyVPN: 0 |Session ID: 15200 | Audit Session ID: 0a95072a03b600005f14faac | Security Group Tag: none | EasyVPN: 0 ||
Username: asoundar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.231 | Public IP: 106.198.116.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:29 IST Mon Jul 20 2020 | Duration: 0h:59m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 117115277 | Bytes Rx: 15087994 | IP Addr: 10.149.232.231 | Public IP: 106.198.116.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:29 IST Mon Jul 20 2020 | Duration: 0h:59m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 117115277 | Bytes Rx: 15087994 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15201 | Audit Session ID: 0a95072a03b610005f14fabd | Security Group Tag: none | EasyVPN: 0 |Session ID: 15201 | Audit Session ID: 0a95072a03b610005f14fabd | Security Group Tag: none | EasyVPN: 0 ||
Username: n.dutta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.232 | Public IP: 203.163.232.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:49 IST Mon Jul 20 2020 | Duration: 0h:59m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 42711285 | Bytes Rx: 7236515 | IP Addr: 10.149.232.232 | Public IP: 203.163.232.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:49 IST Mon Jul 20 2020 | Duration: 0h:59m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 42711285 | Bytes Rx: 7236515 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15202 | Audit Session ID: 0a95072a03b620005f14fad1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15202 | Audit Session ID: 0a95072a03b620005f14fad1 | Security Group Tag: none | EasyVPN: 0 ||
Username: dakshina.moorthy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.233 | Public IP: 103.121.153.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:32:12 IST Mon Jul 20 2020 | Duration: 0h:58m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 90763679 | Bytes Rx: 37991054 | IP Addr: 10.149.232.233 | Public IP: 103.121.153.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:32:12 IST Mon Jul 20 2020 | Duration: 0h:58m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 90763679 | Bytes Rx: 37991054 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15203 | Audit Session ID: 0a95072a03b630005f14fb24 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15203 | Audit Session ID: 0a95072a03b630005f14fb24 | Security Group Tag: none | EasyVPN: 0 ||
Username: santbabu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.101 | Public IP: 157.50.142.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:54 IST Mon Jul 20 2020 | Duration: 0h:54m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 57716434 | Bytes Rx: 174252458 | IP Addr: 10.149.232.101 | Public IP: 157.50.142.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:54 IST Mon Jul 20 2020 | Duration: 0h:54m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 57716434 | Bytes Rx: 174252458 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15206 | Audit Session ID: 0a95072a03b660005f14fc02 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15206 | Audit Session ID: 0a95072a03b660005f14fc02 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkrishna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.103 | Public IP: 42.111.165.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:53 IST Mon Jul 20 2020 | Duration: 0h:50m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 171785701 | Bytes Rx: 29919962 | IP Addr: 10.149.232.103 | Public IP: 42.111.165.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:53 IST Mon Jul 20 2020 | Duration: 0h:50m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 171785701 | Bytes Rx: 29919962 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15208 | Audit Session ID: 0a95072a03b680005f14fcf1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15208 | Audit Session ID: 0a95072a03b680005f14fcf1 | Security Group Tag: none | EasyVPN: 0 ||
Username: velmurugan.thangaras | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.104 | Public IP: 106.208.104.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:18 IST Mon Jul 20 2020 | Duration: 0h:49m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1495941354 | Bytes Rx: 45924978 | IP Addr: 10.149.232.104 | Public IP: 106.208.104.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:18 IST Mon Jul 20 2020 | Duration: 0h:49m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1495941354 | Bytes Rx: 45924978 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15209 | Audit Session ID: 0a95072a03b690005f14fd0a | Security Group Tag: none | EasyVPN: 0 |Session ID: 15209 | Audit Session ID: 0a95072a03b690005f14fd0a | Security Group Tag: none | EasyVPN: 0 ||
Username: VVaitla | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.105 | Public IP: 106.208.37.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:41:47 IST Mon Jul 20 2020 | Duration: 0h:48m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 289799510 | Bytes Rx: 23897776 | IP Addr: 10.149.232.105 | Public IP: 106.208.37.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:41:47 IST Mon Jul 20 2020 | Duration: 0h:48m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 289799510 | Bytes Rx: 23897776 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15210 | Audit Session ID: 0a95072a03b6a0005f14fd63 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15210 | Audit Session ID: 0a95072a03b6a0005f14fd63 | Security Group Tag: none | EasyVPN: 0 ||
Username: prangasa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.106 | Public IP: 157.46.21.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:13 IST Mon Jul 20 2020 | Duration: 0h:48m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 61918577 | Bytes Rx: 15334584 | IP Addr: 10.149.232.106 | Public IP: 157.46.21.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:13 IST Mon Jul 20 2020 | Duration: 0h:48m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 61918577 | Bytes Rx: 15334584 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15211 | Audit Session ID: 0a95072a03b6b0005f14fd7d | Security Group Tag: none | EasyVPN: 0 |Session ID: 15211 | Audit Session ID: 0a95072a03b6b0005f14fd7d | Security Group Tag: none | EasyVPN: 0 ||
Username: srpriya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.107 | Public IP: 157.33.142.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:09 IST Mon Jul 20 2020 | Duration: 0h:46m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 57758963 | Bytes Rx: 11669810 | IP Addr: 10.149.232.107 | Public IP: 157.33.142.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:09 IST Mon Jul 20 2020 | Duration: 0h:46m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 57758963 | Bytes Rx: 11669810 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15212 | Audit Session ID: 0a95072a03b6c0005f14fdf1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15212 | Audit Session ID: 0a95072a03b6c0005f14fdf1 | Security Group Tag: none | EasyVPN: 0 ||
Username: NSalamra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.110 | Public IP: 117.204.37.115 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:48:04 IST Mon Jul 20 2020 | Duration: 0h:42m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 33923096 | Bytes Rx: 14211864 | IP Addr: 10.149.232.110 | Public IP: 117.204.37.115 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:48:04 IST Mon Jul 20 2020 | Duration: 0h:42m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 33923096 | Bytes Rx: 14211864 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15215 | Audit Session ID: 0a95072a03b6f0005f14fedc | Security Group Tag: none | EasyVPN: 0 |Session ID: 15215 | Audit Session ID: 0a95072a03b6f0005f14fedc | Security Group Tag: none | EasyVPN: 0 ||
Username: akssalun | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.111 | Public IP: 202.179.93.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:55 IST Mon Jul 20 2020 | Duration: 0h:41m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 42466272 | Bytes Rx: 6569107 | IP Addr: 10.149.232.111 | Public IP: 202.179.93.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:55 IST Mon Jul 20 2020 | Duration: 0h:41m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 42466272 | Bytes Rx: 6569107 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15216 | Audit Session ID: 0a95072a03b700005f14ff0f | Security Group Tag: none | EasyVPN: 0 |Session ID: 15216 | Audit Session ID: 0a95072a03b700005f14ff0f | Security Group Tag: none | EasyVPN: 0 ||
Username: viveshan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.198 | Public IP: 157.50.95.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:17 IST Mon Jul 20 2020 | Duration: 0h:39m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 55033349 | Bytes Rx: 8738171 | IP Addr: 10.149.232.198 | Public IP: 157.50.95.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:17 IST Mon Jul 20 2020 | Duration: 0h:39m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 55033349 | Bytes Rx: 8738171 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15217 | Audit Session ID: 0a95072a03b710005f14ff61 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15217 | Audit Session ID: 0a95072a03b710005f14ff61 | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.singhal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.202 | Public IP: 150.129.28.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:22 IST Mon Jul 20 2020 | Duration: 0h:39m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 236041167 | Bytes Rx: 62870441 | IP Addr: 10.149.232.202 | Public IP: 150.129.28.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:22 IST Mon Jul 20 2020 | Duration: 0h:39m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 236041167 | Bytes Rx: 62870441 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15218 | Audit Session ID: 0a95072a03b720005f14ff66 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15218 | Audit Session ID: 0a95072a03b720005f14ff66 | Security Group Tag: none | EasyVPN: 0 ||
Username: RVeerapp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.204 | Public IP: 157.50.62.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:36 IST Mon Jul 20 2020 | Duration: 0h:37m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 25524887 | Bytes Rx: 8368738 | IP Addr: 10.149.232.204 | Public IP: 157.50.62.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:36 IST Mon Jul 20 2020 | Duration: 0h:37m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 25524887 | Bytes Rx: 8368738 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15219 | Audit Session ID: 0a95072a03b730005f14ffec | Security Group Tag: none | EasyVPN: 0 |Session ID: 15219 | Audit Session ID: 0a95072a03b730005f14ffec | Security Group Tag: none | EasyVPN: 0 ||
Username: premraje | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.205 | Public IP: 49.207.128.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:47 IST Mon Jul 20 2020 | Duration: 0h:37m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 3690661 | Bytes Rx: 1401461 | IP Addr: 10.149.232.205 | Public IP: 49.207.128.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:47 IST Mon Jul 20 2020 | Duration: 0h:37m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 3690661 | Bytes Rx: 1401461 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15220 | Audit Session ID: 0a95072a03b740005f14fff7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15220 | Audit Session ID: 0a95072a03b740005f14fff7 | Security Group Tag: none | EasyVPN: 0 ||
Username: valchock | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.206 | Public IP: 182.65.193.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:26 IST Mon Jul 20 2020 | Duration: 0h:33m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 76751085 | Bytes Rx: 2589520 | IP Addr: 10.149.232.206 | Public IP: 182.65.193.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:26 IST Mon Jul 20 2020 | Duration: 0h:33m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 76751085 | Bytes Rx: 2589520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15221 | Audit Session ID: 0a95072a03b750005f1500d2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15221 | Audit Session ID: 0a95072a03b750005f1500d2 | Security Group Tag: none | EasyVPN: 0 ||
