sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: styagi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 2d 1h:38m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 799327004 | Bytes Rx: 420812243 | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 2d 1h:38m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 799327004 | Bytes Rx: 420812243 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 |Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 ||
Username: MriSinha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.79 | Public IP: 103.50.148.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:55:35 IST Sat Jun 6 2020 | Duration: 3h:09m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 69879571 | Bytes Rx: 19297727 | IP Addr: 10.150.237.79 | Public IP: 103.50.148.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:55:35 IST Sat Jun 6 2020 | Duration: 3h:09m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 69879571 | Bytes Rx: 19297727 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289587 | Audit Session ID: 0a96cf6946b330005edb610f | Security Group Tag: none | EasyVPN: 0 |Session ID: 289587 | Audit Session ID: 0a96cf6946b330005edb610f | Security Group Tag: none | EasyVPN: 0 ||
Username: saurabpa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.91 | Public IP: 106.210.167.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:55:41 IST Sat Jun 6 2020 | Duration: 3h:09m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 421299959 | Bytes Rx: 101055167 | IP Addr: 10.150.237.91 | Public IP: 106.210.167.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:55:41 IST Sat Jun 6 2020 | Duration: 3h:09m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 421299959 | Bytes Rx: 101055167 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289588 | Audit Session ID: 0a96cf6946b340005edb6115 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289588 | Audit Session ID: 0a96cf6946b340005edb6115 | Security Group Tag: none | EasyVPN: 0 ||
Username: ndharpaw | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.158 | Public IP: 106.220.223.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:57:40 IST Sat Jun 6 2020 | Duration: 3h:07m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 65239268 | Bytes Rx: 17876567 | IP Addr: 10.150.237.158 | Public IP: 106.220.223.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:57:40 IST Sat Jun 6 2020 | Duration: 3h:07m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 65239268 | Bytes Rx: 17876567 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289596 | Audit Session ID: 0a96cf6946b3c0005edb618c | Security Group Tag: none | EasyVPN: 0 |Session ID: 289596 | Audit Session ID: 0a96cf6946b3c0005edb618c | Security Group Tag: none | EasyVPN: 0 ||
Username: lkurra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.153 | Public IP: 49.207.127.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:58:22 IST Sat Jun 6 2020 | Duration: 3h:07m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 403531170 | Bytes Rx: 54894379 | IP Addr: 10.150.237.153 | Public IP: 49.207.127.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:58:22 IST Sat Jun 6 2020 | Duration: 3h:07m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 403531170 | Bytes Rx: 54894379 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289597 | Audit Session ID: 0a96cf6946b3d0005edb61b6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289597 | Audit Session ID: 0a96cf6946b3d0005edb61b6 | Security Group Tag: none | EasyVPN: 0 ||
Username: yogeshd | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.111 | Public IP: 49.35.47.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:59:53 IST Sat Jun 6 2020 | Duration: 3h:05m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 693641521 | Bytes Rx: 64997896 | IP Addr: 10.150.237.111 | Public IP: 49.35.47.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:59:53 IST Sat Jun 6 2020 | Duration: 3h:05m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 693641521 | Bytes Rx: 64997896 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289603 | Audit Session ID: 0a96cf6946b430005edb6211 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289603 | Audit Session ID: 0a96cf6946b430005edb6211 | Security Group Tag: none | EasyVPN: 0 ||
Username: Shkamble | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.112 | Public IP: 113.193.135.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:00:05 IST Sat Jun 6 2020 | Duration: 3h:05m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 602266720 | Bytes Rx: 125547337 | IP Addr: 10.150.237.112 | Public IP: 113.193.135.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:00:05 IST Sat Jun 6 2020 | Duration: 3h:05m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 602266720 | Bytes Rx: 125547337 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289605 | Audit Session ID: 0a96cf6946b450005edb621d | Security Group Tag: none | EasyVPN: 0 |Session ID: 289605 | Audit Session ID: 0a96cf6946b450005edb621d | Security Group Tag: none | EasyVPN: 0 ||
Username: nitpatel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.113 | Public IP: 157.33.186.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:00:57 IST Sat Jun 6 2020 | Duration: 3h:04m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 182033154 | Bytes Rx: 75629644 | IP Addr: 10.150.237.113 | Public IP: 157.33.186.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:00:57 IST Sat Jun 6 2020 | Duration: 3h:04m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 182033154 | Bytes Rx: 75629644 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289609 | Audit Session ID: 0a96cf6946b490005edb6251 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289609 | Audit Session ID: 0a96cf6946b490005edb6251 | Security Group Tag: none | EasyVPN: 0 ||
Username: VKausadi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.124 | Public IP: 103.117.219.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:01:59 IST Sat Jun 6 2020 | Duration: 3h:03m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 159927664 | Bytes Rx: 36436477 | IP Addr: 10.150.237.124 | Public IP: 103.117.219.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:01:59 IST Sat Jun 6 2020 | Duration: 3h:03m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 159927664 | Bytes Rx: 36436477 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289614 | Audit Session ID: 0a96cf6946b4e0005edb628f | Security Group Tag: none | EasyVPN: 0 |Session ID: 289614 | Audit Session ID: 0a96cf6946b4e0005edb628f | Security Group Tag: none | EasyVPN: 0 ||
Username: Svardeka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.185 | Public IP: 49.35.74.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:02:58 IST Sat Jun 6 2020 | Duration: 3h:02m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 91258283 | Bytes Rx: 24461463 | IP Addr: 10.150.237.185 | Public IP: 49.35.74.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:02:58 IST Sat Jun 6 2020 | Duration: 3h:02m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 91258283 | Bytes Rx: 24461463 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289616 | Audit Session ID: 0a96cf6946b500005edb62ca | Security Group Tag: none | EasyVPN: 0 |Session ID: 289616 | Audit Session ID: 0a96cf6946b500005edb62ca | Security Group Tag: none | EasyVPN: 0 ||
Username: vivekuma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.190 | Public IP: 47.30.148.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:03:13 IST Sat Jun 6 2020 | Duration: 3h:02m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 175247529 | Bytes Rx: 52191283 | IP Addr: 10.150.237.190 | Public IP: 47.30.148.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:03:13 IST Sat Jun 6 2020 | Duration: 3h:02m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 175247529 | Bytes Rx: 52191283 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289617 | Audit Session ID: 0a96cf6946b510005edb62d9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289617 | Audit Session ID: 0a96cf6946b510005edb62d9 | Security Group Tag: none | EasyVPN: 0 ||
Username: jypanda | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.191 | Public IP: 27.61.78.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:03:22 IST Sat Jun 6 2020 | Duration: 3h:02m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 462149910 | Bytes Rx: 39126175 | IP Addr: 10.150.237.191 | Public IP: 27.61.78.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:03:22 IST Sat Jun 6 2020 | Duration: 3h:02m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 462149910 | Bytes Rx: 39126175 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289619 | Audit Session ID: 0a96cf6946b530005edb62e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289619 | Audit Session ID: 0a96cf6946b530005edb62e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: rkshirsa | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.22 | Public IP: 116.75.7.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:04 IST Sat Jun 6 2020 | Duration: 3h:01m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 174939220 | Bytes Rx: 80932644 | IP Addr: 10.150.237.22 | Public IP: 116.75.7.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:04 IST Sat Jun 6 2020 | Duration: 3h:01m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 174939220 | Bytes Rx: 80932644 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289621 | Audit Session ID: 0a96cf6946b550005edb630c | Security Group Tag: none | EasyVPN: 0 |Session ID: 289621 | Audit Session ID: 0a96cf6946b550005edb630c | Security Group Tag: none | EasyVPN: 0 ||
Username: awargant | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.75 | Public IP: 103.67.190.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:13 IST Sat Jun 6 2020 | Duration: 3h:01m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 595863762 | Bytes Rx: 45188597 | IP Addr: 10.150.237.75 | Public IP: 103.67.190.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:13 IST Sat Jun 6 2020 | Duration: 3h:01m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 595863762 | Bytes Rx: 45188597 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289623 | Audit Session ID: 0a96cf6946b570005edb6315 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289623 | Audit Session ID: 0a96cf6946b570005edb6315 | Security Group Tag: none | EasyVPN: 0 ||
Username: sakale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.82 | Public IP: 103.78.170.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:35 IST Sat Jun 6 2020 | Duration: 3h:00m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 77460705 | Bytes Rx: 57397431 | IP Addr: 10.150.237.82 | Public IP: 103.78.170.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:04:35 IST Sat Jun 6 2020 | Duration: 3h:00m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 77460705 | Bytes Rx: 57397431 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289624 | Audit Session ID: 0a96cf6946b580005edb632b | Security Group Tag: none | EasyVPN: 0 |Session ID: 289624 | Audit Session ID: 0a96cf6946b580005edb632b | Security Group Tag: none | EasyVPN: 0 ||
Username: RoGavade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.87 | Public IP: 103.110.255.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:32 IST Sat Jun 6 2020 | Duration: 2h:59m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 386456146 | Bytes Rx: 60032487 | IP Addr: 10.150.237.87 | Public IP: 103.110.255.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:32 IST Sat Jun 6 2020 | Duration: 2h:59m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 386456146 | Bytes Rx: 60032487 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289629 | Audit Session ID: 0a96cf6946b5d0005edb63a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289629 | Audit Session ID: 0a96cf6946b5d0005edb63a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: AbSwain | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.226 | Public IP: 106.222.165.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:07:31 IST Sat Jun 6 2020 | Duration: 2h:58m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 421338812 | Bytes Rx: 57677729 | IP Addr: 10.150.237.226 | Public IP: 106.222.165.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:07:31 IST Sat Jun 6 2020 | Duration: 2h:58m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 421338812 | Bytes Rx: 57677729 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289630 | Audit Session ID: 0a96cf6946b5e0005edb63db | Security Group Tag: none | EasyVPN: 0 |Session ID: 289630 | Audit Session ID: 0a96cf6946b5e0005edb63db | Security Group Tag: none | EasyVPN: 0 ||
Username: mkhairdi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.193 | Public IP: 106.193.221.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:07:35 IST Sat Jun 6 2020 | Duration: 2h:57m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 409289729 | Bytes Rx: 53031047 | IP Addr: 10.150.237.193 | Public IP: 106.193.221.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:07:35 IST Sat Jun 6 2020 | Duration: 2h:57m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 409289729 | Bytes Rx: 53031047 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289631 | Audit Session ID: 0a96cf6946b5f0005edb63df | Security Group Tag: none | EasyVPN: 0 |Session ID: 289631 | Audit Session ID: 0a96cf6946b5f0005edb63df | Security Group Tag: none | EasyVPN: 0 ||
Username: priybhal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.117 | Public IP: 103.127.164.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:09:46 IST Sat Jun 6 2020 | Duration: 2h:55m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 219685066 | Bytes Rx: 50974669 | IP Addr: 10.150.237.117 | Public IP: 103.127.164.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:09:46 IST Sat Jun 6 2020 | Duration: 2h:55m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 219685066 | Bytes Rx: 50974669 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289639 | Audit Session ID: 0a96cf6946b670005edb6462 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289639 | Audit Session ID: 0a96cf6946b670005edb6462 | Security Group Tag: none | EasyVPN: 0 ||
Username: KJaytalk | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.139 | Public IP: 49.35.197.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:14:09 IST Sat Jun 6 2020 | Duration: 2h:51m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 236982238 | Bytes Rx: 63587789 | IP Addr: 10.150.236.139 | Public IP: 49.35.197.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:14:09 IST Sat Jun 6 2020 | Duration: 2h:51m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 236982238 | Bytes Rx: 63587789 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289646 | Audit Session ID: 0a96cf6946b6e0005edb6569 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289646 | Audit Session ID: 0a96cf6946b6e0005edb6569 | Security Group Tag: none | EasyVPN: 0 ||
Username: atulkuma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC23 | IP Addr: 10.150.245.32 | Public IP: 49.36.51.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:14:54 IST Sat Jun 6 2020 | Duration: 2h:50m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 554657680 | Bytes Rx: 108818191 | IP Addr: 10.150.245.32 | Public IP: 49.36.51.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:14:54 IST Sat Jun 6 2020 | Duration: 2h:50m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 554657680 | Bytes Rx: 108818191 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 289649 | Audit Session ID: 0a96cf6946b710005edb6596 | Security Group Tag: none | EasyVPN: 0 |Session ID: 289649 | Audit Session ID: 0a96cf6946b710005edb6596 | Security Group Tag: none | EasyVPN: 0 ||
