sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: smitajad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 123.201.36.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 1d 1h:21m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 3315198920 | Bytes Rx: 149163537399 | IP Addr: 10.150.238.172 | Public IP: 123.201.36.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 1d 1h:21m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 3315198920 | Bytes Rx: 149163537399 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ajayab.Gahlot | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.44 | Public IP: 103.114.227.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:06 IST Tue Jun 9 2020 | Duration: 0h:29m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 114619241 | Bytes Rx: 6264573 | IP Addr: 10.150.239.44 | Public IP: 103.114.227.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:06 IST Tue Jun 9 2020 | Duration: 0h:29m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 114619241 | Bytes Rx: 6264573 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6825 | Audit Session ID: 0a96cf6a01aa90005edf0982 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6825 | Audit Session ID: 0a96cf6a01aa90005edf0982 | Security Group Tag: none | EasyVPN: 0 ||
Username: Pratiksc | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.46 | Public IP: 49.35.120.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:10 IST Tue Jun 9 2020 | Duration: 0h:29m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 34939190 | Bytes Rx: 25420349 | IP Addr: 10.150.239.46 | Public IP: 49.35.120.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:10 IST Tue Jun 9 2020 | Duration: 0h:29m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 34939190 | Bytes Rx: 25420349 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6826 | Audit Session ID: 0a96cf6a01aaa0005edf0986 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6826 | Audit Session ID: 0a96cf6a01aaa0005edf0986 | Security Group Tag: none | EasyVPN: 0 ||
Username: kunchinc | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.47 | Public IP: 49.35.110.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:18 IST Tue Jun 9 2020 | Duration: 0h:29m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 40470377 | Bytes Rx: 10193201 | IP Addr: 10.150.239.47 | Public IP: 49.35.110.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:18 IST Tue Jun 9 2020 | Duration: 0h:29m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 40470377 | Bytes Rx: 10193201 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6827 | Audit Session ID: 0a96cf6a01aab0005edf098e | Security Group Tag: none | EasyVPN: 0 |Session ID: 6827 | Audit Session ID: 0a96cf6a01aab0005edf098e | Security Group Tag: none | EasyVPN: 0 ||
Username: dshaikh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC43 | IP Addr: 10.150.247.21 | Public IP: 106.193.102.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:19 IST Tue Jun 9 2020 | Duration: 0h:29m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 22099041 | Bytes Rx: 9862894 | IP Addr: 10.150.247.21 | Public IP: 106.193.102.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:19 IST Tue Jun 9 2020 | Duration: 0h:29m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 22099041 | Bytes Rx: 9862894 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6828 | Audit Session ID: 0a96cf6a01aac0005edf098f | Security Group Tag: none | EasyVPN: 0 |Session ID: 6828 | Audit Session ID: 0a96cf6a01aac0005edf098f | Security Group Tag: none | EasyVPN: 0 ||
Username: vinod.neelakandhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.48 | Public IP: 117.212.245.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:20 IST Tue Jun 9 2020 | Duration: 0h:29m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 37006172 | Bytes Rx: 17524940 | IP Addr: 10.150.239.48 | Public IP: 117.212.245.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:20 IST Tue Jun 9 2020 | Duration: 0h:29m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 37006172 | Bytes Rx: 17524940 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6829 | Audit Session ID: 0a96cf6a01aad0005edf0990 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6829 | Audit Session ID: 0a96cf6a01aad0005edf0990 | Security Group Tag: none | EasyVPN: 0 ||
Username: abardiya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.49 | Public IP: 106.51.26.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:23 IST Tue Jun 9 2020 | Duration: 0h:29m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 91189635 | Bytes Rx: 11275027 | IP Addr: 10.150.239.49 | Public IP: 106.51.26.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:23 IST Tue Jun 9 2020 | Duration: 0h:29m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 91189635 | Bytes Rx: 11275027 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6830 | Audit Session ID: 0a96cf6a01aae0005edf0993 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6830 | Audit Session ID: 0a96cf6a01aae0005edf0993 | Security Group Tag: none | EasyVPN: 0 ||
Username: rupesh.kumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.51 | Public IP: 171.51.163.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:26 IST Tue Jun 9 2020 | Duration: 0h:28m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 81094733 | Bytes Rx: 6594104 | IP Addr: 10.150.239.51 | Public IP: 171.51.163.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:26 IST Tue Jun 9 2020 | Duration: 0h:28m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 81094733 | Bytes Rx: 6594104 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6832 | Audit Session ID: 0a96cf6a01ab00005edf0996 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6832 | Audit Session ID: 0a96cf6a01ab00005edf0996 | Security Group Tag: none | EasyVPN: 0 ||
Username: rchinnad | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.52 | Public IP: 157.46.46.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:27 IST Tue Jun 9 2020 | Duration: 0h:28m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 34697910 | Bytes Rx: 6910604 | IP Addr: 10.150.239.52 | Public IP: 157.46.46.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:27 IST Tue Jun 9 2020 | Duration: 0h:28m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 34697910 | Bytes Rx: 6910604 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6833 | Audit Session ID: 0a96cf6a01ab10005edf0997 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6833 | Audit Session ID: 0a96cf6a01ab10005edf0997 | Security Group Tag: none | EasyVPN: 0 ||
Username: balwkaur | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.179 | Public IP: 157.33.179.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:34 IST Tue Jun 9 2020 | Duration: 0h:28m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 12871756 | Bytes Rx: 6453030 | IP Addr: 10.150.239.179 | Public IP: 157.33.179.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:34 IST Tue Jun 9 2020 | Duration: 0h:28m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 12871756 | Bytes Rx: 6453030 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6834 | Audit Session ID: 0a96cf6a01ab20005edf099e | Security Group Tag: none | EasyVPN: 0 |Session ID: 6834 | Audit Session ID: 0a96cf6a01ab20005edf099e | Security Group Tag: none | EasyVPN: 0 ||
Username: akmaurya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.190 | Public IP: 157.43.127.14 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:31:35 IST Tue Jun 9 2020 | Duration: 0h:28m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 388977748 | Bytes Rx: 49848912 | IP Addr: 10.150.239.190 | Public IP: 157.43.127.14 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:31:35 IST Tue Jun 9 2020 | Duration: 0h:28m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 388977748 | Bytes Rx: 49848912 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6835 | Audit Session ID: 0a96cf6a01ab30005edf099f | Security Group Tag: none | EasyVPN: 0 |Session ID: 6835 | Audit Session ID: 0a96cf6a01ab30005edf099f | Security Group Tag: none | EasyVPN: 0 ||
Username: samirsaw | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.192 | Public IP: 1.38.140.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:45 IST Tue Jun 9 2020 | Duration: 0h:28m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 104724508 | Bytes Rx: 9486969 | IP Addr: 10.150.239.192 | Public IP: 1.38.140.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:45 IST Tue Jun 9 2020 | Duration: 0h:28m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 104724508 | Bytes Rx: 9486969 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6836 | Audit Session ID: 0a96cf6a01ab40005edf09a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6836 | Audit Session ID: 0a96cf6a01ab40005edf09a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajesh.mhatre | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.195 | Public IP: 103.110.253.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:52 IST Tue Jun 9 2020 | Duration: 0h:28m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 12480753 | Bytes Rx: 7391835 | IP Addr: 10.150.239.195 | Public IP: 103.110.253.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:52 IST Tue Jun 9 2020 | Duration: 0h:28m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 12480753 | Bytes Rx: 7391835 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6837 | Audit Session ID: 0a96cf6a01ab50005edf09b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6837 | Audit Session ID: 0a96cf6a01ab50005edf09b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: abjagtap | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.197 | Public IP: 1.187.43.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:56 IST Tue Jun 9 2020 | Duration: 0h:28m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 17978016 | Bytes Rx: 4756181 | IP Addr: 10.150.239.197 | Public IP: 1.187.43.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:56 IST Tue Jun 9 2020 | Duration: 0h:28m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 17978016 | Bytes Rx: 4756181 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6838 | Audit Session ID: 0a96cf6a01ab60005edf09b4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6838 | Audit Session ID: 0a96cf6a01ab60005edf09b4 | Security Group Tag: none | EasyVPN: 0 ||
Username: aanil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.198 | Public IP: 49.207.49.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:14 IST Tue Jun 9 2020 | Duration: 0h:28m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 96895683 | Bytes Rx: 11890221 | IP Addr: 10.150.239.198 | Public IP: 49.207.49.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:14 IST Tue Jun 9 2020 | Duration: 0h:28m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 96895683 | Bytes Rx: 11890221 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6839 | Audit Session ID: 0a96cf6a01ab70005edf09c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6839 | Audit Session ID: 0a96cf6a01ab70005edf09c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: SVedpath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC54 | IP Addr: 10.150.247.32 | Public IP: 1.187.49.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:39 IST Tue Jun 9 2020 | Duration: 0h:27m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 8046363 | Bytes Rx: 4436220 | IP Addr: 10.150.247.32 | Public IP: 1.187.49.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:39 IST Tue Jun 9 2020 | Duration: 0h:27m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 8046363 | Bytes Rx: 4436220 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6840 | Audit Session ID: 0a96cf6a01ab80005edf09df | Security Group Tag: none | EasyVPN: 0 |Session ID: 6840 | Audit Session ID: 0a96cf6a01ab80005edf09df | Security Group Tag: none | EasyVPN: 0 ||
Username: ohadawal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.254 | Public IP: 49.36.15.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:47 IST Tue Jun 9 2020 | Duration: 0h:26m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 2317745 | Bytes Rx: 1822618 | IP Addr: 10.150.239.254 | Public IP: 49.36.15.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:47 IST Tue Jun 9 2020 | Duration: 0h:26m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 2317745 | Bytes Rx: 1822618 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6842 | Audit Session ID: 0a96cf6a01aba0005edf0a23 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6842 | Audit Session ID: 0a96cf6a01aba0005edf0a23 | Security Group Tag: none | EasyVPN: 0 ||
Username: pamore | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.249 | Public IP: 106.78.166.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:50 IST Tue Jun 9 2020 | Duration: 0h:26m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 48892950 | Bytes Rx: 10364069 | IP Addr: 10.150.239.249 | Public IP: 106.78.166.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:50 IST Tue Jun 9 2020 | Duration: 0h:26m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 48892950 | Bytes Rx: 10364069 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6843 | Audit Session ID: 0a96cf6a01abb0005edf0a26 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6843 | Audit Session ID: 0a96cf6a01abb0005edf0a26 | Security Group Tag: none | EasyVPN: 0 ||
Username: snama | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.253 | Public IP: 103.121.153.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:54 IST Tue Jun 9 2020 | Duration: 0h:26m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 33313992 | Bytes Rx: 23964235 | IP Addr: 10.150.239.253 | Public IP: 103.121.153.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:54 IST Tue Jun 9 2020 | Duration: 0h:26m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 33313992 | Bytes Rx: 23964235 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6844 | Audit Session ID: 0a96cf6a01abc0005edf0a2a | Security Group Tag: none | EasyVPN: 0 |Session ID: 6844 | Audit Session ID: 0a96cf6a01abc0005edf0a2a | Security Group Tag: none | EasyVPN: 0 ||
Username: VMulik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.1 | Public IP: 157.47.19.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:08 IST Tue Jun 9 2020 | Duration: 0h:26m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 74220950 | Bytes Rx: 9508435 | IP Addr: 10.150.238.1 | Public IP: 157.47.19.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:08 IST Tue Jun 9 2020 | Duration: 0h:26m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 74220950 | Bytes Rx: 9508435 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6845 | Audit Session ID: 0a96cf6a01abd0005edf0a38 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6845 | Audit Session ID: 0a96cf6a01abd0005edf0a38 | Security Group Tag: none | EasyVPN: 0 ||
Username: Sahkandi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.2 | Public IP: 157.33.167.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:21 IST Tue Jun 9 2020 | Duration: 0h:26m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 20108439 | Bytes Rx: 8517506 | IP Addr: 10.150.238.2 | Public IP: 157.33.167.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:21 IST Tue Jun 9 2020 | Duration: 0h:26m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 20108439 | Bytes Rx: 8517506 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 6847 | Audit Session ID: 0a96cf6a01abf0005edf0a45 | Security Group Tag: none | EasyVPN: 0 |Session ID: 6847 | Audit Session ID: 0a96cf6a01abf0005edf0a45 | Security Group Tag: none | EasyVPN: 0 ||
