sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: p.wilkinson | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.100 | Public IP: 81.147.87.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:07:44 GMT Sun Apr 26 2020 | Duration: 33d 16h:52m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 48830847023 | Bytes Rx: 16778623757 | IP Addr: 10.144.230.100 | Public IP: 81.147.87.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:07:44 GMT Sun Apr 26 2020 | Duration: 33d 16h:52m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 48830847023 | Bytes Rx: 16778623757 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 52639 | Audit Session ID: 0a90076b0cd9f0005ea587a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 52639 | Audit Session ID: 0a90076b0cd9f0005ea587a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: bdoherty | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.218 | Public IP: 24.186.17.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:29:22 GMT Thu May 28 2020 | Duration: 1d 10h:30m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 1132274160 | Bytes Rx: 332992785 | IP Addr: 10.144.233.218 | Public IP: 24.186.17.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:29:22 GMT Thu May 28 2020 | Duration: 1d 10h:30m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 1132274160 | Bytes Rx: 332992785 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63945 | Audit Session ID: 0a90076b0f9c90005ed01112 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63945 | Audit Session ID: 0a90076b0f9c90005ed01112 | Security Group Tag: none | EasyVPN: 0 ||
Username: jayakrishnan.p | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.144.232.128 | Public IP: 108.5.114.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:35:10 GMT Thu May 28 2020 | Duration: 1d 8h:25m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 2209728812 | Bytes Rx: 341872883 | IP Addr: 10.144.232.128 | Public IP: 108.5.114.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:35:10 GMT Thu May 28 2020 | Duration: 1d 8h:25m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 2209728812 | Bytes Rx: 341872883 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63968 | Audit Session ID: 0a90076b0f9e00005ed02e8e | Security Group Tag: none | EasyVPN: 0 |Session ID: 63968 | Audit Session ID: 0a90076b0f9e00005ed02e8e | Security Group Tag: none | EasyVPN: 0 ||
Username: k.landy | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.98 | Public IP: 24.21.254.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:20:52 GMT Thu May 28 2020 | Duration: 1d 7h:39m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 5261855995 | Bytes Rx: 1902185000 | IP Addr: 10.144.230.98 | Public IP: 24.21.254.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:20:52 GMT Thu May 28 2020 | Duration: 1d 7h:39m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 5261855995 | Bytes Rx: 1902185000 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63974 | Audit Session ID: 0a90076b0f9e60005ed03944 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63974 | Audit Session ID: 0a90076b0f9e60005ed03944 | Security Group Tag: none | EasyVPN: 0 ||
Username: hjaquez | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.176 | Public IP: 69.126.213.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:20:11 GMT Fri May 29 2020 | Duration: 22h:40m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 932386735 | Bytes Rx: 113798302 | IP Addr: 10.144.232.176 | Public IP: 69.126.213.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:20:11 GMT Fri May 29 2020 | Duration: 22h:40m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 932386735 | Bytes Rx: 113798302 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64132 | Audit Session ID: 0a90076b0fa840005ed0b7ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 64132 | Audit Session ID: 0a90076b0fa840005ed0b7ab | Security Group Tag: none | EasyVPN: 0 ||
Username: Dgarcia | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.125 | Public IP: 87.222.142.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:34:58 GMT Fri May 29 2020 | Duration: 22h:25m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 781004560 | Bytes Rx: 174941135 | IP Addr: 10.144.230.125 | Public IP: 87.222.142.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:34:58 GMT Fri May 29 2020 | Duration: 22h:25m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 781004560 | Bytes Rx: 174941135 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64142 | Audit Session ID: 0a90076b0fa8e0005ed0bb22 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64142 | Audit Session ID: 0a90076b0fa8e0005ed0bb22 | Security Group Tag: none | EasyVPN: 0 ||
Username: srealmut | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.171 | Public IP: 173.70.18.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:48:00 GMT Fri May 29 2020 | Duration: 18h:12m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 141778029 | Bytes Rx: 48304940 | IP Addr: 10.144.232.171 | Public IP: 173.70.18.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:48:00 GMT Fri May 29 2020 | Duration: 18h:12m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 141778029 | Bytes Rx: 48304940 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64239 | Audit Session ID: 0a90076b0faef0005ed0f670 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64239 | Audit Session ID: 0a90076b0faef0005ed0f670 | Security Group Tag: none | EasyVPN: 0 ||
Username: kvanand | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.137 | Public IP: 73.112.68.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:30:48 GMT Fri May 29 2020 | Duration: 17h:29m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 772162305 | Bytes Rx: 109290197 | IP Addr: 10.144.232.137 | Public IP: 73.112.68.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:30:48 GMT Fri May 29 2020 | Duration: 17h:29m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 772162305 | Bytes Rx: 109290197 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64259 | Audit Session ID: 0a90076b0fb030005ed10078 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64259 | Audit Session ID: 0a90076b0fb030005ed10078 | Security Group Tag: none | EasyVPN: 0 ||
Username: nhavle | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.138 | Public IP: 73.216.36.24 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:47:48 GMT Fri May 29 2020 | Duration: 17h:12m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 2304433997 | Bytes Rx: 553364257 | IP Addr: 10.144.232.138 | Public IP: 73.216.36.24 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:47:48 GMT Fri May 29 2020 | Duration: 17h:12m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 2304433997 | Bytes Rx: 553364257 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64271 | Audit Session ID: 0a90076b0fb0f0005ed10474 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64271 | Audit Session ID: 0a90076b0fb0f0005ed10474 | Security Group Tag: none | EasyVPN: 0 ||
Username: sbechtol | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.160 | Public IP: 209.163.162.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:06:39 GMT Fri May 29 2020 | Duration: 15h:53m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1348259774 | Bytes Rx: 238672848 | IP Addr: 10.144.232.160 | Public IP: 209.163.162.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:06:39 GMT Fri May 29 2020 | Duration: 15h:53m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1348259774 | Bytes Rx: 238672848 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64325 | Audit Session ID: 0a90076b0fb450005ed116ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 64325 | Audit Session ID: 0a90076b0fb450005ed116ef | Security Group Tag: none | EasyVPN: 0 ||
Username: subhshar | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.65 | Public IP: 173.176.164.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:47:02 GMT Fri May 29 2020 | Duration: 13h:13m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 5701159408 | Bytes Rx: 1670009789 | IP Addr: 10.144.232.65 | Public IP: 173.176.164.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:47:02 GMT Fri May 29 2020 | Duration: 13h:13m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 5701159408 | Bytes Rx: 1670009789 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64370 | Audit Session ID: 0a90076b0fb720005ed13c86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64370 | Audit Session ID: 0a90076b0fb720005ed13c86 | Security Group Tag: none | EasyVPN: 0 ||
Username: dgelly | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.179 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:16:04 GMT Fri May 29 2020 | Duration: 11h:44m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 263827370 | Bytes Rx: 50514114 | IP Addr: 10.144.232.179 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:16:04 GMT Fri May 29 2020 | Duration: 11h:44m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 263827370 | Bytes Rx: 50514114 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64385 | Audit Session ID: 0a90076b0fb810005ed15164 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64385 | Audit Session ID: 0a90076b0fb810005ed15164 | Security Group Tag: none | EasyVPN: 0 ||
Username: maniaror | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.180 | Public IP: 47.20.192.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:43:24 GMT Fri May 29 2020 | Duration: 10h:16m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 533486431 | Bytes Rx: 36201564 | IP Addr: 10.144.232.180 | Public IP: 47.20.192.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:43:24 GMT Fri May 29 2020 | Duration: 10h:16m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 533486431 | Bytes Rx: 36201564 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64397 | Audit Session ID: 0a90076b0fb8d0005ed165dc | Security Group Tag: none | EasyVPN: 0 |Session ID: 64397 | Audit Session ID: 0a90076b0fb8d0005ed165dc | Security Group Tag: none | EasyVPN: 0 ||
Username: mkhoury | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.73 | Public IP: 70.51.191.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 20:05:00 GMT Fri May 29 2020 | Duration: 9h:55m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 4492332097 | Bytes Rx: 649623009 | IP Addr: 10.144.230.73 | Public IP: 70.51.191.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 20:05:00 GMT Fri May 29 2020 | Duration: 9h:55m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 4492332097 | Bytes Rx: 649623009 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64401 | Audit Session ID: 0a90076b0fb910005ed16aec | Security Group Tag: none | EasyVPN: 0 |Session ID: 64401 | Audit Session ID: 0a90076b0fb910005ed16aec | Security Group Tag: none | EasyVPN: 0 ||
Username: lwilliam | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.144.232.146 | Public IP: 71.104.11.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:54:14 GMT Fri May 29 2020 | Duration: 8h:06m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 389980460 | Bytes Rx: 107689398 | IP Addr: 10.144.232.146 | Public IP: 71.104.11.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:54:14 GMT Fri May 29 2020 | Duration: 8h:06m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 389980460 | Bytes Rx: 107689398 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64414 | Audit Session ID: 0a90076b0fb9e0005ed18486 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64414 | Audit Session ID: 0a90076b0fb9e0005ed18486 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashesh.patoo | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.110 | Public IP: 67.216.47.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:03:40 GMT Fri May 29 2020 | Duration: 7h:56m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 592643882 | Bytes Rx: 145568260 | IP Addr: 10.144.232.110 | Public IP: 67.216.47.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:03:40 GMT Fri May 29 2020 | Duration: 7h:56m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 592643882 | Bytes Rx: 145568260 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64416 | Audit Session ID: 0a90076b0fba00005ed186bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 64416 | Audit Session ID: 0a90076b0fba00005ed186bc | Security Group Tag: none | EasyVPN: 0 ||
Username: TKJadhav | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.136 | Public IP: 103.97.107.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 01:43:08 GMT Sat May 30 2020 | Duration: 4h:17m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 99287231 | Bytes Rx: 45338374 | IP Addr: 10.144.230.136 | Public IP: 103.97.107.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 01:43:08 GMT Sat May 30 2020 | Duration: 4h:17m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 99287231 | Bytes Rx: 45338374 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64454 | Audit Session ID: 0a90076b0fbc60005ed1ba2c | Security Group Tag: none | EasyVPN: 0 |Session ID: 64454 | Audit Session ID: 0a90076b0fbc60005ed1ba2c | Security Group Tag: none | EasyVPN: 0 ||
Username: e.dudas | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.137 | Public IP: 199.202.33.7 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 01:49:48 GMT Sat May 30 2020 | Duration: 4h:10m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 2128431988 | Bytes Rx: 267052932 | IP Addr: 10.144.230.137 | Public IP: 199.202.33.7 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 01:49:48 GMT Sat May 30 2020 | Duration: 4h:10m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 2128431988 | Bytes Rx: 267052932 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64455 | Audit Session ID: 0a90076b0fbc70005ed1bbbc | Security Group Tag: none | EasyVPN: 0 |Session ID: 64455 | Audit Session ID: 0a90076b0fbc70005ed1bbbc | Security Group Tag: none | EasyVPN: 0 ||
Username: coakley | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.178 | Public IP: 71.171.92.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 01:54:01 GMT Sat May 30 2020 | Duration: 4h:06m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 638627128 | Bytes Rx: 67248873 | IP Addr: 10.144.232.178 | Public IP: 71.171.92.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 01:54:01 GMT Sat May 30 2020 | Duration: 4h:06m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 638627128 | Bytes Rx: 67248873 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64456 | Audit Session ID: 0a90076b0fbc80005ed1bcb9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64456 | Audit Session ID: 0a90076b0fbc80005ed1bcb9 | Security Group Tag: none | EasyVPN: 0 ||
Username: obryanes | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.125 | Public IP: 173.73.114.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:34:18 GMT Sat May 30 2020 | Duration: 3h:26m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 41151937 | Bytes Rx: 7498657 | IP Addr: 10.144.232.125 | Public IP: 173.73.114.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:34:18 GMT Sat May 30 2020 | Duration: 3h:26m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 41151937 | Bytes Rx: 7498657 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64460 | Audit Session ID: 0a90076b0fbcc0005ed1c62a | Security Group Tag: none | EasyVPN: 0 |Session ID: 64460 | Audit Session ID: 0a90076b0fbcc0005ed1c62a | Security Group Tag: none | EasyVPN: 0 ||
Username: agilanvu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.144.232.124 | Public IP: 157.51.110.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:36:20 GMT Sat May 30 2020 | Duration: 3h:23m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 40315148 | Bytes Rx: 14454337 | IP Addr: 10.144.232.124 | Public IP: 157.51.110.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:36:20 GMT Sat May 30 2020 | Duration: 3h:23m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 40315148 | Bytes Rx: 14454337 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64461 | Audit Session ID: 0a90076b0fbcd0005ed1c6a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64461 | Audit Session ID: 0a90076b0fbcd0005ed1c6a4 | Security Group Tag: none | EasyVPN: 0 ||
