sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vandana.mehra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.222 | Public IP: 122.177.64.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 21h:23m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 880001198 | Bytes Rx: 423660098 | IP Addr: 10.147.96.222 | Public IP: 122.177.64.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 21h:23m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 880001198 | Bytes Rx: 423660098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: sairaghu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.22 | Public IP: 183.83.71.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:45 IST Fri Jun 19 2020 | Duration: 0h:50m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 58744817 | Bytes Rx: 61629700 | IP Addr: 10.150.237.22 | Public IP: 183.83.71.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:45 IST Fri Jun 19 2020 | Duration: 0h:50m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 58744817 | Bytes Rx: 61629700 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38248 | Audit Session ID: 0a96cf69095680005eec3b3d | Security Group Tag: none | EasyVPN: 0 |Session ID: 38248 | Audit Session ID: 0a96cf69095680005eec3b3d | Security Group Tag: none | EasyVPN: 0 ||
Username: pintu.bhattacharyya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.24 | Public IP: 42.110.165.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:46 IST Fri Jun 19 2020 | Duration: 0h:50m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 180311646 | Bytes Rx: 10264934 | IP Addr: 10.150.237.24 | Public IP: 42.110.165.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:46 IST Fri Jun 19 2020 | Duration: 0h:50m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 180311646 | Bytes Rx: 10264934 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38249 | Audit Session ID: 0a96cf69095690005eec3b3e | Security Group Tag: none | EasyVPN: 0 |Session ID: 38249 | Audit Session ID: 0a96cf69095690005eec3b3e | Security Group Tag: none | EasyVPN: 0 ||
Username: OnDeolan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.25 | Public IP: 49.35.9.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:52 IST Fri Jun 19 2020 | Duration: 0h:50m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 98782613 | Bytes Rx: 15792975 | IP Addr: 10.150.237.25 | Public IP: 49.35.9.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:52 IST Fri Jun 19 2020 | Duration: 0h:50m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 98782613 | Bytes Rx: 15792975 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38250 | Audit Session ID: 0a96cf690956a0005eec3b44 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38250 | Audit Session ID: 0a96cf690956a0005eec3b44 | Security Group Tag: none | EasyVPN: 0 ||
Username: tutayde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.27 | Public IP: 42.106.112.32 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:43:03 IST Fri Jun 19 2020 | Duration: 0h:50m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 198427949 | Bytes Rx: 28224918 | IP Addr: 10.150.237.27 | Public IP: 42.106.112.32 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:43:03 IST Fri Jun 19 2020 | Duration: 0h:50m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 198427949 | Bytes Rx: 28224918 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38252 | Audit Session ID: 0a96cf690956c0005eec3b4f | Security Group Tag: none | EasyVPN: 0 |Session ID: 38252 | Audit Session ID: 0a96cf690956c0005eec3b4f | Security Group Tag: none | EasyVPN: 0 ||
Username: abhirgho | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.28 | Public IP: 103.244.240.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:06 IST Fri Jun 19 2020 | Duration: 0h:50m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 87908439 | Bytes Rx: 23587263 | IP Addr: 10.150.237.28 | Public IP: 103.244.240.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:06 IST Fri Jun 19 2020 | Duration: 0h:50m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 87908439 | Bytes Rx: 23587263 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38253 | Audit Session ID: 0a96cf690956d0005eec3b52 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38253 | Audit Session ID: 0a96cf690956d0005eec3b52 | Security Group Tag: none | EasyVPN: 0 ||
Username: baijbane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.29 | Public IP: 49.37.8.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:10 IST Fri Jun 19 2020 | Duration: 0h:50m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 13659594 | Bytes Rx: 6430499 | IP Addr: 10.150.237.29 | Public IP: 49.37.8.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:10 IST Fri Jun 19 2020 | Duration: 0h:50m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 13659594 | Bytes Rx: 6430499 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38254 | Audit Session ID: 0a96cf690956e0005eec3b56 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38254 | Audit Session ID: 0a96cf690956e0005eec3b56 | Security Group Tag: none | EasyVPN: 0 ||
Username: SanDhang | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.30 | Public IP: 157.33.200.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:16 IST Fri Jun 19 2020 | Duration: 0h:50m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 32031339 | Bytes Rx: 3589674 | IP Addr: 10.150.237.30 | Public IP: 157.33.200.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:16 IST Fri Jun 19 2020 | Duration: 0h:50m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 32031339 | Bytes Rx: 3589674 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38256 | Audit Session ID: 0a96cf69095700005eec3b5c | Security Group Tag: none | EasyVPN: 0 |Session ID: 38256 | Audit Session ID: 0a96cf69095700005eec3b5c | Security Group Tag: none | EasyVPN: 0 ||
Username: kumukesh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.195 | Public IP: 223.233.80.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:36 IST Fri Jun 19 2020 | Duration: 0h:49m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 70765657 | Bytes Rx: 20614286 | IP Addr: 10.150.237.195 | Public IP: 223.233.80.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:36 IST Fri Jun 19 2020 | Duration: 0h:49m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 70765657 | Bytes Rx: 20614286 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38258 | Audit Session ID: 0a96cf69095720005eec3b70 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38258 | Audit Session ID: 0a96cf69095720005eec3b70 | Security Group Tag: none | EasyVPN: 0 ||
Username: MonicaM | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.181 | Public IP: 183.87.234.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:36 IST Fri Jun 19 2020 | Duration: 0h:49m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 85821592 | Bytes Rx: 10254126 | IP Addr: 10.150.237.181 | Public IP: 183.87.234.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:36 IST Fri Jun 19 2020 | Duration: 0h:49m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 85821592 | Bytes Rx: 10254126 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38259 | Audit Session ID: 0a96cf69095730005eec3b70 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38259 | Audit Session ID: 0a96cf69095730005eec3b70 | Security Group Tag: none | EasyVPN: 0 ||
Username: APachkhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.196 | Public IP: 157.33.157.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:38 IST Fri Jun 19 2020 | Duration: 0h:49m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 207611858 | Bytes Rx: 25903580 | IP Addr: 10.150.237.196 | Public IP: 157.33.157.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:43:38 IST Fri Jun 19 2020 | Duration: 0h:49m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 207611858 | Bytes Rx: 25903580 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38260 | Audit Session ID: 0a96cf69095740005eec3b72 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38260 | Audit Session ID: 0a96cf69095740005eec3b72 | Security Group Tag: none | EasyVPN: 0 ||
Username: vatelang | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.197 | Public IP: 122.172.52.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:31 IST Fri Jun 19 2020 | Duration: 0h:49m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 170803365 | Bytes Rx: 19101530 | IP Addr: 10.150.237.197 | Public IP: 122.172.52.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:31 IST Fri Jun 19 2020 | Duration: 0h:49m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 170803365 | Bytes Rx: 19101530 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38262 | Audit Session ID: 0a96cf69095760005eec3ba7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38262 | Audit Session ID: 0a96cf69095760005eec3ba7 | Security Group Tag: none | EasyVPN: 0 ||
Username: vinay.saitwal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.198 | Public IP: 103.114.224.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:44 IST Fri Jun 19 2020 | Duration: 0h:48m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 238688694 | Bytes Rx: 33005094 | IP Addr: 10.150.237.198 | Public IP: 103.114.224.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:44 IST Fri Jun 19 2020 | Duration: 0h:48m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 238688694 | Bytes Rx: 33005094 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38263 | Audit Session ID: 0a96cf69095770005eec3bb4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38263 | Audit Session ID: 0a96cf69095770005eec3bb4 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ezhina | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.196 | Public IP: 163.53.206.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:43 IST Fri Jun 19 2020 | Duration: 0h:47m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 28064161 | Bytes Rx: 7713279 | IP Addr: 10.150.236.196 | Public IP: 163.53.206.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:43 IST Fri Jun 19 2020 | Duration: 0h:47m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 28064161 | Bytes Rx: 7713279 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38264 | Audit Session ID: 0a96cf69095780005eec3bef | Security Group Tag: none | EasyVPN: 0 |Session ID: 38264 | Audit Session ID: 0a96cf69095780005eec3bef | Security Group Tag: none | EasyVPN: 0 ||
Username: yogeshd | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.32 | Public IP: 157.47.18.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:50 IST Fri Jun 19 2020 | Duration: 0h:47m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 640993125 | Bytes Rx: 22014845 | IP Addr: 10.150.237.32 | Public IP: 157.47.18.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:50 IST Fri Jun 19 2020 | Duration: 0h:47m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 640993125 | Bytes Rx: 22014845 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38265 | Audit Session ID: 0a96cf69095790005eec3bf6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38265 | Audit Session ID: 0a96cf69095790005eec3bf6 | Security Group Tag: none | EasyVPN: 0 ||
Username: AmalJana | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.31 | Public IP: 202.142.113.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:53 IST Fri Jun 19 2020 | Duration: 0h:47m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 217773302 | Bytes Rx: 8624574 | IP Addr: 10.150.237.31 | Public IP: 202.142.113.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:53 IST Fri Jun 19 2020 | Duration: 0h:47m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 217773302 | Bytes Rx: 8624574 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38266 | Audit Session ID: 0a96cf690957a0005eec3bf9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38266 | Audit Session ID: 0a96cf690957a0005eec3bf9 | Security Group Tag: none | EasyVPN: 0 ||
Username: haupadhy | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.34 | Public IP: 157.37.146.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:21 IST Fri Jun 19 2020 | Duration: 0h:47m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 61924363 | Bytes Rx: 10374194 | IP Addr: 10.150.237.34 | Public IP: 157.37.146.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:21 IST Fri Jun 19 2020 | Duration: 0h:47m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 61924363 | Bytes Rx: 10374194 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38269 | Audit Session ID: 0a96cf690957d0005eec3c15 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38269 | Audit Session ID: 0a96cf690957d0005eec3c15 | Security Group Tag: none | EasyVPN: 0 ||
Username: GLohar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.33 | Public IP: 106.200.106.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:22 IST Fri Jun 19 2020 | Duration: 0h:47m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 52364301 | Bytes Rx: 22258266 | IP Addr: 10.150.237.33 | Public IP: 106.200.106.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:22 IST Fri Jun 19 2020 | Duration: 0h:47m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 52364301 | Bytes Rx: 22258266 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38270 | Audit Session ID: 0a96cf690957e0005eec3c16 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38270 | Audit Session ID: 0a96cf690957e0005eec3c16 | Security Group Tag: none | EasyVPN: 0 ||
Username: DnyaKham | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.40 | Public IP: 137.97.250.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:24 IST Fri Jun 19 2020 | Duration: 0h:47m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 103332151 | Bytes Rx: 15927611 | IP Addr: 10.150.237.40 | Public IP: 137.97.250.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:24 IST Fri Jun 19 2020 | Duration: 0h:47m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 103332151 | Bytes Rx: 15927611 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38272 | Audit Session ID: 0a96cf69095800005eec3c18 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38272 | Audit Session ID: 0a96cf69095800005eec3c18 | Security Group Tag: none | EasyVPN: 0 ||
Username: bikram.barik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.41 | Public IP: 45.127.44.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:25 IST Fri Jun 19 2020 | Duration: 0h:47m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 183164295 | Bytes Rx: 18966282 | IP Addr: 10.150.237.41 | Public IP: 45.127.44.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:25 IST Fri Jun 19 2020 | Duration: 0h:47m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 183164295 | Bytes Rx: 18966282 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38273 | Audit Session ID: 0a96cf69095810005eec3c19 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38273 | Audit Session ID: 0a96cf69095810005eec3c19 | Security Group Tag: none | EasyVPN: 0 ||
Username: rpradhan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.38 | Public IP: 137.97.52.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:25 IST Fri Jun 19 2020 | Duration: 0h:47m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 66414625 | Bytes Rx: 8399025 | IP Addr: 10.150.237.38 | Public IP: 137.97.52.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:25 IST Fri Jun 19 2020 | Duration: 0h:47m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 66414625 | Bytes Rx: 8399025 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38274 | Audit Session ID: 0a96cf69095820005eec3c19 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38274 | Audit Session ID: 0a96cf69095820005eec3c19 | Security Group Tag: none | EasyVPN: 0 ||
