sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sjyothi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 75d 2h:48m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 3551626986 | Bytes Rx: 1499948985 | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 75d 2h:48m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 3551626986 | Bytes Rx: 1499948985 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 ||
Username: vgodse | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.130 | Public IP: 157.33.149.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:42 IST Sat May 30 2020 | Duration: 3h:21m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 23803684 | Bytes Rx: 10312205 | IP Addr: 10.150.239.130 | Public IP: 157.33.149.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:42 IST Sat May 30 2020 | Duration: 3h:21m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 23803684 | Bytes Rx: 10312205 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240196 | Audit Session ID: 0a96cf6a3aa440005ed1e352 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240196 | Audit Session ID: 0a96cf6a3aa440005ed1e352 | Security Group Tag: none | EasyVPN: 0 ||
Username: kalyanr | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.92 | Public IP: 49.206.222.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:46 IST Sat May 30 2020 | Duration: 3h:21m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 281947616 | Bytes Rx: 109216818 | IP Addr: 10.150.238.92 | Public IP: 49.206.222.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:46 IST Sat May 30 2020 | Duration: 3h:21m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 281947616 | Bytes Rx: 109216818 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240197 | Audit Session ID: 0a96cf6a3aa450005ed1e356 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240197 | Audit Session ID: 0a96cf6a3aa450005ed1e356 | Security Group Tag: none | EasyVPN: 0 ||
Username: paltathe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.245 | Public IP: 42.106.215.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:38 IST Sat May 30 2020 | Duration: 3h:14m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 78843232 | Bytes Rx: 18829084 | IP Addr: 10.150.239.245 | Public IP: 42.106.215.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:38 IST Sat May 30 2020 | Duration: 3h:14m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 78843232 | Bytes Rx: 18829084 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240200 | Audit Session ID: 0a96cf6a3aa480005ed1e4f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240200 | Audit Session ID: 0a96cf6a3aa480005ed1e4f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumbhanu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.136 | Public IP: 157.47.45.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:58 IST Sat May 30 2020 | Duration: 3h:14m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 566079469 | Bytes Rx: 40780663 | IP Addr: 10.150.238.136 | Public IP: 157.47.45.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:58 IST Sat May 30 2020 | Duration: 3h:14m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 566079469 | Bytes Rx: 40780663 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240202 | Audit Session ID: 0a96cf6a3aa4a0005ed1e506 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240202 | Audit Session ID: 0a96cf6a3aa4a0005ed1e506 | Security Group Tag: none | EasyVPN: 0 ||
Username: hhirpara | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.145 | Public IP: 106.77.68.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:16:51 IST Sat May 30 2020 | Duration: 3h:13m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 195223206 | Bytes Rx: 37554582 | IP Addr: 10.150.238.145 | Public IP: 106.77.68.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:16:51 IST Sat May 30 2020 | Duration: 3h:13m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 195223206 | Bytes Rx: 37554582 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240206 | Audit Session ID: 0a96cf6a3aa4e0005ed1e53b | Security Group Tag: none | EasyVPN: 0 |Session ID: 240206 | Audit Session ID: 0a96cf6a3aa4e0005ed1e53b | Security Group Tag: none | EasyVPN: 0 ||
Username: gvikas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.149 | Public IP: 103.86.182.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:28 IST Sat May 30 2020 | Duration: 3h:12m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1043958199 | Bytes Rx: 75616929 | IP Addr: 10.150.238.149 | Public IP: 103.86.182.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:28 IST Sat May 30 2020 | Duration: 3h:12m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1043958199 | Bytes Rx: 75616929 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240210 | Audit Session ID: 0a96cf6a3aa520005ed1e560 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240210 | Audit Session ID: 0a96cf6a3aa520005ed1e560 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhakumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.153 | Public IP: 103.110.242.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:42 IST Sat May 30 2020 | Duration: 3h:12m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 153673861 | Bytes Rx: 62482177 | IP Addr: 10.150.238.153 | Public IP: 103.110.242.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:42 IST Sat May 30 2020 | Duration: 3h:12m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 153673861 | Bytes Rx: 62482177 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240212 | Audit Session ID: 0a96cf6a3aa540005ed1e56e | Security Group Tag: none | EasyVPN: 0 |Session ID: 240212 | Audit Session ID: 0a96cf6a3aa540005ed1e56e | Security Group Tag: none | EasyVPN: 0 ||
Username: pararane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.151 | Public IP: 223.189.62.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:50 IST Sat May 30 2020 | Duration: 3h:12m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 166742798 | Bytes Rx: 33067690 | IP Addr: 10.150.238.151 | Public IP: 223.189.62.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:50 IST Sat May 30 2020 | Duration: 3h:12m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 166742798 | Bytes Rx: 33067690 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240214 | Audit Session ID: 0a96cf6a3aa560005ed1e576 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240214 | Audit Session ID: 0a96cf6a3aa560005ed1e576 | Security Group Tag: none | EasyVPN: 0 ||
Username: truptid | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.94 | Public IP: 106.76.27.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:11 IST Sat May 30 2020 | Duration: 3h:11m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 51930271 | Bytes Rx: 34763800 | IP Addr: 10.150.238.94 | Public IP: 106.76.27.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:11 IST Sat May 30 2020 | Duration: 3h:11m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 51930271 | Bytes Rx: 34763800 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240218 | Audit Session ID: 0a96cf6a3aa5a0005ed1e5c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240218 | Audit Session ID: 0a96cf6a3aa5a0005ed1e5c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: sgaingad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.222 | Public IP: 106.220.221.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:12 IST Sat May 30 2020 | Duration: 3h:11m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 104541516 | Bytes Rx: 79712447 | IP Addr: 10.150.239.222 | Public IP: 106.220.221.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:12 IST Sat May 30 2020 | Duration: 3h:11m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 104541516 | Bytes Rx: 79712447 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240219 | Audit Session ID: 0a96cf6a3aa5b0005ed1e5c8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240219 | Audit Session ID: 0a96cf6a3aa5b0005ed1e5c8 | Security Group Tag: none | EasyVPN: 0 ||
Username: prasdesh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.95 | Public IP: 157.33.160.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:16 IST Sat May 30 2020 | Duration: 3h:10m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 138528805 | Bytes Rx: 267699870 | IP Addr: 10.150.238.95 | Public IP: 157.33.160.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:16 IST Sat May 30 2020 | Duration: 3h:10m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 138528805 | Bytes Rx: 267699870 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240220 | Audit Session ID: 0a96cf6a3aa5c0005ed1e5cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 240220 | Audit Session ID: 0a96cf6a3aa5c0005ed1e5cc | Security Group Tag: none | EasyVPN: 0 ||
Username: kunaveen | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.97 | Public IP: 157.45.182.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:23 IST Sat May 30 2020 | Duration: 3h:10m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 32095566 | Bytes Rx: 12844066 | IP Addr: 10.150.238.97 | Public IP: 157.45.182.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:23 IST Sat May 30 2020 | Duration: 3h:10m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 32095566 | Bytes Rx: 12844066 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240221 | Audit Session ID: 0a96cf6a3aa5d0005ed1e5d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240221 | Audit Session ID: 0a96cf6a3aa5d0005ed1e5d3 | Security Group Tag: none | EasyVPN: 0 ||
Username: shjadhav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.96 | Public IP: 203.192.249.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:29 IST Sat May 30 2020 | Duration: 3h:10m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 349112227 | Bytes Rx: 95699359 | IP Addr: 10.150.238.96 | Public IP: 203.192.249.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:29 IST Sat May 30 2020 | Duration: 3h:10m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 349112227 | Bytes Rx: 95699359 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240222 | Audit Session ID: 0a96cf6a3aa5e0005ed1e5d9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240222 | Audit Session ID: 0a96cf6a3aa5e0005ed1e5d9 | Security Group Tag: none | EasyVPN: 0 ||
Username: ViSakure | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.99 | Public IP: 137.59.66.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:16 IST Sat May 30 2020 | Duration: 3h:09m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 390390617 | Bytes Rx: 50385087 | IP Addr: 10.150.238.99 | Public IP: 137.59.66.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:16 IST Sat May 30 2020 | Duration: 3h:09m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 390390617 | Bytes Rx: 50385087 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240224 | Audit Session ID: 0a96cf6a3aa600005ed1e608 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240224 | Audit Session ID: 0a96cf6a3aa600005ed1e608 | Security Group Tag: none | EasyVPN: 0 ||
Username: neesagar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.100 | Public IP: 43.248.240.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:26 IST Sat May 30 2020 | Duration: 3h:09m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 284594023 | Bytes Rx: 389184226 | IP Addr: 10.150.238.100 | Public IP: 43.248.240.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:26 IST Sat May 30 2020 | Duration: 3h:09m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 284594023 | Bytes Rx: 389184226 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240225 | Audit Session ID: 0a96cf6a3aa610005ed1e612 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240225 | Audit Session ID: 0a96cf6a3aa610005ed1e612 | Security Group Tag: none | EasyVPN: 0 ||
Username: ilyas.mohammed | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.22 | Public IP: 106.220.157.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:10 IST Sat May 30 2020 | Duration: 3h:09m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 238230926 | Bytes Rx: 49361612 | IP Addr: 10.150.238.22 | Public IP: 106.220.157.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:10 IST Sat May 30 2020 | Duration: 3h:09m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 238230926 | Bytes Rx: 49361612 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240226 | Audit Session ID: 0a96cf6a3aa620005ed1e63e | Security Group Tag: none | EasyVPN: 0 |Session ID: 240226 | Audit Session ID: 0a96cf6a3aa620005ed1e63e | Security Group Tag: none | EasyVPN: 0 ||
Username: khajahme | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.105 | Public IP: 157.48.62.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:49 IST Sat May 30 2020 | Duration: 3h:08m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 114932993 | Bytes Rx: 52402143 | IP Addr: 10.150.238.105 | Public IP: 157.48.62.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:49 IST Sat May 30 2020 | Duration: 3h:08m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 114932993 | Bytes Rx: 52402143 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240233 | Audit Session ID: 0a96cf6a3aa690005ed1e665 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240233 | Audit Session ID: 0a96cf6a3aa690005ed1e665 | Security Group Tag: none | EasyVPN: 0 ||
Username: kirdivat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.91 | Public IP: 106.66.204.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:14 IST Sat May 30 2020 | Duration: 3h:08m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 637279002 | Bytes Rx: 63603343 | IP Addr: 10.150.239.91 | Public IP: 106.66.204.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:14 IST Sat May 30 2020 | Duration: 3h:08m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 637279002 | Bytes Rx: 63603343 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240236 | Audit Session ID: 0a96cf6a3aa6c0005ed1e67e | Security Group Tag: none | EasyVPN: 0 |Session ID: 240236 | Audit Session ID: 0a96cf6a3aa6c0005ed1e67e | Security Group Tag: none | EasyVPN: 0 ||
Username: SRanawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.132 | Public IP: 103.84.83.57 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:22:59 IST Sat May 30 2020 | Duration: 3h:07m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1012919902 | Bytes Rx: 266564586 | IP Addr: 10.150.239.132 | Public IP: 103.84.83.57 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:22:59 IST Sat May 30 2020 | Duration: 3h:07m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1012919902 | Bytes Rx: 266564586 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240240 | Audit Session ID: 0a96cf6a3aa700005ed1e6ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 240240 | Audit Session ID: 0a96cf6a3aa700005ed1e6ab | Security Group Tag: none | EasyVPN: 0 ||
Username: madhmane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.95 | Public IP: 116.74.132.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:19 IST Sat May 30 2020 | Duration: 3h:01m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1082488244 | Bytes Rx: 62157338 | IP Addr: 10.150.239.95 | Public IP: 116.74.132.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:19 IST Sat May 30 2020 | Duration: 3h:01m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1082488244 | Bytes Rx: 62157338 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240242 | Audit Session ID: 0a96cf6a3aa720005ed1e7eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 240242 | Audit Session ID: 0a96cf6a3aa720005ed1e7eb | Security Group Tag: none | EasyVPN: 0 ||
