sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: snallapa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.103 | Public IP: 157.44.155.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:58:40 IST Wed Jun 10 2020 | Duration: 5h:36m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 223188872 | Bytes Rx: 118305996 | IP Addr: 10.149.233.103 | Public IP: 157.44.155.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:58:40 IST Wed Jun 10 2020 | Duration: 5h:36m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 223188872 | Bytes Rx: 118305996 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143424 | Audit Session ID: 0a95072a230400005ee02938 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143424 | Audit Session ID: 0a95072a230400005ee02938 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.76 | Public IP: 223.191.52.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:43 IST Wed Jun 10 2020 | Duration: 1h:15m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 55162227 | Bytes Rx: 12684299 | IP Addr: 10.149.232.76 | Public IP: 223.191.52.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:43 IST Wed Jun 10 2020 | Duration: 1h:15m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 55162227 | Bytes Rx: 12684299 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143820 | Audit Session ID: 0a95072a231cc0005ee06667 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143820 | Audit Session ID: 0a95072a231cc0005ee06667 | Security Group Tag: none | EasyVPN: 0 ||
Username: vennaras | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.75 | Public IP: 49.206.126.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:46 IST Wed Jun 10 2020 | Duration: 1h:15m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 80016984 | Bytes Rx: 23446565 | IP Addr: 10.149.232.75 | Public IP: 49.206.126.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:46 IST Wed Jun 10 2020 | Duration: 1h:15m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 80016984 | Bytes Rx: 23446565 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143821 | Audit Session ID: 0a95072a231cd0005ee0666a | Security Group Tag: none | EasyVPN: 0 |Session ID: 143821 | Audit Session ID: 0a95072a231cd0005ee0666a | Security Group Tag: none | EasyVPN: 0 ||
Username: BGanesan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.78 | Public IP: 182.65.52.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:58 IST Wed Jun 10 2020 | Duration: 1h:15m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 81919577 | Bytes Rx: 23590263 | IP Addr: 10.149.232.78 | Public IP: 182.65.52.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:58 IST Wed Jun 10 2020 | Duration: 1h:15m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 81919577 | Bytes Rx: 23590263 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143823 | Audit Session ID: 0a95072a231cf0005ee06676 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143823 | Audit Session ID: 0a95072a231cf0005ee06676 | Security Group Tag: none | EasyVPN: 0 ||
Username: satreddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.79 | Public IP: 157.44.150.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:00 IST Wed Jun 10 2020 | Duration: 1h:15m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 161258801 | Bytes Rx: 19162526 | IP Addr: 10.149.232.79 | Public IP: 157.44.150.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:00 IST Wed Jun 10 2020 | Duration: 1h:15m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 161258801 | Bytes Rx: 19162526 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143824 | Audit Session ID: 0a95072a231d00005ee06678 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143824 | Audit Session ID: 0a95072a231d00005ee06678 | Security Group Tag: none | EasyVPN: 0 ||
Username: satnatar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.80 | Public IP: 27.5.226.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:25 IST Wed Jun 10 2020 | Duration: 1h:15m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 27462013 | Bytes Rx: 18883468 | IP Addr: 10.149.232.80 | Public IP: 27.5.226.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:25 IST Wed Jun 10 2020 | Duration: 1h:15m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 27462013 | Bytes Rx: 18883468 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143825 | Audit Session ID: 0a95072a231d10005ee06691 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143825 | Audit Session ID: 0a95072a231d10005ee06691 | Security Group Tag: none | EasyVPN: 0 ||
Username: upoojari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.81 | Public IP: 157.44.110.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:44 IST Wed Jun 10 2020 | Duration: 1h:14m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 55391887 | Bytes Rx: 10146712 | IP Addr: 10.149.232.81 | Public IP: 157.44.110.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:44 IST Wed Jun 10 2020 | Duration: 1h:14m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 55391887 | Bytes Rx: 10146712 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143827 | Audit Session ID: 0a95072a231d30005ee066a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143827 | Audit Session ID: 0a95072a231d30005ee066a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: tthamara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.82 | Public IP: 112.133.236.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:54 IST Wed Jun 10 2020 | Duration: 1h:14m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 231869042 | Bytes Rx: 27261061 | IP Addr: 10.149.232.82 | Public IP: 112.133.236.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:20:54 IST Wed Jun 10 2020 | Duration: 1h:14m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 231869042 | Bytes Rx: 27261061 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143828 | Audit Session ID: 0a95072a231d40005ee066ae | Security Group Tag: none | EasyVPN: 0 |Session ID: 143828 | Audit Session ID: 0a95072a231d40005ee066ae | Security Group Tag: none | EasyVPN: 0 ||
Username: bhpancha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.85 | Public IP: 157.47.239.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:08 IST Wed Jun 10 2020 | Duration: 1h:14m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 47612823 | Bytes Rx: 9926659 | IP Addr: 10.149.232.85 | Public IP: 157.47.239.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:08 IST Wed Jun 10 2020 | Duration: 1h:14m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 47612823 | Bytes Rx: 9926659 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143830 | Audit Session ID: 0a95072a231d60005ee066bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 143830 | Audit Session ID: 0a95072a231d60005ee066bc | Security Group Tag: none | EasyVPN: 0 ||
Username: sramanad | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.86 | Public IP: 122.183.33.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:14 IST Wed Jun 10 2020 | Duration: 1h:14m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 158178154 | Bytes Rx: 31880237 | IP Addr: 10.149.232.86 | Public IP: 122.183.33.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:14 IST Wed Jun 10 2020 | Duration: 1h:14m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 158178154 | Bytes Rx: 31880237 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143832 | Audit Session ID: 0a95072a231d80005ee066c2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143832 | Audit Session ID: 0a95072a231d80005ee066c2 | Security Group Tag: none | EasyVPN: 0 ||
Username: goutraja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.87 | Public IP: 117.96.198.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:18 IST Wed Jun 10 2020 | Duration: 1h:14m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 104193431 | Bytes Rx: 14883036 | IP Addr: 10.149.232.87 | Public IP: 117.96.198.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:18 IST Wed Jun 10 2020 | Duration: 1h:14m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 104193431 | Bytes Rx: 14883036 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143833 | Audit Session ID: 0a95072a231d90005ee066c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143833 | Audit Session ID: 0a95072a231d90005ee066c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: jyotkheb | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.90 | Public IP: 106.220.156.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:21 IST Wed Jun 10 2020 | Duration: 1h:14m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 333222713 | Bytes Rx: 35609118 | IP Addr: 10.149.232.90 | Public IP: 106.220.156.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:21 IST Wed Jun 10 2020 | Duration: 1h:14m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 333222713 | Bytes Rx: 35609118 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143834 | Audit Session ID: 0a95072a231da0005ee066c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143834 | Audit Session ID: 0a95072a231da0005ee066c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajan.l | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.88 | Public IP: 182.65.179.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:24 IST Wed Jun 10 2020 | Duration: 1h:14m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 115153212 | Bytes Rx: 46270680 | IP Addr: 10.149.232.88 | Public IP: 182.65.179.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:24 IST Wed Jun 10 2020 | Duration: 1h:14m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 115153212 | Bytes Rx: 46270680 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143836 | Audit Session ID: 0a95072a231dc0005ee066cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 143836 | Audit Session ID: 0a95072a231dc0005ee066cc | Security Group Tag: none | EasyVPN: 0 ||
Username: pankajgu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.92 | Public IP: 117.97.174.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:56 IST Wed Jun 10 2020 | Duration: 1h:13m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 95893918 | Bytes Rx: 19797861 | IP Addr: 10.149.232.92 | Public IP: 117.97.174.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:56 IST Wed Jun 10 2020 | Duration: 1h:13m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 95893918 | Bytes Rx: 19797861 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143840 | Audit Session ID: 0a95072a231e00005ee066ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 143840 | Audit Session ID: 0a95072a231e00005ee066ec | Security Group Tag: none | EasyVPN: 0 ||
Username: seramesh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.93 | Public IP: 157.51.120.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:15 IST Wed Jun 10 2020 | Duration: 1h:13m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 102571911 | Bytes Rx: 20128350 | IP Addr: 10.149.232.93 | Public IP: 157.51.120.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:15 IST Wed Jun 10 2020 | Duration: 1h:13m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 102571911 | Bytes Rx: 20128350 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143841 | Audit Session ID: 0a95072a231e10005ee066ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 143841 | Audit Session ID: 0a95072a231e10005ee066ff | Security Group Tag: none | EasyVPN: 0 ||
Username: ashsures | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.98 | Public IP: 49.207.141.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:12 IST Wed Jun 10 2020 | Duration: 1h:09m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 71674182 | Bytes Rx: 17446978 | IP Addr: 10.149.232.98 | Public IP: 49.207.141.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:12 IST Wed Jun 10 2020 | Duration: 1h:09m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 71674182 | Bytes Rx: 17446978 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143845 | Audit Session ID: 0a95072a231e50005ee067ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 143845 | Audit Session ID: 0a95072a231e50005ee067ec | Security Group Tag: none | EasyVPN: 0 ||
Username: PBowleka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.96 | Public IP: 117.200.189.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:18 IST Wed Jun 10 2020 | Duration: 1h:09m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 280840933 | Bytes Rx: 27518559 | IP Addr: 10.149.232.96 | Public IP: 117.200.189.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:18 IST Wed Jun 10 2020 | Duration: 1h:09m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 280840933 | Bytes Rx: 27518559 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143847 | Audit Session ID: 0a95072a231e70005ee067f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143847 | Audit Session ID: 0a95072a231e70005ee067f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: lmokshag | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.97 | Public IP: 49.207.136.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:20 IST Wed Jun 10 2020 | Duration: 1h:09m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 55729472 | Bytes Rx: 75919875 | IP Addr: 10.149.232.97 | Public IP: 49.207.136.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:20 IST Wed Jun 10 2020 | Duration: 1h:09m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 55729472 | Bytes Rx: 75919875 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143848 | Audit Session ID: 0a95072a231e80005ee067f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143848 | Audit Session ID: 0a95072a231e80005ee067f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: goutmand | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.99 | Public IP: 183.83.137.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:25 IST Wed Jun 10 2020 | Duration: 1h:09m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 31954656 | Bytes Rx: 16019528 | IP Addr: 10.149.232.99 | Public IP: 183.83.137.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:25 IST Wed Jun 10 2020 | Duration: 1h:09m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 31954656 | Bytes Rx: 16019528 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143849 | Audit Session ID: 0a95072a231e90005ee067f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143849 | Audit Session ID: 0a95072a231e90005ee067f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: sinmurug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.100 | Public IP: 27.62.3.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:28 IST Wed Jun 10 2020 | Duration: 1h:09m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 154864350 | Bytes Rx: 17564545 | IP Addr: 10.149.232.100 | Public IP: 27.62.3.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:28 IST Wed Jun 10 2020 | Duration: 1h:09m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 154864350 | Bytes Rx: 17564545 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143850 | Audit Session ID: 0a95072a231ea0005ee067fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 143850 | Audit Session ID: 0a95072a231ea0005ee067fc | Security Group Tag: none | EasyVPN: 0 ||
Username: Nsundare | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.101 | Public IP: 157.50.40.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:45 IST Wed Jun 10 2020 | Duration: 1h:08m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 217631222 | Bytes Rx: 28266237 | IP Addr: 10.149.232.101 | Public IP: 157.50.40.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:45 IST Wed Jun 10 2020 | Duration: 1h:08m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 217631222 | Bytes Rx: 28266237 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143852 | Audit Session ID: 0a95072a231ec0005ee0680d | Security Group Tag: none | EasyVPN: 0 |Session ID: 143852 | Audit Session ID: 0a95072a231ec0005ee0680d | Security Group Tag: none | EasyVPN: 0 ||
