sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.58 | Public IP: 182.57.169.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 3d 10h:15m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 6624597173 | Bytes Rx: 1501358063 | IP Addr: 10.150.237.58 | Public IP: 182.57.169.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 3d 10h:15m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 6624597173 | Bytes Rx: 1501358063 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 |Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 ||
Username: prbachha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.243 | Public IP: 182.70.58.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:43 IST Sat Jun 27 2020 | Duration: 1h:40m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 37701221 | Bytes Rx: 9552021 | IP Addr: 10.150.237.243 | Public IP: 182.70.58.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:43 IST Sat Jun 27 2020 | Duration: 1h:40m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 37701221 | Bytes Rx: 9552021 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66711 | Audit Session ID: 0a96cf69104970005ef69eaf | Security Group Tag: none | EasyVPN: 0 |Session ID: 66711 | Audit Session ID: 0a96cf69104970005ef69eaf | Security Group Tag: none | EasyVPN: 0 ||
Username: subhapka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.244 | Public IP: 106.210.214.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:44 IST Sat Jun 27 2020 | Duration: 1h:40m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 197702382 | Bytes Rx: 24371704 | IP Addr: 10.150.237.244 | Public IP: 106.210.214.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:44 IST Sat Jun 27 2020 | Duration: 1h:40m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 197702382 | Bytes Rx: 24371704 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66712 | Audit Session ID: 0a96cf69104980005ef69eb0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66712 | Audit Session ID: 0a96cf69104980005ef69eb0 | Security Group Tag: none | EasyVPN: 0 ||
Username: prrajput | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.246 | Public IP: 106.220.92.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:58 IST Sat Jun 27 2020 | Duration: 1h:40m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 29411247 | Bytes Rx: 17107117 | IP Addr: 10.150.237.246 | Public IP: 106.220.92.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:58 IST Sat Jun 27 2020 | Duration: 1h:40m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 29411247 | Bytes Rx: 17107117 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66713 | Audit Session ID: 0a96cf69104990005ef69ebe | Security Group Tag: none | EasyVPN: 0 |Session ID: 66713 | Audit Session ID: 0a96cf69104990005ef69ebe | Security Group Tag: none | EasyVPN: 0 ||
Username: SNailkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.245 | Public IP: 106.220.91.142 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:50:06 IST Sat Jun 27 2020 | Duration: 1h:40m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 210818707 | Bytes Rx: 57351716 | IP Addr: 10.150.237.245 | Public IP: 106.220.91.142 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:50:06 IST Sat Jun 27 2020 | Duration: 1h:40m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 210818707 | Bytes Rx: 57351716 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66714 | Audit Session ID: 0a96cf691049a0005ef69ec6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66714 | Audit Session ID: 0a96cf691049a0005ef69ec6 | Security Group Tag: none | EasyVPN: 0 ||
Username: swsukale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.70 | Public IP: 49.35.202.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:15 IST Sat Jun 27 2020 | Duration: 1h:40m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 423301103 | Bytes Rx: 62585101 | IP Addr: 10.150.236.70 | Public IP: 49.35.202.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:15 IST Sat Jun 27 2020 | Duration: 1h:40m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 423301103 | Bytes Rx: 62585101 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66715 | Audit Session ID: 0a96cf691049b0005ef69ecf | Security Group Tag: none | EasyVPN: 0 |Session ID: 66715 | Audit Session ID: 0a96cf691049b0005ef69ecf | Security Group Tag: none | EasyVPN: 0 ||
Username: mkedar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.80 | Public IP: 203.192.213.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:52 IST Sat Jun 27 2020 | Duration: 1h:36m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 53764659 | Bytes Rx: 14928053 | IP Addr: 10.150.236.80 | Public IP: 203.192.213.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:52 IST Sat Jun 27 2020 | Duration: 1h:36m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 53764659 | Bytes Rx: 14928053 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66718 | Audit Session ID: 0a96cf691049e0005ef69fa8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66718 | Audit Session ID: 0a96cf691049e0005ef69fa8 | Security Group Tag: none | EasyVPN: 0 ||
Username: KThawkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.79 | Public IP: 106.210.213.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:56 IST Sat Jun 27 2020 | Duration: 1h:36m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 112847579 | Bytes Rx: 18977570 | IP Addr: 10.150.236.79 | Public IP: 106.210.213.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:56 IST Sat Jun 27 2020 | Duration: 1h:36m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 112847579 | Bytes Rx: 18977570 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66719 | Audit Session ID: 0a96cf691049f0005ef69fac | Security Group Tag: none | EasyVPN: 0 |Session ID: 66719 | Audit Session ID: 0a96cf691049f0005ef69fac | Security Group Tag: none | EasyVPN: 0 ||
Username: PranPati | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC8 | IP Addr: 10.150.245.17 | Public IP: 150.107.19.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:07 IST Sat Jun 27 2020 | Duration: 1h:36m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 33412467 | Bytes Rx: 44712740 | IP Addr: 10.150.245.17 | Public IP: 150.107.19.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:07 IST Sat Jun 27 2020 | Duration: 1h:36m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 33412467 | Bytes Rx: 44712740 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66720 | Audit Session ID: 0a96cf69104a00005ef69fb7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66720 | Audit Session ID: 0a96cf69104a00005ef69fb7 | Security Group Tag: none | EasyVPN: 0 ||
Username: pbhoyar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.83 | Public IP: 106.210.167.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:35 IST Sat Jun 27 2020 | Duration: 1h:35m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 125091304 | Bytes Rx: 253973492 | IP Addr: 10.150.236.83 | Public IP: 106.210.167.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:35 IST Sat Jun 27 2020 | Duration: 1h:35m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 125091304 | Bytes Rx: 253973492 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66722 | Audit Session ID: 0a96cf69104a20005ef69fd3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66722 | Audit Session ID: 0a96cf69104a20005ef69fd3 | Security Group Tag: none | EasyVPN: 0 ||
Username: DivyaDes | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.182 | Public IP: 103.120.251.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:52 IST Sat Jun 27 2020 | Duration: 1h:30m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 249152747 | Bytes Rx: 43490047 | IP Addr: 10.150.237.182 | Public IP: 103.120.251.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:52 IST Sat Jun 27 2020 | Duration: 1h:30m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 249152747 | Bytes Rx: 43490047 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66726 | Audit Session ID: 0a96cf69104a60005ef6a110 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66726 | Audit Session ID: 0a96cf69104a60005ef6a110 | Security Group Tag: none | EasyVPN: 0 ||
Username: nagnjadh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.184 | Public IP: 103.121.153.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:43 IST Sat Jun 27 2020 | Duration: 1h:29m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 73929928 | Bytes Rx: 46790962 | IP Addr: 10.150.237.184 | Public IP: 103.121.153.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:43 IST Sat Jun 27 2020 | Duration: 1h:29m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 73929928 | Bytes Rx: 46790962 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66727 | Audit Session ID: 0a96cf69104a70005ef6a143 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66727 | Audit Session ID: 0a96cf69104a70005ef6a143 | Security Group Tag: none | EasyVPN: 0 ||
Username: patsande | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.186 | Public IP: 1.39.24.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:45 IST Sat Jun 27 2020 | Duration: 1h:29m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 90045556 | Bytes Rx: 25714991 | IP Addr: 10.150.237.186 | Public IP: 1.39.24.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:45 IST Sat Jun 27 2020 | Duration: 1h:29m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 90045556 | Bytes Rx: 25714991 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66728 | Audit Session ID: 0a96cf69104a80005ef6a145 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66728 | Audit Session ID: 0a96cf69104a80005ef6a145 | Security Group Tag: none | EasyVPN: 0 ||
Username: prborkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.111 | Public IP: 103.110.253.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:32 IST Sat Jun 27 2020 | Duration: 1h:28m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 150319064 | Bytes Rx: 90883752 | IP Addr: 10.150.237.111 | Public IP: 103.110.253.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:32 IST Sat Jun 27 2020 | Duration: 1h:28m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 150319064 | Bytes Rx: 90883752 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66731 | Audit Session ID: 0a96cf69104ab0005ef6a174 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66731 | Audit Session ID: 0a96cf69104ab0005ef6a174 | Security Group Tag: none | EasyVPN: 0 ||
Username: RevanthK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.113 | Public IP: 103.83.212.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:42 IST Sat Jun 27 2020 | Duration: 1h:28m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 149070284 | Bytes Rx: 38725873 | IP Addr: 10.150.237.113 | Public IP: 103.83.212.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:42 IST Sat Jun 27 2020 | Duration: 1h:28m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 149070284 | Bytes Rx: 38725873 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66733 | Audit Session ID: 0a96cf69104ad0005ef6a17e | Security Group Tag: none | EasyVPN: 0 |Session ID: 66733 | Audit Session ID: 0a96cf69104ad0005ef6a17e | Security Group Tag: none | EasyVPN: 0 ||
Username: anthakar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.116 | Public IP: 47.247.198.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:50 IST Sat Jun 27 2020 | Duration: 1h:28m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 285071231 | Bytes Rx: 45661426 | IP Addr: 10.150.237.116 | Public IP: 47.247.198.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:50 IST Sat Jun 27 2020 | Duration: 1h:28m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 285071231 | Bytes Rx: 45661426 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66734 | Audit Session ID: 0a96cf69104ae0005ef6a186 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66734 | Audit Session ID: 0a96cf69104ae0005ef6a186 | Security Group Tag: none | EasyVPN: 0 ||
Username: NikiJadh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC29 | IP Addr: 10.150.245.38 | Public IP: 103.132.172.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:26 IST Sat Jun 27 2020 | Duration: 1h:27m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 72239185 | Bytes Rx: 27929459 | IP Addr: 10.150.245.38 | Public IP: 103.132.172.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:26 IST Sat Jun 27 2020 | Duration: 1h:27m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 72239185 | Bytes Rx: 27929459 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66735 | Audit Session ID: 0a96cf69104af0005ef6a1aa | Security Group Tag: none | EasyVPN: 0 |Session ID: 66735 | Audit Session ID: 0a96cf69104af0005ef6a1aa | Security Group Tag: none | EasyVPN: 0 ||
Username: Suvpatil | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.104 | Public IP: 106.193.234.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:02 IST Sat Jun 27 2020 | Duration: 1h:27m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 372428320 | Bytes Rx: 21121822 | IP Addr: 10.150.236.104 | Public IP: 106.193.234.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:02 IST Sat Jun 27 2020 | Duration: 1h:27m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 372428320 | Bytes Rx: 21121822 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66738 | Audit Session ID: 0a96cf69104b20005ef6a1ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 66738 | Audit Session ID: 0a96cf69104b20005ef6a1ce | Security Group Tag: none | EasyVPN: 0 ||
Username: BPawaska | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.105 | Public IP: 49.35.31.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:11 IST Sat Jun 27 2020 | Duration: 1h:27m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 38553958 | Bytes Rx: 21139786 | IP Addr: 10.150.236.105 | Public IP: 49.35.31.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:11 IST Sat Jun 27 2020 | Duration: 1h:27m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 38553958 | Bytes Rx: 21139786 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66739 | Audit Session ID: 0a96cf69104b30005ef6a1d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 66739 | Audit Session ID: 0a96cf69104b30005ef6a1d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: PratBans | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.106 | Public IP: 157.33.168.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:35 IST Sat Jun 27 2020 | Duration: 1h:26m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 90623642 | Bytes Rx: 22563094 | IP Addr: 10.150.236.106 | Public IP: 157.33.168.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:35 IST Sat Jun 27 2020 | Duration: 1h:26m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 90623642 | Bytes Rx: 22563094 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66740 | Audit Session ID: 0a96cf69104b40005ef6a1ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 66740 | Audit Session ID: 0a96cf69104b40005ef6a1ef | Security Group Tag: none | EasyVPN: 0 ||
Username: pusortee | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC17 | IP Addr: 10.150.245.26 | Public IP: 45.127.120.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:46 IST Sat Jun 27 2020 | Duration: 1h:26m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 76929129 | Bytes Rx: 50089325 | IP Addr: 10.150.245.26 | Public IP: 45.127.120.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:46 IST Sat Jun 27 2020 | Duration: 1h:26m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 76929129 | Bytes Rx: 50089325 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 66741 | Audit Session ID: 0a96cf69104b50005ef6a1fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 66741 | Audit Session ID: 0a96cf69104b50005ef6a1fa | Security Group Tag: none | EasyVPN: 0 ||
