sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: PratKamb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 49.35.83.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:09 IST Sat Jul 18 2020 | Duration: 1d 21h:50m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2420317973 | Bytes Rx: 527436033 | IP Addr: 10.150.238.172 | Public IP: 49.35.83.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:09 IST Sat Jul 18 2020 | Duration: 1d 21h:50m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2420317973 | Bytes Rx: 527436033 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 128137 | Audit Session ID: 0a96cf6a1f4890005f12990d | Security Group Tag: none | EasyVPN: 0 |Session ID: 128137 | Audit Session ID: 0a96cf6a1f4890005f12990d | Security Group Tag: none | EasyVPN: 0 ||
Username: ptripath | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.45 | Public IP: 183.87.28.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:30:20 IST Mon Jul 20 2020 | Duration: 0h:29m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 19594202 | Bytes Rx: 3893528 | IP Addr: 10.150.238.45 | Public IP: 183.87.28.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:30:20 IST Mon Jul 20 2020 | Duration: 0h:29m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 19594202 | Bytes Rx: 3893528 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131586 | Audit Session ID: 0a96cf6a202020005f1516d4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131586 | Audit Session ID: 0a96cf6a202020005f1516d4 | Security Group Tag: none | EasyVPN: 0 ||
Username: AGharge | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.46 | Public IP: 123.201.54.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:30:34 IST Mon Jul 20 2020 | Duration: 0h:29m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 30558145 | Bytes Rx: 6656361 | IP Addr: 10.150.238.46 | Public IP: 123.201.54.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:30:34 IST Mon Jul 20 2020 | Duration: 0h:29m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 30558145 | Bytes Rx: 6656361 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131587 | Audit Session ID: 0a96cf6a202030005f1516e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131587 | Audit Session ID: 0a96cf6a202030005f1516e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: UpTripat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.166 | Public IP: 106.223.248.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:05 IST Mon Jul 20 2020 | Duration: 0h:29m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 134772683 | Bytes Rx: 7286040 | IP Addr: 10.150.239.166 | Public IP: 106.223.248.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:05 IST Mon Jul 20 2020 | Duration: 0h:29m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 134772683 | Bytes Rx: 7286040 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131588 | Audit Session ID: 0a96cf6a202040005f151701 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131588 | Audit Session ID: 0a96cf6a202040005f151701 | Security Group Tag: none | EasyVPN: 0 ||
Username: MuruKupp | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.186 | Public IP: 117.242.204.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:25 IST Mon Jul 20 2020 | Duration: 0h:28m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1332393 | Bytes Rx: 969810 | IP Addr: 10.150.239.186 | Public IP: 117.242.204.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:25 IST Mon Jul 20 2020 | Duration: 0h:28m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1332393 | Bytes Rx: 969810 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131589 | Audit Session ID: 0a96cf6a202050005f151715 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131589 | Audit Session ID: 0a96cf6a202050005f151715 | Security Group Tag: none | EasyVPN: 0 ||
Username: TNonnaga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.188 | Public IP: 106.78.87.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:34 IST Mon Jul 20 2020 | Duration: 0h:28m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 72210462 | Bytes Rx: 17643722 | IP Addr: 10.150.239.188 | Public IP: 106.78.87.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:34 IST Mon Jul 20 2020 | Duration: 0h:28m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 72210462 | Bytes Rx: 17643722 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131591 | Audit Session ID: 0a96cf6a202070005f15171e | Security Group Tag: none | EasyVPN: 0 |Session ID: 131591 | Audit Session ID: 0a96cf6a202070005f15171e | Security Group Tag: none | EasyVPN: 0 ||
Username: MGujar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.187 | Public IP: 49.35.94.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:35 IST Mon Jul 20 2020 | Duration: 0h:28m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 14322675 | Bytes Rx: 4379507 | IP Addr: 10.150.239.187 | Public IP: 49.35.94.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:35 IST Mon Jul 20 2020 | Duration: 0h:28m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 14322675 | Bytes Rx: 4379507 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131592 | Audit Session ID: 0a96cf6a202080005f15171f | Security Group Tag: none | EasyVPN: 0 |Session ID: 131592 | Audit Session ID: 0a96cf6a202080005f15171f | Security Group Tag: none | EasyVPN: 0 ||
Username: MohitLok | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.234 | Public IP: 103.195.203.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:40 IST Mon Jul 20 2020 | Duration: 0h:28m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 37067470 | Bytes Rx: 14805505 | IP Addr: 10.150.239.234 | Public IP: 103.195.203.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:40 IST Mon Jul 20 2020 | Duration: 0h:28m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 37067470 | Bytes Rx: 14805505 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131593 | Audit Session ID: 0a96cf6a202090005f151724 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131593 | Audit Session ID: 0a96cf6a202090005f151724 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashwyada | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.233 | Public IP: 103.110.254.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:43 IST Mon Jul 20 2020 | Duration: 0h:28m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 31008631 | Bytes Rx: 5679292 | IP Addr: 10.150.239.233 | Public IP: 103.110.254.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:43 IST Mon Jul 20 2020 | Duration: 0h:28m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 31008631 | Bytes Rx: 5679292 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131594 | Audit Session ID: 0a96cf6a2020a0005f151727 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131594 | Audit Session ID: 0a96cf6a2020a0005f151727 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhagwanp | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.236 | Public IP: 106.193.96.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:59 IST Mon Jul 20 2020 | Duration: 0h:28m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 484803630 | Bytes Rx: 22053931 | IP Addr: 10.150.239.236 | Public IP: 106.193.96.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:59 IST Mon Jul 20 2020 | Duration: 0h:28m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 484803630 | Bytes Rx: 22053931 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131595 | Audit Session ID: 0a96cf6a2020b0005f151737 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131595 | Audit Session ID: 0a96cf6a2020b0005f151737 | Security Group Tag: none | EasyVPN: 0 ||
Username: gkaldate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.237 | Public IP: 106.193.224.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:05 IST Mon Jul 20 2020 | Duration: 0h:28m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 82304999 | Bytes Rx: 10243351 | IP Addr: 10.150.239.237 | Public IP: 106.193.224.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:05 IST Mon Jul 20 2020 | Duration: 0h:28m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 82304999 | Bytes Rx: 10243351 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131596 | Audit Session ID: 0a96cf6a2020c0005f15173d | Security Group Tag: none | EasyVPN: 0 |Session ID: 131596 | Audit Session ID: 0a96cf6a2020c0005f15173d | Security Group Tag: none | EasyVPN: 0 ||
Username: rsahu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.16 | Public IP: 49.35.210.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:10 IST Mon Jul 20 2020 | Duration: 0h:27m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 302126702 | Bytes Rx: 19006691 | IP Addr: 10.150.239.16 | Public IP: 49.35.210.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:10 IST Mon Jul 20 2020 | Duration: 0h:27m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 302126702 | Bytes Rx: 19006691 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131597 | Audit Session ID: 0a96cf6a2020d0005f151742 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131597 | Audit Session ID: 0a96cf6a2020d0005f151742 | Security Group Tag: none | EasyVPN: 0 ||
Username: Sadhakne | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.238 | Public IP: 157.33.154.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:18 IST Mon Jul 20 2020 | Duration: 0h:27m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 19163444 | Bytes Rx: 10088408 | IP Addr: 10.150.239.238 | Public IP: 157.33.154.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:18 IST Mon Jul 20 2020 | Duration: 0h:27m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 19163444 | Bytes Rx: 10088408 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131598 | Audit Session ID: 0a96cf6a2020e0005f15174a | Security Group Tag: none | EasyVPN: 0 |Session ID: 131598 | Audit Session ID: 0a96cf6a2020e0005f15174a | Security Group Tag: none | EasyVPN: 0 ||
Username: PriBagal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.117 | Public IP: 202.160.145.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:20 IST Mon Jul 20 2020 | Duration: 0h:27m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 21031049 | Bytes Rx: 4000119 | IP Addr: 10.150.239.117 | Public IP: 202.160.145.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:20 IST Mon Jul 20 2020 | Duration: 0h:27m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 21031049 | Bytes Rx: 4000119 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131599 | Audit Session ID: 0a96cf6a2020f0005f15174c | Security Group Tag: none | EasyVPN: 0 |Session ID: 131599 | Audit Session ID: 0a96cf6a2020f0005f15174c | Security Group Tag: none | EasyVPN: 0 ||
Username: rohit.singh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.85 | Public IP: 103.136.64.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:26 IST Mon Jul 20 2020 | Duration: 0h:27m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 94173478 | Bytes Rx: 10802781 | IP Addr: 10.150.239.85 | Public IP: 103.136.64.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:26 IST Mon Jul 20 2020 | Duration: 0h:27m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 94173478 | Bytes Rx: 10802781 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131600 | Audit Session ID: 0a96cf6a202100005f151752 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131600 | Audit Session ID: 0a96cf6a202100005f151752 | Security Group Tag: none | EasyVPN: 0 ||
Username: SatKale1 | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.239 | Public IP: 49.35.127.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:26 IST Mon Jul 20 2020 | Duration: 0h:27m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 88294107 | Bytes Rx: 7932484 | IP Addr: 10.150.239.239 | Public IP: 49.35.127.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:26 IST Mon Jul 20 2020 | Duration: 0h:27m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 88294107 | Bytes Rx: 7932484 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131601 | Audit Session ID: 0a96cf6a202110005f151752 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131601 | Audit Session ID: 0a96cf6a202110005f151752 | Security Group Tag: none | EasyVPN: 0 ||
Username: surjadha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.41 | Public IP: 157.33.228.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:35 IST Mon Jul 20 2020 | Duration: 0h:27m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 42969113 | Bytes Rx: 10220433 | IP Addr: 10.150.238.41 | Public IP: 157.33.228.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:35 IST Mon Jul 20 2020 | Duration: 0h:27m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 42969113 | Bytes Rx: 10220433 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131602 | Audit Session ID: 0a96cf6a202120005f15175b | Security Group Tag: none | EasyVPN: 0 |Session ID: 131602 | Audit Session ID: 0a96cf6a202120005f15175b | Security Group Tag: none | EasyVPN: 0 ||
Username: anuyadav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.240 | Public IP: 1.38.48.254 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:32:36 IST Mon Jul 20 2020 | Duration: 0h:27m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 126468189 | Bytes Rx: 33803057 | IP Addr: 10.150.239.240 | Public IP: 1.38.48.254 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:32:36 IST Mon Jul 20 2020 | Duration: 0h:27m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 126468189 | Bytes Rx: 33803057 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131603 | Audit Session ID: 0a96cf6a202130005f15175c | Security Group Tag: none | EasyVPN: 0 |Session ID: 131603 | Audit Session ID: 0a96cf6a202130005f15175c | Security Group Tag: none | EasyVPN: 0 ||
Username: Rachgaik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.47 | Public IP: 49.35.99.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:54 IST Mon Jul 20 2020 | Duration: 0h:27m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 48866235 | Bytes Rx: 10381914 | IP Addr: 10.150.238.47 | Public IP: 49.35.99.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:54 IST Mon Jul 20 2020 | Duration: 0h:27m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 48866235 | Bytes Rx: 10381914 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131604 | Audit Session ID: 0a96cf6a202140005f15176e | Security Group Tag: none | EasyVPN: 0 |Session ID: 131604 | Audit Session ID: 0a96cf6a202140005f15176e | Security Group Tag: none | EasyVPN: 0 ||
Username: lawaghma | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.48 | Public IP: 106.193.114.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:55 IST Mon Jul 20 2020 | Duration: 0h:27m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 22799151 | Bytes Rx: 7662319 | IP Addr: 10.150.238.48 | Public IP: 106.193.114.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:32:55 IST Mon Jul 20 2020 | Duration: 0h:27m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 22799151 | Bytes Rx: 7662319 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131605 | Audit Session ID: 0a96cf6a202150005f15176f | Security Group Tag: none | EasyVPN: 0 |Session ID: 131605 | Audit Session ID: 0a96cf6a202150005f15176f | Security Group Tag: none | EasyVPN: 0 ||
Username: NTavand | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.50 | Public IP: 106.206.29.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:11 IST Mon Jul 20 2020 | Duration: 0h:26m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 25365277 | Bytes Rx: 8322806 | IP Addr: 10.150.238.50 | Public IP: 106.206.29.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:11 IST Mon Jul 20 2020 | Duration: 0h:26m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 25365277 | Bytes Rx: 8322806 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131606 | Audit Session ID: 0a96cf6a202160005f15177f | Security Group Tag: none | EasyVPN: 0 |Session ID: 131606 | Audit Session ID: 0a96cf6a202160005f15177f | Security Group Tag: none | EasyVPN: 0 ||
