sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: martiner | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.204 | Public IP: 31.21.198.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:36:52 IST Tue Jun 2 2020 | Duration: 3d 1h:26m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 2766315960 | Bytes Rx: 1451721979 | IP Addr: 10.150.236.204 | Public IP: 31.21.198.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:36:52 IST Tue Jun 2 2020 | Duration: 3d 1h:26m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 2766315960 | Bytes Rx: 1451721979 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 274897 | Audit Session ID: 0a96cf69431d10005ed632cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 274897 | Audit Session ID: 0a96cf69431d10005ed632cc | Security Group Tag: none | EasyVPN: 0 ||
Username: Spuri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.249 | Public IP: 103.114.224.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:00 IST Fri Jun 5 2020 | Duration: 4h:31m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2340200867 | Bytes Rx: 256224257 | IP Addr: 10.150.237.249 | Public IP: 103.114.224.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:00 IST Fri Jun 5 2020 | Duration: 4h:31m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2340200867 | Bytes Rx: 256224257 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286129 | Audit Session ID: 0a96cf6945db10005ed9fbbc | Security Group Tag: none | EasyVPN: 0 |Session ID: 286129 | Audit Session ID: 0a96cf6945db10005ed9fbbc | Security Group Tag: none | EasyVPN: 0 ||
Username: Rikibe.nitin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.237 | Public IP: 106.193.218.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:12 IST Fri Jun 5 2020 | Duration: 4h:31m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 262766646 | Bytes Rx: 139086275 | IP Addr: 10.150.236.237 | Public IP: 106.193.218.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:12 IST Fri Jun 5 2020 | Duration: 4h:31m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 262766646 | Bytes Rx: 139086275 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286131 | Audit Session ID: 0a96cf6945db30005ed9fbc8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286131 | Audit Session ID: 0a96cf6945db30005ed9fbc8 | Security Group Tag: none | EasyVPN: 0 ||
Username: anujsura | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.32 | Public IP: 106.220.175.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:08 IST Fri Jun 5 2020 | Duration: 4h:28m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 570036755 | Bytes Rx: 80664660 | IP Addr: 10.150.244.32 | Public IP: 106.220.175.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:08 IST Fri Jun 5 2020 | Duration: 4h:28m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 570036755 | Bytes Rx: 80664660 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286147 | Audit Session ID: 0a96cf6945dc30005ed9fc78 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286147 | Audit Session ID: 0a96cf6945dc30005ed9fc78 | Security Group Tag: none | EasyVPN: 0 ||
Username: SSubrama | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.33 | Public IP: 106.208.64.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:10 IST Fri Jun 5 2020 | Duration: 4h:28m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 208024750 | Bytes Rx: 56239324 | IP Addr: 10.150.244.33 | Public IP: 106.208.64.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:10 IST Fri Jun 5 2020 | Duration: 4h:28m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 208024750 | Bytes Rx: 56239324 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286148 | Audit Session ID: 0a96cf6945dc40005ed9fc7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 286148 | Audit Session ID: 0a96cf6945dc40005ed9fc7a | Security Group Tag: none | EasyVPN: 0 ||
Username: amolgaik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC6 | IP Addr: 10.150.245.249 | Public IP: 103.124.143.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:35:34 IST Fri Jun 5 2020 | Duration: 4h:27m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 3904522975 | Bytes Rx: 504046388 | IP Addr: 10.150.245.249 | Public IP: 103.124.143.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:35:34 IST Fri Jun 5 2020 | Duration: 4h:27m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 3904522975 | Bytes Rx: 504046388 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286149 | Audit Session ID: 0a96cf6945dc50005ed9fcce | Security Group Tag: none | EasyVPN: 0 |Session ID: 286149 | Audit Session ID: 0a96cf6945dc50005ed9fcce | Security Group Tag: none | EasyVPN: 0 ||
Username: DaDhawal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.109 | Public IP: 42.106.203.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:37:07 IST Fri Jun 5 2020 | Duration: 4h:25m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 329327486 | Bytes Rx: 92577606 | IP Addr: 10.150.237.109 | Public IP: 42.106.203.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:37:07 IST Fri Jun 5 2020 | Duration: 4h:25m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 329327486 | Bytes Rx: 92577606 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286154 | Audit Session ID: 0a96cf6945dca0005ed9fd2b | Security Group Tag: none | EasyVPN: 0 |Session ID: 286154 | Audit Session ID: 0a96cf6945dca0005ed9fd2b | Security Group Tag: none | EasyVPN: 0 ||
Username: Nbarne | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.58 | Public IP: 157.33.145.229 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:38:34 IST Fri Jun 5 2020 | Duration: 4h:24m:24s | Inactivity:  0h:07m:56s | Bytes Tx: 218587194 | Bytes Rx: 56522142 | IP Addr: 10.150.244.58 | Public IP: 157.33.145.229 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:38:34 IST Fri Jun 5 2020 | Duration: 4h:24m:24s | Inactivity:  0h:07m:56s | Bytes Tx: 218587194 | Bytes Rx: 56522142 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286160 | Audit Session ID: 0a96cf6945dd00005ed9fd82 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286160 | Audit Session ID: 0a96cf6945dd00005ed9fd82 | Security Group Tag: none | EasyVPN: 0 ||
Username: kapildev | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.154 | Public IP: 49.35.58.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:40:53 IST Fri Jun 5 2020 | Duration: 4h:22m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 674309068 | Bytes Rx: 125583755 | IP Addr: 10.150.237.154 | Public IP: 49.35.58.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:40:53 IST Fri Jun 5 2020 | Duration: 4h:22m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 674309068 | Bytes Rx: 125583755 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286171 | Audit Session ID: 0a96cf6945ddb0005ed9fe0d | Security Group Tag: none | EasyVPN: 0 |Session ID: 286171 | Audit Session ID: 0a96cf6945ddb0005ed9fe0d | Security Group Tag: none | EasyVPN: 0 ||
Username: shivkush | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.193 | Public IP: 103.110.242.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:40:58 IST Fri Jun 5 2020 | Duration: 4h:22m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 804415471 | Bytes Rx: 103701695 | IP Addr: 10.150.244.193 | Public IP: 103.110.242.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:40:58 IST Fri Jun 5 2020 | Duration: 4h:22m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 804415471 | Bytes Rx: 103701695 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286173 | Audit Session ID: 0a96cf6945ddd0005ed9fe12 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286173 | Audit Session ID: 0a96cf6945ddd0005ed9fe12 | Security Group Tag: none | EasyVPN: 0 ||
Username: yogeshvp | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.91 | Public IP: 49.35.205.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:41:29 IST Fri Jun 5 2020 | Duration: 4h:21m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 595504915 | Bytes Rx: 90274892 | IP Addr: 10.150.244.91 | Public IP: 49.35.205.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:41:29 IST Fri Jun 5 2020 | Duration: 4h:21m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 595504915 | Bytes Rx: 90274892 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286177 | Audit Session ID: 0a96cf6945de10005ed9fe31 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286177 | Audit Session ID: 0a96cf6945de10005ed9fe31 | Security Group Tag: none | EasyVPN: 0 ||
Username: NilamC | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.187 | Public IP: 106.76.107.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:41:41 IST Fri Jun 5 2020 | Duration: 4h:21m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 2979024390 | Bytes Rx: 389621154 | IP Addr: 10.150.244.187 | Public IP: 106.76.107.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:41:41 IST Fri Jun 5 2020 | Duration: 4h:21m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 2979024390 | Bytes Rx: 389621154 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286179 | Audit Session ID: 0a96cf6945de30005ed9fe3d | Security Group Tag: none | EasyVPN: 0 |Session ID: 286179 | Audit Session ID: 0a96cf6945de30005ed9fe3d | Security Group Tag: none | EasyVPN: 0 ||
Username: dghatage | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.135 | Public IP: 116.75.184.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:43:32 IST Fri Jun 5 2020 | Duration: 4h:19m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 403902684 | Bytes Rx: 85984550 | IP Addr: 10.150.236.135 | Public IP: 116.75.184.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:43:32 IST Fri Jun 5 2020 | Duration: 4h:19m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 403902684 | Bytes Rx: 85984550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286184 | Audit Session ID: 0a96cf6945de80005ed9feac | Security Group Tag: none | EasyVPN: 0 |Session ID: 286184 | Audit Session ID: 0a96cf6945de80005ed9feac | Security Group Tag: none | EasyVPN: 0 ||
Username: ARSHAIKH | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.139 | Public IP: 106.220.177.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:43:49 IST Fri Jun 5 2020 | Duration: 4h:19m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 110679783 | Bytes Rx: 39333729 | IP Addr: 10.150.244.139 | Public IP: 106.220.177.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:43:49 IST Fri Jun 5 2020 | Duration: 4h:19m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 110679783 | Bytes Rx: 39333729 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286186 | Audit Session ID: 0a96cf6945dea0005ed9febd | Security Group Tag: none | EasyVPN: 0 |Session ID: 286186 | Audit Session ID: 0a96cf6945dea0005ed9febd | Security Group Tag: none | EasyVPN: 0 ||
Username: DeKashid | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.146 | Public IP: 106.77.20.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:44:01 IST Fri Jun 5 2020 | Duration: 4h:18m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 303555157 | Bytes Rx: 251012782 | IP Addr: 10.150.244.146 | Public IP: 106.77.20.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:44:01 IST Fri Jun 5 2020 | Duration: 4h:18m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 303555157 | Bytes Rx: 251012782 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286187 | Audit Session ID: 0a96cf6945deb0005ed9fec9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286187 | Audit Session ID: 0a96cf6945deb0005ed9fec9 | Security Group Tag: none | EasyVPN: 0 ||
Username: SShedbal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.155 | Public IP: 157.33.244.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:44:21 IST Fri Jun 5 2020 | Duration: 4h:18m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 269446059 | Bytes Rx: 90258466 | IP Addr: 10.150.244.155 | Public IP: 157.33.244.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:44:21 IST Fri Jun 5 2020 | Duration: 4h:18m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 269446059 | Bytes Rx: 90258466 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286189 | Audit Session ID: 0a96cf6945ded0005ed9fedd | Security Group Tag: none | EasyVPN: 0 |Session ID: 286189 | Audit Session ID: 0a96cf6945ded0005ed9fedd | Security Group Tag: none | EasyVPN: 0 ||
Username: trsharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.245 | Public IP: 122.177.130.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:44:47 IST Fri Jun 5 2020 | Duration: 4h:18m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1021057964 | Bytes Rx: 121149692 | IP Addr: 10.150.244.245 | Public IP: 122.177.130.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:44:47 IST Fri Jun 5 2020 | Duration: 4h:18m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1021057964 | Bytes Rx: 121149692 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286193 | Audit Session ID: 0a96cf6945df10005ed9fef7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286193 | Audit Session ID: 0a96cf6945df10005ed9fef7 | Security Group Tag: none | EasyVPN: 0 ||
Username: TNonnaga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.34 | Public IP: 106.76.208.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:47:24 IST Fri Jun 5 2020 | Duration: 4h:15m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 219168505 | Bytes Rx: 87441650 | IP Addr: 10.150.244.34 | Public IP: 106.76.208.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:47:24 IST Fri Jun 5 2020 | Duration: 4h:15m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 219168505 | Bytes Rx: 87441650 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286201 | Audit Session ID: 0a96cf6945df90005ed9ff94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286201 | Audit Session ID: 0a96cf6945df90005ed9ff94 | Security Group Tag: none | EasyVPN: 0 ||
Username: SarWanve | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.63 | Public IP: 157.33.176.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:47:25 IST Fri Jun 5 2020 | Duration: 4h:15m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1110236071 | Bytes Rx: 146982237 | IP Addr: 10.150.244.63 | Public IP: 157.33.176.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:47:25 IST Fri Jun 5 2020 | Duration: 4h:15m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1110236071 | Bytes Rx: 146982237 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286203 | Audit Session ID: 0a96cf6945dfb0005ed9ff95 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286203 | Audit Session ID: 0a96cf6945dfb0005ed9ff95 | Security Group Tag: none | EasyVPN: 0 ||
Username: srkharat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.74 | Public IP: 111.119.208.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:47:26 IST Fri Jun 5 2020 | Duration: 4h:15m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 109254426 | Bytes Rx: 78251795 | IP Addr: 10.150.244.74 | Public IP: 111.119.208.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:47:26 IST Fri Jun 5 2020 | Duration: 4h:15m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 109254426 | Bytes Rx: 78251795 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286204 | Audit Session ID: 0a96cf6945dfc0005ed9ff96 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286204 | Audit Session ID: 0a96cf6945dfc0005ed9ff96 | Security Group Tag: none | EasyVPN: 0 ||
Username: SandeJad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.73 | Public IP: 202.136.69.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:47:26 IST Fri Jun 5 2020 | Duration: 4h:15m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 316048345 | Bytes Rx: 176394667 | IP Addr: 10.150.244.73 | Public IP: 202.136.69.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:47:26 IST Fri Jun 5 2020 | Duration: 4h:15m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 316048345 | Bytes Rx: 176394667 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286205 | Audit Session ID: 0a96cf6945dfd0005ed9ff96 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286205 | Audit Session ID: 0a96cf6945dfd0005ed9ff96 | Security Group Tag: none | EasyVPN: 0 ||
