sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: summohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.12 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:24:10 IST Thu Jun 18 2020 | Duration: 2d 18h:40m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 16794671603 | Bytes Rx: 2469054006 | IP Addr: 10.149.235.12 | Public IP: 122.177.104.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:24:10 IST Thu Jun 18 2020 | Duration: 2d 18h:40m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 16794671603 | Bytes Rx: 2469054006 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 178770 | Audit Session ID: 0a95072b2ba520005eebaa42 | Security Group Tag: none | EasyVPN: 0 |Session ID: 178770 | Audit Session ID: 0a95072b2ba520005eebaa42 | Security Group Tag: none | EasyVPN: 0 ||
Username: Karthbas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.141 | Public IP: 157.50.66.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:46 IST Sun Jun 21 2020 | Duration: 5h:11m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 319397619 | Bytes Rx: 66588272 | IP Addr: 10.149.235.141 | Public IP: 157.50.66.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:46 IST Sun Jun 21 2020 | Duration: 5h:11m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 319397619 | Bytes Rx: 66588272 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182710 | Audit Session ID: 0a95072b2c9b60005eef0ac6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182710 | Audit Session ID: 0a95072b2c9b60005eef0ac6 | Security Group Tag: none | EasyVPN: 0 ||
Username: vinai.s | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.87 | Public IP: 122.172.142.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:03:52 IST Sun Jun 21 2020 | Duration: 5h:00m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 68143490 | Bytes Rx: 30405527 | IP Addr: 10.149.235.87 | Public IP: 122.172.142.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:03:52 IST Sun Jun 21 2020 | Duration: 5h:00m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 68143490 | Bytes Rx: 30405527 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182721 | Audit Session ID: 0a95072b2c9c10005eef0d60 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182721 | Audit Session ID: 0a95072b2c9c10005eef0d60 | Security Group Tag: none | EasyVPN: 0 ||
Username: tbhople | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.88 | Public IP: 157.33.213.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:03:58 IST Sun Jun 21 2020 | Duration: 5h:00m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1030103263 | Bytes Rx: 75740513 | IP Addr: 10.149.235.88 | Public IP: 157.33.213.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:03:58 IST Sun Jun 21 2020 | Duration: 5h:00m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1030103263 | Bytes Rx: 75740513 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182722 | Audit Session ID: 0a95072b2c9c20005eef0d66 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182722 | Audit Session ID: 0a95072b2c9c20005eef0d66 | Security Group Tag: none | EasyVPN: 0 ||
Username: tkgangaw | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.125 | Public IP: 183.87.54.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:06 IST Sun Jun 21 2020 | Duration: 4h:53m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 244861024 | Bytes Rx: 114865492 | IP Addr: 10.149.235.125 | Public IP: 183.87.54.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:06 IST Sun Jun 21 2020 | Duration: 4h:53m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 244861024 | Bytes Rx: 114865492 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182725 | Audit Session ID: 0a95072b2c9c50005eef0f12 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182725 | Audit Session ID: 0a95072b2c9c50005eef0f12 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rashadar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.45 | Public IP: 157.46.174.228 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 13:26:37 IST Sun Jun 21 2020 | Duration: 4h:38m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 247053158 | Bytes Rx: 67628750 | IP Addr: 10.149.235.45 | Public IP: 157.46.174.228 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 13:26:37 IST Sun Jun 21 2020 | Duration: 4h:38m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 247053158 | Bytes Rx: 67628750 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182733 | Audit Session ID: 0a95072b2c9cd0005eef12b5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182733 | Audit Session ID: 0a95072b2c9cd0005eef12b5 | Security Group Tag: none | EasyVPN: 0 ||
Username: aadikhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.70 | Public IP: 219.91.248.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:35:02 IST Sun Jun 21 2020 | Duration: 4h:29m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 1893156532 | Bytes Rx: 245289285 | IP Addr: 10.149.235.70 | Public IP: 219.91.248.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:35:02 IST Sun Jun 21 2020 | Duration: 4h:29m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 1893156532 | Bytes Rx: 245289285 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182741 | Audit Session ID: 0a95072b2c9d50005eef14ae | Security Group Tag: none | EasyVPN: 0 |Session ID: 182741 | Audit Session ID: 0a95072b2c9d50005eef14ae | Security Group Tag: none | EasyVPN: 0 ||
Username: sivramal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.154 | Public IP: 162.216.141.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:36:47 IST Sun Jun 21 2020 | Duration: 4h:27m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 286748869 | Bytes Rx: 105758434 | IP Addr: 10.149.235.154 | Public IP: 162.216.141.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:36:47 IST Sun Jun 21 2020 | Duration: 4h:27m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 286748869 | Bytes Rx: 105758434 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182743 | Audit Session ID: 0a95072b2c9d70005eef1517 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182743 | Audit Session ID: 0a95072b2c9d70005eef1517 | Security Group Tag: none | EasyVPN: 0 ||
Username: ASapkal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.157 | Public IP: 103.86.180.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:36:50 IST Sun Jun 21 2020 | Duration: 4h:27m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 379158119 | Bytes Rx: 163725627 | IP Addr: 10.149.235.157 | Public IP: 103.86.180.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:36:50 IST Sun Jun 21 2020 | Duration: 4h:27m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 379158119 | Bytes Rx: 163725627 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182744 | Audit Session ID: 0a95072b2c9d80005eef151a | Security Group Tag: none | EasyVPN: 0 |Session ID: 182744 | Audit Session ID: 0a95072b2c9d80005eef151a | Security Group Tag: none | EasyVPN: 0 ||
Username: Devsivan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.140 | Public IP: 157.50.46.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:39:45 IST Sun Jun 21 2020 | Duration: 4h:24m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 332609124 | Bytes Rx: 208478535 | IP Addr: 10.149.235.140 | Public IP: 157.50.46.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:39:45 IST Sun Jun 21 2020 | Duration: 4h:24m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 332609124 | Bytes Rx: 208478535 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182748 | Audit Session ID: 0a95072b2c9dc0005eef15c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182748 | Audit Session ID: 0a95072b2c9dc0005eef15c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: jmali | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.76 | Public IP: 106.220.92.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:46:06 IST Sun Jun 21 2020 | Duration: 4h:18m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 250144850 | Bytes Rx: 120432848 | IP Addr: 10.149.235.76 | Public IP: 106.220.92.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:46:06 IST Sun Jun 21 2020 | Duration: 4h:18m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 250144850 | Bytes Rx: 120432848 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182757 | Audit Session ID: 0a95072b2c9e50005eef1746 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182757 | Audit Session ID: 0a95072b2c9e50005eef1746 | Security Group Tag: none | EasyVPN: 0 ||
Username: vphatak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.42 | Public IP: 45.119.151.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:50:37 IST Sun Jun 21 2020 | Duration: 4h:14m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 1585531336 | Bytes Rx: 118989519 | IP Addr: 10.149.235.42 | Public IP: 45.119.151.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:50:37 IST Sun Jun 21 2020 | Duration: 4h:14m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 1585531336 | Bytes Rx: 118989519 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182761 | Audit Session ID: 0a95072b2c9e90005eef1855 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182761 | Audit Session ID: 0a95072b2c9e90005eef1855 | Security Group Tag: none | EasyVPN: 0 ||
Username: smoranka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.159 | Public IP: 157.47.7.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:17 IST Sun Jun 21 2020 | Duration: 4h:02m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 72891591 | Bytes Rx: 27457418 | IP Addr: 10.149.235.159 | Public IP: 157.47.7.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:17 IST Sun Jun 21 2020 | Duration: 4h:02m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 72891591 | Bytes Rx: 27457418 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182773 | Audit Session ID: 0a95072b2c9f50005eef1b11 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182773 | Audit Session ID: 0a95072b2c9f50005eef1b11 | Security Group Tag: none | EasyVPN: 0 ||
Username: swadmare | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.32 | Public IP: 59.88.12.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:32 IST Sun Jun 21 2020 | Duration: 4h:02m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1698273318 | Bytes Rx: 65475186 | IP Addr: 10.149.235.32 | Public IP: 59.88.12.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:32 IST Sun Jun 21 2020 | Duration: 4h:02m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1698273318 | Bytes Rx: 65475186 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182775 | Audit Session ID: 0a95072b2c9f70005eef1b20 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182775 | Audit Session ID: 0a95072b2c9f70005eef1b20 | Security Group Tag: none | EasyVPN: 0 ||
Username: ebinjohn | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.144 | Public IP: 106.208.80.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:05:33 IST Sun Jun 21 2020 | Duration: 3h:59m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 190940898 | Bytes Rx: 101587970 | IP Addr: 10.149.235.144 | Public IP: 106.208.80.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:05:33 IST Sun Jun 21 2020 | Duration: 3h:59m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 190940898 | Bytes Rx: 101587970 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182777 | Audit Session ID: 0a95072b2c9f90005eef1bd5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182777 | Audit Session ID: 0a95072b2c9f90005eef1bd5 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssalave | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.161 | Public IP: 49.35.99.200 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 14:05:52 IST Sun Jun 21 2020 | Duration: 3h:58m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 399569145 | Bytes Rx: 85132728 | IP Addr: 10.149.235.161 | Public IP: 49.35.99.200 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 14:05:52 IST Sun Jun 21 2020 | Duration: 3h:58m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 399569145 | Bytes Rx: 85132728 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182779 | Audit Session ID: 0a95072b2c9fb0005eef1be8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182779 | Audit Session ID: 0a95072b2c9fb0005eef1be8 | Security Group Tag: none | EasyVPN: 0 ||
Username: visparth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.103 | Public IP: 103.94.139.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:09:38 IST Sun Jun 21 2020 | Duration: 3h:55m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 360334175 | Bytes Rx: 187703392 | IP Addr: 10.149.235.103 | Public IP: 103.94.139.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:09:38 IST Sun Jun 21 2020 | Duration: 3h:55m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 360334175 | Bytes Rx: 187703392 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182783 | Audit Session ID: 0a95072b2c9ff0005eef1cca | Security Group Tag: none | EasyVPN: 0 |Session ID: 182783 | Audit Session ID: 0a95072b2c9ff0005eef1cca | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjay.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.69 | Public IP: 103.241.226.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:10:57 IST Sun Jun 21 2020 | Duration: 3h:53m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 121733746 | Bytes Rx: 207798028 | IP Addr: 10.149.235.69 | Public IP: 103.241.226.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:10:57 IST Sun Jun 21 2020 | Duration: 3h:53m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 121733746 | Bytes Rx: 207798028 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182785 | Audit Session ID: 0a95072b2ca010005eef1d19 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182785 | Audit Session ID: 0a95072b2ca010005eef1d19 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkanagas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.162 | Public IP: 157.50.208.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:11:58 IST Sun Jun 21 2020 | Duration: 3h:52m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 48116903 | Bytes Rx: 32090779 | IP Addr: 10.149.235.162 | Public IP: 157.50.208.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:11:58 IST Sun Jun 21 2020 | Duration: 3h:52m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 48116903 | Bytes Rx: 32090779 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182787 | Audit Session ID: 0a95072b2ca030005eef1d56 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182787 | Audit Session ID: 0a95072b2ca030005eef1d56 | Security Group Tag: none | EasyVPN: 0 ||
Username: sives | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.98 | Public IP: 157.50.148.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:12:55 IST Sun Jun 21 2020 | Duration: 3h:51m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 473577880 | Bytes Rx: 159909097 | IP Addr: 10.149.235.98 | Public IP: 157.50.148.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:12:55 IST Sun Jun 21 2020 | Duration: 3h:51m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 473577880 | Bytes Rx: 159909097 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182790 | Audit Session ID: 0a95072b2ca060005eef1d8f | Security Group Tag: none | EasyVPN: 0 |Session ID: 182790 | Audit Session ID: 0a95072b2ca060005eef1d8f | Security Group Tag: none | EasyVPN: 0 ||
