sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: smitajad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 123.201.52.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 2d 4h:52m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 6892771458 | Bytes Rx: 332869963082 | IP Addr: 10.150.238.172 | Public IP: 123.201.52.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 2d 4h:52m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 6892771458 | Bytes Rx: 332869963082 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 ||
Username: salonigu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.197 | Public IP: 47.8.230.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:59:39 IST Wed Jun 10 2020 | Duration: 2h:32m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 135363697 | Bytes Rx: 31043860 | IP Addr: 10.150.249.197 | Public IP: 47.8.230.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:59:39 IST Wed Jun 10 2020 | Duration: 2h:32m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 135363697 | Bytes Rx: 31043860 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10687 | Audit Session ID: 0a96cf6a029bf0005ee06fc3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10687 | Audit Session ID: 0a96cf6a029bf0005ee06fc3 | Security Group Tag: none | EasyVPN: 0 ||
Username: satish.gawli | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.200 | Public IP: 203.192.230.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:00:13 IST Wed Jun 10 2020 | Duration: 2h:31m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 194695277 | Bytes Rx: 70441644 | IP Addr: 10.150.249.200 | Public IP: 203.192.230.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:00:13 IST Wed Jun 10 2020 | Duration: 2h:31m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 194695277 | Bytes Rx: 70441644 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10692 | Audit Session ID: 0a96cf6a029c40005ee06fe5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10692 | Audit Session ID: 0a96cf6a029c40005ee06fe5 | Security Group Tag: none | EasyVPN: 0 ||
Username: manising | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.155 | Public IP: 106.207.23.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:00:14 IST Wed Jun 10 2020 | Duration: 2h:31m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 398195044 | Bytes Rx: 58600481 | IP Addr: 10.150.239.155 | Public IP: 106.207.23.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:00:14 IST Wed Jun 10 2020 | Duration: 2h:31m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 398195044 | Bytes Rx: 58600481 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10693 | Audit Session ID: 0a96cf6a029c50005ee06fe6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10693 | Audit Session ID: 0a96cf6a029c50005ee06fe6 | Security Group Tag: none | EasyVPN: 0 ||
Username: dipak.haldar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.201 | Public IP: 157.33.235.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:00:18 IST Wed Jun 10 2020 | Duration: 2h:31m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 489799177 | Bytes Rx: 257616155 | IP Addr: 10.150.249.201 | Public IP: 157.33.235.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:00:18 IST Wed Jun 10 2020 | Duration: 2h:31m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 489799177 | Bytes Rx: 257616155 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10694 | Audit Session ID: 0a96cf6a029c60005ee06fea | Security Group Tag: none | EasyVPN: 0 |Session ID: 10694 | Audit Session ID: 0a96cf6a029c60005ee06fea | Security Group Tag: none | EasyVPN: 0 ||
Username: maykulka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.203 | Public IP: 157.33.171.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:00:22 IST Wed Jun 10 2020 | Duration: 2h:31m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1600117993 | Bytes Rx: 102730650 | IP Addr: 10.150.249.203 | Public IP: 157.33.171.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:00:22 IST Wed Jun 10 2020 | Duration: 2h:31m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1600117993 | Bytes Rx: 102730650 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10696 | Audit Session ID: 0a96cf6a029c80005ee06fee | Security Group Tag: none | EasyVPN: 0 |Session ID: 10696 | Audit Session ID: 0a96cf6a029c80005ee06fee | Security Group Tag: none | EasyVPN: 0 ||
Username: mandar.puri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.204 | Public IP: 103.221.72.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:00:26 IST Wed Jun 10 2020 | Duration: 2h:31m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 506808113 | Bytes Rx: 46745414 | IP Addr: 10.150.249.204 | Public IP: 103.221.72.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:00:26 IST Wed Jun 10 2020 | Duration: 2h:31m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 506808113 | Bytes Rx: 46745414 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10698 | Audit Session ID: 0a96cf6a029ca0005ee06ff2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10698 | Audit Session ID: 0a96cf6a029ca0005ee06ff2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssingasa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.207 | Public IP: 163.53.201.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:00:28 IST Wed Jun 10 2020 | Duration: 2h:31m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 124285654 | Bytes Rx: 71670044 | IP Addr: 10.150.249.207 | Public IP: 163.53.201.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:00:28 IST Wed Jun 10 2020 | Duration: 2h:31m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 124285654 | Bytes Rx: 71670044 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10699 | Audit Session ID: 0a96cf6a029cb0005ee06ff4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10699 | Audit Session ID: 0a96cf6a029cb0005ee06ff4 | Security Group Tag: none | EasyVPN: 0 ||
Username: AGHONGAD | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.120 | Public IP: 106.220.146.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:03:50 IST Wed Jun 10 2020 | Duration: 2h:28m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 591770859 | Bytes Rx: 45598234 | IP Addr: 10.150.238.120 | Public IP: 106.220.146.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:03:50 IST Wed Jun 10 2020 | Duration: 2h:28m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 591770859 | Bytes Rx: 45598234 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10703 | Audit Session ID: 0a96cf6a029cf0005ee070be | Security Group Tag: none | EasyVPN: 0 |Session ID: 10703 | Audit Session ID: 0a96cf6a029cf0005ee070be | Security Group Tag: none | EasyVPN: 0 ||
Username: rohankum | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.160 | Public IP: 1.39.141.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:11 IST Wed Jun 10 2020 | Duration: 2h:27m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 117372343 | Bytes Rx: 27034392 | IP Addr: 10.150.238.160 | Public IP: 1.39.141.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:11 IST Wed Jun 10 2020 | Duration: 2h:27m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 117372343 | Bytes Rx: 27034392 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10704 | Audit Session ID: 0a96cf6a029d00005ee070d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10704 | Audit Session ID: 0a96cf6a029d00005ee070d3 | Security Group Tag: none | EasyVPN: 0 ||
Username: sandeep.kansal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.18 | Public IP: 49.36.133.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:22 IST Wed Jun 10 2020 | Duration: 2h:27m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 624878260 | Bytes Rx: 81889028 | IP Addr: 10.150.239.18 | Public IP: 49.36.133.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:22 IST Wed Jun 10 2020 | Duration: 2h:27m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 624878260 | Bytes Rx: 81889028 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10708 | Audit Session ID: 0a96cf6a029d40005ee070de | Security Group Tag: none | EasyVPN: 0 |Session ID: 10708 | Audit Session ID: 0a96cf6a029d40005ee070de | Security Group Tag: none | EasyVPN: 0 ||
Username: gljose | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.114 | Public IP: 43.229.88.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:44 IST Wed Jun 10 2020 | Duration: 2h:27m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 68903618 | Bytes Rx: 41558154 | IP Addr: 10.150.238.114 | Public IP: 43.229.88.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:04:44 IST Wed Jun 10 2020 | Duration: 2h:27m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 68903618 | Bytes Rx: 41558154 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10712 | Audit Session ID: 0a96cf6a029d80005ee070f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10712 | Audit Session ID: 0a96cf6a029d80005ee070f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: marajpoo | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.94 | Public IP: 27.97.146.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:13 IST Wed Jun 10 2020 | Duration: 2h:26m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 71590758 | Bytes Rx: 35595383 | IP Addr: 10.150.238.94 | Public IP: 27.97.146.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:13 IST Wed Jun 10 2020 | Duration: 2h:26m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 71590758 | Bytes Rx: 35595383 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10713 | Audit Session ID: 0a96cf6a029d90005ee07111 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10713 | Audit Session ID: 0a96cf6a029d90005ee07111 | Security Group Tag: none | EasyVPN: 0 ||
Username: TMarne | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.209 | Public IP: 106.193.208.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:23 IST Wed Jun 10 2020 | Duration: 2h:26m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 137927567 | Bytes Rx: 54845561 | IP Addr: 10.150.249.209 | Public IP: 106.193.208.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:23 IST Wed Jun 10 2020 | Duration: 2h:26m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 137927567 | Bytes Rx: 54845561 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10715 | Audit Session ID: 0a96cf6a029db0005ee0711b | Security Group Tag: none | EasyVPN: 0 |Session ID: 10715 | Audit Session ID: 0a96cf6a029db0005ee0711b | Security Group Tag: none | EasyVPN: 0 ||
Username: SuBanik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.214 | Public IP: 42.106.215.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:32 IST Wed Jun 10 2020 | Duration: 2h:26m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 100154938 | Bytes Rx: 41125111 | IP Addr: 10.150.249.214 | Public IP: 42.106.215.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:32 IST Wed Jun 10 2020 | Duration: 2h:26m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 100154938 | Bytes Rx: 41125111 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10718 | Audit Session ID: 0a96cf6a029de0005ee07124 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10718 | Audit Session ID: 0a96cf6a029de0005ee07124 | Security Group Tag: none | EasyVPN: 0 ||
Username: skalwal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.212 | Public IP: 45.119.59.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:35 IST Wed Jun 10 2020 | Duration: 2h:26m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 167457532 | Bytes Rx: 76547583 | IP Addr: 10.150.249.212 | Public IP: 45.119.59.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:35 IST Wed Jun 10 2020 | Duration: 2h:26m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 167457532 | Bytes Rx: 76547583 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10720 | Audit Session ID: 0a96cf6a029e00005ee07127 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10720 | Audit Session ID: 0a96cf6a029e00005ee07127 | Security Group Tag: none | EasyVPN: 0 ||
Username: vkaranj | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.213 | Public IP: 1.23.231.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:36 IST Wed Jun 10 2020 | Duration: 2h:26m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 240350569 | Bytes Rx: 23679733 | IP Addr: 10.150.249.213 | Public IP: 1.23.231.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:36 IST Wed Jun 10 2020 | Duration: 2h:26m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 240350569 | Bytes Rx: 23679733 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10721 | Audit Session ID: 0a96cf6a029e10005ee07128 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10721 | Audit Session ID: 0a96cf6a029e10005ee07128 | Security Group Tag: none | EasyVPN: 0 ||
Username: stutis | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.215 | Public IP: 157.42.79.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:45 IST Wed Jun 10 2020 | Duration: 2h:26m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 122576465 | Bytes Rx: 78080058 | IP Addr: 10.150.249.215 | Public IP: 157.42.79.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:45 IST Wed Jun 10 2020 | Duration: 2h:26m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 122576465 | Bytes Rx: 78080058 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10723 | Audit Session ID: 0a96cf6a029e30005ee07131 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10723 | Audit Session ID: 0a96cf6a029e30005ee07131 | Security Group Tag: none | EasyVPN: 0 ||
Username: mrundiva | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.216 | Public IP: 49.35.203.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:11 IST Wed Jun 10 2020 | Duration: 2h:25m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1079973684 | Bytes Rx: 137154506 | IP Addr: 10.150.249.216 | Public IP: 49.35.203.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:11 IST Wed Jun 10 2020 | Duration: 2h:25m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1079973684 | Bytes Rx: 137154506 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10727 | Audit Session ID: 0a96cf6a029e70005ee0714b | Security Group Tag: none | EasyVPN: 0 |Session ID: 10727 | Audit Session ID: 0a96cf6a029e70005ee0714b | Security Group Tag: none | EasyVPN: 0 ||
Username: DarsetM | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.217 | Public IP: 223.235.2.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:12 IST Wed Jun 10 2020 | Duration: 2h:25m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 129697322 | Bytes Rx: 22768793 | IP Addr: 10.150.249.217 | Public IP: 223.235.2.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:12 IST Wed Jun 10 2020 | Duration: 2h:25m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 129697322 | Bytes Rx: 22768793 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10728 | Audit Session ID: 0a96cf6a029e80005ee0714c | Security Group Tag: none | EasyVPN: 0 |Session ID: 10728 | Audit Session ID: 0a96cf6a029e80005ee0714c | Security Group Tag: none | EasyVPN: 0 ||
