sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 1h:14m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1511939322 | Bytes Rx: 342015121 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 1h:14m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1511939322 | Bytes Rx: 342015121 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: ygunasek | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.109 | Public IP: 157.50.81.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:12 IST Wed Jun 24 2020 | Duration: 2h:13m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 611102514 | Bytes Rx: 53245247 | IP Addr: 10.149.232.109 | Public IP: 157.50.81.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:12 IST Wed Jun 24 2020 | Duration: 2h:13m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 611102514 | Bytes Rx: 53245247 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170648 | Audit Session ID: 0a95072a29a980005ef2f0d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170648 | Audit Session ID: 0a95072a29a980005ef2f0d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: t.veerapathiran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.113 | Public IP: 103.91.218.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:46 IST Wed Jun 24 2020 | Duration: 2h:13m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 119217878 | Bytes Rx: 62433651 | IP Addr: 10.149.232.113 | Public IP: 103.91.218.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:51:46 IST Wed Jun 24 2020 | Duration: 2h:13m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 119217878 | Bytes Rx: 62433651 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170653 | Audit Session ID: 0a95072a29a9d0005ef2f0fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 170653 | Audit Session ID: 0a95072a29a9d0005ef2f0fa | Security Group Tag: none | EasyVPN: 0 ||
Username: sampKM | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.139 | Public IP: 106.197.240.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:43 IST Wed Jun 24 2020 | Duration: 2h:12m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 106976696 | Bytes Rx: 44477528 | IP Addr: 10.149.232.139 | Public IP: 106.197.240.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:43 IST Wed Jun 24 2020 | Duration: 2h:12m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 106976696 | Bytes Rx: 44477528 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170660 | Audit Session ID: 0a95072a29aa40005ef2f133 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170660 | Audit Session ID: 0a95072a29aa40005ef2f133 | Security Group Tag: none | EasyVPN: 0 ||
Username: vennaras | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.141 | Public IP: 49.207.138.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:03 IST Wed Jun 24 2020 | Duration: 2h:12m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 85156022 | Bytes Rx: 68988102 | IP Addr: 10.149.232.141 | Public IP: 49.207.138.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:03 IST Wed Jun 24 2020 | Duration: 2h:12m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 85156022 | Bytes Rx: 68988102 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170664 | Audit Session ID: 0a95072a29aa80005ef2f147 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170664 | Audit Session ID: 0a95072a29aa80005ef2f147 | Security Group Tag: none | EasyVPN: 0 ||
Username: akmahto | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.142 | Public IP: 152.56.156.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:04 IST Wed Jun 24 2020 | Duration: 2h:12m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 56355254 | Bytes Rx: 31840671 | IP Addr: 10.149.232.142 | Public IP: 152.56.156.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:04 IST Wed Jun 24 2020 | Duration: 2h:12m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 56355254 | Bytes Rx: 31840671 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170665 | Audit Session ID: 0a95072a29aa90005ef2f148 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170665 | Audit Session ID: 0a95072a29aa90005ef2f148 | Security Group Tag: none | EasyVPN: 0 ||
Username: thiraviyan.r | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.143 | Public IP: 157.50.126.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:47 IST Wed Jun 24 2020 | Duration: 2h:11m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 429453497 | Bytes Rx: 67274234 | IP Addr: 10.149.232.143 | Public IP: 157.50.126.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:53:47 IST Wed Jun 24 2020 | Duration: 2h:11m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 429453497 | Bytes Rx: 67274234 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170666 | Audit Session ID: 0a95072a29aaa0005ef2f173 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170666 | Audit Session ID: 0a95072a29aaa0005ef2f173 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajiv.sinha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.25 | Public IP: 43.241.126.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:05 IST Wed Jun 24 2020 | Duration: 2h:11m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 277714355 | Bytes Rx: 100948602 | IP Addr: 10.149.232.25 | Public IP: 43.241.126.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:05 IST Wed Jun 24 2020 | Duration: 2h:11m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 277714355 | Bytes Rx: 100948602 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170667 | Audit Session ID: 0a95072a29aab0005ef2f185 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170667 | Audit Session ID: 0a95072a29aab0005ef2f185 | Security Group Tag: none | EasyVPN: 0 ||
Username: EzhiNara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.145 | Public IP: 49.207.133.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:34 IST Wed Jun 24 2020 | Duration: 2h:10m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 106210761 | Bytes Rx: 37408195 | IP Addr: 10.149.232.145 | Public IP: 49.207.133.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:34 IST Wed Jun 24 2020 | Duration: 2h:10m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 106210761 | Bytes Rx: 37408195 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170670 | Audit Session ID: 0a95072a29aae0005ef2f1a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170670 | Audit Session ID: 0a95072a29aae0005ef2f1a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: rmani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.146 | Public IP: 27.5.182.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:49 IST Wed Jun 24 2020 | Duration: 2h:10m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 45392227 | Bytes Rx: 21004063 | IP Addr: 10.149.232.146 | Public IP: 27.5.182.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:54:49 IST Wed Jun 24 2020 | Duration: 2h:10m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 45392227 | Bytes Rx: 21004063 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170671 | Audit Session ID: 0a95072a29aaf0005ef2f1b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170671 | Audit Session ID: 0a95072a29aaf0005ef2f1b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumariva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.149 | Public IP: 59.90.13.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:09 IST Wed Jun 24 2020 | Duration: 2h:09m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 30348323 | Bytes Rx: 12367730 | IP Addr: 10.149.232.149 | Public IP: 59.90.13.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:09 IST Wed Jun 24 2020 | Duration: 2h:09m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 30348323 | Bytes Rx: 12367730 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170674 | Audit Session ID: 0a95072a29ab20005ef2f1c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170674 | Audit Session ID: 0a95072a29ab20005ef2f1c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: rahul.sutar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.150 | Public IP: 61.0.209.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:15 IST Wed Jun 24 2020 | Duration: 2h:09m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 266827363 | Bytes Rx: 63634101 | IP Addr: 10.149.232.150 | Public IP: 61.0.209.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:15 IST Wed Jun 24 2020 | Duration: 2h:09m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 266827363 | Bytes Rx: 63634101 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170675 | Audit Session ID: 0a95072a29ab30005ef2f1cb | Security Group Tag: none | EasyVPN: 0 |Session ID: 170675 | Audit Session ID: 0a95072a29ab30005ef2f1cb | Security Group Tag: none | EasyVPN: 0 ||
Username: lnandaku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.208 | Public IP: 103.98.63.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:37 IST Wed Jun 24 2020 | Duration: 2h:09m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 393396582 | Bytes Rx: 139176824 | IP Addr: 10.149.233.208 | Public IP: 103.98.63.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:37 IST Wed Jun 24 2020 | Duration: 2h:09m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 393396582 | Bytes Rx: 139176824 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170676 | Audit Session ID: 0a95072a29ab40005ef2f1e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170676 | Audit Session ID: 0a95072a29ab40005ef2f1e1 | Security Group Tag: none | EasyVPN: 0 ||
Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.151 | Public IP: 49.207.131.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:39 IST Wed Jun 24 2020 | Duration: 2h:09m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 44141900 | Bytes Rx: 24999792 | IP Addr: 10.149.232.151 | Public IP: 49.207.131.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:55:39 IST Wed Jun 24 2020 | Duration: 2h:09m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 44141900 | Bytes Rx: 24999792 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170677 | Audit Session ID: 0a95072a29ab50005ef2f1e3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170677 | Audit Session ID: 0a95072a29ab50005ef2f1e3 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashwnara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.203 | Public IP: 157.50.23.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:56:17 IST Wed Jun 24 2020 | Duration: 2h:08m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 612156757 | Bytes Rx: 34724477 | IP Addr: 10.149.232.203 | Public IP: 157.50.23.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:56:17 IST Wed Jun 24 2020 | Duration: 2h:08m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 612156757 | Bytes Rx: 34724477 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170681 | Audit Session ID: 0a95072a29ab90005ef2f209 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170681 | Audit Session ID: 0a95072a29ab90005ef2f209 | Security Group Tag: none | EasyVPN: 0 ||
Username: pramakri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.31 | Public IP: 106.208.89.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:56:19 IST Wed Jun 24 2020 | Duration: 2h:08m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 48897348 | Bytes Rx: 60107093 | IP Addr: 10.149.233.31 | Public IP: 106.208.89.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:56:19 IST Wed Jun 24 2020 | Duration: 2h:08m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 48897348 | Bytes Rx: 60107093 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170683 | Audit Session ID: 0a95072a29abb0005ef2f20b | Security Group Tag: none | EasyVPN: 0 |Session ID: 170683 | Audit Session ID: 0a95072a29abb0005ef2f20b | Security Group Tag: none | EasyVPN: 0 ||
Username: abhischo | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.240.221 | Public IP: 49.36.50.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:11 IST Wed Jun 24 2020 | Duration: 2h:07m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 347363736 | Bytes Rx: 39300336 | IP Addr: 10.149.240.221 | Public IP: 49.36.50.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:11 IST Wed Jun 24 2020 | Duration: 2h:07m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 347363736 | Bytes Rx: 39300336 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170686 | Audit Session ID: 0a95072a29abe0005ef2f23f | Security Group Tag: none | EasyVPN: 0 |Session ID: 170686 | Audit Session ID: 0a95072a29abe0005ef2f23f | Security Group Tag: none | EasyVPN: 0 ||
Username: rohising | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.45 | Public IP: 103.25.170.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:28 IST Wed Jun 24 2020 | Duration: 2h:07m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 342051611 | Bytes Rx: 50096256 | IP Addr: 10.149.233.45 | Public IP: 103.25.170.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:28 IST Wed Jun 24 2020 | Duration: 2h:07m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 342051611 | Bytes Rx: 50096256 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170687 | Audit Session ID: 0a95072a29abf0005ef2f250 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170687 | Audit Session ID: 0a95072a29abf0005ef2f250 | Security Group Tag: none | EasyVPN: 0 ||
Username: arumaana | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.222 | Public IP: 157.50.2.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:29 IST Wed Jun 24 2020 | Duration: 2h:07m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 91373965 | Bytes Rx: 13964703 | IP Addr: 10.149.240.222 | Public IP: 157.50.2.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:57:29 IST Wed Jun 24 2020 | Duration: 2h:07m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 91373965 | Bytes Rx: 13964703 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170688 | Audit Session ID: 0a95072a29ac00005ef2f251 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170688 | Audit Session ID: 0a95072a29ac00005ef2f251 | Security Group Tag: none | EasyVPN: 0 ||
Username: swaminath.b | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.21 | Public IP: 49.37.200.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:43 IST Wed Jun 24 2020 | Duration: 2h:02m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 314926636 | Bytes Rx: 263231623 | IP Addr: 10.149.232.21 | Public IP: 49.37.200.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:02:43 IST Wed Jun 24 2020 | Duration: 2h:02m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 314926636 | Bytes Rx: 263231623 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170692 | Audit Session ID: 0a95072a29ac40005ef2f38b | Security Group Tag: none | EasyVPN: 0 |Session ID: 170692 | Audit Session ID: 0a95072a29ac40005ef2f38b | Security Group Tag: none | EasyVPN: 0 ||
Username: karish | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.17 | Public IP: 157.47.101.193 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:03:05 IST Wed Jun 24 2020 | Duration: 2h:02m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 362829954 | Bytes Rx: 21914744 | IP Addr: 10.149.232.17 | Public IP: 157.47.101.193 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:03:05 IST Wed Jun 24 2020 | Duration: 2h:02m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 362829954 | Bytes Rx: 21914744 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170694 | Audit Session ID: 0a95072a29ac60005ef2f3a1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170694 | Audit Session ID: 0a95072a29ac60005ef2f3a1 | Security Group Tag: none | EasyVPN: 0 ||
