sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: satviswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.202 | Public IP: 106.203.25.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:12:25 IST Wed Jun 10 2020 | Duration: 14h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 8796581071 | Bytes Rx: 435891156 | IP Addr: 10.149.233.202 | Public IP: 106.203.25.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:12:25 IST Wed Jun 10 2020 | Duration: 14h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 8796581071 | Bytes Rx: 435891156 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145351 | Audit Session ID: 0a95072a237c70005ee0f151 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145351 | Audit Session ID: 0a95072a237c70005ee0f151 | Security Group Tag: none | EasyVPN: 0 ||
Username: snooka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.133 | Public IP: 223.182.44.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:44 IST Thu Jun 11 2020 | Duration: 1h:01m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 51128534 | Bytes Rx: 16743852 | IP Addr: 10.149.233.133 | Public IP: 223.182.44.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:44 IST Thu Jun 11 2020 | Duration: 1h:01m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 51128534 | Bytes Rx: 16743852 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145892 | Audit Session ID: 0a95072a239e40005ee1b2fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 145892 | Audit Session ID: 0a95072a239e40005ee1b2fc | Security Group Tag: none | EasyVPN: 0 ||
Username: spmani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.136 | Public IP: 157.51.130.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:01 IST Thu Jun 11 2020 | Duration: 1h:01m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 41023440 | Bytes Rx: 51495670 | IP Addr: 10.149.233.136 | Public IP: 157.51.130.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:01 IST Thu Jun 11 2020 | Duration: 1h:01m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 41023440 | Bytes Rx: 51495670 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145894 | Audit Session ID: 0a95072a239e60005ee1b30d | Security Group Tag: none | EasyVPN: 0 |Session ID: 145894 | Audit Session ID: 0a95072a239e60005ee1b30d | Security Group Tag: none | EasyVPN: 0 ||
Username: Premakumari.K | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.139 | Public IP: 60.243.94.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:10 IST Thu Jun 11 2020 | Duration: 1h:01m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 102862078 | Bytes Rx: 24529153 | IP Addr: 10.149.233.139 | Public IP: 60.243.94.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:10 IST Thu Jun 11 2020 | Duration: 1h:01m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 102862078 | Bytes Rx: 24529153 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145897 | Audit Session ID: 0a95072a239e90005ee1b316 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145897 | Audit Session ID: 0a95072a239e90005ee1b316 | Security Group Tag: none | EasyVPN: 0 ||
Username: PHingank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.140 | Public IP: 157.46.51.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:44 IST Thu Jun 11 2020 | Duration: 1h:00m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 12685170 | Bytes Rx: 11520043 | IP Addr: 10.149.233.140 | Public IP: 157.46.51.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:44 IST Thu Jun 11 2020 | Duration: 1h:00m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 12685170 | Bytes Rx: 11520043 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145900 | Audit Session ID: 0a95072a239ec0005ee1b338 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145900 | Audit Session ID: 0a95072a239ec0005ee1b338 | Security Group Tag: none | EasyVPN: 0 ||
Username: a.kalyani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.142 | Public IP: 49.207.142.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:21 IST Thu Jun 11 2020 | Duration: 1h:00m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 16231476 | Bytes Rx: 11296616 | IP Addr: 10.149.233.142 | Public IP: 49.207.142.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:21 IST Thu Jun 11 2020 | Duration: 1h:00m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 16231476 | Bytes Rx: 11296616 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145904 | Audit Session ID: 0a95072a239f00005ee1b35d | Security Group Tag: none | EasyVPN: 0 |Session ID: 145904 | Audit Session ID: 0a95072a239f00005ee1b35d | Security Group Tag: none | EasyVPN: 0 ||
Username: Rmogli | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.141 | Public IP: 223.230.26.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:26 IST Thu Jun 11 2020 | Duration: 0h:59m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 7926041 | Bytes Rx: 3239281 | IP Addr: 10.149.233.141 | Public IP: 223.230.26.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:26 IST Thu Jun 11 2020 | Duration: 0h:59m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 7926041 | Bytes Rx: 3239281 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145905 | Audit Session ID: 0a95072a239f10005ee1b362 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145905 | Audit Session ID: 0a95072a239f10005ee1b362 | Security Group Tag: none | EasyVPN: 0 ||
Username: dimples | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.164 | Public IP: 112.133.236.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:37 IST Thu Jun 11 2020 | Duration: 0h:59m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 138676131 | Bytes Rx: 56292110 | IP Addr: 10.149.232.164 | Public IP: 112.133.236.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:37 IST Thu Jun 11 2020 | Duration: 0h:59m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 138676131 | Bytes Rx: 56292110 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145906 | Audit Session ID: 0a95072a239f20005ee1b36d | Security Group Tag: none | EasyVPN: 0 |Session ID: 145906 | Audit Session ID: 0a95072a239f20005ee1b36d | Security Group Tag: none | EasyVPN: 0 ||
Username: kumpavan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.186 | Public IP: 106.201.101.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:57 IST Thu Jun 11 2020 | Duration: 0h:58m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 26254367 | Bytes Rx: 13424938 | IP Addr: 10.149.232.186 | Public IP: 106.201.101.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:57 IST Thu Jun 11 2020 | Duration: 0h:58m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 26254367 | Bytes Rx: 13424938 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145907 | Audit Session ID: 0a95072a239f30005ee1b3bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 145907 | Audit Session ID: 0a95072a239f30005ee1b3bd | Security Group Tag: none | EasyVPN: 0 ||
Username: mdachepa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.187 | Public IP: 157.44.226.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:05 IST Thu Jun 11 2020 | Duration: 0h:58m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 16290910 | Bytes Rx: 5893466 | IP Addr: 10.149.232.187 | Public IP: 157.44.226.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:05 IST Thu Jun 11 2020 | Duration: 0h:58m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 16290910 | Bytes Rx: 5893466 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145908 | Audit Session ID: 0a95072a239f40005ee1b3c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145908 | Audit Session ID: 0a95072a239f40005ee1b3c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: tshaik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.189 | Public IP: 106.0.36.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:15 IST Thu Jun 11 2020 | Duration: 0h:58m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 98241992 | Bytes Rx: 15799818 | IP Addr: 10.149.232.189 | Public IP: 106.0.36.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:15 IST Thu Jun 11 2020 | Duration: 0h:58m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 98241992 | Bytes Rx: 15799818 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145909 | Audit Session ID: 0a95072a239f50005ee1b3cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 145909 | Audit Session ID: 0a95072a239f50005ee1b3cf | Security Group Tag: none | EasyVPN: 0 ||
Username: pankajgu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.188 | Public IP: 117.97.174.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:15 IST Thu Jun 11 2020 | Duration: 0h:58m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 97702224 | Bytes Rx: 21284759 | IP Addr: 10.149.232.188 | Public IP: 117.97.174.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:15 IST Thu Jun 11 2020 | Duration: 0h:58m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 97702224 | Bytes Rx: 21284759 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145910 | Audit Session ID: 0a95072a239f60005ee1b3cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 145910 | Audit Session ID: 0a95072a239f60005ee1b3cf | Security Group Tag: none | EasyVPN: 0 ||
Username: rnehru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.190 | Public IP: 202.53.6.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:19 IST Thu Jun 11 2020 | Duration: 0h:58m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 94077034 | Bytes Rx: 21596609 | IP Addr: 10.149.232.190 | Public IP: 202.53.6.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:19 IST Thu Jun 11 2020 | Duration: 0h:58m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 94077034 | Bytes Rx: 21596609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145911 | Audit Session ID: 0a95072a239f70005ee1b3d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145911 | Audit Session ID: 0a95072a239f70005ee1b3d3 | Security Group Tag: none | EasyVPN: 0 ||
Username: BhupatBS | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.143 | Public IP: 183.83.144.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:37 IST Thu Jun 11 2020 | Duration: 0h:57m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 27605389 | Bytes Rx: 12035837 | IP Addr: 10.149.233.143 | Public IP: 183.83.144.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:37 IST Thu Jun 11 2020 | Duration: 0h:57m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 27605389 | Bytes Rx: 12035837 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145913 | Audit Session ID: 0a95072a239f90005ee1b3e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145913 | Audit Session ID: 0a95072a239f90005ee1b3e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: lvajja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.144 | Public IP: 117.206.239.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:39 IST Thu Jun 11 2020 | Duration: 0h:57m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 213782095 | Bytes Rx: 29143462 | IP Addr: 10.149.233.144 | Public IP: 117.206.239.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:39 IST Thu Jun 11 2020 | Duration: 0h:57m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 213782095 | Bytes Rx: 29143462 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145914 | Audit Session ID: 0a95072a239fa0005ee1b3e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145914 | Audit Session ID: 0a95072a239fa0005ee1b3e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: sreeraj.k | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.145 | Public IP: 42.109.130.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:58 IST Thu Jun 11 2020 | Duration: 0h:57m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 12470780 | Bytes Rx: 8897231 | IP Addr: 10.149.233.145 | Public IP: 42.109.130.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:58 IST Thu Jun 11 2020 | Duration: 0h:57m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 12470780 | Bytes Rx: 8897231 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145915 | Audit Session ID: 0a95072a239fb0005ee1b3fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 145915 | Audit Session ID: 0a95072a239fb0005ee1b3fa | Security Group Tag: none | EasyVPN: 0 ||
Username: POWRI | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.146 | Public IP: 157.46.11.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:02 IST Thu Jun 11 2020 | Duration: 0h:57m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 47989528 | Bytes Rx: 16137653 | IP Addr: 10.149.233.146 | Public IP: 157.46.11.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:02 IST Thu Jun 11 2020 | Duration: 0h:57m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 47989528 | Bytes Rx: 16137653 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145916 | Audit Session ID: 0a95072a239fc0005ee1b3fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 145916 | Audit Session ID: 0a95072a239fc0005ee1b3fe | Security Group Tag: none | EasyVPN: 0 ||
Username: bavshanm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.147 | Public IP: 106.198.70.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:25 IST Thu Jun 11 2020 | Duration: 0h:56m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 145898253 | Bytes Rx: 24772321 | IP Addr: 10.149.233.147 | Public IP: 106.198.70.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:25 IST Thu Jun 11 2020 | Duration: 0h:56m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 145898253 | Bytes Rx: 24772321 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145917 | Audit Session ID: 0a95072a239fd0005ee1b415 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145917 | Audit Session ID: 0a95072a239fd0005ee1b415 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rashadar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.149 | Public IP: 137.97.157.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:27 IST Thu Jun 11 2020 | Duration: 0h:56m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 82456049 | Bytes Rx: 10104586 | IP Addr: 10.149.233.149 | Public IP: 137.97.157.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:27 IST Thu Jun 11 2020 | Duration: 0h:56m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 82456049 | Bytes Rx: 10104586 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145918 | Audit Session ID: 0a95072a239fe0005ee1b417 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145918 | Audit Session ID: 0a95072a239fe0005ee1b417 | Security Group Tag: none | EasyVPN: 0 ||
Username: sivshanm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.148 | Public IP: 103.136.136.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:27 IST Thu Jun 11 2020 | Duration: 0h:56m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 71012556 | Bytes Rx: 46825798 | IP Addr: 10.149.233.148 | Public IP: 103.136.136.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:27 IST Thu Jun 11 2020 | Duration: 0h:56m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 71012556 | Bytes Rx: 46825798 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145919 | Audit Session ID: 0a95072a239ff0005ee1b417 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145919 | Audit Session ID: 0a95072a239ff0005ee1b417 | Security Group Tag: none | EasyVPN: 0 ||
