sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: s.bennett | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.97 | Public IP: 90.251.72.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:32:29 UTC Thu May 21 2020 | Duration: 8d 20h:27m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 6010444107 | Bytes Rx: 1901150253 | IP Addr: 10.145.233.97 | Public IP: 90.251.72.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:32:29 UTC Thu May 21 2020 | Duration: 8d 20h:27m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 6010444107 | Bytes Rx: 1901150253 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 74952 | Audit Session ID: 0a910728124c80005ec63c9d | Security Group Tag: none | EasyVPN: 0 |Session ID: 74952 | Audit Session ID: 0a910728124c80005ec63c9d | Security Group Tag: none | EasyVPN: 0 ||
Username: KNandan | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.209 | Public IP: 42.106.195.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:47:56 UTC Sat May 30 2020 | Duration: 2h:12m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 785704023 | Bytes Rx: 49311978 | IP Addr: 10.145.232.209 | Public IP: 42.106.195.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:47:56 UTC Sat May 30 2020 | Duration: 2h:12m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 785704023 | Bytes Rx: 49311978 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78022 | Audit Session ID: 0a910728130c60005ed1c95c | Security Group Tag: none | EasyVPN: 0 |Session ID: 78022 | Audit Session ID: 0a910728130c60005ed1c95c | Security Group Tag: none | EasyVPN: 0 ||
Username: SwThorat | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.210 | Public IP: 49.35.76.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:53:07 UTC Sat May 30 2020 | Duration: 2h:07m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 263507087 | Bytes Rx: 54742374 | IP Addr: 10.145.232.210 | Public IP: 49.35.76.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 02:53:07 UTC Sat May 30 2020 | Duration: 2h:07m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 263507087 | Bytes Rx: 54742374 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78023 | Audit Session ID: 0a910728130c70005ed1ca93 | Security Group Tag: none | EasyVPN: 0 |Session ID: 78023 | Audit Session ID: 0a910728130c70005ed1ca93 | Security Group Tag: none | EasyVPN: 0 ||
Username: surajend | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.212 | Public IP: 42.111.129.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:13:20 UTC Sat May 30 2020 | Duration: 1h:46m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 579798389 | Bytes Rx: 48225095 | IP Addr: 10.145.232.212 | Public IP: 42.111.129.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:13:20 UTC Sat May 30 2020 | Duration: 1h:46m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 579798389 | Bytes Rx: 48225095 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78025 | Audit Session ID: 0a910728130c90005ed1cf50 | Security Group Tag: none | EasyVPN: 0 |Session ID: 78025 | Audit Session ID: 0a910728130c90005ed1cf50 | Security Group Tag: none | EasyVPN: 0 ||
Username: rgajleka | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.206 | Public IP: 106.66.248.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:27:37 UTC Sat May 30 2020 | Duration: 1h:32m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 520448313 | Bytes Rx: 24969332 | IP Addr: 10.145.232.206 | Public IP: 106.66.248.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:27:37 UTC Sat May 30 2020 | Duration: 1h:32m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 520448313 | Bytes Rx: 24969332 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78026 | Audit Session ID: 0a910728130ca0005ed1d2a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 78026 | Audit Session ID: 0a910728130ca0005ed1d2a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: Npulgam | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.211 | Public IP: 42.106.201.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:36:11 UTC Sat May 30 2020 | Duration: 1h:24m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 57361080 | Bytes Rx: 8961504 | IP Addr: 10.145.232.211 | Public IP: 42.106.201.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:36:11 UTC Sat May 30 2020 | Duration: 1h:24m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 57361080 | Bytes Rx: 8961504 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78027 | Audit Session ID: 0a910728130cb0005ed1d4ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 78027 | Audit Session ID: 0a910728130cb0005ed1d4ab | Security Group Tag: none | EasyVPN: 0 ||
Username: pprakash | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.232.214 | Public IP: 43.242.225.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:11:32 UTC Sat May 30 2020 | Duration: 0h:48m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 12745547 | Bytes Rx: 5854071 | IP Addr: 10.145.232.214 | Public IP: 43.242.225.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:11:32 UTC Sat May 30 2020 | Duration: 0h:48m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 12745547 | Bytes Rx: 5854071 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78032 | Audit Session ID: 0a910728130d00005ed1dcf4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 78032 | Audit Session ID: 0a910728130d00005ed1dcf4 | Security Group Tag: none | EasyVPN: 0 ||
Username: drajendr | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.220 | Public IP: 1.39.134.175 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:25:26 UTC Sat May 30 2020 | Duration: 0h:34m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 109741930 | Bytes Rx: 17480972 | IP Addr: 10.145.232.220 | Public IP: 1.39.134.175 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:25:26 UTC Sat May 30 2020 | Duration: 0h:34m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 109741930 | Bytes Rx: 17480972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78037 | Audit Session ID: 0a910728130d50005ed1e036 | Security Group Tag: none | EasyVPN: 0 |Session ID: 78037 | Audit Session ID: 0a910728130d50005ed1e036 | Security Group Tag: none | EasyVPN: 0 ||
Username: vgarkar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.215 | Public IP: 157.33.172.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:30:45 UTC Sat May 30 2020 | Duration: 0h:29m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 46299758 | Bytes Rx: 17735075 | IP Addr: 10.145.232.215 | Public IP: 157.33.172.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:30:45 UTC Sat May 30 2020 | Duration: 0h:29m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 46299758 | Bytes Rx: 17735075 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78038 | Audit Session ID: 0a910728130d60005ed1e175 | Security Group Tag: none | EasyVPN: 0 |Session ID: 78038 | Audit Session ID: 0a910728130d60005ed1e175 | Security Group Tag: none | EasyVPN: 0 ||
Username: govind.singh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.217 | Public IP: 45.113.249.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:43:16 UTC Sat May 30 2020 | Duration: 0h:17m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 48105676 | Bytes Rx: 5245812 | IP Addr: 10.145.232.217 | Public IP: 45.113.249.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:43:16 UTC Sat May 30 2020 | Duration: 0h:17m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 48105676 | Bytes Rx: 5245812 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78039 | Audit Session ID: 0a910728130d70005ed1e464 | Security Group Tag: none | EasyVPN: 0 |Session ID: 78039 | Audit Session ID: 0a910728130d70005ed1e464 | Security Group Tag: none | EasyVPN: 0 ||
Username: kchaskar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.219 | Public IP: 106.77.14.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:57:31 UTC Sat May 30 2020 | Duration: 0h:02m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 8892223 | Bytes Rx: 1900012 | IP Addr: 10.145.232.219 | Public IP: 106.77.14.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:57:31 UTC Sat May 30 2020 | Duration: 0h:02m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 8892223 | Bytes Rx: 1900012 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78040 | Audit Session ID: 0a910728130d80005ed1e7bb | Security Group Tag: none | EasyVPN: 0 |Session ID: 78040 | Audit Session ID: 0a910728130d80005ed1e7bb | Security Group Tag: none | EasyVPN: 0 ||
Username: sksmore | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.221 | Public IP: 1.39.31.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:59:44 UTC Sat May 30 2020 | Duration: 0h:00m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 554629 | Bytes Rx: 223499 | IP Addr: 10.145.232.221 | Public IP: 1.39.31.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:59:44 UTC Sat May 30 2020 | Duration: 0h:00m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 554629 | Bytes Rx: 223499 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 78041 | Audit Session ID: 0a910728130d90005ed1e840 | Security Group Tag: none | EasyVPN: 0 |Session ID: 78041 | Audit Session ID: 0a910728130d90005ed1e840 | Security Group Tag: none | EasyVPN: 0 ||
ukl78vpn01a# 
