sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ashish.jain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.232 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:17:21 IST Wed May 6 2020 | Duration: 24d 7h:12m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 12530076434 | Bytes Rx: 1843583158 | IP Addr: 10.150.237.232 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:17:21 IST Wed May 6 2020 | Duration: 24d 7h:12m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 12530076434 | Bytes Rx: 1843583158 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 177029 | Audit Session ID: 0a96cf692b3850005eb1ecf9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 177029 | Audit Session ID: 0a96cf692b3850005eb1ecf9 | Security Group Tag: none | EasyVPN: 0 ||
Username: prgawali | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.80 | Public IP: 106.210.241.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:59 IST Sat May 30 2020 | Duration: 1h:06m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 26452844 | Bytes Rx: 8899649 | IP Addr: 10.150.236.80 | Public IP: 106.210.241.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:59 IST Sat May 30 2020 | Duration: 1h:06m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 26452844 | Bytes Rx: 8899649 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263680 | Audit Session ID: 0a96cf69406000005ed1e6e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263680 | Audit Session ID: 0a96cf69406000005ed1e6e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: vsingewa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.81 | Public IP: 103.110.253.183 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:24:15 IST Sat May 30 2020 | Duration: 1h:06m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 144976899 | Bytes Rx: 162796076 | IP Addr: 10.150.236.81 | Public IP: 103.110.253.183 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:24:15 IST Sat May 30 2020 | Duration: 1h:06m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 144976899 | Bytes Rx: 162796076 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263681 | Audit Session ID: 0a96cf69406010005ed1e6f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263681 | Audit Session ID: 0a96cf69406010005ed1e6f7 | Security Group Tag: none | EasyVPN: 0 ||
Username: PratKamb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.83 | Public IP: 49.35.105.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:40 IST Sat May 30 2020 | Duration: 1h:05m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 261582449 | Bytes Rx: 41927429 | IP Addr: 10.150.236.83 | Public IP: 49.35.105.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:40 IST Sat May 30 2020 | Duration: 1h:05m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 261582449 | Bytes Rx: 41927429 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263684 | Audit Session ID: 0a96cf69406040005ed1e710 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263684 | Audit Session ID: 0a96cf69406040005ed1e710 | Security Group Tag: none | EasyVPN: 0 ||
Username: kamlesh.katariya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.84 | Public IP: 103.110.242.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:41 IST Sat May 30 2020 | Duration: 1h:05m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 247275521 | Bytes Rx: 690506649 | IP Addr: 10.150.236.84 | Public IP: 103.110.242.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:41 IST Sat May 30 2020 | Duration: 1h:05m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 247275521 | Bytes Rx: 690506649 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263685 | Audit Session ID: 0a96cf69406050005ed1e711 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263685 | Audit Session ID: 0a96cf69406050005ed1e711 | Security Group Tag: none | EasyVPN: 0 ||
Username: ybari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.86 | Public IP: 157.33.148.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:45 IST Sat May 30 2020 | Duration: 1h:05m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 13785393 | Bytes Rx: 12330921 | IP Addr: 10.150.236.86 | Public IP: 157.33.148.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:45 IST Sat May 30 2020 | Duration: 1h:05m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 13785393 | Bytes Rx: 12330921 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263687 | Audit Session ID: 0a96cf69406070005ed1e715 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263687 | Audit Session ID: 0a96cf69406070005ed1e715 | Security Group Tag: none | EasyVPN: 0 ||
Username: Shilshel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.87 | Public IP: 157.33.248.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:52 IST Sat May 30 2020 | Duration: 1h:05m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 103045848 | Bytes Rx: 26095561 | IP Addr: 10.150.236.87 | Public IP: 157.33.248.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:52 IST Sat May 30 2020 | Duration: 1h:05m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 103045848 | Bytes Rx: 26095561 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263688 | Audit Session ID: 0a96cf69406080005ed1e71c | Security Group Tag: none | EasyVPN: 0 |Session ID: 263688 | Audit Session ID: 0a96cf69406080005ed1e71c | Security Group Tag: none | EasyVPN: 0 ||
Username: SPhaltan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.90 | Public IP: 45.119.57.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:12 IST Sat May 30 2020 | Duration: 1h:05m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 184956562 | Bytes Rx: 23534898 | IP Addr: 10.150.236.90 | Public IP: 45.119.57.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:12 IST Sat May 30 2020 | Duration: 1h:05m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 184956562 | Bytes Rx: 23534898 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263690 | Audit Session ID: 0a96cf694060a0005ed1e730 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263690 | Audit Session ID: 0a96cf694060a0005ed1e730 | Security Group Tag: none | EasyVPN: 0 ||
Username: bsurwase | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.91 | Public IP: 49.35.79.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:19 IST Sat May 30 2020 | Duration: 1h:04m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 88330714 | Bytes Rx: 13724662 | IP Addr: 10.150.236.91 | Public IP: 49.35.79.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:19 IST Sat May 30 2020 | Duration: 1h:04m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 88330714 | Bytes Rx: 13724662 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263691 | Audit Session ID: 0a96cf694060b0005ed1e737 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263691 | Audit Session ID: 0a96cf694060b0005ed1e737 | Security Group Tag: none | EasyVPN: 0 ||
Username: p.poorani | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.124 | Public IP: 103.110.255.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:41 IST Sat May 30 2020 | Duration: 1h:04m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 93979580 | Bytes Rx: 29489979 | IP Addr: 10.150.237.124 | Public IP: 103.110.255.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:41 IST Sat May 30 2020 | Duration: 1h:04m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 93979580 | Bytes Rx: 29489979 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263692 | Audit Session ID: 0a96cf694060c0005ed1e74d | Security Group Tag: none | EasyVPN: 0 |Session ID: 263692 | Audit Session ID: 0a96cf694060c0005ed1e74d | Security Group Tag: none | EasyVPN: 0 ||
Username: anaghas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.92 | Public IP: 106.210.236.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:18 IST Sat May 30 2020 | Duration: 1h:03m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 129708382 | Bytes Rx: 26837609 | IP Addr: 10.150.236.92 | Public IP: 106.210.236.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:18 IST Sat May 30 2020 | Duration: 1h:03m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 129708382 | Bytes Rx: 26837609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263695 | Audit Session ID: 0a96cf694060f0005ed1e772 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263695 | Audit Session ID: 0a96cf694060f0005ed1e772 | Security Group Tag: none | EasyVPN: 0 ||
Username: sarete | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.94 | Public IP: 182.66.186.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:36 IST Sat May 30 2020 | Duration: 1h:03m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 37171255 | Bytes Rx: 11613458 | IP Addr: 10.150.236.94 | Public IP: 182.66.186.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:36 IST Sat May 30 2020 | Duration: 1h:03m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 37171255 | Bytes Rx: 11613458 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263697 | Audit Session ID: 0a96cf69406110005ed1e784 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263697 | Audit Session ID: 0a96cf69406110005ed1e784 | Security Group Tag: none | EasyVPN: 0 ||
Username: mtare | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.93 | Public IP: 103.112.6.2 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:26:36 IST Sat May 30 2020 | Duration: 1h:03m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 103267857 | Bytes Rx: 24071856 | IP Addr: 10.150.236.93 | Public IP: 103.112.6.2 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:26:36 IST Sat May 30 2020 | Duration: 1h:03m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 103267857 | Bytes Rx: 24071856 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263698 | Audit Session ID: 0a96cf69406120005ed1e784 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263698 | Audit Session ID: 0a96cf69406120005ed1e784 | Security Group Tag: none | EasyVPN: 0 ||
Username: prasapaw | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.95 | Public IP: 106.220.132.38 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:26:38 IST Sat May 30 2020 | Duration: 1h:03m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 153887383 | Bytes Rx: 49458094 | IP Addr: 10.150.236.95 | Public IP: 106.220.132.38 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:26:38 IST Sat May 30 2020 | Duration: 1h:03m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 153887383 | Bytes Rx: 49458094 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263699 | Audit Session ID: 0a96cf69406130005ed1e786 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263699 | Audit Session ID: 0a96cf69406130005ed1e786 | Security Group Tag: none | EasyVPN: 0 ||
Username: sadanand.kanade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.97 | Public IP: 49.32.32.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:08 IST Sat May 30 2020 | Duration: 1h:03m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 163699841 | Bytes Rx: 29488473 | IP Addr: 10.150.236.97 | Public IP: 49.32.32.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:08 IST Sat May 30 2020 | Duration: 1h:03m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 163699841 | Bytes Rx: 29488473 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263701 | Audit Session ID: 0a96cf69406150005ed1e7a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263701 | Audit Session ID: 0a96cf69406150005ed1e7a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: AtulP | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.94 | Public IP: 157.33.132.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:24 IST Sat May 30 2020 | Duration: 1h:02m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 126864167 | Bytes Rx: 27772414 | IP Addr: 10.150.237.94 | Public IP: 157.33.132.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:24 IST Sat May 30 2020 | Duration: 1h:02m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 126864167 | Bytes Rx: 27772414 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263705 | Audit Session ID: 0a96cf69406190005ed1e7b4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263705 | Audit Session ID: 0a96cf69406190005ed1e7b4 | Security Group Tag: none | EasyVPN: 0 ||
Username: NehaSin | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.115 | Public IP: 106.220.238.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:24 IST Sat May 30 2020 | Duration: 1h:02m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 76780306 | Bytes Rx: 32378713 | IP Addr: 10.150.237.115 | Public IP: 106.220.238.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:24 IST Sat May 30 2020 | Duration: 1h:02m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 76780306 | Bytes Rx: 32378713 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263706 | Audit Session ID: 0a96cf694061a0005ed1e7b4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263706 | Audit Session ID: 0a96cf694061a0005ed1e7b4 | Security Group Tag: none | EasyVPN: 0 ||
Username: amrutal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.233 | Public IP: 45.124.140.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:42 IST Sat May 30 2020 | Duration: 1h:02m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 93728045 | Bytes Rx: 18697182 | IP Addr: 10.150.237.233 | Public IP: 45.124.140.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:42 IST Sat May 30 2020 | Duration: 1h:02m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 93728045 | Bytes Rx: 18697182 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263710 | Audit Session ID: 0a96cf694061e0005ed1e7c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263710 | Audit Session ID: 0a96cf694061e0005ed1e7c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: anshyad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.227 | Public IP: 106.215.208.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:43 IST Sat May 30 2020 | Duration: 1h:02m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 86749482 | Bytes Rx: 8356005 | IP Addr: 10.150.237.227 | Public IP: 106.215.208.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:43 IST Sat May 30 2020 | Duration: 1h:02m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 86749482 | Bytes Rx: 8356005 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263711 | Audit Session ID: 0a96cf694061f0005ed1e7c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263711 | Audit Session ID: 0a96cf694061f0005ed1e7c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: Mays | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.228 | Public IP: 106.193.168.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:50 IST Sat May 30 2020 | Duration: 1h:02m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1829954987 | Bytes Rx: 74550091 | IP Addr: 10.150.237.228 | Public IP: 106.193.168.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:50 IST Sat May 30 2020 | Duration: 1h:02m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1829954987 | Bytes Rx: 74550091 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263712 | Audit Session ID: 0a96cf69406200005ed1e7ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 263712 | Audit Session ID: 0a96cf69406200005ed1e7ce | Security Group Tag: none | EasyVPN: 0 ||
Username: plendve | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.154 | Public IP: 103.252.52.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:53 IST Sat May 30 2020 | Duration: 1h:02m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 164068514 | Bytes Rx: 21212638 | IP Addr: 10.150.237.154 | Public IP: 103.252.52.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:53 IST Sat May 30 2020 | Duration: 1h:02m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 164068514 | Bytes Rx: 21212638 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 263713 | Audit Session ID: 0a96cf69406210005ed1e7d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 263713 | Audit Session ID: 0a96cf69406210005ed1e7d1 | Security Group Tag: none | EasyVPN: 0 ||
