sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: umaboga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 2d 0h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2784387341 | Bytes Rx: 1857676692 | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 2d 0h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2784387341 | Bytes Rx: 1857676692 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumsumit | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.77 | Public IP: 47.8.130.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:47:30 IST Sat Jun 20 2020 | Duration: 2h:42m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 13417224 | Bytes Rx: 7105972 | IP Addr: 10.150.236.77 | Public IP: 47.8.130.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:47:30 IST Sat Jun 20 2020 | Duration: 2h:42m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 13417224 | Bytes Rx: 7105972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43867 | Audit Session ID: 0a96cf690ab5b0005eedd42a | Security Group Tag: none | EasyVPN: 0 |Session ID: 43867 | Audit Session ID: 0a96cf690ab5b0005eedd42a | Security Group Tag: none | EasyVPN: 0 ||
Username: VSONAWAN | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.95 | Public IP: 157.47.49.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:48:45 IST Sat Jun 20 2020 | Duration: 2h:41m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1436765047 | Bytes Rx: 82815755 | IP Addr: 10.150.236.95 | Public IP: 157.47.49.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:48:45 IST Sat Jun 20 2020 | Duration: 2h:41m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1436765047 | Bytes Rx: 82815755 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43869 | Audit Session ID: 0a96cf690ab5d0005eedd475 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43869 | Audit Session ID: 0a96cf690ab5d0005eedd475 | Security Group Tag: none | EasyVPN: 0 ||
Username: PraGunja | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.72 | Public IP: 42.106.212.229 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:49:33 IST Sat Jun 20 2020 | Duration: 2h:40m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 88031672 | Bytes Rx: 21340650 | IP Addr: 10.150.237.72 | Public IP: 42.106.212.229 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:49:33 IST Sat Jun 20 2020 | Duration: 2h:40m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 88031672 | Bytes Rx: 21340650 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43871 | Audit Session ID: 0a96cf690ab5f0005eedd4a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43871 | Audit Session ID: 0a96cf690ab5f0005eedd4a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: garav | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.48 | Public IP: 223.225.2.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:49:41 IST Sat Jun 20 2020 | Duration: 2h:40m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 44765144 | Bytes Rx: 48475902 | IP Addr: 10.150.237.48 | Public IP: 223.225.2.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:49:41 IST Sat Jun 20 2020 | Duration: 2h:40m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 44765144 | Bytes Rx: 48475902 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43872 | Audit Session ID: 0a96cf690ab600005eedd4ad | Security Group Tag: none | EasyVPN: 0 |Session ID: 43872 | Audit Session ID: 0a96cf690ab600005eedd4ad | Security Group Tag: none | EasyVPN: 0 ||
Username: kinnbhuv | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.107 | Public IP: 114.31.160.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:51:06 IST Sat Jun 20 2020 | Duration: 2h:39m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 142774023 | Bytes Rx: 215477017 | IP Addr: 10.150.237.107 | Public IP: 114.31.160.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:51:06 IST Sat Jun 20 2020 | Duration: 2h:39m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 142774023 | Bytes Rx: 215477017 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43878 | Audit Session ID: 0a96cf690ab660005eedd502 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43878 | Audit Session ID: 0a96cf690ab660005eedd502 | Security Group Tag: none | EasyVPN: 0 ||
Username: Pareshnath.swain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.110 | Public IP: 175.101.9.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:51:24 IST Sat Jun 20 2020 | Duration: 2h:38m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 2294274583 | Bytes Rx: 52511022 | IP Addr: 10.150.237.110 | Public IP: 175.101.9.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:51:24 IST Sat Jun 20 2020 | Duration: 2h:38m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 2294274583 | Bytes Rx: 52511022 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43879 | Audit Session ID: 0a96cf690ab670005eedd514 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43879 | Audit Session ID: 0a96cf690ab670005eedd514 | Security Group Tag: none | EasyVPN: 0 ||
Username: TNonnaga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.179 | Public IP: 106.78.85.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:54:25 IST Sat Jun 20 2020 | Duration: 2h:35m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 86571772 | Bytes Rx: 34738383 | IP Addr: 10.150.237.179 | Public IP: 106.78.85.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:54:25 IST Sat Jun 20 2020 | Duration: 2h:35m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 86571772 | Bytes Rx: 34738383 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43881 | Audit Session ID: 0a96cf690ab690005eedd5c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43881 | Audit Session ID: 0a96cf690ab690005eedd5c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: ShriomS | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.206 | Public IP: 103.252.52.224 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:55:16 IST Sat Jun 20 2020 | Duration: 2h:35m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 203584243 | Bytes Rx: 67691936 | IP Addr: 10.150.237.206 | Public IP: 103.252.52.224 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:55:16 IST Sat Jun 20 2020 | Duration: 2h:35m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 203584243 | Bytes Rx: 67691936 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43883 | Audit Session ID: 0a96cf690ab6b0005eedd5fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 43883 | Audit Session ID: 0a96cf690ab6b0005eedd5fc | Security Group Tag: none | EasyVPN: 0 ||
Username: aarsad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.35 | Public IP: 103.86.180.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:55:17 IST Sat Jun 20 2020 | Duration: 2h:35m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 267300068 | Bytes Rx: 87991572 | IP Addr: 10.150.236.35 | Public IP: 103.86.180.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:55:17 IST Sat Jun 20 2020 | Duration: 2h:35m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 267300068 | Bytes Rx: 87991572 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43884 | Audit Session ID: 0a96cf690ab6c0005eedd5fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 43884 | Audit Session ID: 0a96cf690ab6c0005eedd5fd | Security Group Tag: none | EasyVPN: 0 ||
Username: atheeque.ahmed | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.27 | Public IP: 106.220.163.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:57:55 IST Sat Jun 20 2020 | Duration: 2h:32m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 106226978 | Bytes Rx: 32512239 | IP Addr: 10.150.236.27 | Public IP: 106.220.163.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:57:55 IST Sat Jun 20 2020 | Duration: 2h:32m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 106226978 | Bytes Rx: 32512239 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43889 | Audit Session ID: 0a96cf690ab710005eedd69b | Security Group Tag: none | EasyVPN: 0 |Session ID: 43889 | Audit Session ID: 0a96cf690ab710005eedd69b | Security Group Tag: none | EasyVPN: 0 ||
Username: prashant | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.171 | Public IP: 106.220.197.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:58:24 IST Sat Jun 20 2020 | Duration: 2h:31m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 25266321 | Bytes Rx: 16667615 | IP Addr: 10.150.237.171 | Public IP: 106.220.197.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:58:24 IST Sat Jun 20 2020 | Duration: 2h:31m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 25266321 | Bytes Rx: 16667615 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43890 | Audit Session ID: 0a96cf690ab720005eedd6b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43890 | Audit Session ID: 0a96cf690ab720005eedd6b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: sisaraf | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.56 | Public IP: 116.75.137.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:59:41 IST Sat Jun 20 2020 | Duration: 2h:30m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 289442793 | Bytes Rx: 182721908 | IP Addr: 10.150.236.56 | Public IP: 116.75.137.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:59:41 IST Sat Jun 20 2020 | Duration: 2h:30m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 289442793 | Bytes Rx: 182721908 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43896 | Audit Session ID: 0a96cf690ab780005eedd705 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43896 | Audit Session ID: 0a96cf690ab780005eedd705 | Security Group Tag: none | EasyVPN: 0 ||
Username: tmukadam | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.181 | Public IP: 45.113.249.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:00:53 IST Sat Jun 20 2020 | Duration: 2h:29m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 137940733 | Bytes Rx: 57396064 | IP Addr: 10.150.237.181 | Public IP: 45.113.249.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:00:53 IST Sat Jun 20 2020 | Duration: 2h:29m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 137940733 | Bytes Rx: 57396064 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43898 | Audit Session ID: 0a96cf690ab7a0005eedd74d | Security Group Tag: none | EasyVPN: 0 |Session ID: 43898 | Audit Session ID: 0a96cf690ab7a0005eedd74d | Security Group Tag: none | EasyVPN: 0 ||
Username: panjadha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC4 | IP Addr: 10.150.245.251 | Public IP: 103.101.68.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:01:01 IST Sat Jun 20 2020 | Duration: 2h:29m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 2014936906 | Bytes Rx: 235442453 | IP Addr: 10.150.245.251 | Public IP: 103.101.68.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:01:01 IST Sat Jun 20 2020 | Duration: 2h:29m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 2014936906 | Bytes Rx: 235442453 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43899 | Audit Session ID: 0a96cf690ab7b0005eedd755 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43899 | Audit Session ID: 0a96cf690ab7b0005eedd755 | Security Group Tag: none | EasyVPN: 0 ||
Username: PKhandag | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.79 | Public IP: 49.35.6.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:05:00 IST Sat Jun 20 2020 | Duration: 2h:25m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 145407230 | Bytes Rx: 42388408 | IP Addr: 10.150.237.79 | Public IP: 49.35.6.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:05:00 IST Sat Jun 20 2020 | Duration: 2h:25m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 145407230 | Bytes Rx: 42388408 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43903 | Audit Session ID: 0a96cf690ab7f0005eedd844 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43903 | Audit Session ID: 0a96cf690ab7f0005eedd844 | Security Group Tag: none | EasyVPN: 0 ||
Username: mepapala | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.82 | Public IP: 157.33.139.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:05:11 IST Sat Jun 20 2020 | Duration: 2h:25m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 604191035 | Bytes Rx: 156225413 | IP Addr: 10.150.237.82 | Public IP: 157.33.139.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:05:11 IST Sat Jun 20 2020 | Duration: 2h:25m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 604191035 | Bytes Rx: 156225413 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43905 | Audit Session ID: 0a96cf690ab810005eedd84f | Security Group Tag: none | EasyVPN: 0 |Session ID: 43905 | Audit Session ID: 0a96cf690ab810005eedd84f | Security Group Tag: none | EasyVPN: 0 ||
Username: sakale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.84 | Public IP: 103.78.170.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:05:18 IST Sat Jun 20 2020 | Duration: 2h:25m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 68643058 | Bytes Rx: 58950864 | IP Addr: 10.150.237.84 | Public IP: 103.78.170.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:05:18 IST Sat Jun 20 2020 | Duration: 2h:25m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 68643058 | Bytes Rx: 58950864 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43906 | Audit Session ID: 0a96cf690ab820005eedd856 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43906 | Audit Session ID: 0a96cf690ab820005eedd856 | Security Group Tag: none | EasyVPN: 0 ||
Username: SDKolte | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.254 | Public IP: 106.210.250.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:07:45 IST Sat Jun 20 2020 | Duration: 2h:22m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 903990443 | Bytes Rx: 177789510 | IP Addr: 10.150.237.254 | Public IP: 106.210.250.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:07:45 IST Sat Jun 20 2020 | Duration: 2h:22m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 903990443 | Bytes Rx: 177789510 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43908 | Audit Session ID: 0a96cf690ab840005eedd8e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43908 | Audit Session ID: 0a96cf690ab840005eedd8e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: PrashK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.64 | Public IP: 223.187.157.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:07:57 IST Sat Jun 20 2020 | Duration: 2h:22m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 169292813 | Bytes Rx: 45049529 | IP Addr: 10.150.236.64 | Public IP: 223.187.157.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:07:57 IST Sat Jun 20 2020 | Duration: 2h:22m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 169292813 | Bytes Rx: 45049529 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43909 | Audit Session ID: 0a96cf690ab850005eedd8f5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43909 | Audit Session ID: 0a96cf690ab850005eedd8f5 | Security Group Tag: none | EasyVPN: 0 ||
Username: NTejanka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.198 | Public IP: 49.35.28.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:30 IST Sat Jun 20 2020 | Duration: 2h:21m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 83561396 | Bytes Rx: 39663112 | IP Addr: 10.150.237.198 | Public IP: 49.35.28.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:08:30 IST Sat Jun 20 2020 | Duration: 2h:21m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 83561396 | Bytes Rx: 39663112 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43911 | Audit Session ID: 0a96cf690ab870005eedd916 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43911 | Audit Session ID: 0a96cf690ab870005eedd916 | Security Group Tag: none | EasyVPN: 0 ||
