sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: dvinnako | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 20h:00m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 57323952873 | Bytes Rx: 8440869077 | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 20h:00m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 57323952873 | Bytes Rx: 8440869077 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 ||
Username: hjaquez | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.35 | Public IP: 69.126.213.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:00:43 GMT Mon Jun 22 2020 | Duration: 21h:29m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 760380965 | Bytes Rx: 170853124 | IP Addr: 10.144.232.35 | Public IP: 69.126.213.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:00:43 GMT Mon Jun 22 2020 | Duration: 21h:29m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 760380965 | Bytes Rx: 170853124 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72179 | Audit Session ID: 0a90076b119f30005ef0c79b | Security Group Tag: none | EasyVPN: 0 |Session ID: 72179 | Audit Session ID: 0a90076b119f30005ef0c79b | Security Group Tag: none | EasyVPN: 0 ||
Username: mschneider | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.37 | Public IP: 67.168.104.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:01:14 GMT Mon Jun 22 2020 | Duration: 21h:29m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1375737230 | Bytes Rx: 382432657 | IP Addr: 10.144.232.37 | Public IP: 67.168.104.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:01:14 GMT Mon Jun 22 2020 | Duration: 21h:29m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1375737230 | Bytes Rx: 382432657 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72180 | Audit Session ID: 0a90076b119f40005ef0c7ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 72180 | Audit Session ID: 0a90076b119f40005ef0c7ba | Security Group Tag: none | EasyVPN: 0 ||
Username: ivaillan | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.24 | Public IP: 74.59.213.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:05:43 GMT Mon Jun 22 2020 | Duration: 20h:24m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 292198708 | Bytes Rx: 91179347 | IP Addr: 10.144.232.24 | Public IP: 74.59.213.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:05:43 GMT Mon Jun 22 2020 | Duration: 20h:24m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 292198708 | Bytes Rx: 91179347 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72205 | Audit Session ID: 0a90076b11a0d0005ef0d6d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72205 | Audit Session ID: 0a90076b11a0d0005ef0d6d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: rmandava | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.129 | Public IP: 73.198.47.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:31:17 GMT Mon Jun 22 2020 | Duration: 17h:59m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 432758092 | Bytes Rx: 381738265 | IP Addr: 10.144.233.129 | Public IP: 73.198.47.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:31:17 GMT Mon Jun 22 2020 | Duration: 17h:59m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 432758092 | Bytes Rx: 381738265 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72246 | Audit Session ID: 0a90076b11a360005ef0f8f5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72246 | Audit Session ID: 0a90076b11a360005ef0f8f5 | Security Group Tag: none | EasyVPN: 0 ||
Username: dgelly | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.59 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 20:50:40 GMT Mon Jun 22 2020 | Duration: 15h:39m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 585237248 | Bytes Rx: 99188820 | IP Addr: 10.144.232.59 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 20:50:40 GMT Mon Jun 22 2020 | Duration: 15h:39m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 585237248 | Bytes Rx: 99188820 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72262 | Audit Session ID: 0a90076b11a460005ef119a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72262 | Audit Session ID: 0a90076b11a460005ef119a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: prsomase | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.206 | Public IP: 157.47.38.172 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 01:45:05 GMT Tue Jun 23 2020 | Duration: 10h:45m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 768326161 | Bytes Rx: 281265014 | IP Addr: 10.144.230.206 | Public IP: 157.47.38.172 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 01:45:05 GMT Tue Jun 23 2020 | Duration: 10h:45m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 768326161 | Bytes Rx: 281265014 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72300 | Audit Session ID: 0a90076b11a6c0005ef15ea1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72300 | Audit Session ID: 0a90076b11a6c0005ef15ea1 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssalaiva | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.111 | Public IP: 117.193.154.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:45:54 GMT Tue Jun 23 2020 | Duration: 9h:44m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 209441311 | Bytes Rx: 100262924 | IP Addr: 10.144.232.111 | Public IP: 117.193.154.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:45:54 GMT Tue Jun 23 2020 | Duration: 9h:44m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 209441311 | Bytes Rx: 100262924 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72307 | Audit Session ID: 0a90076b11a730005ef16ce2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72307 | Audit Session ID: 0a90076b11a730005ef16ce2 | Security Group Tag: none | EasyVPN: 0 ||
Username: NKumarS | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.208 | Public IP: 27.62.34.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:49:24 GMT Tue Jun 23 2020 | Duration: 9h:40m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 776016856 | Bytes Rx: 203235779 | IP Addr: 10.144.230.208 | Public IP: 27.62.34.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:49:24 GMT Tue Jun 23 2020 | Duration: 9h:40m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 776016856 | Bytes Rx: 203235779 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72308 | Audit Session ID: 0a90076b11a740005ef16db4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72308 | Audit Session ID: 0a90076b11a740005ef16db4 | Security Group Tag: none | EasyVPN: 0 ||
Username: kthiruma | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.25 | Public IP: 71.168.146.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:14:44 GMT Tue Jun 23 2020 | Duration: 9h:15m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 323468499 | Bytes Rx: 262099439 | IP Addr: 10.144.232.25 | Public IP: 71.168.146.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:14:44 GMT Tue Jun 23 2020 | Duration: 9h:15m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 323468499 | Bytes Rx: 262099439 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72312 | Audit Session ID: 0a90076b11a780005ef173a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72312 | Audit Session ID: 0a90076b11a780005ef173a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.deogaonkar | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.207 | Public IP: 103.57.71.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:15:14 GMT Tue Jun 23 2020 | Duration: 9h:15m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1190738807 | Bytes Rx: 519111783 | IP Addr: 10.144.230.207 | Public IP: 103.57.71.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:15:14 GMT Tue Jun 23 2020 | Duration: 9h:15m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1190738807 | Bytes Rx: 519111783 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72313 | Audit Session ID: 0a90076b11a790005ef173c2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72313 | Audit Session ID: 0a90076b11a790005ef173c2 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanpande | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.85 | Public IP: 115.64.133.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:37:05 GMT Tue Jun 23 2020 | Duration: 8h:53m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 430738057 | Bytes Rx: 211273815 | IP Addr: 10.144.233.85 | Public IP: 115.64.133.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:37:05 GMT Tue Jun 23 2020 | Duration: 8h:53m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 430738057 | Bytes Rx: 211273815 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72317 | Audit Session ID: 0a90076b11a7d0005ef178e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72317 | Audit Session ID: 0a90076b11a7d0005ef178e1 | Security Group Tag: none | EasyVPN: 0 ||
Username: vzalavad | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.210 | Public IP: 103.110.255.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:47:30 GMT Tue Jun 23 2020 | Duration: 8h:42m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1099712250 | Bytes Rx: 177214673 | IP Addr: 10.144.230.210 | Public IP: 103.110.255.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:47:30 GMT Tue Jun 23 2020 | Duration: 8h:42m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1099712250 | Bytes Rx: 177214673 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72320 | Audit Session ID: 0a90076b11a800005ef17b52 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72320 | Audit Session ID: 0a90076b11a800005ef17b52 | Security Group Tag: none | EasyVPN: 0 ||
Username: ajithk | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.213 | Public IP: 103.197.35.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:04:32 GMT Tue Jun 23 2020 | Duration: 8h:25m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 470963754 | Bytes Rx: 247212706 | IP Addr: 10.144.230.213 | Public IP: 103.197.35.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:04:32 GMT Tue Jun 23 2020 | Duration: 8h:25m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 470963754 | Bytes Rx: 247212706 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72323 | Audit Session ID: 0a90076b11a830005ef17f50 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72323 | Audit Session ID: 0a90076b11a830005ef17f50 | Security Group Tag: none | EasyVPN: 0 ||
Username: saralas | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.95 | Public IP: 157.46.60.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:08:12 GMT Tue Jun 23 2020 | Duration: 8h:22m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 282902183 | Bytes Rx: 115900303 | IP Addr: 10.144.232.95 | Public IP: 157.46.60.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:08:12 GMT Tue Jun 23 2020 | Duration: 8h:22m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 282902183 | Bytes Rx: 115900303 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72324 | Audit Session ID: 0a90076b11a840005ef1802c | Security Group Tag: none | EasyVPN: 0 |Session ID: 72324 | Audit Session ID: 0a90076b11a840005ef1802c | Security Group Tag: none | EasyVPN: 0 ||
Username: JVasantK | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.102 | Public IP: 27.62.136.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:30:16 GMT Tue Jun 23 2020 | Duration: 8h:00m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 280835780 | Bytes Rx: 147127506 | IP Addr: 10.144.232.102 | Public IP: 27.62.136.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:30:16 GMT Tue Jun 23 2020 | Duration: 8h:00m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 280835780 | Bytes Rx: 147127506 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72336 | Audit Session ID: 0a90076b11a900005ef18558 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72336 | Audit Session ID: 0a90076b11a900005ef18558 | Security Group Tag: none | EasyVPN: 0 ||
Username: amkashid | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.103 | Public IP: 103.48.103.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:30:21 GMT Tue Jun 23 2020 | Duration: 8h:00m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 264272675 | Bytes Rx: 73648189 | IP Addr: 10.144.232.103 | Public IP: 103.48.103.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:30:21 GMT Tue Jun 23 2020 | Duration: 8h:00m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 264272675 | Bytes Rx: 73648189 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72337 | Audit Session ID: 0a90076b11a910005ef1855d | Security Group Tag: none | EasyVPN: 0 |Session ID: 72337 | Audit Session ID: 0a90076b11a910005ef1855d | Security Group Tag: none | EasyVPN: 0 ||
Username: PankajRP | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.219 | Public IP: 106.206.56.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:36:02 GMT Tue Jun 23 2020 | Duration: 7h:54m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1509477164 | Bytes Rx: 364193489 | IP Addr: 10.144.230.219 | Public IP: 106.206.56.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:36:02 GMT Tue Jun 23 2020 | Duration: 7h:54m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1509477164 | Bytes Rx: 364193489 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72340 | Audit Session ID: 0a90076b11a940005ef186b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72340 | Audit Session ID: 0a90076b11a940005ef186b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: anand.adhikari | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.77 | Public IP: 45.127.45.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:56:44 GMT Tue Jun 23 2020 | Duration: 7h:33m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 822933795 | Bytes Rx: 231904975 | IP Addr: 10.144.232.77 | Public IP: 45.127.45.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:56:44 GMT Tue Jun 23 2020 | Duration: 7h:33m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 822933795 | Bytes Rx: 231904975 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72344 | Audit Session ID: 0a90076b11a980005ef18b8c | Security Group Tag: none | EasyVPN: 0 |Session ID: 72344 | Audit Session ID: 0a90076b11a980005ef18b8c | Security Group Tag: none | EasyVPN: 0 ||
Username: suprisin | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.83 | Public IP: 103.47.219.72 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 05:02:23 GMT Tue Jun 23 2020 | Duration: 7h:27m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 2764983968 | Bytes Rx: 2193550213 | IP Addr: 10.144.232.83 | Public IP: 103.47.219.72 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 05:02:23 GMT Tue Jun 23 2020 | Duration: 7h:27m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 2764983968 | Bytes Rx: 2193550213 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72346 | Audit Session ID: 0a90076b11a9a0005ef18cdf | Security Group Tag: none | EasyVPN: 0 |Session ID: 72346 | Audit Session ID: 0a90076b11a9a0005ef18cdf | Security Group Tag: none | EasyVPN: 0 ||
Username: ASivakal | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.122 | Public IP: 61.3.253.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:08:15 GMT Tue Jun 23 2020 | Duration: 7h:22m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 160890116 | Bytes Rx: 25859761 | IP Addr: 10.144.232.122 | Public IP: 61.3.253.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:08:15 GMT Tue Jun 23 2020 | Duration: 7h:22m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 160890116 | Bytes Rx: 25859761 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72350 | Audit Session ID: 0a90076b11a9e0005ef18e3f | Security Group Tag: none | EasyVPN: 0 |Session ID: 72350 | Audit Session ID: 0a90076b11a9e0005ef18e3f | Security Group Tag: none | EasyVPN: 0 ||
