sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 22h:14m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 812745665 | Bytes Rx: 182988912 | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 22h:14m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 812745665 | Bytes Rx: 182988912 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 ||
Username: MuskanK | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.19 | Public IP: 47.9.238.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:19 IST Sat May 30 2020 | Duration: 1h:26m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 436168788 | Bytes Rx: 38575505 | IP Addr: 10.149.233.19 | Public IP: 47.9.238.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:19 IST Sat May 30 2020 | Duration: 1h:26m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 436168788 | Bytes Rx: 38575505 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123923 | Audit Session ID: 0a95072a1e4130005ed1d3ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 123923 | Audit Session ID: 0a95072a1e4130005ed1d3ff | Security Group Tag: none | EasyVPN: 0 ||
Username: Hmavale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.20 | Public IP: 106.209.210.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:35 IST Sat May 30 2020 | Duration: 1h:26m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 295025946 | Bytes Rx: 95741743 | IP Addr: 10.149.233.20 | Public IP: 106.209.210.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:35 IST Sat May 30 2020 | Duration: 1h:26m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 295025946 | Bytes Rx: 95741743 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123925 | Audit Session ID: 0a95072a1e4150005ed1d40f | Security Group Tag: none | EasyVPN: 0 |Session ID: 123925 | Audit Session ID: 0a95072a1e4150005ed1d40f | Security Group Tag: none | EasyVPN: 0 ||
Username: PasuGane | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.156 | Public IP: 183.83.154.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:52 IST Sat May 30 2020 | Duration: 1h:23m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 91660022 | Bytes Rx: 15872410 | IP Addr: 10.149.233.156 | Public IP: 183.83.154.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:52 IST Sat May 30 2020 | Duration: 1h:23m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 91660022 | Bytes Rx: 15872410 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123929 | Audit Session ID: 0a95072a1e4190005ed1d4d4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123929 | Audit Session ID: 0a95072a1e4190005ed1d4d4 | Security Group Tag: none | EasyVPN: 0 ||
Username: VDESARAJ | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.158 | Public IP: 183.83.69.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:30 IST Sat May 30 2020 | Duration: 1h:21m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 18978697 | Bytes Rx: 7559292 | IP Addr: 10.149.233.158 | Public IP: 183.83.69.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:30 IST Sat May 30 2020 | Duration: 1h:21m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 18978697 | Bytes Rx: 7559292 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123931 | Audit Session ID: 0a95072a1e41b0005ed1d536 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123931 | Audit Session ID: 0a95072a1e41b0005ed1d536 | Security Group Tag: none | EasyVPN: 0 ||
Username: udayasri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.17 | Public IP: 115.97.53.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:34 IST Sat May 30 2020 | Duration: 1h:19m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 872008319 | Bytes Rx: 70862284 | IP Addr: 10.149.233.17 | Public IP: 115.97.53.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:34 IST Sat May 30 2020 | Duration: 1h:19m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 872008319 | Bytes Rx: 70862284 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123934 | Audit Session ID: 0a95072a1e41e0005ed1d5b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123934 | Audit Session ID: 0a95072a1e41e0005ed1d5b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ganesban | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.146 | Public IP: 49.35.53.173 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:12:07 IST Sat May 30 2020 | Duration: 1h:18m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 104151119 | Bytes Rx: 47450200 | IP Addr: 10.149.232.146 | Public IP: 49.35.53.173 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:12:07 IST Sat May 30 2020 | Duration: 1h:18m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 104151119 | Bytes Rx: 47450200 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123935 | Audit Session ID: 0a95072a1e41f0005ed1d60f | Security Group Tag: none | EasyVPN: 0 |Session ID: 123935 | Audit Session ID: 0a95072a1e41f0005ed1d60f | Security Group Tag: none | EasyVPN: 0 ||
Username: prravich | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.147 | Public IP: 182.65.239.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:59 IST Sat May 30 2020 | Duration: 1h:17m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 109932436 | Bytes Rx: 6661681 | IP Addr: 10.149.232.147 | Public IP: 182.65.239.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:59 IST Sat May 30 2020 | Duration: 1h:17m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 109932436 | Bytes Rx: 6661681 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123936 | Audit Session ID: 0a95072a1e4200005ed1d643 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123936 | Audit Session ID: 0a95072a1e4200005ed1d643 | Security Group Tag: none | EasyVPN: 0 ||
Username: dkarale | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.153 | Public IP: 49.35.96.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:45 IST Sat May 30 2020 | Duration: 1h:14m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 271475832 | Bytes Rx: 19053071 | IP Addr: 10.149.232.153 | Public IP: 49.35.96.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:45 IST Sat May 30 2020 | Duration: 1h:14m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 271475832 | Bytes Rx: 19053071 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123943 | Audit Session ID: 0a95072a1e4270005ed1d6e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123943 | Audit Session ID: 0a95072a1e4270005ed1d6e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunpSP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 106.208.131.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:11 IST Sat May 30 2020 | Duration: 1h:13m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 54644016 | Bytes Rx: 20483457 | IP Addr: 10.149.232.154 | Public IP: 106.208.131.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:11 IST Sat May 30 2020 | Duration: 1h:13m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 54644016 | Bytes Rx: 20483457 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123945 | Audit Session ID: 0a95072a1e4290005ed1d73f | Security Group Tag: none | EasyVPN: 0 |Session ID: 123945 | Audit Session ID: 0a95072a1e4290005ed1d73f | Security Group Tag: none | EasyVPN: 0 ||
Username: ehussain | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.155 | Public IP: 106.198.28.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:50 IST Sat May 30 2020 | Duration: 1h:12m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 37882924 | Bytes Rx: 8165532 | IP Addr: 10.149.232.155 | Public IP: 106.198.28.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:50 IST Sat May 30 2020 | Duration: 1h:12m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 37882924 | Bytes Rx: 8165532 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123947 | Audit Session ID: 0a95072a1e42b0005ed1d766 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123947 | Audit Session ID: 0a95072a1e42b0005ed1d766 | Security Group Tag: none | EasyVPN: 0 ||
Username: kdeevi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.148 | Public IP: 157.44.175.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:26:40 IST Sat May 30 2020 | Duration: 1h:03m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 717517800 | Bytes Rx: 27197237 | IP Addr: 10.149.232.148 | Public IP: 157.44.175.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:26:40 IST Sat May 30 2020 | Duration: 1h:03m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 717517800 | Bytes Rx: 27197237 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123951 | Audit Session ID: 0a95072a1e42f0005ed1d978 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123951 | Audit Session ID: 0a95072a1e42f0005ed1d978 | Security Group Tag: none | EasyVPN: 0 ||
Username: KumVivek | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.156 | Public IP: 150.107.10.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:04 IST Sat May 30 2020 | Duration: 1h:03m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 24400645 | Bytes Rx: 10429648 | IP Addr: 10.149.232.156 | Public IP: 150.107.10.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:04 IST Sat May 30 2020 | Duration: 1h:03m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 24400645 | Bytes Rx: 10429648 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123953 | Audit Session ID: 0a95072a1e4310005ed1d990 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123953 | Audit Session ID: 0a95072a1e4310005ed1d990 | Security Group Tag: none | EasyVPN: 0 ||
Username: kamalkvm | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.157 | Public IP: 150.129.88.209 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:27:29 IST Sat May 30 2020 | Duration: 1h:02m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 17338725 | Bytes Rx: 16088134 | IP Addr: 10.149.232.157 | Public IP: 150.129.88.209 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:27:29 IST Sat May 30 2020 | Duration: 1h:02m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 17338725 | Bytes Rx: 16088134 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123955 | Audit Session ID: 0a95072a1e4330005ed1d9a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123955 | Audit Session ID: 0a95072a1e4330005ed1d9a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: enatesan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.158 | Public IP: 27.4.126.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:37 IST Sat May 30 2020 | Duration: 1h:02m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 36962083 | Bytes Rx: 10892674 | IP Addr: 10.149.232.158 | Public IP: 27.4.126.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:37 IST Sat May 30 2020 | Duration: 1h:02m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 36962083 | Bytes Rx: 10892674 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123956 | Audit Session ID: 0a95072a1e4340005ed1d9b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123956 | Audit Session ID: 0a95072a1e4340005ed1d9b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: guptmani | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.160 | Public IP: 117.207.177.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:48 IST Sat May 30 2020 | Duration: 1h:02m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 211576556 | Bytes Rx: 16920746 | IP Addr: 10.149.232.160 | Public IP: 117.207.177.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:48 IST Sat May 30 2020 | Duration: 1h:02m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 211576556 | Bytes Rx: 16920746 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123960 | Audit Session ID: 0a95072a1e4380005ed1d9bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 123960 | Audit Session ID: 0a95072a1e4380005ed1d9bc | Security Group Tag: none | EasyVPN: 0 ||
Username: Harish.kokate | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.161 | Public IP: 45.249.40.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:49 IST Sat May 30 2020 | Duration: 1h:01m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 35132083 | Bytes Rx: 6894629 | IP Addr: 10.149.232.161 | Public IP: 45.249.40.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:49 IST Sat May 30 2020 | Duration: 1h:01m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 35132083 | Bytes Rx: 6894629 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123962 | Audit Session ID: 0a95072a1e43a0005ed1d9f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123962 | Audit Session ID: 0a95072a1e43a0005ed1d9f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: nasaitha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.161 | Public IP: 106.198.118.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:27 IST Sat May 30 2020 | Duration: 0h:55m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 29308316 | Bytes Rx: 9410012 | IP Addr: 10.149.233.161 | Public IP: 106.198.118.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:34:27 IST Sat May 30 2020 | Duration: 0h:55m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 29308316 | Bytes Rx: 9410012 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123963 | Audit Session ID: 0a95072a1e43b0005ed1db4b | Security Group Tag: none | EasyVPN: 0 |Session ID: 123963 | Audit Session ID: 0a95072a1e43b0005ed1db4b | Security Group Tag: none | EasyVPN: 0 ||
Username: vijgovin | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.162 | Public IP: 42.111.151.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:10 IST Sat May 30 2020 | Duration: 0h:54m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 388605633 | Bytes Rx: 59251227 | IP Addr: 10.149.233.162 | Public IP: 42.111.151.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:10 IST Sat May 30 2020 | Duration: 0h:54m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 388605633 | Bytes Rx: 59251227 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123964 | Audit Session ID: 0a95072a1e43c0005ed1dbb2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123964 | Audit Session ID: 0a95072a1e43c0005ed1dbb2 | Security Group Tag: none | EasyVPN: 0 ||
Username: arumaana | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.165 | Public IP: 157.46.11.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:26 IST Sat May 30 2020 | Duration: 0h:52m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 66278030 | Bytes Rx: 15932118 | IP Addr: 10.149.233.165 | Public IP: 157.46.11.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:26 IST Sat May 30 2020 | Duration: 0h:52m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 66278030 | Bytes Rx: 15932118 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123968 | Audit Session ID: 0a95072a1e4400005ed1dbfe | Security Group Tag: none | EasyVPN: 0 |Session ID: 123968 | Audit Session ID: 0a95072a1e4400005ed1dbfe | Security Group Tag: none | EasyVPN: 0 ||
Username: ajini.paul | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.21 | Public IP: 42.106.181.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:28 IST Sat May 30 2020 | Duration: 0h:42m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1782696586 | Bytes Rx: 48392863 | IP Addr: 10.149.233.21 | Public IP: 42.106.181.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:28 IST Sat May 30 2020 | Duration: 0h:42m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1782696586 | Bytes Rx: 48392863 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123969 | Audit Session ID: 0a95072a1e4410005ed1de58 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123969 | Audit Session ID: 0a95072a1e4410005ed1de58 | Security Group Tag: none | EasyVPN: 0 ||
