sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: umaboga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.14 | Public IP: 49.204.178.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:21 IST Sun Jun 7 2020 | Duration: 6h:01m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 152705367 | Bytes Rx: 240182390 | IP Addr: 10.150.238.14 | Public IP: 49.204.178.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:21 IST Sun Jun 7 2020 | Duration: 6h:01m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 152705367 | Bytes Rx: 240182390 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265322 | Audit Session ID: 0a96cf6a40c6a0005edc6079 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265322 | Audit Session ID: 0a96cf6a40c6a0005edc6079 | Security Group Tag: none | EasyVPN: 0 ||
Username: gaurphul | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.185 | Public IP: 106.193.204.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:50:09 IST Sun Jun 7 2020 | Duration: 1h:16m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 42200095 | Bytes Rx: 49778209 | IP Addr: 10.150.238.185 | Public IP: 106.193.204.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:50:09 IST Sun Jun 7 2020 | Duration: 1h:16m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 42200095 | Bytes Rx: 49778209 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265759 | Audit Session ID: 0a96cf6a40e1f0005edca339 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265759 | Audit Session ID: 0a96cf6a40e1f0005edca339 | Security Group Tag: none | EasyVPN: 0 ||
Username: nirchoks | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.188 | Public IP: 157.32.78.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:51:57 IST Sun Jun 7 2020 | Duration: 1h:14m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 200596129 | Bytes Rx: 17810912 | IP Addr: 10.150.238.188 | Public IP: 157.32.78.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:51:57 IST Sun Jun 7 2020 | Duration: 1h:14m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 200596129 | Bytes Rx: 17810912 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265767 | Audit Session ID: 0a96cf6a40e270005edca3a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265767 | Audit Session ID: 0a96cf6a40e270005edca3a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: kapildev | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.189 | Public IP: 103.216.145.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:52:05 IST Sun Jun 7 2020 | Duration: 1h:14m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 162375255 | Bytes Rx: 36338223 | IP Addr: 10.150.238.189 | Public IP: 103.216.145.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:52:05 IST Sun Jun 7 2020 | Duration: 1h:14m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 162375255 | Bytes Rx: 36338223 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265768 | Audit Session ID: 0a96cf6a40e280005edca3ad | Security Group Tag: none | EasyVPN: 0 |Session ID: 265768 | Audit Session ID: 0a96cf6a40e280005edca3ad | Security Group Tag: none | EasyVPN: 0 ||
Username: smiteshk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.92 | Public IP: 103.48.103.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:54:19 IST Sun Jun 7 2020 | Duration: 1h:12m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 700068326 | Bytes Rx: 45302904 | IP Addr: 10.150.238.92 | Public IP: 103.48.103.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:54:19 IST Sun Jun 7 2020 | Duration: 1h:12m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 700068326 | Bytes Rx: 45302904 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265769 | Audit Session ID: 0a96cf6a40e290005edca433 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265769 | Audit Session ID: 0a96cf6a40e290005edca433 | Security Group Tag: none | EasyVPN: 0 ||
Username: SnehaDix | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.149 | Public IP: 106.210.255.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:54:21 IST Sun Jun 7 2020 | Duration: 1h:12m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 114979189 | Bytes Rx: 9787190 | IP Addr: 10.150.238.149 | Public IP: 106.210.255.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:54:21 IST Sun Jun 7 2020 | Duration: 1h:12m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 114979189 | Bytes Rx: 9787190 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265770 | Audit Session ID: 0a96cf6a40e2a0005edca435 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265770 | Audit Session ID: 0a96cf6a40e2a0005edca435 | Security Group Tag: none | EasyVPN: 0 ||
Username: NEdakhe | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.154 | Public IP: 49.35.81.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:00 IST Sun Jun 7 2020 | Duration: 1h:11m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 68809774 | Bytes Rx: 12436401 | IP Addr: 10.150.238.154 | Public IP: 49.35.81.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:00 IST Sun Jun 7 2020 | Duration: 1h:11m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 68809774 | Bytes Rx: 12436401 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265771 | Audit Session ID: 0a96cf6a40e2b0005edca45c | Security Group Tag: none | EasyVPN: 0 |Session ID: 265771 | Audit Session ID: 0a96cf6a40e2b0005edca45c | Security Group Tag: none | EasyVPN: 0 ||
Username: SurajBho | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.190 | Public IP: 106.193.131.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:33 IST Sun Jun 7 2020 | Duration: 1h:11m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 37270171 | Bytes Rx: 7160921 | IP Addr: 10.150.238.190 | Public IP: 106.193.131.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:33 IST Sun Jun 7 2020 | Duration: 1h:11m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 37270171 | Bytes Rx: 7160921 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265773 | Audit Session ID: 0a96cf6a40e2d0005edca47d | Security Group Tag: none | EasyVPN: 0 |Session ID: 265773 | Audit Session ID: 0a96cf6a40e2d0005edca47d | Security Group Tag: none | EasyVPN: 0 ||
Username: vphatak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.192 | Public IP: 45.119.151.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:13 IST Sun Jun 7 2020 | Duration: 1h:10m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 157490123 | Bytes Rx: 30142401 | IP Addr: 10.150.238.192 | Public IP: 45.119.151.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:13 IST Sun Jun 7 2020 | Duration: 1h:10m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 157490123 | Bytes Rx: 30142401 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265776 | Audit Session ID: 0a96cf6a40e300005edca4a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265776 | Audit Session ID: 0a96cf6a40e300005edca4a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: mjaiswal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.194 | Public IP: 106.193.178.94 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:56:29 IST Sun Jun 7 2020 | Duration: 1h:10m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 481637222 | Bytes Rx: 41323486 | IP Addr: 10.150.238.194 | Public IP: 106.193.178.94 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:56:29 IST Sun Jun 7 2020 | Duration: 1h:10m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 481637222 | Bytes Rx: 41323486 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265777 | Audit Session ID: 0a96cf6a40e310005edca4b5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265777 | Audit Session ID: 0a96cf6a40e310005edca4b5 | Security Group Tag: none | EasyVPN: 0 ||
Username: abhkadam | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.195 | Public IP: 157.47.35.222 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:56:53 IST Sun Jun 7 2020 | Duration: 1h:09m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 64600025 | Bytes Rx: 23676791 | IP Addr: 10.150.238.195 | Public IP: 157.47.35.222 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:56:53 IST Sun Jun 7 2020 | Duration: 1h:09m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 64600025 | Bytes Rx: 23676791 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265778 | Audit Session ID: 0a96cf6a40e320005edca4cd | Security Group Tag: none | EasyVPN: 0 |Session ID: 265778 | Audit Session ID: 0a96cf6a40e320005edca4cd | Security Group Tag: none | EasyVPN: 0 ||
Username: msonawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.62 | Public IP: 103.201.138.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:55 IST Sun Jun 7 2020 | Duration: 1h:08m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 73269449 | Bytes Rx: 23533959 | IP Addr: 10.150.238.62 | Public IP: 103.201.138.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:55 IST Sun Jun 7 2020 | Duration: 1h:08m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 73269449 | Bytes Rx: 23533959 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265779 | Audit Session ID: 0a96cf6a40e330005edca50b | Security Group Tag: none | EasyVPN: 0 |Session ID: 265779 | Audit Session ID: 0a96cf6a40e330005edca50b | Security Group Tag: none | EasyVPN: 0 ||
Username: visshind | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.61 | Public IP: 103.87.29.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:55 IST Sun Jun 7 2020 | Duration: 1h:08m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 216956800 | Bytes Rx: 23601567 | IP Addr: 10.150.238.61 | Public IP: 103.87.29.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:55 IST Sun Jun 7 2020 | Duration: 1h:08m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 216956800 | Bytes Rx: 23601567 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265780 | Audit Session ID: 0a96cf6a40e340005edca50b | Security Group Tag: none | EasyVPN: 0 |Session ID: 265780 | Audit Session ID: 0a96cf6a40e340005edca50b | Security Group Tag: none | EasyVPN: 0 ||
Username: samirsaw | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.57 | Public IP: 1.38.140.53 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:58:46 IST Sun Jun 7 2020 | Duration: 1h:07m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 45628773 | Bytes Rx: 17565032 | IP Addr: 10.150.238.57 | Public IP: 1.38.140.53 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:58:46 IST Sun Jun 7 2020 | Duration: 1h:07m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 45628773 | Bytes Rx: 17565032 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265781 | Audit Session ID: 0a96cf6a40e350005edca53e | Security Group Tag: none | EasyVPN: 0 |Session ID: 265781 | Audit Session ID: 0a96cf6a40e350005edca53e | Security Group Tag: none | EasyVPN: 0 ||
Username: RaRajput | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.72 | Public IP: 103.132.228.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:02 IST Sun Jun 7 2020 | Duration: 1h:07m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 60502676 | Bytes Rx: 15806005 | IP Addr: 10.150.238.72 | Public IP: 103.132.228.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:02 IST Sun Jun 7 2020 | Duration: 1h:07m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 60502676 | Bytes Rx: 15806005 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265782 | Audit Session ID: 0a96cf6a40e360005edca54e | Security Group Tag: none | EasyVPN: 0 |Session ID: 265782 | Audit Session ID: 0a96cf6a40e360005edca54e | Security Group Tag: none | EasyVPN: 0 ||
Username: PDhadwe | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.143 | Public IP: 49.35.95.17 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:00:23 IST Sun Jun 7 2020 | Duration: 1h:06m:10s | Inactivity:  0h:20m:04s | Bytes Tx: 776147497 | Bytes Rx: 32128385 | IP Addr: 10.150.238.143 | Public IP: 49.35.95.17 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:00:23 IST Sun Jun 7 2020 | Duration: 1h:06m:10s | Inactivity:  0h:20m:04s | Bytes Tx: 776147497 | Bytes Rx: 32128385 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265783 | Audit Session ID: 0a96cf6a40e370005edca59f | Security Group Tag: none | EasyVPN: 0 |Session ID: 265783 | Audit Session ID: 0a96cf6a40e370005edca59f | Security Group Tag: none | EasyVPN: 0 ||
Username: AzizK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.120 | Public IP: 49.36.50.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:02 IST Sun Jun 7 2020 | Duration: 1h:04m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 653449048 | Bytes Rx: 30021558 | IP Addr: 10.150.238.120 | Public IP: 49.36.50.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:02 IST Sun Jun 7 2020 | Duration: 1h:04m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 653449048 | Bytes Rx: 30021558 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265784 | Audit Session ID: 0a96cf6a40e380005edca602 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265784 | Audit Session ID: 0a96cf6a40e380005edca602 | Security Group Tag: none | EasyVPN: 0 ||
Username: STambare | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.177 | Public IP: 49.35.122.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:50 IST Sun Jun 7 2020 | Duration: 1h:03m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 203649715 | Bytes Rx: 21400142 | IP Addr: 10.150.238.177 | Public IP: 49.35.122.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:50 IST Sun Jun 7 2020 | Duration: 1h:03m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 203649715 | Bytes Rx: 21400142 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265785 | Audit Session ID: 0a96cf6a40e390005edca632 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265785 | Audit Session ID: 0a96cf6a40e390005edca632 | Security Group Tag: none | EasyVPN: 0 ||
Username: prashasi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.187 | Public IP: 171.76.194.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:57 IST Sun Jun 7 2020 | Duration: 1h:03m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 22019515 | Bytes Rx: 9365519 | IP Addr: 10.150.238.187 | Public IP: 171.76.194.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:57 IST Sun Jun 7 2020 | Duration: 1h:03m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 22019515 | Bytes Rx: 9365519 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265786 | Audit Session ID: 0a96cf6a40e3a0005edca639 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265786 | Audit Session ID: 0a96cf6a40e3a0005edca639 | Security Group Tag: none | EasyVPN: 0 ||
Username: Avijinde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.196 | Public IP: 49.35.50.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:02 IST Sun Jun 7 2020 | Duration: 1h:03m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 42312623 | Bytes Rx: 17799827 | IP Addr: 10.150.238.196 | Public IP: 49.35.50.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:02 IST Sun Jun 7 2020 | Duration: 1h:03m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 42312623 | Bytes Rx: 17799827 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265787 | Audit Session ID: 0a96cf6a40e3b0005edca63e | Security Group Tag: none | EasyVPN: 0 |Session ID: 265787 | Audit Session ID: 0a96cf6a40e3b0005edca63e | Security Group Tag: none | EasyVPN: 0 ||
Username: wasesidd | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.197 | Public IP: 106.220.72.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:15 IST Sun Jun 7 2020 | Duration: 1h:03m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 34149093 | Bytes Rx: 16086659 | IP Addr: 10.150.238.197 | Public IP: 106.220.72.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:15 IST Sun Jun 7 2020 | Duration: 1h:03m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 34149093 | Bytes Rx: 16086659 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265789 | Audit Session ID: 0a96cf6a40e3d0005edca64b | Security Group Tag: none | EasyVPN: 0 |Session ID: 265789 | Audit Session ID: 0a96cf6a40e3d0005edca64b | Security Group Tag: none | EasyVPN: 0 ||
