sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: smitajad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 123.201.54.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 1d 5h:51m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 3868613066 | Bytes Rx: 176883971561 | IP Addr: 10.150.238.172 | Public IP: 123.201.54.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 1d 5h:51m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 3868613066 | Bytes Rx: 176883971561 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 ||
Username: makrand.raitar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.194 | Public IP: 106.220.197.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:48 IST Tue Jun 9 2020 | Duration: 2h:54m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1242612531 | Bytes Rx: 122599890 | IP Addr: 10.150.239.194 | Public IP: 106.220.197.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:48 IST Tue Jun 9 2020 | Duration: 2h:54m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1242612531 | Bytes Rx: 122599890 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7653 | Audit Session ID: 0a96cf6a01de50005edf26bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 7653 | Audit Session ID: 0a96cf6a01de50005edf26bc | Security Group Tag: none | EasyVPN: 0 ||
Username: JayPawas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.71 | Public IP: 106.193.107.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:56 IST Tue Jun 9 2020 | Duration: 2h:54m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 70139945 | Bytes Rx: 37106256 | IP Addr: 10.150.249.71 | Public IP: 106.193.107.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:56 IST Tue Jun 9 2020 | Duration: 2h:54m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 70139945 | Bytes Rx: 37106256 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7655 | Audit Session ID: 0a96cf6a01de70005edf26c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7655 | Audit Session ID: 0a96cf6a01de70005edf26c4 | Security Group Tag: none | EasyVPN: 0 ||
Username: nmadina | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.77 | Public IP: 103.111.133.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:12 IST Tue Jun 9 2020 | Duration: 2h:53m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 544972593 | Bytes Rx: 54936814 | IP Addr: 10.150.249.77 | Public IP: 103.111.133.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:12 IST Tue Jun 9 2020 | Duration: 2h:53m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 544972593 | Bytes Rx: 54936814 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7664 | Audit Session ID: 0a96cf6a01df00005edf2710 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7664 | Audit Session ID: 0a96cf6a01df00005edf2710 | Security Group Tag: none | EasyVPN: 0 ||
Username: Mumraz | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.157 | Public IP: 49.205.223.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:18 IST Tue Jun 9 2020 | Duration: 2h:53m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 65122016 | Bytes Rx: 20155689 | IP Addr: 10.150.238.157 | Public IP: 49.205.223.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:18 IST Tue Jun 9 2020 | Duration: 2h:53m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 65122016 | Bytes Rx: 20155689 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7665 | Audit Session ID: 0a96cf6a01df10005edf2716 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7665 | Audit Session ID: 0a96cf6a01df10005edf2716 | Security Group Tag: none | EasyVPN: 0 ||
Username: skhandge | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.67 | Public IP: 157.33.253.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:27 IST Tue Jun 9 2020 | Duration: 2h:52m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 267792745 | Bytes Rx: 41947295 | IP Addr: 10.150.239.67 | Public IP: 157.33.253.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:27 IST Tue Jun 9 2020 | Duration: 2h:52m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 267792745 | Bytes Rx: 41947295 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7666 | Audit Session ID: 0a96cf6a01df20005edf271f | Security Group Tag: none | EasyVPN: 0 |Session ID: 7666 | Audit Session ID: 0a96cf6a01df20005edf271f | Security Group Tag: none | EasyVPN: 0 ||
Username: ssavaliy | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.240 | Public IP: 27.61.149.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:38:51 IST Tue Jun 9 2020 | Duration: 2h:51m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1498547033 | Bytes Rx: 102708336 | IP Addr: 10.150.239.240 | Public IP: 27.61.149.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:38:51 IST Tue Jun 9 2020 | Duration: 2h:51m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1498547033 | Bytes Rx: 102708336 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7672 | Audit Session ID: 0a96cf6a01df80005edf2773 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7672 | Audit Session ID: 0a96cf6a01df80005edf2773 | Security Group Tag: none | EasyVPN: 0 ||
Username: souvhald | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.15 | Public IP: 121.244.73.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:38:59 IST Tue Jun 9 2020 | Duration: 2h:51m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 228858205 | Bytes Rx: 67044222 | IP Addr: 10.150.238.15 | Public IP: 121.244.73.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:38:59 IST Tue Jun 9 2020 | Duration: 2h:51m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 228858205 | Bytes Rx: 67044222 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7673 | Audit Session ID: 0a96cf6a01df90005edf277b | Security Group Tag: none | EasyVPN: 0 |Session ID: 7673 | Audit Session ID: 0a96cf6a01df90005edf277b | Security Group Tag: none | EasyVPN: 0 ||
Username: HKBhatt | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.70 | Public IP: 117.220.110.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:39:05 IST Tue Jun 9 2020 | Duration: 2h:51m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 77506954 | Bytes Rx: 149239624 | IP Addr: 10.150.249.70 | Public IP: 117.220.110.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:39:05 IST Tue Jun 9 2020 | Duration: 2h:51m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 77506954 | Bytes Rx: 149239624 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7674 | Audit Session ID: 0a96cf6a01dfa0005edf2781 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7674 | Audit Session ID: 0a96cf6a01dfa0005edf2781 | Security Group Tag: none | EasyVPN: 0 ||
Username: yogish.deole | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.91 | Public IP: 103.86.180.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:25 IST Tue Jun 9 2020 | Duration: 2h:50m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 52326103 | Bytes Rx: 24771302 | IP Addr: 10.150.238.91 | Public IP: 103.86.180.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:25 IST Tue Jun 9 2020 | Duration: 2h:50m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 52326103 | Bytes Rx: 24771302 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7679 | Audit Session ID: 0a96cf6a01dff0005edf27d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7679 | Audit Session ID: 0a96cf6a01dff0005edf27d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: SPhule | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.86 | Public IP: 42.106.254.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:03 IST Tue Jun 9 2020 | Duration: 2h:49m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 1010169231 | Bytes Rx: 119321456 | IP Addr: 10.150.249.86 | Public IP: 42.106.254.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:03 IST Tue Jun 9 2020 | Duration: 2h:49m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 1010169231 | Bytes Rx: 119321456 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7683 | Audit Session ID: 0a96cf6a01e030005edf27f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7683 | Audit Session ID: 0a96cf6a01e030005edf27f7 | Security Group Tag: none | EasyVPN: 0 ||
Username: shrpilla | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.172 | Public IP: 103.96.43.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:42:05 IST Tue Jun 9 2020 | Duration: 2h:48m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 75625914 | Bytes Rx: 28736066 | IP Addr: 10.150.249.172 | Public IP: 103.96.43.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:42:05 IST Tue Jun 9 2020 | Duration: 2h:48m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 75625914 | Bytes Rx: 28736066 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7689 | Audit Session ID: 0a96cf6a01e090005edf2835 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7689 | Audit Session ID: 0a96cf6a01e090005edf2835 | Security Group Tag: none | EasyVPN: 0 ||
Username: chapatil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC45 | IP Addr: 10.150.247.23 | Public IP: 103.137.50.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:43:46 IST Tue Jun 9 2020 | Duration: 2h:46m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 105915784 | Bytes Rx: 91441597 | IP Addr: 10.150.247.23 | Public IP: 103.137.50.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:43:46 IST Tue Jun 9 2020 | Duration: 2h:46m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 105915784 | Bytes Rx: 91441597 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7692 | Audit Session ID: 0a96cf6a01e0c0005edf289a | Security Group Tag: none | EasyVPN: 0 |Session ID: 7692 | Audit Session ID: 0a96cf6a01e0c0005edf289a | Security Group Tag: none | EasyVPN: 0 ||
Username: lmahajan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.72 | Public IP: 103.254.55.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:28 IST Tue Jun 9 2020 | Duration: 2h:43m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 60305381 | Bytes Rx: 28308122 | IP Addr: 10.150.239.72 | Public IP: 103.254.55.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:28 IST Tue Jun 9 2020 | Duration: 2h:43m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 60305381 | Bytes Rx: 28308122 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7698 | Audit Session ID: 0a96cf6a01e120005edf293c | Security Group Tag: none | EasyVPN: 0 |Session ID: 7698 | Audit Session ID: 0a96cf6a01e120005edf293c | Security Group Tag: none | EasyVPN: 0 ||
Username: sjyothi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.59 | Public IP: 157.44.167.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:36 IST Tue Jun 9 2020 | Duration: 2h:43m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 17073747 | Bytes Rx: 11674372 | IP Addr: 10.150.249.59 | Public IP: 157.44.167.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:36 IST Tue Jun 9 2020 | Duration: 2h:43m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 17073747 | Bytes Rx: 11674372 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7700 | Audit Session ID: 0a96cf6a01e140005edf2944 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7700 | Audit Session ID: 0a96cf6a01e140005edf2944 | Security Group Tag: none | EasyVPN: 0 ||
Username: bs.satpute | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.73 | Public IP: 117.223.111.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:45 IST Tue Jun 9 2020 | Duration: 2h:43m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 94518640 | Bytes Rx: 34230104 | IP Addr: 10.150.249.73 | Public IP: 117.223.111.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:45 IST Tue Jun 9 2020 | Duration: 2h:43m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 94518640 | Bytes Rx: 34230104 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7703 | Audit Session ID: 0a96cf6a01e170005edf294d | Security Group Tag: none | EasyVPN: 0 |Session ID: 7703 | Audit Session ID: 0a96cf6a01e170005edf294d | Security Group Tag: none | EasyVPN: 0 ||
Username: Pareshnath.swain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.81 | Public IP: 175.101.9.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:47:17 IST Tue Jun 9 2020 | Duration: 2h:43m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 129795759 | Bytes Rx: 34902429 | IP Addr: 10.150.249.81 | Public IP: 175.101.9.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:47:17 IST Tue Jun 9 2020 | Duration: 2h:43m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 129795759 | Bytes Rx: 34902429 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7705 | Audit Session ID: 0a96cf6a01e190005edf296d | Security Group Tag: none | EasyVPN: 0 |Session ID: 7705 | Audit Session ID: 0a96cf6a01e190005edf296d | Security Group Tag: none | EasyVPN: 0 ||
Username: bchandak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC44 | IP Addr: 10.150.247.22 | Public IP: 157.33.134.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:47:20 IST Tue Jun 9 2020 | Duration: 2h:43m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 283814498 | Bytes Rx: 62530056 | IP Addr: 10.150.247.22 | Public IP: 157.33.134.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:47:20 IST Tue Jun 9 2020 | Duration: 2h:43m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 283814498 | Bytes Rx: 62530056 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7706 | Audit Session ID: 0a96cf6a01e1a0005edf2970 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7706 | Audit Session ID: 0a96cf6a01e1a0005edf2970 | Security Group Tag: none | EasyVPN: 0 ||
Username: shashiR | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.84 | Public IP: 45.117.2.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:47:27 IST Tue Jun 9 2020 | Duration: 2h:42m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 231065793 | Bytes Rx: 37347480 | IP Addr: 10.150.249.84 | Public IP: 45.117.2.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:47:27 IST Tue Jun 9 2020 | Duration: 2h:42m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 231065793 | Bytes Rx: 37347480 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7708 | Audit Session ID: 0a96cf6a01e1c0005edf2977 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7708 | Audit Session ID: 0a96cf6a01e1c0005edf2977 | Security Group Tag: none | EasyVPN: 0 ||
Username: p.swaminathan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.131 | Public IP: 182.65.87.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:09 IST Tue Jun 9 2020 | Duration: 2h:40m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 481236870 | Bytes Rx: 42955304 | IP Addr: 10.150.239.131 | Public IP: 182.65.87.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:50:09 IST Tue Jun 9 2020 | Duration: 2h:40m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 481236870 | Bytes Rx: 42955304 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7712 | Audit Session ID: 0a96cf6a01e200005edf2a19 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7712 | Audit Session ID: 0a96cf6a01e200005edf2a19 | Security Group Tag: none | EasyVPN: 0 ||
Username: rockym | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.88 | Public IP: 106.210.34.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:37 IST Tue Jun 9 2020 | Duration: 2h:37m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 289041989 | Bytes Rx: 108645318 | IP Addr: 10.150.249.88 | Public IP: 106.210.34.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:52:37 IST Tue Jun 9 2020 | Duration: 2h:37m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 289041989 | Bytes Rx: 108645318 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7717 | Audit Session ID: 0a96cf6a01e250005edf2aad | Security Group Tag: none | EasyVPN: 0 |Session ID: 7717 | Audit Session ID: 0a96cf6a01e250005edf2aad | Security Group Tag: none | EasyVPN: 0 ||
