sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: smitajad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 123.201.52.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 2d 2h:56m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 5911519956 | Bytes Rx: 284781479632 | IP Addr: 10.150.238.172 | Public IP: 123.201.52.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 2d 2h:56m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 5911519956 | Bytes Rx: 284781479632 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 ||
Username: sfiske | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.178 | Public IP: 157.33.194.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:17 IST Wed Jun 10 2020 | Duration: 1h:41m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 142445915 | Bytes Rx: 37047888 | IP Addr: 10.150.238.178 | Public IP: 157.33.194.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:17 IST Wed Jun 10 2020 | Duration: 1h:41m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 142445915 | Bytes Rx: 37047888 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10262 | Audit Session ID: 0a96cf6a028160005ee06071 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10262 | Audit Session ID: 0a96cf6a028160005ee06071 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsahu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.179 | Public IP: 157.33.163.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:22 IST Wed Jun 10 2020 | Duration: 1h:41m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 72571989 | Bytes Rx: 25273661 | IP Addr: 10.150.238.179 | Public IP: 157.33.163.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:22 IST Wed Jun 10 2020 | Duration: 1h:41m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 72571989 | Bytes Rx: 25273661 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10263 | Audit Session ID: 0a96cf6a028170005ee06076 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10263 | Audit Session ID: 0a96cf6a028170005ee06076 | Security Group Tag: none | EasyVPN: 0 ||
Username: asurabhi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC61 | IP Addr: 10.150.247.39 | Public IP: 106.220.84.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:25 IST Wed Jun 10 2020 | Duration: 1h:41m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 345784348 | Bytes Rx: 109548178 | IP Addr: 10.150.247.39 | Public IP: 106.220.84.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:25 IST Wed Jun 10 2020 | Duration: 1h:41m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 345784348 | Bytes Rx: 109548178 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10264 | Audit Session ID: 0a96cf6a028180005ee06079 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10264 | Audit Session ID: 0a96cf6a028180005ee06079 | Security Group Tag: none | EasyVPN: 0 ||
Username: srkharat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.181 | Public IP: 111.119.208.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:32 IST Wed Jun 10 2020 | Duration: 1h:41m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 64346662 | Bytes Rx: 25203920 | IP Addr: 10.150.238.181 | Public IP: 111.119.208.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:32 IST Wed Jun 10 2020 | Duration: 1h:41m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 64346662 | Bytes Rx: 25203920 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10266 | Audit Session ID: 0a96cf6a0281a0005ee06080 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10266 | Audit Session ID: 0a96cf6a0281a0005ee06080 | Security Group Tag: none | EasyVPN: 0 ||
Username: surmehta | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.182 | Public IP: 122.161.184.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:37 IST Wed Jun 10 2020 | Duration: 1h:40m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 286193496 | Bytes Rx: 26853651 | IP Addr: 10.150.238.182 | Public IP: 122.161.184.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:37 IST Wed Jun 10 2020 | Duration: 1h:40m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 286193496 | Bytes Rx: 26853651 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10267 | Audit Session ID: 0a96cf6a0281b0005ee06085 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10267 | Audit Session ID: 0a96cf6a0281b0005ee06085 | Security Group Tag: none | EasyVPN: 0 ||
Username: salmshai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.241 | Public IP: 49.35.107.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:57 IST Wed Jun 10 2020 | Duration: 1h:40m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 243131869 | Bytes Rx: 86127288 | IP Addr: 10.150.239.241 | Public IP: 49.35.107.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:57 IST Wed Jun 10 2020 | Duration: 1h:40m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 243131869 | Bytes Rx: 86127288 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10269 | Audit Session ID: 0a96cf6a0281d0005ee06099 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10269 | Audit Session ID: 0a96cf6a0281d0005ee06099 | Security Group Tag: none | EasyVPN: 0 ||
Username: rpurkait | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.184 | Public IP: 47.15.225.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:10 IST Wed Jun 10 2020 | Duration: 1h:38m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 372085451 | Bytes Rx: 20657370 | IP Addr: 10.150.238.184 | Public IP: 47.15.225.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:10 IST Wed Jun 10 2020 | Duration: 1h:38m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 372085451 | Bytes Rx: 20657370 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10272 | Audit Session ID: 0a96cf6a028200005ee0611e | Security Group Tag: none | EasyVPN: 0 |Session ID: 10272 | Audit Session ID: 0a96cf6a028200005ee0611e | Security Group Tag: none | EasyVPN: 0 ||
Username: parwez.akhtar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.185 | Public IP: 103.215.226.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:11 IST Wed Jun 10 2020 | Duration: 1h:38m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 41096837 | Bytes Rx: 18734372 | IP Addr: 10.150.238.185 | Public IP: 103.215.226.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:11 IST Wed Jun 10 2020 | Duration: 1h:38m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 41096837 | Bytes Rx: 18734372 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10273 | Audit Session ID: 0a96cf6a028210005ee0611f | Security Group Tag: none | EasyVPN: 0 |Session ID: 10273 | Audit Session ID: 0a96cf6a028210005ee0611f | Security Group Tag: none | EasyVPN: 0 ||
Username: SnPingle | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.186 | Public IP: 106.210.203.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:22 IST Wed Jun 10 2020 | Duration: 1h:38m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 2834510558 | Bytes Rx: 158479908 | IP Addr: 10.150.238.186 | Public IP: 106.210.203.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:22 IST Wed Jun 10 2020 | Duration: 1h:38m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 2834510558 | Bytes Rx: 158479908 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10274 | Audit Session ID: 0a96cf6a028220005ee0612a | Security Group Tag: none | EasyVPN: 0 |Session ID: 10274 | Audit Session ID: 0a96cf6a028220005ee0612a | Security Group Tag: none | EasyVPN: 0 ||
Username: rijusam | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.187 | Public IP: 42.107.133.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:28 IST Wed Jun 10 2020 | Duration: 1h:38m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 57555490 | Bytes Rx: 15489663 | IP Addr: 10.150.238.187 | Public IP: 42.107.133.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:28 IST Wed Jun 10 2020 | Duration: 1h:38m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 57555490 | Bytes Rx: 15489663 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10275 | Audit Session ID: 0a96cf6a028230005ee06130 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10275 | Audit Session ID: 0a96cf6a028230005ee06130 | Security Group Tag: none | EasyVPN: 0 ||
Username: SaumChat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.188 | Public IP: 42.110.128.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:29 IST Wed Jun 10 2020 | Duration: 1h:38m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 221420089 | Bytes Rx: 22316034 | IP Addr: 10.150.238.188 | Public IP: 42.110.128.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:29 IST Wed Jun 10 2020 | Duration: 1h:38m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 221420089 | Bytes Rx: 22316034 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10276 | Audit Session ID: 0a96cf6a028240005ee06131 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10276 | Audit Session ID: 0a96cf6a028240005ee06131 | Security Group Tag: none | EasyVPN: 0 ||
Username: phanikot | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.189 | Public IP: 103.224.159.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:24 IST Wed Jun 10 2020 | Duration: 1h:37m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 401484015 | Bytes Rx: 257899972 | IP Addr: 10.150.238.189 | Public IP: 103.224.159.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:24 IST Wed Jun 10 2020 | Duration: 1h:37m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 401484015 | Bytes Rx: 257899972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10279 | Audit Session ID: 0a96cf6a028270005ee06168 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10279 | Audit Session ID: 0a96cf6a028270005ee06168 | Security Group Tag: none | EasyVPN: 0 ||
Username: vdeulgao | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.191 | Public IP: 106.193.176.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:39 IST Wed Jun 10 2020 | Duration: 1h:36m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 31058603 | Bytes Rx: 3835001 | IP Addr: 10.150.238.191 | Public IP: 106.193.176.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:39 IST Wed Jun 10 2020 | Duration: 1h:36m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 31058603 | Bytes Rx: 3835001 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10281 | Audit Session ID: 0a96cf6a028290005ee06177 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10281 | Audit Session ID: 0a96cf6a028290005ee06177 | Security Group Tag: none | EasyVPN: 0 ||
Username: vishakja | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.193 | Public IP: 49.35.221.68 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:58:43 IST Wed Jun 10 2020 | Duration: 1h:36m:52s | Inactivity:  0h:07m:12s | Bytes Tx: 338959443 | Bytes Rx: 46182183 | IP Addr: 10.150.238.193 | Public IP: 49.35.221.68 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:58:43 IST Wed Jun 10 2020 | Duration: 1h:36m:52s | Inactivity:  0h:07m:12s | Bytes Tx: 338959443 | Bytes Rx: 46182183 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10283 | Audit Session ID: 0a96cf6a0282b0005ee0617b | Security Group Tag: none | EasyVPN: 0 |Session ID: 10283 | Audit Session ID: 0a96cf6a0282b0005ee0617b | Security Group Tag: none | EasyVPN: 0 ||
Username: vishal.saxena | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.194 | Public IP: 49.37.204.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:54 IST Wed Jun 10 2020 | Duration: 1h:36m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 860735650 | Bytes Rx: 118658960 | IP Addr: 10.150.238.194 | Public IP: 49.37.204.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:54 IST Wed Jun 10 2020 | Duration: 1h:36m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 860735650 | Bytes Rx: 118658960 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10284 | Audit Session ID: 0a96cf6a0282c0005ee06186 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10284 | Audit Session ID: 0a96cf6a0282c0005ee06186 | Security Group Tag: none | EasyVPN: 0 ||
Username: SatyaJha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.196 | Public IP: 47.15.136.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:12 IST Wed Jun 10 2020 | Duration: 1h:36m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 92288702 | Bytes Rx: 14722014 | IP Addr: 10.150.238.196 | Public IP: 47.15.136.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:12 IST Wed Jun 10 2020 | Duration: 1h:36m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 92288702 | Bytes Rx: 14722014 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10285 | Audit Session ID: 0a96cf6a0282d0005ee06198 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10285 | Audit Session ID: 0a96cf6a0282d0005ee06198 | Security Group Tag: none | EasyVPN: 0 ||
Username: surjadha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.195 | Public IP: 106.220.93.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:14 IST Wed Jun 10 2020 | Duration: 1h:36m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 30987933 | Bytes Rx: 13321292 | IP Addr: 10.150.238.195 | Public IP: 106.220.93.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:14 IST Wed Jun 10 2020 | Duration: 1h:36m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 30987933 | Bytes Rx: 13321292 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10286 | Audit Session ID: 0a96cf6a0282e0005ee0619a | Security Group Tag: none | EasyVPN: 0 |Session ID: 10286 | Audit Session ID: 0a96cf6a0282e0005ee0619a | Security Group Tag: none | EasyVPN: 0 ||
Username: Kzawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.198 | Public IP: 49.35.87.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:21 IST Wed Jun 10 2020 | Duration: 1h:36m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 224525263 | Bytes Rx: 43204761 | IP Addr: 10.150.238.198 | Public IP: 49.35.87.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:21 IST Wed Jun 10 2020 | Duration: 1h:36m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 224525263 | Bytes Rx: 43204761 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10289 | Audit Session ID: 0a96cf6a028310005ee061a1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10289 | Audit Session ID: 0a96cf6a028310005ee061a1 | Security Group Tag: none | EasyVPN: 0 ||
Username: sinmanoj | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.200 | Public IP: 171.76.198.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:24 IST Wed Jun 10 2020 | Duration: 1h:36m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 62452228 | Bytes Rx: 11968437 | IP Addr: 10.150.238.200 | Public IP: 171.76.198.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:24 IST Wed Jun 10 2020 | Duration: 1h:36m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 62452228 | Bytes Rx: 11968437 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10290 | Audit Session ID: 0a96cf6a028320005ee061a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10290 | Audit Session ID: 0a96cf6a028320005ee061a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: AashishC | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.199 | Public IP: 103.100.16.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:24 IST Wed Jun 10 2020 | Duration: 1h:36m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 444064968 | Bytes Rx: 47543814 | IP Addr: 10.150.238.199 | Public IP: 103.100.16.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:24 IST Wed Jun 10 2020 | Duration: 1h:36m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 444064968 | Bytes Rx: 47543814 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10291 | Audit Session ID: 0a96cf6a028330005ee061a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10291 | Audit Session ID: 0a96cf6a028330005ee061a4 | Security Group Tag: none | EasyVPN: 0 ||
