sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 4h:10m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 1738790611 | Bytes Rx: 386366609 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 4h:10m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 1738790611 | Bytes Rx: 386366609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: raja.ar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.73 | Public IP: 157.46.4.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:21 IST Wed Jun 24 2020 | Duration: 3h:46m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 130553797 | Bytes Rx: 148903426 | IP Addr: 10.149.232.73 | Public IP: 157.46.4.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:21 IST Wed Jun 24 2020 | Duration: 3h:46m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 130553797 | Bytes Rx: 148903426 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171094 | Audit Session ID: 0a95072a29c560005ef30455 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171094 | Audit Session ID: 0a95072a29c560005ef30455 | Security Group Tag: none | EasyVPN: 0 ||
Username: dkolak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.172 | Public IP: 49.207.142.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:21 IST Wed Jun 24 2020 | Duration: 3h:46m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 577944479 | Bytes Rx: 487732096 | IP Addr: 10.149.241.172 | Public IP: 49.207.142.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:21 IST Wed Jun 24 2020 | Duration: 3h:46m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 577944479 | Bytes Rx: 487732096 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171095 | Audit Session ID: 0a95072a29c570005ef30455 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171095 | Audit Session ID: 0a95072a29c570005ef30455 | Security Group Tag: none | EasyVPN: 0 ||
Username: srrnarra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.101 | Public IP: 157.50.2.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:05 IST Wed Jun 24 2020 | Duration: 3h:45m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 59689839 | Bytes Rx: 29569851 | IP Addr: 10.149.232.101 | Public IP: 157.50.2.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:05 IST Wed Jun 24 2020 | Duration: 3h:45m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 59689839 | Bytes Rx: 29569851 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171097 | Audit Session ID: 0a95072a29c590005ef30481 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171097 | Audit Session ID: 0a95072a29c590005ef30481 | Security Group Tag: none | EasyVPN: 0 ||
Username: lvenkate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.249 | Public IP: 157.50.26.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:15 IST Wed Jun 24 2020 | Duration: 3h:45m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 65873101 | Bytes Rx: 38615854 | IP Addr: 10.149.240.249 | Public IP: 157.50.26.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:15 IST Wed Jun 24 2020 | Duration: 3h:45m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 65873101 | Bytes Rx: 38615854 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171098 | Audit Session ID: 0a95072a29c5a0005ef3048b | Security Group Tag: none | EasyVPN: 0 |Session ID: 171098 | Audit Session ID: 0a95072a29c5a0005ef3048b | Security Group Tag: none | EasyVPN: 0 ||
Username: kumsanth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.173 | Public IP: 157.50.76.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:35 IST Wed Jun 24 2020 | Duration: 3h:45m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 144844902 | Bytes Rx: 107534809 | IP Addr: 10.149.241.173 | Public IP: 157.50.76.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:35 IST Wed Jun 24 2020 | Duration: 3h:45m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 144844902 | Bytes Rx: 107534809 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171101 | Audit Session ID: 0a95072a29c5d0005ef3049f | Security Group Tag: none | EasyVPN: 0 |Session ID: 171101 | Audit Session ID: 0a95072a29c5d0005ef3049f | Security Group Tag: none | EasyVPN: 0 ||
Username: TSabapat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.24 | Public IP: 49.207.140.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:58 IST Wed Jun 24 2020 | Duration: 3h:45m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 64524596 | Bytes Rx: 39422706 | IP Addr: 10.149.241.24 | Public IP: 49.207.140.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:58 IST Wed Jun 24 2020 | Duration: 3h:45m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 64524596 | Bytes Rx: 39422706 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171103 | Audit Session ID: 0a95072a29c5f0005ef304b6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171103 | Audit Session ID: 0a95072a29c5f0005ef304b6 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumasand | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.174 | Public IP: 106.208.112.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:14 IST Wed Jun 24 2020 | Duration: 3h:44m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 103592431 | Bytes Rx: 44691527 | IP Addr: 10.149.241.174 | Public IP: 106.208.112.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:14 IST Wed Jun 24 2020 | Duration: 3h:44m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 103592431 | Bytes Rx: 44691527 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171104 | Audit Session ID: 0a95072a29c600005ef304c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171104 | Audit Session ID: 0a95072a29c600005ef304c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohanapk | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.175 | Public IP: 27.5.191.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:16 IST Wed Jun 24 2020 | Duration: 3h:44m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 1325440217 | Bytes Rx: 107254663 | IP Addr: 10.149.241.175 | Public IP: 27.5.191.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:16 IST Wed Jun 24 2020 | Duration: 3h:44m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 1325440217 | Bytes Rx: 107254663 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171105 | Audit Session ID: 0a95072a29c610005ef304c8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171105 | Audit Session ID: 0a95072a29c610005ef304c8 | Security Group Tag: none | EasyVPN: 0 ||
Username: SarRajen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.176 | Public IP: 157.50.116.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:24 IST Wed Jun 24 2020 | Duration: 3h:44m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 575878952 | Bytes Rx: 44589402 | IP Addr: 10.149.241.176 | Public IP: 157.50.116.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:24 IST Wed Jun 24 2020 | Duration: 3h:44m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 575878952 | Bytes Rx: 44589402 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171106 | Audit Session ID: 0a95072a29c620005ef304d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171106 | Audit Session ID: 0a95072a29c620005ef304d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: jparames | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.177 | Public IP: 49.37.207.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:30 IST Wed Jun 24 2020 | Duration: 3h:44m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 32759705 | Bytes Rx: 11922516 | IP Addr: 10.149.241.177 | Public IP: 49.37.207.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:30 IST Wed Jun 24 2020 | Duration: 3h:44m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 32759705 | Bytes Rx: 11922516 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171107 | Audit Session ID: 0a95072a29c630005ef304d6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171107 | Audit Session ID: 0a95072a29c630005ef304d6 | Security Group Tag: none | EasyVPN: 0 ||
Username: poojdhor | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.178 | Public IP: 203.134.248.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:44 IST Wed Jun 24 2020 | Duration: 3h:44m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1087462808 | Bytes Rx: 103685472 | IP Addr: 10.149.241.178 | Public IP: 203.134.248.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:44 IST Wed Jun 24 2020 | Duration: 3h:44m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1087462808 | Bytes Rx: 103685472 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171108 | Audit Session ID: 0a95072a29c640005ef304e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171108 | Audit Session ID: 0a95072a29c640005ef304e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: BSekaran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.182 | Public IP: 157.50.81.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:17:36 IST Wed Jun 24 2020 | Duration: 3h:43m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 199631003 | Bytes Rx: 52005992 | IP Addr: 10.149.241.182 | Public IP: 157.50.81.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:17:36 IST Wed Jun 24 2020 | Duration: 3h:43m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 199631003 | Bytes Rx: 52005992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171111 | Audit Session ID: 0a95072a29c670005ef30518 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171111 | Audit Session ID: 0a95072a29c670005ef30518 | Security Group Tag: none | EasyVPN: 0 ||
Username: arselvar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.184 | Public IP: 106.208.114.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:08 IST Wed Jun 24 2020 | Duration: 3h:42m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 113101535 | Bytes Rx: 67160858 | IP Addr: 10.149.241.184 | Public IP: 106.208.114.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:08 IST Wed Jun 24 2020 | Duration: 3h:42m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 113101535 | Bytes Rx: 67160858 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171115 | Audit Session ID: 0a95072a29c6b0005ef30538 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171115 | Audit Session ID: 0a95072a29c6b0005ef30538 | Security Group Tag: none | EasyVPN: 0 ||
Username: SDhand | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.187 | Public IP: 115.97.251.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:19 IST Wed Jun 24 2020 | Duration: 3h:42m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 43204574 | Bytes Rx: 17659720 | IP Addr: 10.149.241.187 | Public IP: 115.97.251.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:19 IST Wed Jun 24 2020 | Duration: 3h:42m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 43204574 | Bytes Rx: 17659720 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171117 | Audit Session ID: 0a95072a29c6d0005ef30543 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171117 | Audit Session ID: 0a95072a29c6d0005ef30543 | Security Group Tag: none | EasyVPN: 0 ||
Username: vparthee | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.190 | Public IP: 49.207.143.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:22 IST Wed Jun 24 2020 | Duration: 3h:42m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 54378978 | Bytes Rx: 35334477 | IP Addr: 10.149.241.190 | Public IP: 49.207.143.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:22 IST Wed Jun 24 2020 | Duration: 3h:42m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 54378978 | Bytes Rx: 35334477 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171119 | Audit Session ID: 0a95072a29c6f0005ef30546 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171119 | Audit Session ID: 0a95072a29c6f0005ef30546 | Security Group Tag: none | EasyVPN: 0 ||
Username: kartnara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.186 | Public IP: 106.208.120.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:26 IST Wed Jun 24 2020 | Duration: 3h:42m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 76466210 | Bytes Rx: 43777439 | IP Addr: 10.149.241.186 | Public IP: 106.208.120.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:26 IST Wed Jun 24 2020 | Duration: 3h:42m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 76466210 | Bytes Rx: 43777439 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171120 | Audit Session ID: 0a95072a29c700005ef3054a | Security Group Tag: none | EasyVPN: 0 |Session ID: 171120 | Audit Session ID: 0a95072a29c700005ef3054a | Security Group Tag: none | EasyVPN: 0 ||
Username: rajasekhar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.188 | Public IP: 103.98.63.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:31 IST Wed Jun 24 2020 | Duration: 3h:42m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 105106220 | Bytes Rx: 52099430 | IP Addr: 10.149.241.188 | Public IP: 103.98.63.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:31 IST Wed Jun 24 2020 | Duration: 3h:42m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 105106220 | Bytes Rx: 52099430 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171121 | Audit Session ID: 0a95072a29c710005ef3054f | Security Group Tag: none | EasyVPN: 0 |Session ID: 171121 | Audit Session ID: 0a95072a29c710005ef3054f | Security Group Tag: none | EasyVPN: 0 ||
Username: jvenkata | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.241.192 | Public IP: 157.50.221.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:48 IST Wed Jun 24 2020 | Duration: 3h:42m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 46171902 | Bytes Rx: 20192995 | IP Addr: 10.149.241.192 | Public IP: 157.50.221.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:48 IST Wed Jun 24 2020 | Duration: 3h:42m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 46171902 | Bytes Rx: 20192995 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171123 | Audit Session ID: 0a95072a29c730005ef30560 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171123 | Audit Session ID: 0a95072a29c730005ef30560 | Security Group Tag: none | EasyVPN: 0 ||
Username: vijayra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.191 | Public IP: 106.203.122.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:54 IST Wed Jun 24 2020 | Duration: 3h:42m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 87600675 | Bytes Rx: 50267228 | IP Addr: 10.149.241.191 | Public IP: 106.203.122.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:54 IST Wed Jun 24 2020 | Duration: 3h:42m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 87600675 | Bytes Rx: 50267228 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171124 | Audit Session ID: 0a95072a29c740005ef30566 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171124 | Audit Session ID: 0a95072a29c740005ef30566 | Security Group Tag: none | EasyVPN: 0 ||
