sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: aviral.bansal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.249 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:06:56 IST Thu Jun 18 2020 | Duration: 3d 16h:23m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1727830914 | Bytes Rx: 2588297336 | IP Addr: 10.150.237.249 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:06:56 IST Thu Jun 18 2020 | Duration: 3d 16h:23m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1727830914 | Bytes Rx: 2588297336 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37079 | Audit Session ID: 0a96cf69090d70005eeb7c08 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37079 | Audit Session ID: 0a96cf69090d70005eeb7c08 | Security Group Tag: none | EasyVPN: 0 ||
Username: AshwinSh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.160 | Public IP: 106.220.226.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:05 IST Mon Jun 22 2020 | Duration: 2h:07m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 143338260 | Bytes Rx: 44015954 | IP Addr: 10.150.244.160 | Public IP: 106.220.226.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:05 IST Mon Jun 22 2020 | Duration: 2h:07m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 143338260 | Bytes Rx: 44015954 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47823 | Audit Session ID: 0a96cf690bacf0005ef03931 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47823 | Audit Session ID: 0a96cf690bacf0005ef03931 | Security Group Tag: none | EasyVPN: 0 ||
Username: nirchoks | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.7 | Public IP: 49.34.115.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:07 IST Mon Jun 22 2020 | Duration: 2h:07m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 148100793 | Bytes Rx: 17785430 | IP Addr: 10.150.237.7 | Public IP: 49.34.115.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:07 IST Mon Jun 22 2020 | Duration: 2h:07m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 148100793 | Bytes Rx: 17785430 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47824 | Audit Session ID: 0a96cf690bad00005ef03933 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47824 | Audit Session ID: 0a96cf690bad00005ef03933 | Security Group Tag: none | EasyVPN: 0 ||
Username: BhushPat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.126 | Public IP: 103.100.214.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:20 IST Mon Jun 22 2020 | Duration: 2h:06m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 458137551 | Bytes Rx: 58668421 | IP Addr: 10.150.236.126 | Public IP: 103.100.214.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:20 IST Mon Jun 22 2020 | Duration: 2h:06m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 458137551 | Bytes Rx: 58668421 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47827 | Audit Session ID: 0a96cf690bad30005ef03940 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47827 | Audit Session ID: 0a96cf690bad30005ef03940 | Security Group Tag: none | EasyVPN: 0 ||
Username: OSinghal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.48 | Public IP: 43.228.72.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:35 IST Mon Jun 22 2020 | Duration: 2h:06m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 274345789 | Bytes Rx: 87758991 | IP Addr: 10.150.237.48 | Public IP: 43.228.72.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:35 IST Mon Jun 22 2020 | Duration: 2h:06m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 274345789 | Bytes Rx: 87758991 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47828 | Audit Session ID: 0a96cf690bad40005ef0394f | Security Group Tag: none | EasyVPN: 0 |Session ID: 47828 | Audit Session ID: 0a96cf690bad40005ef0394f | Security Group Tag: none | EasyVPN: 0 ||
Username: Tkshatri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.161 | Public IP: 157.33.176.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:00 IST Mon Jun 22 2020 | Duration: 2h:06m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 362561789 | Bytes Rx: 71807860 | IP Addr: 10.150.244.161 | Public IP: 157.33.176.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:00 IST Mon Jun 22 2020 | Duration: 2h:06m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 362561789 | Bytes Rx: 71807860 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47830 | Audit Session ID: 0a96cf690bad60005ef03968 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47830 | Audit Session ID: 0a96cf690bad60005ef03968 | Security Group Tag: none | EasyVPN: 0 ||
Username: sppawar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.106 | Public IP: 223.178.149.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:42 IST Mon Jun 22 2020 | Duration: 2h:04m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 248976366 | Bytes Rx: 61394336 | IP Addr: 10.150.237.106 | Public IP: 223.178.149.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:42 IST Mon Jun 22 2020 | Duration: 2h:04m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 248976366 | Bytes Rx: 61394336 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47832 | Audit Session ID: 0a96cf690bad80005ef039ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 47832 | Audit Session ID: 0a96cf690bad80005ef039ce | Security Group Tag: none | EasyVPN: 0 ||
Username: vphatak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.142 | Public IP: 45.119.151.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:55 IST Mon Jun 22 2020 | Duration: 2h:04m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 1400336619 | Bytes Rx: 132241826 | IP Addr: 10.150.237.142 | Public IP: 45.119.151.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:55 IST Mon Jun 22 2020 | Duration: 2h:04m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 1400336619 | Bytes Rx: 132241826 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47835 | Audit Session ID: 0a96cf690badb0005ef039db | Security Group Tag: none | EasyVPN: 0 |Session ID: 47835 | Audit Session ID: 0a96cf690badb0005ef039db | Security Group Tag: none | EasyVPN: 0 ||
Username: AnchalGT | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.88 | Public IP: 223.176.96.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:26 IST Mon Jun 22 2020 | Duration: 2h:03m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 139716076 | Bytes Rx: 79924733 | IP Addr: 10.150.236.88 | Public IP: 223.176.96.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:26 IST Mon Jun 22 2020 | Duration: 2h:03m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 139716076 | Bytes Rx: 79924733 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47838 | Audit Session ID: 0a96cf690bade0005ef039fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 47838 | Audit Session ID: 0a96cf690bade0005ef039fa | Security Group Tag: none | EasyVPN: 0 ||
Username: panaldas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.163 | Public IP: 183.83.245.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:36 IST Mon Jun 22 2020 | Duration: 2h:03m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 339295068 | Bytes Rx: 71554579 | IP Addr: 10.150.244.163 | Public IP: 183.83.245.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:36 IST Mon Jun 22 2020 | Duration: 2h:03m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 339295068 | Bytes Rx: 71554579 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47839 | Audit Session ID: 0a96cf690badf0005ef03a04 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47839 | Audit Session ID: 0a96cf690badf0005ef03a04 | Security Group Tag: none | EasyVPN: 0 ||
Username: aditygup | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.178 | Public IP: 103.121.153.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:38 IST Mon Jun 22 2020 | Duration: 2h:03m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 149015672 | Bytes Rx: 65754339 | IP Addr: 10.150.237.178 | Public IP: 103.121.153.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:38 IST Mon Jun 22 2020 | Duration: 2h:03m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 149015672 | Bytes Rx: 65754339 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47840 | Audit Session ID: 0a96cf690bae00005ef03a06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47840 | Audit Session ID: 0a96cf690bae00005ef03a06 | Security Group Tag: none | EasyVPN: 0 ||
Username: msansi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.164 | Public IP: 112.196.185.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:45 IST Mon Jun 22 2020 | Duration: 2h:03m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 300212384 | Bytes Rx: 111084907 | IP Addr: 10.150.244.164 | Public IP: 112.196.185.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:45 IST Mon Jun 22 2020 | Duration: 2h:03m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 300212384 | Bytes Rx: 111084907 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47842 | Audit Session ID: 0a96cf690bae20005ef03a0d | Security Group Tag: none | EasyVPN: 0 |Session ID: 47842 | Audit Session ID: 0a96cf690bae20005ef03a0d | Security Group Tag: none | EasyVPN: 0 ||
Username: Kalpatil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.165 | Public IP: 106.220.155.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:47 IST Mon Jun 22 2020 | Duration: 2h:03m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 55421914 | Bytes Rx: 27763940 | IP Addr: 10.150.244.165 | Public IP: 106.220.155.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:47 IST Mon Jun 22 2020 | Duration: 2h:03m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 55421914 | Bytes Rx: 27763940 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47843 | Audit Session ID: 0a96cf690bae30005ef03a0f | Security Group Tag: none | EasyVPN: 0 |Session ID: 47843 | Audit Session ID: 0a96cf690bae30005ef03a0f | Security Group Tag: none | EasyVPN: 0 ||
Username: ankjain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.166 | Public IP: 106.220.221.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:48 IST Mon Jun 22 2020 | Duration: 2h:03m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 463338370 | Bytes Rx: 54034444 | IP Addr: 10.150.244.166 | Public IP: 106.220.221.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:48 IST Mon Jun 22 2020 | Duration: 2h:03m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 463338370 | Bytes Rx: 54034444 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47844 | Audit Session ID: 0a96cf690bae40005ef03a10 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47844 | Audit Session ID: 0a96cf690bae40005ef03a10 | Security Group Tag: none | EasyVPN: 0 ||
Username: sangram.das | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.167 | Public IP: 106.220.158.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:00 IST Mon Jun 22 2020 | Duration: 2h:03m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 253225117 | Bytes Rx: 58645978 | IP Addr: 10.150.244.167 | Public IP: 106.220.158.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:00 IST Mon Jun 22 2020 | Duration: 2h:03m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 253225117 | Bytes Rx: 58645978 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47845 | Audit Session ID: 0a96cf690bae50005ef03a1c | Security Group Tag: none | EasyVPN: 0 |Session ID: 47845 | Audit Session ID: 0a96cf690bae50005ef03a1c | Security Group Tag: none | EasyVPN: 0 ||
Username: sunil.pahurkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.168 | Public IP: 223.178.153.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:00 IST Mon Jun 22 2020 | Duration: 2h:03m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 193489087 | Bytes Rx: 31605673 | IP Addr: 10.150.244.168 | Public IP: 223.178.153.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:00 IST Mon Jun 22 2020 | Duration: 2h:03m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 193489087 | Bytes Rx: 31605673 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47846 | Audit Session ID: 0a96cf690bae60005ef03a1c | Security Group Tag: none | EasyVPN: 0 |Session ID: 47846 | Audit Session ID: 0a96cf690bae60005ef03a1c | Security Group Tag: none | EasyVPN: 0 ||
Username: poonarya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.170 | Public IP: 117.217.33.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:16 IST Mon Jun 22 2020 | Duration: 2h:03m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 345886804 | Bytes Rx: 27809103 | IP Addr: 10.150.244.170 | Public IP: 117.217.33.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:16 IST Mon Jun 22 2020 | Duration: 2h:03m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 345886804 | Bytes Rx: 27809103 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47848 | Audit Session ID: 0a96cf690bae80005ef03a2c | Security Group Tag: none | EasyVPN: 0 |Session ID: 47848 | Audit Session ID: 0a96cf690bae80005ef03a2c | Security Group Tag: none | EasyVPN: 0 ||
Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.173 | Public IP: 219.91.249.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 2h:02m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 119667065 | Bytes Rx: 66710667 | IP Addr: 10.150.244.173 | Public IP: 219.91.249.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 2h:02m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 119667065 | Bytes Rx: 66710667 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 ||
Username: surykamb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.174 | Public IP: 106.210.135.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:52 IST Mon Jun 22 2020 | Duration: 2h:02m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 369817609 | Bytes Rx: 77034725 | IP Addr: 10.150.244.174 | Public IP: 106.210.135.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:52 IST Mon Jun 22 2020 | Duration: 2h:02m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 369817609 | Bytes Rx: 77034725 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47855 | Audit Session ID: 0a96cf690baef0005ef03a50 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47855 | Audit Session ID: 0a96cf690baef0005ef03a50 | Security Group Tag: none | EasyVPN: 0 ||
Username: Prasjain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.177 | Public IP: 157.43.81.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:55 IST Mon Jun 22 2020 | Duration: 2h:02m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 395252483 | Bytes Rx: 103381243 | IP Addr: 10.150.244.177 | Public IP: 157.43.81.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:55 IST Mon Jun 22 2020 | Duration: 2h:02m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 395252483 | Bytes Rx: 103381243 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47856 | Audit Session ID: 0a96cf690baf00005ef03a53 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47856 | Audit Session ID: 0a96cf690baf00005ef03a53 | Security Group Tag: none | EasyVPN: 0 ||
