sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rupameht | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 3h:50m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 1882203588 | Bytes Rx: 608064483 | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 3h:50m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 1882203588 | Bytes Rx: 608064483 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: mgoutham | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.250 | Public IP: 49.206.132.193 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:16:38 IST Tue Jun 16 2020 | Duration: 2h:13m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 25949583 | Bytes Rx: 13315842 | IP Addr: 10.150.237.250 | Public IP: 49.206.132.193 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:16:38 IST Tue Jun 16 2020 | Duration: 2h:13m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 25949583 | Bytes Rx: 13315842 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28015 | Audit Session ID: 0a96cf6906d6f0005ee86ace | Security Group Tag: none | EasyVPN: 0 |Session ID: 28015 | Audit Session ID: 0a96cf6906d6f0005ee86ace | Security Group Tag: none | EasyVPN: 0 ||
Username: MPriya | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.244 | Public IP: 49.15.39.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:19:01 IST Tue Jun 16 2020 | Duration: 2h:11m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 69496772 | Bytes Rx: 83464712 | IP Addr: 10.150.236.244 | Public IP: 49.15.39.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:19:01 IST Tue Jun 16 2020 | Duration: 2h:11m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 69496772 | Bytes Rx: 83464712 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28019 | Audit Session ID: 0a96cf6906d730005ee86b5d | Security Group Tag: none | EasyVPN: 0 |Session ID: 28019 | Audit Session ID: 0a96cf6906d730005ee86b5d | Security Group Tag: none | EasyVPN: 0 ||
Username: supriyba | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.253 | Public IP: 103.110.241.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:20:46 IST Tue Jun 16 2020 | Duration: 2h:09m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 237760262 | Bytes Rx: 44018944 | IP Addr: 10.150.236.253 | Public IP: 103.110.241.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:20:46 IST Tue Jun 16 2020 | Duration: 2h:09m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 237760262 | Bytes Rx: 44018944 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28021 | Audit Session ID: 0a96cf6906d750005ee86bc6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28021 | Audit Session ID: 0a96cf6906d750005ee86bc6 | Security Group Tag: none | EasyVPN: 0 ||
Username: vijpatil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.218 | Public IP: 157.33.185.201 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:21:01 IST Tue Jun 16 2020 | Duration: 2h:09m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 60022146 | Bytes Rx: 24365258 | IP Addr: 10.150.237.218 | Public IP: 157.33.185.201 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:21:01 IST Tue Jun 16 2020 | Duration: 2h:09m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 60022146 | Bytes Rx: 24365258 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28022 | Audit Session ID: 0a96cf6906d760005ee86bd5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28022 | Audit Session ID: 0a96cf6906d760005ee86bd5 | Security Group Tag: none | EasyVPN: 0 ||
Username: smiulgun | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.108 | Public IP: 49.37.192.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:39 IST Tue Jun 16 2020 | Duration: 2h:08m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 25810813 | Bytes Rx: 47362736 | IP Addr: 10.150.237.108 | Public IP: 49.37.192.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:39 IST Tue Jun 16 2020 | Duration: 2h:08m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 25810813 | Bytes Rx: 47362736 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28027 | Audit Session ID: 0a96cf6906d7b0005ee86bfb | Security Group Tag: none | EasyVPN: 0 |Session ID: 28027 | Audit Session ID: 0a96cf6906d7b0005ee86bfb | Security Group Tag: none | EasyVPN: 0 ||
Username: nmukhiya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.139 | Public IP: 123.201.116.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:55 IST Tue Jun 16 2020 | Duration: 2h:08m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 452421294 | Bytes Rx: 65518135 | IP Addr: 10.150.237.139 | Public IP: 123.201.116.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:21:55 IST Tue Jun 16 2020 | Duration: 2h:08m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 452421294 | Bytes Rx: 65518135 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28028 | Audit Session ID: 0a96cf6906d7c0005ee86c0b | Security Group Tag: none | EasyVPN: 0 |Session ID: 28028 | Audit Session ID: 0a96cf6906d7c0005ee86c0b | Security Group Tag: none | EasyVPN: 0 ||
Username: sgaingad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.237 | Public IP: 106.193.213.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:01 IST Tue Jun 16 2020 | Duration: 2h:08m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 285401533 | Bytes Rx: 17843871 | IP Addr: 10.150.237.237 | Public IP: 106.193.213.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:01 IST Tue Jun 16 2020 | Duration: 2h:08m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 285401533 | Bytes Rx: 17843871 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28029 | Audit Session ID: 0a96cf6906d7d0005ee86c11 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28029 | Audit Session ID: 0a96cf6906d7d0005ee86c11 | Security Group Tag: none | EasyVPN: 0 ||
Username: AkashPat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.152 | Public IP: 106.210.191.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:17 IST Tue Jun 16 2020 | Duration: 2h:08m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 42752215 | Bytes Rx: 34756563 | IP Addr: 10.150.236.152 | Public IP: 106.210.191.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:17 IST Tue Jun 16 2020 | Duration: 2h:08m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 42752215 | Bytes Rx: 34756563 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28033 | Audit Session ID: 0a96cf6906d810005ee86c21 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28033 | Audit Session ID: 0a96cf6906d810005ee86c21 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramanathan.s | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.60 | Public IP: 210.18.145.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:19 IST Tue Jun 16 2020 | Duration: 2h:08m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 234650051 | Bytes Rx: 279219667 | IP Addr: 10.150.236.60 | Public IP: 210.18.145.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:19 IST Tue Jun 16 2020 | Duration: 2h:08m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 234650051 | Bytes Rx: 279219667 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28034 | Audit Session ID: 0a96cf6906d820005ee86c23 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28034 | Audit Session ID: 0a96cf6906d820005ee86c23 | Security Group Tag: none | EasyVPN: 0 ||
Username: prathang | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.194 | Public IP: 106.208.73.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:02 IST Tue Jun 16 2020 | Duration: 2h:05m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 46411921 | Bytes Rx: 7760709 | IP Addr: 10.150.237.194 | Public IP: 106.208.73.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:02 IST Tue Jun 16 2020 | Duration: 2h:05m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 46411921 | Bytes Rx: 7760709 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28041 | Audit Session ID: 0a96cf6906d890005ee86cc6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28041 | Audit Session ID: 0a96cf6906d890005ee86cc6 | Security Group Tag: none | EasyVPN: 0 ||
Username: gaurphul | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.70 | Public IP: 106.210.227.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:40 IST Tue Jun 16 2020 | Duration: 2h:04m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 371500677 | Bytes Rx: 70881823 | IP Addr: 10.150.236.70 | Public IP: 106.210.227.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:40 IST Tue Jun 16 2020 | Duration: 2h:04m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 371500677 | Bytes Rx: 70881823 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28043 | Audit Session ID: 0a96cf6906d8b0005ee86cec | Security Group Tag: none | EasyVPN: 0 |Session ID: 28043 | Audit Session ID: 0a96cf6906d8b0005ee86cec | Security Group Tag: none | EasyVPN: 0 ||
Username: manomala | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.223 | Public IP: 157.33.132.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:53 IST Tue Jun 16 2020 | Duration: 2h:04m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 43604263 | Bytes Rx: 22213628 | IP Addr: 10.150.236.223 | Public IP: 157.33.132.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:53 IST Tue Jun 16 2020 | Duration: 2h:04m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 43604263 | Bytes Rx: 22213628 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28045 | Audit Session ID: 0a96cf6906d8d0005ee86cf9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28045 | Audit Session ID: 0a96cf6906d8d0005ee86cf9 | Security Group Tag: none | EasyVPN: 0 ||
Username: sagar.bhagat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.192 | Public IP: 27.60.163.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:55 IST Tue Jun 16 2020 | Duration: 2h:04m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 128765895 | Bytes Rx: 41025110 | IP Addr: 10.150.244.192 | Public IP: 27.60.163.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:55 IST Tue Jun 16 2020 | Duration: 2h:04m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 128765895 | Bytes Rx: 41025110 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28046 | Audit Session ID: 0a96cf6906d8e0005ee86cfb | Security Group Tag: none | EasyVPN: 0 |Session ID: 28046 | Audit Session ID: 0a96cf6906d8e0005ee86cfb | Security Group Tag: none | EasyVPN: 0 ||
Username: ssaste | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.169 | Public IP: 103.221.73.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:26:18 IST Tue Jun 16 2020 | Duration: 2h:04m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 20632890 | Bytes Rx: 7888872 | IP Addr: 10.147.96.169 | Public IP: 103.221.73.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:26:18 IST Tue Jun 16 2020 | Duration: 2h:04m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 20632890 | Bytes Rx: 7888872 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28047 | Audit Session ID: 0a96cf6906d8f0005ee86d12 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28047 | Audit Session ID: 0a96cf6906d8f0005ee86d12 | Security Group Tag: none | EasyVPN: 0 ||
Username: mhardas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.233 | Public IP: 106.193.154.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:26:19 IST Tue Jun 16 2020 | Duration: 2h:04m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 103661212 | Bytes Rx: 28604041 | IP Addr: 10.150.244.233 | Public IP: 106.193.154.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:26:19 IST Tue Jun 16 2020 | Duration: 2h:04m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 103661212 | Bytes Rx: 28604041 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28048 | Audit Session ID: 0a96cf6906d900005ee86d13 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28048 | Audit Session ID: 0a96cf6906d900005ee86d13 | Security Group Tag: none | EasyVPN: 0 ||
Username: sellayya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.48 | Public IP: 106.203.120.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:26:39 IST Tue Jun 16 2020 | Duration: 2h:03m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 49254021 | Bytes Rx: 6868221 | IP Addr: 10.150.237.48 | Public IP: 106.203.120.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:26:39 IST Tue Jun 16 2020 | Duration: 2h:03m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 49254021 | Bytes Rx: 6868221 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28049 | Audit Session ID: 0a96cf6906d910005ee86d27 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28049 | Audit Session ID: 0a96cf6906d910005ee86d27 | Security Group Tag: none | EasyVPN: 0 ||
Username: KiSawant | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.40 | Public IP: 42.106.254.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:26:47 IST Tue Jun 16 2020 | Duration: 2h:03m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 170480733 | Bytes Rx: 66583873 | IP Addr: 10.150.244.40 | Public IP: 42.106.254.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:26:47 IST Tue Jun 16 2020 | Duration: 2h:03m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 170480733 | Bytes Rx: 66583873 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28050 | Audit Session ID: 0a96cf6906d920005ee86d2f | Security Group Tag: none | EasyVPN: 0 |Session ID: 28050 | Audit Session ID: 0a96cf6906d920005ee86d2f | Security Group Tag: none | EasyVPN: 0 ||
Username: rkallurk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.148 | Public IP: 123.201.116.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:10 IST Tue Jun 16 2020 | Duration: 2h:03m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 220641125 | Bytes Rx: 191504805 | IP Addr: 10.150.244.148 | Public IP: 123.201.116.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:10 IST Tue Jun 16 2020 | Duration: 2h:03m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 220641125 | Bytes Rx: 191504805 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28054 | Audit Session ID: 0a96cf6906d960005ee86d46 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28054 | Audit Session ID: 0a96cf6906d960005ee86d46 | Security Group Tag: none | EasyVPN: 0 ||
Username: rk.shirgaonkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.167 | Public IP: 1.186.78.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:15 IST Tue Jun 16 2020 | Duration: 2h:03m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 261612885 | Bytes Rx: 28604695 | IP Addr: 10.147.96.167 | Public IP: 1.186.78.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:15 IST Tue Jun 16 2020 | Duration: 2h:03m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 261612885 | Bytes Rx: 28604695 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28056 | Audit Session ID: 0a96cf6906d980005ee86d4b | Security Group Tag: none | EasyVPN: 0 |Session ID: 28056 | Audit Session ID: 0a96cf6906d980005ee86d4b | Security Group Tag: none | EasyVPN: 0 ||
Username: prgholap | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.96.168 | Public IP: 103.249.241.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:25 IST Tue Jun 16 2020 | Duration: 2h:03m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 404682726 | Bytes Rx: 24385950 | IP Addr: 10.147.96.168 | Public IP: 103.249.241.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:25 IST Tue Jun 16 2020 | Duration: 2h:03m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 404682726 | Bytes Rx: 24385950 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28057 | Audit Session ID: 0a96cf6906d990005ee86d55 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28057 | Audit Session ID: 0a96cf6906d990005ee86d55 | Security Group Tag: none | EasyVPN: 0 ||
