sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vdubay | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.228 | Public IP: 115.114.148.6 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:15:23 IST Sat Jun 20 2020 | Duration: 4d 2h:45m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 564612100 | Bytes Rx: 4932322602 | IP Addr: 10.150.237.228 | Public IP: 115.114.148.6 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:15:23 IST Sat Jun 20 2020 | Duration: 4d 2h:45m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 564612100 | Bytes Rx: 4932322602 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43753 | Audit Session ID: 0a96cf690aae90005eedcca3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43753 | Audit Session ID: 0a96cf690aae90005eedcca3 | Security Group Tag: none | EasyVPN: 0 ||
Username: RavShank | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.97.121 | Public IP: 157.47.244.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:02 IST Wed Jun 24 2020 | Duration: 4h:33m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 89732254 | Bytes Rx: 37576015 | IP Addr: 10.147.97.121 | Public IP: 157.47.244.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:02 IST Wed Jun 24 2020 | Duration: 4h:33m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 89732254 | Bytes Rx: 37576015 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56646 | Audit Session ID: 0a96cf690dd460005ef2f93e | Security Group Tag: none | EasyVPN: 0 |Session ID: 56646 | Audit Session ID: 0a96cf690dd460005ef2f93e | Security Group Tag: none | EasyVPN: 0 ||
Username: pgangapp | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.97.132 | Public IP: 106.66.157.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:14 IST Wed Jun 24 2020 | Duration: 4h:33m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 55666259 | Bytes Rx: 40632701 | IP Addr: 10.147.97.132 | Public IP: 106.66.157.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:14 IST Wed Jun 24 2020 | Duration: 4h:33m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 55666259 | Bytes Rx: 40632701 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56647 | Audit Session ID: 0a96cf690dd470005ef2f94a | Security Group Tag: none | EasyVPN: 0 |Session ID: 56647 | Audit Session ID: 0a96cf690dd470005ef2f94a | Security Group Tag: none | EasyVPN: 0 ||
Username: sawagh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.130 | Public IP: 103.254.55.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:57 IST Wed Jun 24 2020 | Duration: 4h:33m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 235715554 | Bytes Rx: 49733077 | IP Addr: 10.150.236.130 | Public IP: 103.254.55.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:57 IST Wed Jun 24 2020 | Duration: 4h:33m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 235715554 | Bytes Rx: 49733077 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56654 | Audit Session ID: 0a96cf690dd4e0005ef2f975 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56654 | Audit Session ID: 0a96cf690dd4e0005ef2f975 | Security Group Tag: none | EasyVPN: 0 ||
Username: swati.mahamuni | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.82 | Public IP: 103.86.180.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:29:26 IST Wed Jun 24 2020 | Duration: 4h:31m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 290343684 | Bytes Rx: 154681199 | IP Addr: 10.150.236.82 | Public IP: 103.86.180.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:29:26 IST Wed Jun 24 2020 | Duration: 4h:31m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 290343684 | Bytes Rx: 154681199 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56656 | Audit Session ID: 0a96cf690dd500005ef2f9ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 56656 | Audit Session ID: 0a96cf690dd500005ef2f9ce | Security Group Tag: none | EasyVPN: 0 ||
Username: PKaki | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.38 | Public IP: 223.237.55.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:29:35 IST Wed Jun 24 2020 | Duration: 4h:31m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 162252868 | Bytes Rx: 183643641 | IP Addr: 10.150.237.38 | Public IP: 223.237.55.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:29:35 IST Wed Jun 24 2020 | Duration: 4h:31m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 162252868 | Bytes Rx: 183643641 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56657 | Audit Session ID: 0a96cf690dd510005ef2f9d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56657 | Audit Session ID: 0a96cf690dd510005ef2f9d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: neeraj.khaitan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.76 | Public IP: 103.86.180.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:29:55 IST Wed Jun 24 2020 | Duration: 4h:31m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1101324330 | Bytes Rx: 79064294 | IP Addr: 10.150.237.76 | Public IP: 103.86.180.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:29:55 IST Wed Jun 24 2020 | Duration: 4h:31m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1101324330 | Bytes Rx: 79064294 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56658 | Audit Session ID: 0a96cf690dd520005ef2f9eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 56658 | Audit Session ID: 0a96cf690dd520005ef2f9eb | Security Group Tag: none | EasyVPN: 0 ||
Username: viraut | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.208 | Public IP: 103.86.180.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:29:59 IST Wed Jun 24 2020 | Duration: 4h:30m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 394051186 | Bytes Rx: 158991884 | IP Addr: 10.150.237.208 | Public IP: 103.86.180.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:29:59 IST Wed Jun 24 2020 | Duration: 4h:30m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 394051186 | Bytes Rx: 158991884 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56659 | Audit Session ID: 0a96cf690dd530005ef2f9ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 56659 | Audit Session ID: 0a96cf690dd530005ef2f9ef | Security Group Tag: none | EasyVPN: 0 ||
Username: LJagadee | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.219 | Public IP: 117.193.246.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:30:37 IST Wed Jun 24 2020 | Duration: 4h:30m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 349125832 | Bytes Rx: 97834823 | IP Addr: 10.150.236.219 | Public IP: 117.193.246.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:30:37 IST Wed Jun 24 2020 | Duration: 4h:30m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 349125832 | Bytes Rx: 97834823 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56660 | Audit Session ID: 0a96cf690dd540005ef2fa15 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56660 | Audit Session ID: 0a96cf690dd540005ef2fa15 | Security Group Tag: none | EasyVPN: 0 ||
Username: rasikdes | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.136 | Public IP: 106.210.149.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:30:54 IST Wed Jun 24 2020 | Duration: 4h:30m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 210206562 | Bytes Rx: 64879431 | IP Addr: 10.147.97.136 | Public IP: 106.210.149.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:30:54 IST Wed Jun 24 2020 | Duration: 4h:30m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 210206562 | Bytes Rx: 64879431 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56663 | Audit Session ID: 0a96cf690dd570005ef2fa26 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56663 | Audit Session ID: 0a96cf690dd570005ef2fa26 | Security Group Tag: none | EasyVPN: 0 ||
Username: vishnukant.mali | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.195 | Public IP: 106.77.1.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:36 IST Wed Jun 24 2020 | Duration: 4h:29m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 460105343 | Bytes Rx: 264925015 | IP Addr: 10.150.237.195 | Public IP: 106.77.1.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:36 IST Wed Jun 24 2020 | Duration: 4h:29m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 460105343 | Bytes Rx: 264925015 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56664 | Audit Session ID: 0a96cf690dd580005ef2fa50 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56664 | Audit Session ID: 0a96cf690dd580005ef2fa50 | Security Group Tag: none | EasyVPN: 0 ||
Username: AashishC | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.214 | Public IP: 103.100.16.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:41 IST Wed Jun 24 2020 | Duration: 4h:29m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 315797832 | Bytes Rx: 62493287 | IP Addr: 10.150.237.214 | Public IP: 103.100.16.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:41 IST Wed Jun 24 2020 | Duration: 4h:29m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 315797832 | Bytes Rx: 62493287 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56667 | Audit Session ID: 0a96cf690dd5b0005ef2fa55 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56667 | Audit Session ID: 0a96cf690dd5b0005ef2fa55 | Security Group Tag: none | EasyVPN: 0 ||
Username: marane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.137 | Public IP: 49.32.3.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:59 IST Wed Jun 24 2020 | Duration: 4h:28m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 160741057 | Bytes Rx: 126207662 | IP Addr: 10.147.97.137 | Public IP: 49.32.3.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:59 IST Wed Jun 24 2020 | Duration: 4h:28m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 160741057 | Bytes Rx: 126207662 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56669 | Audit Session ID: 0a96cf690dd5d0005ef2fa67 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56669 | Audit Session ID: 0a96cf690dd5d0005ef2fa67 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashutosh.pankaj | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.97.140 | Public IP: 49.36.137.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:32:30 IST Wed Jun 24 2020 | Duration: 4h:28m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 1306479888 | Bytes Rx: 385961460 | IP Addr: 10.147.97.140 | Public IP: 49.36.137.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:32:30 IST Wed Jun 24 2020 | Duration: 4h:28m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 1306479888 | Bytes Rx: 385961460 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56677 | Audit Session ID: 0a96cf690dd650005ef2fa86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56677 | Audit Session ID: 0a96cf690dd650005ef2fa86 | Security Group Tag: none | EasyVPN: 0 ||
Username: PMahabal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.44 | Public IP: 183.87.226.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:35:34 IST Wed Jun 24 2020 | Duration: 4h:25m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 44667833 | Bytes Rx: 23100301 | IP Addr: 10.150.237.44 | Public IP: 183.87.226.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:35:34 IST Wed Jun 24 2020 | Duration: 4h:25m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 44667833 | Bytes Rx: 23100301 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56684 | Audit Session ID: 0a96cf690dd6c0005ef2fb3e | Security Group Tag: none | EasyVPN: 0 |Session ID: 56684 | Audit Session ID: 0a96cf690dd6c0005ef2fb3e | Security Group Tag: none | EasyVPN: 0 ||
Username: vinothkumar.m | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.241 | Public IP: 60.243.51.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:35:48 IST Wed Jun 24 2020 | Duration: 4h:25m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 103649083 | Bytes Rx: 41397656 | IP Addr: 10.150.244.241 | Public IP: 60.243.51.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:35:48 IST Wed Jun 24 2020 | Duration: 4h:25m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 103649083 | Bytes Rx: 41397656 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56687 | Audit Session ID: 0a96cf690dd6f0005ef2fb4c | Security Group Tag: none | EasyVPN: 0 |Session ID: 56687 | Audit Session ID: 0a96cf690dd6f0005ef2fb4c | Security Group Tag: none | EasyVPN: 0 ||
Username: s.shekhar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.225 | Public IP: 1.23.77.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:36:17 IST Wed Jun 24 2020 | Duration: 4h:24m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 670894739 | Bytes Rx: 113257717 | IP Addr: 10.150.244.225 | Public IP: 1.23.77.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:36:17 IST Wed Jun 24 2020 | Duration: 4h:24m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 670894739 | Bytes Rx: 113257717 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56691 | Audit Session ID: 0a96cf690dd730005ef2fb69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 56691 | Audit Session ID: 0a96cf690dd730005ef2fb69 | Security Group Tag: none | EasyVPN: 0 ||
Username: ODas | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.147 | Public IP: 106.193.186.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:36:21 IST Wed Jun 24 2020 | Duration: 4h:24m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 9058941537 | Bytes Rx: 311232112 | IP Addr: 10.150.244.147 | Public IP: 106.193.186.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:36:21 IST Wed Jun 24 2020 | Duration: 4h:24m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 9058941537 | Bytes Rx: 311232112 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56693 | Audit Session ID: 0a96cf690dd750005ef2fb6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 56693 | Audit Session ID: 0a96cf690dd750005ef2fb6d | Security Group Tag: none | EasyVPN: 0 ||
Username: SBhatoti | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.17 | Public IP: 106.223.25.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:37:27 IST Wed Jun 24 2020 | Duration: 4h:23m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 322221051 | Bytes Rx: 91271518 | IP Addr: 10.150.244.17 | Public IP: 106.223.25.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:37:27 IST Wed Jun 24 2020 | Duration: 4h:23m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 322221051 | Bytes Rx: 91271518 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56697 | Audit Session ID: 0a96cf690dd790005ef2fbaf | Security Group Tag: none | EasyVPN: 0 |Session ID: 56697 | Audit Session ID: 0a96cf690dd790005ef2fbaf | Security Group Tag: none | EasyVPN: 0 ||
Username: ikurane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.236 | Public IP: 157.33.146.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:38:13 IST Wed Jun 24 2020 | Duration: 4h:22m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 65450661 | Bytes Rx: 33788026 | IP Addr: 10.150.244.236 | Public IP: 157.33.146.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:38:13 IST Wed Jun 24 2020 | Duration: 4h:22m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 65450661 | Bytes Rx: 33788026 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56706 | Audit Session ID: 0a96cf690dd820005ef2fbdd | Security Group Tag: none | EasyVPN: 0 |Session ID: 56706 | Audit Session ID: 0a96cf690dd820005ef2fbdd | Security Group Tag: none | EasyVPN: 0 ||
Username: dghatage | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.97.151 | Public IP: 116.75.189.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:38:29 IST Wed Jun 24 2020 | Duration: 4h:22m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 311602260 | Bytes Rx: 63970588 | IP Addr: 10.147.97.151 | Public IP: 116.75.189.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:38:29 IST Wed Jun 24 2020 | Duration: 4h:22m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 311602260 | Bytes Rx: 63970588 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 56709 | Audit Session ID: 0a96cf690dd850005ef2fbed | Security Group Tag: none | EasyVPN: 0 |Session ID: 56709 | Audit Session ID: 0a96cf690dd850005ef2fbed | Security Group Tag: none | EasyVPN: 0 ||
