sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 21h:39m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 3406261666 | Bytes Rx: 706072178 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 21h:39m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 3406261666 | Bytes Rx: 706072178 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: MSETTY | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.42 | Public IP: 202.91.88.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:59 IST Thu Jun 25 2020 | Duration: 0h:34m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 43058282 | Bytes Rx: 9876794 | IP Addr: 10.149.232.42 | Public IP: 202.91.88.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:59 IST Thu Jun 25 2020 | Duration: 0h:34m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 43058282 | Bytes Rx: 9876794 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172452 | Audit Session ID: 0a95072a2a1a40005ef42757 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172452 | Audit Session ID: 0a95072a2a1a40005ef42757 | Security Group Tag: none | EasyVPN: 0 ||
Username: ayshanka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.37 | Public IP: 203.81.240.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:05 IST Thu Jun 25 2020 | Duration: 0h:34m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 9124196 | Bytes Rx: 3835607 | IP Addr: 10.149.232.37 | Public IP: 203.81.240.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:05 IST Thu Jun 25 2020 | Duration: 0h:34m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 9124196 | Bytes Rx: 3835607 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172454 | Audit Session ID: 0a95072a2a1a60005ef4275d | Security Group Tag: none | EasyVPN: 0 |Session ID: 172454 | Audit Session ID: 0a95072a2a1a60005ef4275d | Security Group Tag: none | EasyVPN: 0 ||
Username: jestjose | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.44 | Public IP: 157.50.103.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:06 IST Thu Jun 25 2020 | Duration: 0h:34m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 41264134 | Bytes Rx: 17321037 | IP Addr: 10.149.232.44 | Public IP: 157.50.103.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:06 IST Thu Jun 25 2020 | Duration: 0h:34m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 41264134 | Bytes Rx: 17321037 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172455 | Audit Session ID: 0a95072a2a1a70005ef4275e | Security Group Tag: none | EasyVPN: 0 |Session ID: 172455 | Audit Session ID: 0a95072a2a1a70005ef4275e | Security Group Tag: none | EasyVPN: 0 ||
Username: bkandru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.46 | Public IP: 106.76.212.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:10 IST Thu Jun 25 2020 | Duration: 0h:34m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 44045004 | Bytes Rx: 8885198 | IP Addr: 10.149.232.46 | Public IP: 106.76.212.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:10 IST Thu Jun 25 2020 | Duration: 0h:34m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 44045004 | Bytes Rx: 8885198 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172456 | Audit Session ID: 0a95072a2a1a80005ef42762 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172456 | Audit Session ID: 0a95072a2a1a80005ef42762 | Security Group Tag: none | EasyVPN: 0 ||
Username: tbongu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.45 | Public IP: 106.217.192.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:12 IST Thu Jun 25 2020 | Duration: 0h:34m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 85877192 | Bytes Rx: 8373361 | IP Addr: 10.149.232.45 | Public IP: 106.217.192.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:12 IST Thu Jun 25 2020 | Duration: 0h:34m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 85877192 | Bytes Rx: 8373361 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172457 | Audit Session ID: 0a95072a2a1a90005ef42764 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172457 | Audit Session ID: 0a95072a2a1a90005ef42764 | Security Group Tag: none | EasyVPN: 0 ||
Username: satnatar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.16 | Public IP: 27.5.179.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:21 IST Thu Jun 25 2020 | Duration: 0h:33m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 13957382 | Bytes Rx: 7957967 | IP Addr: 10.149.232.16 | Public IP: 27.5.179.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:21 IST Thu Jun 25 2020 | Duration: 0h:33m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 13957382 | Bytes Rx: 7957967 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172458 | Audit Session ID: 0a95072a2a1aa0005ef427a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172458 | Audit Session ID: 0a95072a2a1aa0005ef427a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: prabhatc | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.47 | Public IP: 122.179.67.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:42 IST Thu Jun 25 2020 | Duration: 0h:32m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 22628205 | Bytes Rx: 197329228 | IP Addr: 10.149.232.47 | Public IP: 122.179.67.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:42 IST Thu Jun 25 2020 | Duration: 0h:32m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 22628205 | Bytes Rx: 197329228 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172459 | Audit Session ID: 0a95072a2a1ab0005ef427be | Security Group Tag: none | EasyVPN: 0 |Session ID: 172459 | Audit Session ID: 0a95072a2a1ab0005ef427be | Security Group Tag: none | EasyVPN: 0 ||
Username: srupammi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.56 | Public IP: 175.101.107.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:30 IST Thu Jun 25 2020 | Duration: 0h:30m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 64315243 | Bytes Rx: 10747432 | IP Addr: 10.149.232.56 | Public IP: 175.101.107.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:30 IST Thu Jun 25 2020 | Duration: 0h:30m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 64315243 | Bytes Rx: 10747432 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172460 | Audit Session ID: 0a95072a2a1ac0005ef4282a | Security Group Tag: none | EasyVPN: 0 |Session ID: 172460 | Audit Session ID: 0a95072a2a1ac0005ef4282a | Security Group Tag: none | EasyVPN: 0 ||
Username: bharathp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.79 | Public IP: 49.207.131.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:43 IST Thu Jun 25 2020 | Duration: 0h:29m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 42202692 | Bytes Rx: 9539432 | IP Addr: 10.149.232.79 | Public IP: 49.207.131.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:43 IST Thu Jun 25 2020 | Duration: 0h:29m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 42202692 | Bytes Rx: 9539432 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172461 | Audit Session ID: 0a95072a2a1ad0005ef42873 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172461 | Audit Session ID: 0a95072a2a1ad0005ef42873 | Security Group Tag: none | EasyVPN: 0 ||
Username: rabnkhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.80 | Public IP: 115.97.253.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:46 IST Thu Jun 25 2020 | Duration: 0h:29m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 23667763 | Bytes Rx: 10612064 | IP Addr: 10.149.232.80 | Public IP: 115.97.253.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:46 IST Thu Jun 25 2020 | Duration: 0h:29m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 23667763 | Bytes Rx: 10612064 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172462 | Audit Session ID: 0a95072a2a1ae0005ef42876 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172462 | Audit Session ID: 0a95072a2a1ae0005ef42876 | Security Group Tag: none | EasyVPN: 0 ||
Username: csuruliv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.81 | Public IP: 106.208.114.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:53 IST Thu Jun 25 2020 | Duration: 0h:29m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 52884821 | Bytes Rx: 10340641 | IP Addr: 10.149.232.81 | Public IP: 106.208.114.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:53 IST Thu Jun 25 2020 | Duration: 0h:29m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 52884821 | Bytes Rx: 10340641 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172463 | Audit Session ID: 0a95072a2a1af0005ef4287d | Security Group Tag: none | EasyVPN: 0 |Session ID: 172463 | Audit Session ID: 0a95072a2a1af0005ef4287d | Security Group Tag: none | EasyVPN: 0 ||
Username: jjayakum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.82 | Public IP: 60.243.95.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:58 IST Thu Jun 25 2020 | Duration: 0h:29m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 72768136 | Bytes Rx: 17577846 | IP Addr: 10.149.232.82 | Public IP: 60.243.95.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:58 IST Thu Jun 25 2020 | Duration: 0h:29m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 72768136 | Bytes Rx: 17577846 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172464 | Audit Session ID: 0a95072a2a1b00005ef42882 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172464 | Audit Session ID: 0a95072a2a1b00005ef42882 | Security Group Tag: none | EasyVPN: 0 ||
Username: nmovva | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.26 | Public IP: 106.206.60.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:08 IST Thu Jun 25 2020 | Duration: 0h:29m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 24098647 | Bytes Rx: 12749950 | IP Addr: 10.149.232.26 | Public IP: 106.206.60.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:08 IST Thu Jun 25 2020 | Duration: 0h:29m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 24098647 | Bytes Rx: 12749950 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172465 | Audit Session ID: 0a95072a2a1b10005ef4288c | Security Group Tag: none | EasyVPN: 0 |Session ID: 172465 | Audit Session ID: 0a95072a2a1b10005ef4288c | Security Group Tag: none | EasyVPN: 0 ||
Username: sasianba | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.48 | Public IP: 45.249.123.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:13 IST Thu Jun 25 2020 | Duration: 0h:29m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 26910188 | Bytes Rx: 11305806 | IP Addr: 10.149.232.48 | Public IP: 45.249.123.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:13 IST Thu Jun 25 2020 | Duration: 0h:29m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 26910188 | Bytes Rx: 11305806 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172466 | Audit Session ID: 0a95072a2a1b20005ef42891 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172466 | Audit Session ID: 0a95072a2a1b20005ef42891 | Security Group Tag: none | EasyVPN: 0 ||
Username: RPalaniv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.49 | Public IP: 223.181.244.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:39 IST Thu Jun 25 2020 | Duration: 0h:28m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 25531791 | Bytes Rx: 9046576 | IP Addr: 10.149.232.49 | Public IP: 223.181.244.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:39 IST Thu Jun 25 2020 | Duration: 0h:28m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 25531791 | Bytes Rx: 9046576 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172468 | Audit Session ID: 0a95072a2a1b40005ef428ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 172468 | Audit Session ID: 0a95072a2a1b40005ef428ab | Security Group Tag: none | EasyVPN: 0 ||
Username: smithakm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.50 | Public IP: 171.61.240.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:43 IST Thu Jun 25 2020 | Duration: 0h:28m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 6217421 | Bytes Rx: 15240034 | IP Addr: 10.149.232.50 | Public IP: 171.61.240.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:43 IST Thu Jun 25 2020 | Duration: 0h:28m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 6217421 | Bytes Rx: 15240034 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172469 | Audit Session ID: 0a95072a2a1b50005ef428af | Security Group Tag: none | EasyVPN: 0 |Session ID: 172469 | Audit Session ID: 0a95072a2a1b50005ef428af | Security Group Tag: none | EasyVPN: 0 ||
Username: Smundeko | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.52 | Public IP: 45.249.168.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:54 IST Thu Jun 25 2020 | Duration: 0h:28m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 18404064 | Bytes Rx: 10918053 | IP Addr: 10.149.232.52 | Public IP: 45.249.168.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:54 IST Thu Jun 25 2020 | Duration: 0h:28m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 18404064 | Bytes Rx: 10918053 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172470 | Audit Session ID: 0a95072a2a1b60005ef428ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 172470 | Audit Session ID: 0a95072a2a1b60005ef428ba | Security Group Tag: none | EasyVPN: 0 ||
Username: MoKodali | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.51 | Public IP: 175.101.67.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:54 IST Thu Jun 25 2020 | Duration: 0h:28m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 7260861 | Bytes Rx: 2426412 | IP Addr: 10.149.232.51 | Public IP: 175.101.67.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:54 IST Thu Jun 25 2020 | Duration: 0h:28m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 7260861 | Bytes Rx: 2426412 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172471 | Audit Session ID: 0a95072a2a1b70005ef428ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 172471 | Audit Session ID: 0a95072a2a1b70005ef428ba | Security Group Tag: none | EasyVPN: 0 ||
Username: sansuva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.53 | Public IP: 27.61.8.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:04 IST Thu Jun 25 2020 | Duration: 0h:28m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 123433859 | Bytes Rx: 7550433 | IP Addr: 10.149.232.53 | Public IP: 27.61.8.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:04 IST Thu Jun 25 2020 | Duration: 0h:28m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 123433859 | Bytes Rx: 7550433 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172472 | Audit Session ID: 0a95072a2a1b80005ef428c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172472 | Audit Session ID: 0a95072a2a1b80005ef428c4 | Security Group Tag: none | EasyVPN: 0 ||
