sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: NikSomas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.171 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:53 IST Thu Jul 2 2020 | Duration: 17d 22h:21m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 2589683128 | Bytes Rx: 2708922585 | IP Addr: 10.150.236.171 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:53 IST Thu Jul 2 2020 | Duration: 17d 22h:21m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 2589683128 | Bytes Rx: 2708922585 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84317 | Audit Session ID: 0a96cf691495d0005efd64dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 84317 | Audit Session ID: 0a96cf691495d0005efd64dd | Security Group Tag: none | EasyVPN: 0 ||
Username: PrasPawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.169 | Public IP: 157.33.254.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:52 IST Mon Jul 20 2020 | Duration: 1h:44m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 76496270 | Bytes Rx: 38465032 | IP Addr: 10.150.236.169 | Public IP: 157.33.254.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:52 IST Mon Jul 20 2020 | Duration: 1h:44m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 76496270 | Bytes Rx: 38465032 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142286 | Audit Session ID: 0a96cf6922bce0005f14f048 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142286 | Audit Session ID: 0a96cf6922bce0005f14f048 | Security Group Tag: none | EasyVPN: 0 ||
Username: VAIBCHAV | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.170 | Public IP: 157.33.177.84 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:47:03 IST Mon Jul 20 2020 | Duration: 1h:43m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 78937622 | Bytes Rx: 28338908 | IP Addr: 10.150.236.170 | Public IP: 157.33.177.84 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:47:03 IST Mon Jul 20 2020 | Duration: 1h:43m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 78937622 | Bytes Rx: 28338908 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142288 | Audit Session ID: 0a96cf6922bd00005f14f08f | Security Group Tag: none | EasyVPN: 0 |Session ID: 142288 | Audit Session ID: 0a96cf6922bd00005f14f08f | Security Group Tag: none | EasyVPN: 0 ||
Username: SHbondre | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.172 | Public IP: 157.33.246.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:34 IST Mon Jul 20 2020 | Duration: 1h:42m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 153674295 | Bytes Rx: 21436304 | IP Addr: 10.150.236.172 | Public IP: 157.33.246.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:34 IST Mon Jul 20 2020 | Duration: 1h:42m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 153674295 | Bytes Rx: 21436304 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142289 | Audit Session ID: 0a96cf6922bd10005f14f0ae | Security Group Tag: none | EasyVPN: 0 |Session ID: 142289 | Audit Session ID: 0a96cf6922bd10005f14f0ae | Security Group Tag: none | EasyVPN: 0 ||
Username: NPharate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.173 | Public IP: 106.220.222.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:52 IST Mon Jul 20 2020 | Duration: 1h:42m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 64884691 | Bytes Rx: 70762347 | IP Addr: 10.150.236.173 | Public IP: 106.220.222.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:47:52 IST Mon Jul 20 2020 | Duration: 1h:42m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 64884691 | Bytes Rx: 70762347 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142290 | Audit Session ID: 0a96cf6922bd20005f14f0c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142290 | Audit Session ID: 0a96cf6922bd20005f14f0c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: NitTawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.175 | Public IP: 106.193.105.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:03 IST Mon Jul 20 2020 | Duration: 1h:42m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 27653837 | Bytes Rx: 15677144 | IP Addr: 10.150.236.175 | Public IP: 106.193.105.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:03 IST Mon Jul 20 2020 | Duration: 1h:42m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 27653837 | Bytes Rx: 15677144 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142291 | Audit Session ID: 0a96cf6922bd30005f14f0cb | Security Group Tag: none | EasyVPN: 0 |Session ID: 142291 | Audit Session ID: 0a96cf6922bd30005f14f0cb | Security Group Tag: none | EasyVPN: 0 ||
Username: amitjha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.176 | Public IP: 106.78.167.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:04 IST Mon Jul 20 2020 | Duration: 1h:42m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 121570956 | Bytes Rx: 27315128 | IP Addr: 10.150.236.176 | Public IP: 106.78.167.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:04 IST Mon Jul 20 2020 | Duration: 1h:42m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 121570956 | Bytes Rx: 27315128 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142292 | Audit Session ID: 0a96cf6922bd40005f14f0cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 142292 | Audit Session ID: 0a96cf6922bd40005f14f0cc | Security Group Tag: none | EasyVPN: 0 ||
Username: Abhishp | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.177 | Public IP: 157.33.171.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:20 IST Mon Jul 20 2020 | Duration: 1h:41m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 201504587 | Bytes Rx: 36090765 | IP Addr: 10.150.236.177 | Public IP: 157.33.171.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:20 IST Mon Jul 20 2020 | Duration: 1h:41m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 201504587 | Bytes Rx: 36090765 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142293 | Audit Session ID: 0a96cf6922bd50005f14f0dc | Security Group Tag: none | EasyVPN: 0 |Session ID: 142293 | Audit Session ID: 0a96cf6922bd50005f14f0dc | Security Group Tag: none | EasyVPN: 0 ||
Username: shpatole | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.20 | Public IP: 157.33.165.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:54 IST Mon Jul 20 2020 | Duration: 1h:39m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 218920524 | Bytes Rx: 22948785 | IP Addr: 10.150.236.20 | Public IP: 157.33.165.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:54 IST Mon Jul 20 2020 | Duration: 1h:39m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 218920524 | Bytes Rx: 22948785 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142298 | Audit Session ID: 0a96cf6922bda0005f14f176 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142298 | Audit Session ID: 0a96cf6922bda0005f14f176 | Security Group Tag: none | EasyVPN: 0 ||
Username: PrashK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.24 | Public IP: 223.187.136.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:47 IST Mon Jul 20 2020 | Duration: 1h:35m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 192220704 | Bytes Rx: 28671780 | IP Addr: 10.150.236.24 | Public IP: 223.187.136.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:47 IST Mon Jul 20 2020 | Duration: 1h:35m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 192220704 | Bytes Rx: 28671780 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142301 | Audit Session ID: 0a96cf6922bdd0005f14f25f | Security Group Tag: none | EasyVPN: 0 |Session ID: 142301 | Audit Session ID: 0a96cf6922bdd0005f14f25f | Security Group Tag: none | EasyVPN: 0 ||
Username: nikitbha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.25 | Public IP: 157.33.154.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:04 IST Mon Jul 20 2020 | Duration: 1h:35m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 52121281 | Bytes Rx: 19240366 | IP Addr: 10.150.236.25 | Public IP: 157.33.154.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:04 IST Mon Jul 20 2020 | Duration: 1h:35m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 52121281 | Bytes Rx: 19240366 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142302 | Audit Session ID: 0a96cf6922bde0005f14f270 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142302 | Audit Session ID: 0a96cf6922bde0005f14f270 | Security Group Tag: none | EasyVPN: 0 ||
Username: Psachin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.26 | Public IP: 106.220.165.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:27 IST Mon Jul 20 2020 | Duration: 1h:34m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 17326251 | Bytes Rx: 9812674 | IP Addr: 10.150.236.26 | Public IP: 106.220.165.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:27 IST Mon Jul 20 2020 | Duration: 1h:34m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 17326251 | Bytes Rx: 9812674 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142303 | Audit Session ID: 0a96cf6922bdf0005f14f287 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142303 | Audit Session ID: 0a96cf6922bdf0005f14f287 | Security Group Tag: none | EasyVPN: 0 ||
Username: TuDawale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.27 | Public IP: 223.178.146.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:37 IST Mon Jul 20 2020 | Duration: 1h:34m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 571689120 | Bytes Rx: 26792809 | IP Addr: 10.150.236.27 | Public IP: 223.178.146.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:37 IST Mon Jul 20 2020 | Duration: 1h:34m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 571689120 | Bytes Rx: 26792809 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142304 | Audit Session ID: 0a96cf6922be00005f14f291 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142304 | Audit Session ID: 0a96cf6922be00005f14f291 | Security Group Tag: none | EasyVPN: 0 ||
Username: shwpatil | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.28 | Public IP: 157.33.232.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:43 IST Mon Jul 20 2020 | Duration: 1h:34m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 36368660 | Bytes Rx: 13297705 | IP Addr: 10.150.236.28 | Public IP: 157.33.232.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:43 IST Mon Jul 20 2020 | Duration: 1h:34m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 36368660 | Bytes Rx: 13297705 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142305 | Audit Session ID: 0a96cf6922be10005f14f297 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142305 | Audit Session ID: 0a96cf6922be10005f14f297 | Security Group Tag: none | EasyVPN: 0 ||
Username: sajashal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC30 | IP Addr: 10.150.245.39 | Public IP: 43.242.229.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:50 IST Mon Jul 20 2020 | Duration: 1h:34m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 701445328 | Bytes Rx: 44235098 | IP Addr: 10.150.245.39 | Public IP: 43.242.229.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:50 IST Mon Jul 20 2020 | Duration: 1h:34m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 701445328 | Bytes Rx: 44235098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142306 | Audit Session ID: 0a96cf6922be20005f14f29e | Security Group Tag: none | EasyVPN: 0 |Session ID: 142306 | Audit Session ID: 0a96cf6922be20005f14f29e | Security Group Tag: none | EasyVPN: 0 ||
Username: PratBans | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.30 | Public IP: 157.47.20.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:58 IST Mon Jul 20 2020 | Duration: 1h:34m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 87600163 | Bytes Rx: 44265773 | IP Addr: 10.150.236.30 | Public IP: 157.47.20.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:58 IST Mon Jul 20 2020 | Duration: 1h:34m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 87600163 | Bytes Rx: 44265773 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142307 | Audit Session ID: 0a96cf6922be30005f14f2a6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142307 | Audit Session ID: 0a96cf6922be30005f14f2a6 | Security Group Tag: none | EasyVPN: 0 ||
Username: pritkada | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.29 | Public IP: 106.193.190.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:00 IST Mon Jul 20 2020 | Duration: 1h:34m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 204784111 | Bytes Rx: 42803752 | IP Addr: 10.150.236.29 | Public IP: 106.193.190.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:00 IST Mon Jul 20 2020 | Duration: 1h:34m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 204784111 | Bytes Rx: 42803752 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142308 | Audit Session ID: 0a96cf6922be40005f14f2a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142308 | Audit Session ID: 0a96cf6922be40005f14f2a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: vramchan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.32 | Public IP: 106.193.232.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:17 IST Mon Jul 20 2020 | Duration: 1h:33m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 464046221 | Bytes Rx: 31206186 | IP Addr: 10.150.236.32 | Public IP: 106.193.232.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:17 IST Mon Jul 20 2020 | Duration: 1h:33m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 464046221 | Bytes Rx: 31206186 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142310 | Audit Session ID: 0a96cf6922be60005f14f2b9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142310 | Audit Session ID: 0a96cf6922be60005f14f2b9 | Security Group Tag: none | EasyVPN: 0 ||
Username: kanimkup | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.33 | Public IP: 157.50.199.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:19 IST Mon Jul 20 2020 | Duration: 1h:33m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 217232586 | Bytes Rx: 28567072 | IP Addr: 10.150.236.33 | Public IP: 157.50.199.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:19 IST Mon Jul 20 2020 | Duration: 1h:33m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 217232586 | Bytes Rx: 28567072 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142311 | Audit Session ID: 0a96cf6922be70005f14f2bb | Security Group Tag: none | EasyVPN: 0 |Session ID: 142311 | Audit Session ID: 0a96cf6922be70005f14f2bb | Security Group Tag: none | EasyVPN: 0 ||
Username: rdkamble | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.34 | Public IP: 202.177.231.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:27 IST Mon Jul 20 2020 | Duration: 1h:33m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 392991008 | Bytes Rx: 88300627 | IP Addr: 10.150.236.34 | Public IP: 202.177.231.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:27 IST Mon Jul 20 2020 | Duration: 1h:33m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 392991008 | Bytes Rx: 88300627 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142312 | Audit Session ID: 0a96cf6922be80005f14f2c3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142312 | Audit Session ID: 0a96cf6922be80005f14f2c3 | Security Group Tag: none | EasyVPN: 0 ||
Username: TZaware | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.35 | Public IP: 103.132.150.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:43 IST Mon Jul 20 2020 | Duration: 1h:33m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 144428321 | Bytes Rx: 14033311 | IP Addr: 10.150.236.35 | Public IP: 103.132.150.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:43 IST Mon Jul 20 2020 | Duration: 1h:33m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 144428321 | Bytes Rx: 14033311 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142313 | Audit Session ID: 0a96cf6922be90005f14f2d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142313 | Audit Session ID: 0a96cf6922be90005f14f2d3 | Security Group Tag: none | EasyVPN: 0 ||
