sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vandana.mehra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.222 | Public IP: 122.177.172.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 18h:58m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 434971918 | Bytes Rx: 246470826 | IP Addr: 10.147.96.222 | Public IP: 122.177.172.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 18h:58m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 434971918 | Bytes Rx: 246470826 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunPawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.17 | Public IP: 45.113.249.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:37 IST Fri Jun 19 2020 | Duration: 1h:30m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 238981881 | Bytes Rx: 38518712 | IP Addr: 10.150.236.17 | Public IP: 45.113.249.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:37 IST Fri Jun 19 2020 | Duration: 1h:30m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 238981881 | Bytes Rx: 38518712 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37758 | Audit Session ID: 0a96cf690937e0005eec0fd9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37758 | Audit Session ID: 0a96cf690937e0005eec0fd9 | Security Group Tag: none | EasyVPN: 0 ||
Username: SauKadam | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.79 | Public IP: 106.193.212.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:42:06 IST Fri Jun 19 2020 | Duration: 1h:26m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 173442255 | Bytes Rx: 32110239 | IP Addr: 10.150.236.79 | Public IP: 106.193.212.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:42:06 IST Fri Jun 19 2020 | Duration: 1h:26m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 173442255 | Bytes Rx: 32110239 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37763 | Audit Session ID: 0a96cf69093830005eec10e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37763 | Audit Session ID: 0a96cf69093830005eec10e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: NikiJadh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC29 | IP Addr: 10.150.245.38 | Public IP: 103.132.172.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:27 IST Fri Jun 19 2020 | Duration: 1h:24m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 54208913 | Bytes Rx: 13523882 | IP Addr: 10.150.245.38 | Public IP: 103.132.172.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:27 IST Fri Jun 19 2020 | Duration: 1h:24m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 54208913 | Bytes Rx: 13523882 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37764 | Audit Session ID: 0a96cf69093840005eec1137 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37764 | Audit Session ID: 0a96cf69093840005eec1137 | Security Group Tag: none | EasyVPN: 0 ||
Username: NitTawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.136 | Public IP: 106.193.97.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:52 IST Fri Jun 19 2020 | Duration: 1h:24m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 80827231 | Bytes Rx: 17572145 | IP Addr: 10.150.236.136 | Public IP: 106.193.97.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:52 IST Fri Jun 19 2020 | Duration: 1h:24m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 80827231 | Bytes Rx: 17572145 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37766 | Audit Session ID: 0a96cf69093860005eec1150 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37766 | Audit Session ID: 0a96cf69093860005eec1150 | Security Group Tag: none | EasyVPN: 0 ||
Username: AChate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.142 | Public IP: 103.133.64.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:05 IST Fri Jun 19 2020 | Duration: 1h:24m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 79568844 | Bytes Rx: 16756227 | IP Addr: 10.150.236.142 | Public IP: 103.133.64.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:05 IST Fri Jun 19 2020 | Duration: 1h:24m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 79568844 | Bytes Rx: 16756227 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37767 | Audit Session ID: 0a96cf69093870005eec115d | Security Group Tag: none | EasyVPN: 0 |Session ID: 37767 | Audit Session ID: 0a96cf69093870005eec115d | Security Group Tag: none | EasyVPN: 0 ||
Username: aburnwal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.144 | Public IP: 49.35.122.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:18 IST Fri Jun 19 2020 | Duration: 1h:23m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 76660458 | Bytes Rx: 21732073 | IP Addr: 10.150.236.144 | Public IP: 49.35.122.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:18 IST Fri Jun 19 2020 | Duration: 1h:23m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 76660458 | Bytes Rx: 21732073 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37768 | Audit Session ID: 0a96cf69093880005eec116a | Security Group Tag: none | EasyVPN: 0 |Session ID: 37768 | Audit Session ID: 0a96cf69093880005eec116a | Security Group Tag: none | EasyVPN: 0 ||
Username: pritkada | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.145 | Public IP: 103.243.112.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:11 IST Fri Jun 19 2020 | Duration: 1h:22m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 186166656 | Bytes Rx: 34202405 | IP Addr: 10.150.236.145 | Public IP: 103.243.112.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:11 IST Fri Jun 19 2020 | Duration: 1h:22m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 186166656 | Bytes Rx: 34202405 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37770 | Audit Session ID: 0a96cf690938a0005eec119f | Security Group Tag: none | EasyVPN: 0 |Session ID: 37770 | Audit Session ID: 0a96cf690938a0005eec119f | Security Group Tag: none | EasyVPN: 0 ||
Username: pratiksh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.18 | Public IP: 106.220.130.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:29 IST Fri Jun 19 2020 | Duration: 1h:19m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 139052281 | Bytes Rx: 18087542 | IP Addr: 10.150.236.18 | Public IP: 106.220.130.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:29 IST Fri Jun 19 2020 | Duration: 1h:19m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 139052281 | Bytes Rx: 18087542 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37772 | Audit Session ID: 0a96cf690938c0005eec1265 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37772 | Audit Session ID: 0a96cf690938c0005eec1265 | Security Group Tag: none | EasyVPN: 0 ||
Username: VBandgar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.19 | Public IP: 49.35.98.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:42 IST Fri Jun 19 2020 | Duration: 1h:19m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 58337602 | Bytes Rx: 20541092 | IP Addr: 10.150.236.19 | Public IP: 49.35.98.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:42 IST Fri Jun 19 2020 | Duration: 1h:19m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 58337602 | Bytes Rx: 20541092 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37773 | Audit Session ID: 0a96cf690938d0005eec1272 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37773 | Audit Session ID: 0a96cf690938d0005eec1272 | Security Group Tag: none | EasyVPN: 0 ||
Username: PranPati | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC8 | IP Addr: 10.150.245.17 | Public IP: 157.47.51.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:02 IST Fri Jun 19 2020 | Duration: 1h:18m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 213398578 | Bytes Rx: 58664491 | IP Addr: 10.150.245.17 | Public IP: 157.47.51.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:02 IST Fri Jun 19 2020 | Duration: 1h:18m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 213398578 | Bytes Rx: 58664491 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37774 | Audit Session ID: 0a96cf690938e0005eec12c2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37774 | Audit Session ID: 0a96cf690938e0005eec12c2 | Security Group Tag: none | EasyVPN: 0 ||
Username: anamika.ranade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.78 | Public IP: 116.75.180.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:32 IST Fri Jun 19 2020 | Duration: 1h:17m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 51897385 | Bytes Rx: 14672276 | IP Addr: 10.150.236.78 | Public IP: 116.75.180.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:32 IST Fri Jun 19 2020 | Duration: 1h:17m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 51897385 | Bytes Rx: 14672276 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37776 | Audit Session ID: 0a96cf69093900005eec12e0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37776 | Audit Session ID: 0a96cf69093900005eec12e0 | Security Group Tag: none | EasyVPN: 0 ||
Username: AKaware | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.86 | Public IP: 49.35.61.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:58 IST Fri Jun 19 2020 | Duration: 1h:17m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 120876658 | Bytes Rx: 10600306 | IP Addr: 10.150.236.86 | Public IP: 49.35.61.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:58 IST Fri Jun 19 2020 | Duration: 1h:17m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 120876658 | Bytes Rx: 10600306 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37777 | Audit Session ID: 0a96cf69093910005eec12fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 37777 | Audit Session ID: 0a96cf69093910005eec12fa | Security Group Tag: none | EasyVPN: 0 ||
Username: shapande | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.85 | Public IP: 103.117.219.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:27 IST Fri Jun 19 2020 | Duration: 1h:14m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 114622490 | Bytes Rx: 37021424 | IP Addr: 10.150.236.85 | Public IP: 103.117.219.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:27 IST Fri Jun 19 2020 | Duration: 1h:14m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 114622490 | Bytes Rx: 37021424 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37778 | Audit Session ID: 0a96cf69093920005eec138f | Security Group Tag: none | EasyVPN: 0 |Session ID: 37778 | Audit Session ID: 0a96cf69093920005eec138f | Security Group Tag: none | EasyVPN: 0 ||
Username: SBarve | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC12 | IP Addr: 10.150.245.21 | Public IP: 106.210.146.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:06 IST Fri Jun 19 2020 | Duration: 1h:12m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 106072753 | Bytes Rx: 22745291 | IP Addr: 10.150.245.21 | Public IP: 106.210.146.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:06 IST Fri Jun 19 2020 | Duration: 1h:12m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 106072753 | Bytes Rx: 22745291 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37781 | Audit Session ID: 0a96cf69093950005eec142e | Security Group Tag: none | EasyVPN: 0 |Session ID: 37781 | Audit Session ID: 0a96cf69093950005eec142e | Security Group Tag: none | EasyVPN: 0 ||
Username: rajesh.rapelli | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.66 | Public IP: 103.151.184.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:54 IST Fri Jun 19 2020 | Duration: 1h:09m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 328766270 | Bytes Rx: 17785560 | IP Addr: 10.150.236.66 | Public IP: 103.151.184.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:54 IST Fri Jun 19 2020 | Duration: 1h:09m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 328766270 | Bytes Rx: 17785560 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37783 | Audit Session ID: 0a96cf69093970005eec14d6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37783 | Audit Session ID: 0a96cf69093970005eec14d6 | Security Group Tag: none | EasyVPN: 0 ||
Username: aingale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.88 | Public IP: 106.220.161.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:56 IST Fri Jun 19 2020 | Duration: 1h:09m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 17927656 | Bytes Rx: 13270757 | IP Addr: 10.150.236.88 | Public IP: 106.220.161.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:56 IST Fri Jun 19 2020 | Duration: 1h:09m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 17927656 | Bytes Rx: 13270757 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37784 | Audit Session ID: 0a96cf69093980005eec14d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37784 | Audit Session ID: 0a96cf69093980005eec14d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: agite | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.91 | Public IP: 157.33.131.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:13 IST Fri Jun 19 2020 | Duration: 1h:08m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 33290146 | Bytes Rx: 10551972 | IP Addr: 10.150.236.91 | Public IP: 157.33.131.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:13 IST Fri Jun 19 2020 | Duration: 1h:08m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 33290146 | Bytes Rx: 10551972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37786 | Audit Session ID: 0a96cf690939a0005eec14e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37786 | Audit Session ID: 0a96cf690939a0005eec14e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: tmukadam | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.89 | Public IP: 45.113.249.223 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:59:13 IST Fri Jun 19 2020 | Duration: 1h:08m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 157634745 | Bytes Rx: 87996071 | IP Addr: 10.150.236.89 | Public IP: 45.113.249.223 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 06:59:13 IST Fri Jun 19 2020 | Duration: 1h:08m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 157634745 | Bytes Rx: 87996071 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37787 | Audit Session ID: 0a96cf690939b0005eec14e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37787 | Audit Session ID: 0a96cf690939b0005eec14e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: viskalid | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.90 | Public IP: 117.233.87.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:27 IST Fri Jun 19 2020 | Duration: 1h:08m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 57298555 | Bytes Rx: 14556776 | IP Addr: 10.150.236.90 | Public IP: 117.233.87.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:27 IST Fri Jun 19 2020 | Duration: 1h:08m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 57298555 | Bytes Rx: 14556776 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37788 | Audit Session ID: 0a96cf690939c0005eec14f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37788 | Audit Session ID: 0a96cf690939c0005eec14f7 | Security Group Tag: none | EasyVPN: 0 ||
Username: ankuskat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.11 | Public IP: 157.47.63.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:40 IST Fri Jun 19 2020 | Duration: 1h:08m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 30557450 | Bytes Rx: 10772963 | IP Addr: 10.150.236.11 | Public IP: 157.47.63.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:40 IST Fri Jun 19 2020 | Duration: 1h:08m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 30557450 | Bytes Rx: 10772963 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37789 | Audit Session ID: 0a96cf690939d0005eec1504 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37789 | Audit Session ID: 0a96cf690939d0005eec1504 | Security Group Tag: none | EasyVPN: 0 ||
