sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: PratKamb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 49.35.83.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:09 IST Sat Jul 18 2020 | Duration: 1d 20h:21m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 2406769435 | Bytes Rx: 522863497 | IP Addr: 10.150.238.172 | Public IP: 49.35.83.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:09 IST Sat Jul 18 2020 | Duration: 1d 20h:21m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 2406769435 | Bytes Rx: 522863497 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 128137 | Audit Session ID: 0a96cf6a1f4890005f12990d | Security Group Tag: none | EasyVPN: 0 |Session ID: 128137 | Audit Session ID: 0a96cf6a1f4890005f12990d | Security Group Tag: none | EasyVPN: 0 ||
Username: kdey | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.183 | Public IP: 49.35.212.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:35 IST Mon Jul 20 2020 | Duration: 1h:38m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 176169093 | Bytes Rx: 12974855 | IP Addr: 10.150.238.183 | Public IP: 49.35.212.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:35 IST Mon Jul 20 2020 | Duration: 1h:38m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 176169093 | Bytes Rx: 12974855 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131179 | Audit Session ID: 0a96cf6a2006b0005f14f19f | Security Group Tag: none | EasyVPN: 0 |Session ID: 131179 | Audit Session ID: 0a96cf6a2006b0005f14f19f | Security Group Tag: none | EasyVPN: 0 ||
Username: kgorival | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.187 | Public IP: 106.77.17.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:58 IST Mon Jul 20 2020 | Duration: 1h:38m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 85967455 | Bytes Rx: 30975441 | IP Addr: 10.150.238.187 | Public IP: 106.77.17.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:58 IST Mon Jul 20 2020 | Duration: 1h:38m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 85967455 | Bytes Rx: 30975441 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131182 | Audit Session ID: 0a96cf6a2006e0005f14f1b6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131182 | Audit Session ID: 0a96cf6a2006e0005f14f1b6 | Security Group Tag: none | EasyVPN: 0 ||
Username: RTilekar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.188 | Public IP: 157.47.48.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:05 IST Mon Jul 20 2020 | Duration: 1h:38m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 665364459 | Bytes Rx: 89858020 | IP Addr: 10.150.238.188 | Public IP: 157.47.48.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:05 IST Mon Jul 20 2020 | Duration: 1h:38m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 665364459 | Bytes Rx: 89858020 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131183 | Audit Session ID: 0a96cf6a2006f0005f14f1bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 131183 | Audit Session ID: 0a96cf6a2006f0005f14f1bd | Security Group Tag: none | EasyVPN: 0 ||
Username: NSuryawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.190 | Public IP: 157.33.186.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:31 IST Mon Jul 20 2020 | Duration: 1h:37m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 104420179 | Bytes Rx: 24923816 | IP Addr: 10.150.238.190 | Public IP: 157.33.186.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:31 IST Mon Jul 20 2020 | Duration: 1h:37m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 104420179 | Bytes Rx: 24923816 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131184 | Audit Session ID: 0a96cf6a200700005f14f1d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131184 | Audit Session ID: 0a96cf6a200700005f14f1d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: NanKedar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.191 | Public IP: 103.126.72.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:46 IST Mon Jul 20 2020 | Duration: 1h:37m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 194118482 | Bytes Rx: 49838635 | IP Addr: 10.150.238.191 | Public IP: 103.126.72.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:46 IST Mon Jul 20 2020 | Duration: 1h:37m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 194118482 | Bytes Rx: 49838635 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131185 | Audit Session ID: 0a96cf6a200710005f14f1e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131185 | Audit Session ID: 0a96cf6a200710005f14f1e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: LingampL | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.215 | Public IP: 157.47.62.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:28 IST Mon Jul 20 2020 | Duration: 1h:36m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 123510407 | Bytes Rx: 33490794 | IP Addr: 10.150.238.215 | Public IP: 157.47.62.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:28 IST Mon Jul 20 2020 | Duration: 1h:36m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 123510407 | Bytes Rx: 33490794 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131188 | Audit Session ID: 0a96cf6a200740005f14f210 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131188 | Audit Session ID: 0a96cf6a200740005f14f210 | Security Group Tag: none | EasyVPN: 0 ||
Username: prkashid | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.239 | Public IP: 157.33.156.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:35 IST Mon Jul 20 2020 | Duration: 1h:36m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 92394763 | Bytes Rx: 15603488 | IP Addr: 10.150.238.239 | Public IP: 157.33.156.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:35 IST Mon Jul 20 2020 | Duration: 1h:36m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 92394763 | Bytes Rx: 15603488 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131189 | Audit Session ID: 0a96cf6a200750005f14f217 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131189 | Audit Session ID: 0a96cf6a200750005f14f217 | Security Group Tag: none | EasyVPN: 0 ||
Username: smakanda | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.240 | Public IP: 106.193.85.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:42 IST Mon Jul 20 2020 | Duration: 1h:36m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 135491877 | Bytes Rx: 42833060 | IP Addr: 10.150.238.240 | Public IP: 106.193.85.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:42 IST Mon Jul 20 2020 | Duration: 1h:36m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 135491877 | Bytes Rx: 42833060 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131191 | Audit Session ID: 0a96cf6a200770005f14f21e | Security Group Tag: none | EasyVPN: 0 |Session ID: 131191 | Audit Session ID: 0a96cf6a200770005f14f21e | Security Group Tag: none | EasyVPN: 0 ||
Username: balkakde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.241 | Public IP: 157.33.159.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:55 IST Mon Jul 20 2020 | Duration: 1h:36m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 77157545 | Bytes Rx: 25059238 | IP Addr: 10.150.238.241 | Public IP: 157.33.159.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:55 IST Mon Jul 20 2020 | Duration: 1h:36m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 77157545 | Bytes Rx: 25059238 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131192 | Audit Session ID: 0a96cf6a200780005f14f22b | Security Group Tag: none | EasyVPN: 0 |Session ID: 131192 | Audit Session ID: 0a96cf6a200780005f14f22b | Security Group Tag: none | EasyVPN: 0 ||
Username: dattkanh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.242 | Public IP: 157.33.220.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:59 IST Mon Jul 20 2020 | Duration: 1h:36m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 30032457 | Bytes Rx: 10802710 | IP Addr: 10.150.238.242 | Public IP: 157.33.220.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:59 IST Mon Jul 20 2020 | Duration: 1h:36m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 30032457 | Bytes Rx: 10802710 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131193 | Audit Session ID: 0a96cf6a200790005f14f22f | Security Group Tag: none | EasyVPN: 0 |Session ID: 131193 | Audit Session ID: 0a96cf6a200790005f14f22f | Security Group Tag: none | EasyVPN: 0 ||
Username: ngupta | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.243 | Public IP: 106.210.33.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:09 IST Mon Jul 20 2020 | Duration: 1h:36m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 309401065 | Bytes Rx: 71479563 | IP Addr: 10.150.238.243 | Public IP: 106.210.33.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:09 IST Mon Jul 20 2020 | Duration: 1h:36m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 309401065 | Bytes Rx: 71479563 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131194 | Audit Session ID: 0a96cf6a2007a0005f14f239 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131194 | Audit Session ID: 0a96cf6a2007a0005f14f239 | Security Group Tag: none | EasyVPN: 0 ||
Username: VGargote | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.246 | Public IP: 106.193.147.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:17 IST Mon Jul 20 2020 | Duration: 1h:35m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 59096478 | Bytes Rx: 23085994 | IP Addr: 10.150.238.246 | Public IP: 106.193.147.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:17 IST Mon Jul 20 2020 | Duration: 1h:35m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 59096478 | Bytes Rx: 23085994 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131195 | Audit Session ID: 0a96cf6a2007b0005f14f241 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131195 | Audit Session ID: 0a96cf6a2007b0005f14f241 | Security Group Tag: none | EasyVPN: 0 ||
Username: amonde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.247 | Public IP: 45.126.170.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:31 IST Mon Jul 20 2020 | Duration: 1h:35m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 362561554 | Bytes Rx: 152453442 | IP Addr: 10.150.238.247 | Public IP: 45.126.170.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:31 IST Mon Jul 20 2020 | Duration: 1h:35m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 362561554 | Bytes Rx: 152453442 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131196 | Audit Session ID: 0a96cf6a2007c0005f14f24f | Security Group Tag: none | EasyVPN: 0 |Session ID: 131196 | Audit Session ID: 0a96cf6a2007c0005f14f24f | Security Group Tag: none | EasyVPN: 0 ||
Username: rahupawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.249 | Public IP: 106.220.153.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:29 IST Mon Jul 20 2020 | Duration: 1h:34m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 212221462 | Bytes Rx: 12816291 | IP Addr: 10.150.238.249 | Public IP: 106.220.153.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:29 IST Mon Jul 20 2020 | Duration: 1h:34m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 212221462 | Bytes Rx: 12816291 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131198 | Audit Session ID: 0a96cf6a2007e0005f14f289 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131198 | Audit Session ID: 0a96cf6a2007e0005f14f289 | Security Group Tag: none | EasyVPN: 0 ||
Username: nitirakh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.250 | Public IP: 157.33.156.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:47 IST Mon Jul 20 2020 | Duration: 1h:34m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 90475111 | Bytes Rx: 25651868 | IP Addr: 10.150.238.250 | Public IP: 157.33.156.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:47 IST Mon Jul 20 2020 | Duration: 1h:34m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 90475111 | Bytes Rx: 25651868 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131199 | Audit Session ID: 0a96cf6a2007f0005f14f29b | Security Group Tag: none | EasyVPN: 0 |Session ID: 131199 | Audit Session ID: 0a96cf6a2007f0005f14f29b | Security Group Tag: none | EasyVPN: 0 ||
Username: vijpatil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.220 | Public IP: 49.35.71.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:50 IST Mon Jul 20 2020 | Duration: 1h:29m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 92471339 | Bytes Rx: 19918751 | IP Addr: 10.150.238.220 | Public IP: 49.35.71.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:50 IST Mon Jul 20 2020 | Duration: 1h:29m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 92471339 | Bytes Rx: 19918751 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131201 | Audit Session ID: 0a96cf6a200810005f14f3ca | Security Group Tag: none | EasyVPN: 0 |Session ID: 131201 | Audit Session ID: 0a96cf6a200810005f14f3ca | Security Group Tag: none | EasyVPN: 0 ||
Username: AGhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.251 | Public IP: 103.110.253.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:53 IST Mon Jul 20 2020 | Duration: 1h:29m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 53373904 | Bytes Rx: 25257134 | IP Addr: 10.150.238.251 | Public IP: 103.110.253.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:53 IST Mon Jul 20 2020 | Duration: 1h:29m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 53373904 | Bytes Rx: 25257134 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131202 | Audit Session ID: 0a96cf6a200820005f14f3cd | Security Group Tag: none | EasyVPN: 0 |Session ID: 131202 | Audit Session ID: 0a96cf6a200820005f14f3cd | Security Group Tag: none | EasyVPN: 0 ||
Username: rrodrigu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC64 | IP Addr: 10.150.247.42 | Public IP: 103.52.127.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:56 IST Mon Jul 20 2020 | Duration: 1h:29m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 224490759 | Bytes Rx: 60034530 | IP Addr: 10.150.247.42 | Public IP: 103.52.127.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:56 IST Mon Jul 20 2020 | Duration: 1h:29m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 224490759 | Bytes Rx: 60034530 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131203 | Audit Session ID: 0a96cf6a200830005f14f3d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131203 | Audit Session ID: 0a96cf6a200830005f14f3d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: RNimkard | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.252 | Public IP: 106.193.85.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:04 IST Mon Jul 20 2020 | Duration: 1h:29m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 812219739 | Bytes Rx: 102837412 | IP Addr: 10.150.238.252 | Public IP: 106.193.85.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:04 IST Mon Jul 20 2020 | Duration: 1h:29m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 812219739 | Bytes Rx: 102837412 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131204 | Audit Session ID: 0a96cf6a200840005f14f3d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131204 | Audit Session ID: 0a96cf6a200840005f14f3d8 | Security Group Tag: none | EasyVPN: 0 ||
