sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 5h:47m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 841648365 | Bytes Rx: 202990236 | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 5h:47m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 841648365 | Bytes Rx: 202990236 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 ||
Username: ashwinig | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.220 | Public IP: 103.110.242.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:38 IST Sat May 30 2020 | Duration: 3h:28m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 250693246 | Bytes Rx: 34671833 | IP Addr: 10.149.232.220 | Public IP: 103.110.242.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:38 IST Sat May 30 2020 | Duration: 3h:28m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 250693246 | Bytes Rx: 34671833 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124370 | Audit Session ID: 0a95072a1e5d20005ed221a6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124370 | Audit Session ID: 0a95072a1e5d20005ed221a6 | Security Group Tag: none | EasyVPN: 0 ||
Username: sydhic.mp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.29 | Public IP: 137.97.177.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:52:18 IST Sat May 30 2020 | Duration: 3h:10m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 210959770 | Bytes Rx: 62039376 | IP Addr: 10.149.233.29 | Public IP: 137.97.177.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:52:18 IST Sat May 30 2020 | Duration: 3h:10m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 210959770 | Bytes Rx: 62039376 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124391 | Audit Session ID: 0a95072a1e5e70005ed225ca | Security Group Tag: none | EasyVPN: 0 |Session ID: 124391 | Audit Session ID: 0a95072a1e5e70005ed225ca | Security Group Tag: none | EasyVPN: 0 ||
Username: akshgopi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC4 | IP Addr: 10.149.248.100 | Public IP: 157.51.64.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:56:57 IST Sat May 30 2020 | Duration: 3h:05m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1359646918 | Bytes Rx: 138599655 | IP Addr: 10.149.248.100 | Public IP: 157.51.64.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:56:57 IST Sat May 30 2020 | Duration: 3h:05m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1359646918 | Bytes Rx: 138599655 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124393 | Audit Session ID: 0a95072a1e5e90005ed226e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124393 | Audit Session ID: 0a95072a1e5e90005ed226e1 | Security Group Tag: none | EasyVPN: 0 ||
Username: sunil.pahurkar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.231 | Public IP: 106.193.249.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:05:14 IST Sat May 30 2020 | Duration: 2h:57m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 2341658465 | Bytes Rx: 103164729 | IP Addr: 10.149.232.231 | Public IP: 106.193.249.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:05:14 IST Sat May 30 2020 | Duration: 2h:57m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 2341658465 | Bytes Rx: 103164729 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124406 | Audit Session ID: 0a95072a1e5f60005ed228d2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124406 | Audit Session ID: 0a95072a1e5f60005ed228d2 | Security Group Tag: none | EasyVPN: 0 ||
Username: kavimada | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.196 | Public IP: 157.51.123.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:42 IST Sat May 30 2020 | Duration: 2h:56m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 31083205 | Bytes Rx: 15927218 | IP Addr: 10.149.232.196 | Public IP: 157.51.123.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:42 IST Sat May 30 2020 | Duration: 2h:56m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 31083205 | Bytes Rx: 15927218 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124408 | Audit Session ID: 0a95072a1e5f80005ed2292a | Security Group Tag: none | EasyVPN: 0 |Session ID: 124408 | Audit Session ID: 0a95072a1e5f80005ed2292a | Security Group Tag: none | EasyVPN: 0 ||
Username: srrnarra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.7 | Public IP: 112.133.236.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:15:07 IST Sat May 30 2020 | Duration: 2h:47m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 70131165 | Bytes Rx: 35936734 | IP Addr: 10.149.233.7 | Public IP: 112.133.236.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:15:07 IST Sat May 30 2020 | Duration: 2h:47m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 70131165 | Bytes Rx: 35936734 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124416 | Audit Session ID: 0a95072a1e6000005ed22b23 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124416 | Audit Session ID: 0a95072a1e6000005ed22b23 | Security Group Tag: none | EasyVPN: 0 ||
Username: nikhsawa | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.48 | Public IP: 45.118.162.125 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 15:17:05 IST Sat May 30 2020 | Duration: 2h:45m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 1141272808 | Bytes Rx: 120776198 | IP Addr: 10.149.233.48 | Public IP: 45.118.162.125 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 15:17:05 IST Sat May 30 2020 | Duration: 2h:45m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 1141272808 | Bytes Rx: 120776198 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124419 | Audit Session ID: 0a95072a1e6030005ed22b99 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124419 | Audit Session ID: 0a95072a1e6030005ed22b99 | Security Group Tag: none | EasyVPN: 0 ||
Username: monicaic | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.204 | Public IP: 103.144.233.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:26:36 IST Sat May 30 2020 | Duration: 2h:36m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 120936450 | Bytes Rx: 18325209 | IP Addr: 10.149.232.204 | Public IP: 103.144.233.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:26:36 IST Sat May 30 2020 | Duration: 2h:36m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 120936450 | Bytes Rx: 18325209 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124426 | Audit Session ID: 0a95072a1e60a0005ed22dd4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124426 | Audit Session ID: 0a95072a1e60a0005ed22dd4 | Security Group Tag: none | EasyVPN: 0 ||
Username: aanil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.25 | Public IP: 49.205.223.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:27:23 IST Sat May 30 2020 | Duration: 2h:35m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 97227314 | Bytes Rx: 21207464 | IP Addr: 10.149.233.25 | Public IP: 49.205.223.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:27:23 IST Sat May 30 2020 | Duration: 2h:35m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 97227314 | Bytes Rx: 21207464 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124427 | Audit Session ID: 0a95072a1e60b0005ed22e03 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124427 | Audit Session ID: 0a95072a1e60b0005ed22e03 | Security Group Tag: none | EasyVPN: 0 ||
Username: rkanagas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.186 | Public IP: 112.133.236.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:37:20 IST Sat May 30 2020 | Duration: 2h:25m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 237397570 | Bytes Rx: 24810324 | IP Addr: 10.149.232.186 | Public IP: 112.133.236.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:37:20 IST Sat May 30 2020 | Duration: 2h:25m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 237397570 | Bytes Rx: 24810324 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124436 | Audit Session ID: 0a95072a1e6140005ed23058 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124436 | Audit Session ID: 0a95072a1e6140005ed23058 | Security Group Tag: none | EasyVPN: 0 ||
Username: sabidh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.51 | Public IP: 27.6.169.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:40:44 IST Sat May 30 2020 | Duration: 2h:22m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 451238659 | Bytes Rx: 855551901 | IP Addr: 10.149.233.51 | Public IP: 27.6.169.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:40:44 IST Sat May 30 2020 | Duration: 2h:22m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 451238659 | Bytes Rx: 855551901 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124439 | Audit Session ID: 0a95072a1e6170005ed23124 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124439 | Audit Session ID: 0a95072a1e6170005ed23124 | Security Group Tag: none | EasyVPN: 0 ||
Username: ruppulur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.3 | Public IP: 60.243.212.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:48:33 IST Sat May 30 2020 | Duration: 2h:14m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 70724595 | Bytes Rx: 22234950 | IP Addr: 10.149.233.3 | Public IP: 60.243.212.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:48:33 IST Sat May 30 2020 | Duration: 2h:14m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 70724595 | Bytes Rx: 22234950 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124448 | Audit Session ID: 0a95072a1e6200005ed232f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124448 | Audit Session ID: 0a95072a1e6200005ed232f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: Harish.kokate | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.22 | Public IP: 45.249.40.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:48:40 IST Sat May 30 2020 | Duration: 2h:14m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 24806156 | Bytes Rx: 10009440 | IP Addr: 10.149.233.22 | Public IP: 45.249.40.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:48:40 IST Sat May 30 2020 | Duration: 2h:14m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 24806156 | Bytes Rx: 10009440 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124449 | Audit Session ID: 0a95072a1e6210005ed23300 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124449 | Audit Session ID: 0a95072a1e6210005ed23300 | Security Group Tag: none | EasyVPN: 0 ||
Username: a.kalyani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.153 | Public IP: 49.207.134.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:52:40 IST Sat May 30 2020 | Duration: 2h:10m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 69578453 | Bytes Rx: 21260830 | IP Addr: 10.149.233.153 | Public IP: 49.207.134.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:52:40 IST Sat May 30 2020 | Duration: 2h:10m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 69578453 | Bytes Rx: 21260830 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124450 | Audit Session ID: 0a95072a1e6220005ed233f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124450 | Audit Session ID: 0a95072a1e6220005ed233f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: mnalawad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.26 | Public IP: 59.153.122.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:55:10 IST Sat May 30 2020 | Duration: 2h:07m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 3973515120 | Bytes Rx: 158396085 | IP Addr: 10.149.233.26 | Public IP: 59.153.122.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:55:10 IST Sat May 30 2020 | Duration: 2h:07m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 3973515120 | Bytes Rx: 158396085 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124458 | Audit Session ID: 0a95072a1e62a0005ed23486 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124458 | Audit Session ID: 0a95072a1e62a0005ed23486 | Security Group Tag: none | EasyVPN: 0 ||
Username: shrpatil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.52 | Public IP: 27.97.143.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:57:51 IST Sat May 30 2020 | Duration: 2h:04m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 52269215 | Bytes Rx: 22342986 | IP Addr: 10.149.233.52 | Public IP: 27.97.143.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:57:51 IST Sat May 30 2020 | Duration: 2h:04m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 52269215 | Bytes Rx: 22342986 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124463 | Audit Session ID: 0a95072a1e62f0005ed23527 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124463 | Audit Session ID: 0a95072a1e62f0005ed23527 | Security Group Tag: none | EasyVPN: 0 ||
Username: bilu.koshy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.185 | Public IP: 117.230.6.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:00:09 IST Sat May 30 2020 | Duration: 2h:02m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 421035162 | Bytes Rx: 46794344 | IP Addr: 10.149.232.185 | Public IP: 117.230.6.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:00:09 IST Sat May 30 2020 | Duration: 2h:02m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 421035162 | Bytes Rx: 46794344 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124464 | Audit Session ID: 0a95072a1e6300005ed235b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124464 | Audit Session ID: 0a95072a1e6300005ed235b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: Navselva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.198 | Public IP: 60.243.96.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:00:16 IST Sat May 30 2020 | Duration: 2h:02m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 4583017685 | Bytes Rx: 159443381 | IP Addr: 10.149.232.198 | Public IP: 60.243.96.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:00:16 IST Sat May 30 2020 | Duration: 2h:02m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 4583017685 | Bytes Rx: 159443381 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124467 | Audit Session ID: 0a95072a1e6330005ed235b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124467 | Audit Session ID: 0a95072a1e6330005ed235b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: AGanapat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.37 | Public IP: 45.251.35.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:02:40 IST Sat May 30 2020 | Duration: 2h:00m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 32816205 | Bytes Rx: 124455909 | IP Addr: 10.149.233.37 | Public IP: 45.251.35.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:02:40 IST Sat May 30 2020 | Duration: 2h:00m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 32816205 | Bytes Rx: 124455909 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124469 | Audit Session ID: 0a95072a1e6350005ed23648 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124469 | Audit Session ID: 0a95072a1e6350005ed23648 | Security Group Tag: none | EasyVPN: 0 ||
Username: pranali.deshmukh1 | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.9 | Public IP: 103.97.104.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:06:26 IST Sat May 30 2020 | Duration: 1h:56m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 132852542 | Bytes Rx: 59599608 | IP Addr: 10.149.233.9 | Public IP: 103.97.104.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:06:26 IST Sat May 30 2020 | Duration: 1h:56m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 132852542 | Bytes Rx: 59599608 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124473 | Audit Session ID: 0a95072a1e6390005ed2372a | Security Group Tag: none | EasyVPN: 0 |Session ID: 124473 | Audit Session ID: 0a95072a1e6390005ed2372a | Security Group Tag: none | EasyVPN: 0 ||
