sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 3h:15m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 837259395 | Bytes Rx: 199988871 | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 3h:15m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 837259395 | Bytes Rx: 199988871 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 ||
Username: ssurend | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.249 | Public IP: 49.207.142.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:38:28 IST Sat May 30 2020 | Duration: 2h:51m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 97903924 | Bytes Rx: 20308048 | IP Addr: 10.149.232.249 | Public IP: 49.207.142.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:38:28 IST Sat May 30 2020 | Duration: 2h:51m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 97903924 | Bytes Rx: 20308048 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124237 | Audit Session ID: 0a95072a1e54d0005ed2066c | Security Group Tag: none | EasyVPN: 0 |Session ID: 124237 | Audit Session ID: 0a95072a1e54d0005ed2066c | Security Group Tag: none | EasyVPN: 0 ||
Username: deevish | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.1 | Public IP: 27.5.59.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:38:38 IST Sat May 30 2020 | Duration: 2h:51m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 54641190 | Bytes Rx: 19901274 | IP Addr: 10.149.233.1 | Public IP: 27.5.59.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:38:38 IST Sat May 30 2020 | Duration: 2h:51m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 54641190 | Bytes Rx: 19901274 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124238 | Audit Session ID: 0a95072a1e54e0005ed20676 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124238 | Audit Session ID: 0a95072a1e54e0005ed20676 | Security Group Tag: none | EasyVPN: 0 ||
Username: aveeraiy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.194 | Public IP: 106.198.12.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:42:26 IST Sat May 30 2020 | Duration: 2h:47m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 84357312 | Bytes Rx: 27851226 | IP Addr: 10.149.233.194 | Public IP: 106.198.12.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:42:26 IST Sat May 30 2020 | Duration: 2h:47m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 84357312 | Bytes Rx: 27851226 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124242 | Audit Session ID: 0a95072a1e5520005ed2075a | Security Group Tag: none | EasyVPN: 0 |Session ID: 124242 | Audit Session ID: 0a95072a1e5520005ed2075a | Security Group Tag: none | EasyVPN: 0 ||
Username: sreenees | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.9 | Public IP: 42.109.156.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:43:50 IST Sat May 30 2020 | Duration: 2h:46m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 73462937 | Bytes Rx: 51621007 | IP Addr: 10.149.233.9 | Public IP: 42.109.156.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:43:50 IST Sat May 30 2020 | Duration: 2h:46m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 73462937 | Bytes Rx: 51621007 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124245 | Audit Session ID: 0a95072a1e5550005ed207ae | Security Group Tag: none | EasyVPN: 0 |Session ID: 124245 | Audit Session ID: 0a95072a1e5550005ed207ae | Security Group Tag: none | EasyVPN: 0 ||
Username: hramired | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.185 | Public IP: 157.44.186.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:54:41 IST Sat May 30 2020 | Duration: 2h:35m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 154980694 | Bytes Rx: 31446651 | IP Addr: 10.149.233.185 | Public IP: 157.44.186.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:54:41 IST Sat May 30 2020 | Duration: 2h:35m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 154980694 | Bytes Rx: 31446651 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124249 | Audit Session ID: 0a95072a1e5590005ed20a39 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124249 | Audit Session ID: 0a95072a1e5590005ed20a39 | Security Group Tag: none | EasyVPN: 0 ||
Username: vimanoha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.208 | Public IP: 223.181.233.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:56:11 IST Sat May 30 2020 | Duration: 2h:34m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 77236662 | Bytes Rx: 59496553 | IP Addr: 10.149.233.208 | Public IP: 223.181.233.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:56:11 IST Sat May 30 2020 | Duration: 2h:34m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 77236662 | Bytes Rx: 59496553 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124252 | Audit Session ID: 0a95072a1e55c0005ed20a93 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124252 | Audit Session ID: 0a95072a1e55c0005ed20a93 | Security Group Tag: none | EasyVPN: 0 ||
Username: tduraira | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.251 | Public IP: 115.97.90.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:02:45 IST Sat May 30 2020 | Duration: 2h:27m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 53058645 | Bytes Rx: 13810386 | IP Addr: 10.149.232.251 | Public IP: 115.97.90.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:02:45 IST Sat May 30 2020 | Duration: 2h:27m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 53058645 | Bytes Rx: 13810386 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124261 | Audit Session ID: 0a95072a1e5650005ed20c1d | Security Group Tag: none | EasyVPN: 0 |Session ID: 124261 | Audit Session ID: 0a95072a1e5650005ed20c1d | Security Group Tag: none | EasyVPN: 0 ||
Username: kuprem | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.43 | Public IP: 117.96.204.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:04:16 IST Sat May 30 2020 | Duration: 2h:26m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 155876481 | Bytes Rx: 49672059 | IP Addr: 10.149.233.43 | Public IP: 117.96.204.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:04:16 IST Sat May 30 2020 | Duration: 2h:26m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 155876481 | Bytes Rx: 49672059 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124262 | Audit Session ID: 0a95072a1e5660005ed20c78 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124262 | Audit Session ID: 0a95072a1e5660005ed20c78 | Security Group Tag: none | EasyVPN: 0 ||
Username: bharathi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.180 | Public IP: 157.50.201.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:36 IST Sat May 30 2020 | Duration: 2h:24m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 281142720 | Bytes Rx: 50207734 | IP Addr: 10.149.232.180 | Public IP: 157.50.201.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:36 IST Sat May 30 2020 | Duration: 2h:24m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 281142720 | Bytes Rx: 50207734 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124263 | Audit Session ID: 0a95072a1e5670005ed20cc8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124263 | Audit Session ID: 0a95072a1e5670005ed20cc8 | Security Group Tag: none | EasyVPN: 0 ||
Username: nithenal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.217 | Public IP: 49.207.129.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:15 IST Sat May 30 2020 | Duration: 2h:23m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 266157206 | Bytes Rx: 37197206 | IP Addr: 10.149.232.217 | Public IP: 49.207.129.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:15 IST Sat May 30 2020 | Duration: 2h:23m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 266157206 | Bytes Rx: 37197206 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124267 | Audit Session ID: 0a95072a1e56b0005ed20d2b | Security Group Tag: none | EasyVPN: 0 |Session ID: 124267 | Audit Session ID: 0a95072a1e56b0005ed20d2b | Security Group Tag: none | EasyVPN: 0 ||
Username: FMOHAMMA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.148 | Public IP: 157.38.215.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:33 IST Sat May 30 2020 | Duration: 2h:21m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 493368423 | Bytes Rx: 56228668 | IP Addr: 10.149.232.148 | Public IP: 157.38.215.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:33 IST Sat May 30 2020 | Duration: 2h:21m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 493368423 | Bytes Rx: 56228668 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124268 | Audit Session ID: 0a95072a1e56c0005ed20d79 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124268 | Audit Session ID: 0a95072a1e56c0005ed20d79 | Security Group Tag: none | EasyVPN: 0 ||
Username: DorisV | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.149 | Public IP: 122.164.151.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:41 IST Sat May 30 2020 | Duration: 2h:21m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 14804690 | Bytes Rx: 8799887 | IP Addr: 10.149.232.149 | Public IP: 122.164.151.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:41 IST Sat May 30 2020 | Duration: 2h:21m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 14804690 | Bytes Rx: 8799887 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124269 | Audit Session ID: 0a95072a1e56d0005ed20d81 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124269 | Audit Session ID: 0a95072a1e56d0005ed20d81 | Security Group Tag: none | EasyVPN: 0 ||
Username: pgopiset | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.170 | Public IP: 49.37.133.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:29 IST Sat May 30 2020 | Duration: 2h:20m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 57320343 | Bytes Rx: 34069146 | IP Addr: 10.149.232.170 | Public IP: 49.37.133.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:29 IST Sat May 30 2020 | Duration: 2h:20m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 57320343 | Bytes Rx: 34069146 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124270 | Audit Session ID: 0a95072a1e56e0005ed20db1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124270 | Audit Session ID: 0a95072a1e56e0005ed20db1 | Security Group Tag: none | EasyVPN: 0 ||
Username: isunder | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.207 | Public IP: 106.208.106.179 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:09:37 IST Sat May 30 2020 | Duration: 2h:20m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 77030555 | Bytes Rx: 57563126 | IP Addr: 10.149.232.207 | Public IP: 106.208.106.179 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:09:37 IST Sat May 30 2020 | Duration: 2h:20m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 77030555 | Bytes Rx: 57563126 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124271 | Audit Session ID: 0a95072a1e56f0005ed20db9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124271 | Audit Session ID: 0a95072a1e56f0005ed20db9 | Security Group Tag: none | EasyVPN: 0 ||
Username: AnishRad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.230 | Public IP: 157.51.191.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:10:58 IST Sat May 30 2020 | Duration: 2h:19m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 60875510 | Bytes Rx: 15589747 | IP Addr: 10.149.232.230 | Public IP: 157.51.191.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:10:58 IST Sat May 30 2020 | Duration: 2h:19m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 60875510 | Bytes Rx: 15589747 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124273 | Audit Session ID: 0a95072a1e5710005ed20e0a | Security Group Tag: none | EasyVPN: 0 |Session ID: 124273 | Audit Session ID: 0a95072a1e5710005ed20e0a | Security Group Tag: none | EasyVPN: 0 ||
Username: dharmaur | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.236 | Public IP: 43.231.58.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:00 IST Sat May 30 2020 | Duration: 2h:19m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1141031846 | Bytes Rx: 89710238 | IP Addr: 10.149.232.236 | Public IP: 43.231.58.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:00 IST Sat May 30 2020 | Duration: 2h:19m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1141031846 | Bytes Rx: 89710238 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124274 | Audit Session ID: 0a95072a1e5720005ed20e0c | Security Group Tag: none | EasyVPN: 0 |Session ID: 124274 | Audit Session ID: 0a95072a1e5720005ed20e0c | Security Group Tag: none | EasyVPN: 0 ||
Username: NiroshaK | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.11 | Public IP: 157.51.82.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:15 IST Sat May 30 2020 | Duration: 2h:18m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 62408876 | Bytes Rx: 25642346 | IP Addr: 10.149.233.11 | Public IP: 157.51.82.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:15 IST Sat May 30 2020 | Duration: 2h:18m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 62408876 | Bytes Rx: 25642346 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124279 | Audit Session ID: 0a95072a1e5770005ed20e57 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124279 | Audit Session ID: 0a95072a1e5770005ed20e57 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.venkatesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.16 | Public IP: 49.207.135.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:55 IST Sat May 30 2020 | Duration: 2h:17m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 95470937 | Bytes Rx: 16669909 | IP Addr: 10.149.233.16 | Public IP: 49.207.135.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:55 IST Sat May 30 2020 | Duration: 2h:17m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 95470937 | Bytes Rx: 16669909 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124283 | Audit Session ID: 0a95072a1e57b0005ed20e7f | Security Group Tag: none | EasyVPN: 0 |Session ID: 124283 | Audit Session ID: 0a95072a1e57b0005ed20e7f | Security Group Tag: none | EasyVPN: 0 ||
Username: e.sivakumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.21 | Public IP: 106.66.186.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:58 IST Sat May 30 2020 | Duration: 2h:17m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1907124591 | Bytes Rx: 87897585 | IP Addr: 10.149.233.21 | Public IP: 106.66.186.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:58 IST Sat May 30 2020 | Duration: 2h:17m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1907124591 | Bytes Rx: 87897585 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124284 | Audit Session ID: 0a95072a1e57c0005ed20e82 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124284 | Audit Session ID: 0a95072a1e57c0005ed20e82 | Security Group Tag: none | EasyVPN: 0 ||
Username: nishant.malani | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.187 | Public IP: 106.210.167.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:35 IST Sat May 30 2020 | Duration: 2h:16m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 43511426 | Bytes Rx: 11229788 | IP Addr: 10.149.233.187 | Public IP: 106.210.167.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:35 IST Sat May 30 2020 | Duration: 2h:16m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 43511426 | Bytes Rx: 11229788 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124286 | Audit Session ID: 0a95072a1e57e0005ed20ea7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124286 | Audit Session ID: 0a95072a1e57e0005ed20ea7 | Security Group Tag: none | EasyVPN: 0 ||
