sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mdzialow | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 4h:04m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2242741787 | Bytes Rx: 634458097 | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 4h:04m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2242741787 | Bytes Rx: 634458097 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 ||
Username: dmbua | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: Jabber | IP Addr: 10.145.248.126 | Public IP: 80.195.7.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:53 UTC Fri Jun 26 2020 | Duration: 5h:21m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 316890175 | Bytes Rx: 179178349 | IP Addr: 10.145.248.126 | Public IP: 80.195.7.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:53 UTC Fri Jun 26 2020 | Duration: 5h:21m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 316890175 | Bytes Rx: 179178349 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 477 | Audit Session ID: 0a910728001dd0005ef59f7d | Security Group Tag: none | EasyVPN: 0 |Session ID: 477 | Audit Session ID: 0a910728001dd0005ef59f7d | Security Group Tag: none | EasyVPN: 0 ||
Username: abradley | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.209 | Public IP: 86.164.94.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:43 UTC Fri Jun 26 2020 | Duration: 5h:19m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 1192458972 | Bytes Rx: 170705013 | IP Addr: 10.145.232.209 | Public IP: 86.164.94.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:43 UTC Fri Jun 26 2020 | Duration: 5h:19m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 1192458972 | Bytes Rx: 170705013 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 479 | Audit Session ID: 0a910728001df0005ef59feb | Security Group Tag: none | EasyVPN: 0 |Session ID: 479 | Audit Session ID: 0a910728001df0005ef59feb | Security Group Tag: none | EasyVPN: 0 ||
Username: esoremi | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.216 | Public IP: 86.9.13.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:32 UTC Fri Jun 26 2020 | Duration: 5h:17m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1382584507 | Bytes Rx: 558013214 | IP Addr: 10.145.232.216 | Public IP: 86.9.13.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:32 UTC Fri Jun 26 2020 | Duration: 5h:17m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1382584507 | Bytes Rx: 558013214 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 483 | Audit Session ID: 0a910728001e30005ef5a094 | Security Group Tag: none | EasyVPN: 0 |Session ID: 483 | Audit Session ID: 0a910728001e30005ef5a094 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rvaldes | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.217 | Public IP: 176.82.64.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:46 UTC Fri Jun 26 2020 | Duration: 5h:16m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 402898727 | Bytes Rx: 72273554 | IP Addr: 10.145.232.217 | Public IP: 176.82.64.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:46 UTC Fri Jun 26 2020 | Duration: 5h:16m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 402898727 | Bytes Rx: 72273554 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 484 | Audit Session ID: 0a910728001e40005ef5a0a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 484 | Audit Session ID: 0a910728001e40005ef5a0a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: adessair | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.218 | Public IP: 86.141.115.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:03 UTC Fri Jun 26 2020 | Duration: 5h:14m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 459528192 | Bytes Rx: 150650132 | IP Addr: 10.145.232.218 | Public IP: 86.141.115.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:03 UTC Fri Jun 26 2020 | Duration: 5h:14m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 459528192 | Bytes Rx: 150650132 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 485 | Audit Session ID: 0a910728001e50005ef5a12b | Security Group Tag: none | EasyVPN: 0 |Session ID: 485 | Audit Session ID: 0a910728001e50005ef5a12b | Security Group Tag: none | EasyVPN: 0 ||
Username: bnandamu | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.191 | Public IP: 103.207.149.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:40 UTC Fri Jun 26 2020 | Duration: 5h:14m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1578107621 | Bytes Rx: 174839321 | IP Addr: 10.145.232.191 | Public IP: 103.207.149.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:40 UTC Fri Jun 26 2020 | Duration: 5h:14m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1578107621 | Bytes Rx: 174839321 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 486 | Audit Session ID: 0a910728001e60005ef5a150 | Security Group Tag: none | EasyVPN: 0 |Session ID: 486 | Audit Session ID: 0a910728001e60005ef5a150 | Security Group Tag: none | EasyVPN: 0 ||
Username: n.crane | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.203 | Public IP: 86.137.166.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:06 UTC Fri Jun 26 2020 | Duration: 5h:11m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 188130537 | Bytes Rx: 254860404 | IP Addr: 10.145.232.203 | Public IP: 86.137.166.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:06 UTC Fri Jun 26 2020 | Duration: 5h:11m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 188130537 | Bytes Rx: 254860404 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 490 | Audit Session ID: 0a910728001ea0005ef5a1e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 490 | Audit Session ID: 0a910728001ea0005ef5a1e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: wsievert | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.204 | Public IP: 79.226.77.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:21 UTC Fri Jun 26 2020 | Duration: 5h:11m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 671834885 | Bytes Rx: 56618292 | IP Addr: 10.145.232.204 | Public IP: 79.226.77.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:21 UTC Fri Jun 26 2020 | Duration: 5h:11m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 671834885 | Bytes Rx: 56618292 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 491 | Audit Session ID: 0a910728001eb0005ef5a1f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 491 | Audit Session ID: 0a910728001eb0005ef5a1f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: dpattie | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.205 | Public IP: 80.7.90.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:34 UTC Fri Jun 26 2020 | Duration: 5h:11m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1253800014 | Bytes Rx: 772073410 | IP Addr: 10.145.232.205 | Public IP: 80.7.90.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:34 UTC Fri Jun 26 2020 | Duration: 5h:11m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1253800014 | Bytes Rx: 772073410 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 492 | Audit Session ID: 0a910728001ec0005ef5a1fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 492 | Audit Session ID: 0a910728001ec0005ef5a1fe | Security Group Tag: none | EasyVPN: 0 ||
Username: pvalk | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.220 | Public IP: 95.96.253.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:24:00 UTC Fri Jun 26 2020 | Duration: 5h:08m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1407631866 | Bytes Rx: 588443902 | IP Addr: 10.145.232.220 | Public IP: 95.96.253.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:24:00 UTC Fri Jun 26 2020 | Duration: 5h:08m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1407631866 | Bytes Rx: 588443902 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 496 | Audit Session ID: 0a910728001f00005ef5a290 | Security Group Tag: none | EasyVPN: 0 |Session ID: 496 | Audit Session ID: 0a910728001f00005ef5a290 | Security Group Tag: none | EasyVPN: 0 ||
Username: victort | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.182 | Public IP: 80.231.105.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:31:42 UTC Fri Jun 26 2020 | Duration: 5h:00m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1339853840 | Bytes Rx: 324410124 | IP Addr: 10.145.232.182 | Public IP: 80.231.105.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:31:42 UTC Fri Jun 26 2020 | Duration: 5h:00m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1339853840 | Bytes Rx: 324410124 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 500 | Audit Session ID: 0a910728001f40005ef5a45e | Security Group Tag: none | EasyVPN: 0 |Session ID: 500 | Audit Session ID: 0a910728001f40005ef5a45e | Security Group Tag: none | EasyVPN: 0 ||
Username: jitesh.patil | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.110 | Public IP: 2.123.41.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:34 UTC Fri Jun 26 2020 | Duration: 4h:58m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 446999244 | Bytes Rx: 120102882 | IP Addr: 10.145.232.110 | Public IP: 2.123.41.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:34 UTC Fri Jun 26 2020 | Duration: 4h:58m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 446999244 | Bytes Rx: 120102882 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 503 | Audit Session ID: 0a910728001f70005ef5a50a | Security Group Tag: none | EasyVPN: 0 |Session ID: 503 | Audit Session ID: 0a910728001f70005ef5a50a | Security Group Tag: none | EasyVPN: 0 ||
Username: PFahy | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.224 | Public IP: 88.109.200.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:23 UTC Fri Jun 26 2020 | Duration: 4h:54m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 447241670 | Bytes Rx: 70241153 | IP Addr: 10.145.232.224 | Public IP: 88.109.200.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:23 UTC Fri Jun 26 2020 | Duration: 4h:54m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 447241670 | Bytes Rx: 70241153 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 508 | Audit Session ID: 0a910728001fc0005ef5a5ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 508 | Audit Session ID: 0a910728001fc0005ef5a5ef | Security Group Tag: none | EasyVPN: 0 ||
Username: vtrikic | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.223 | Public IP: 95.91.218.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:28 UTC Fri Jun 26 2020 | Duration: 4h:54m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 155183642 | Bytes Rx: 105726394 | IP Addr: 10.145.232.223 | Public IP: 95.91.218.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:28 UTC Fri Jun 26 2020 | Duration: 4h:54m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 155183642 | Bytes Rx: 105726394 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 509 | Audit Session ID: 0a910728001fd0005ef5a5f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 509 | Audit Session ID: 0a910728001fd0005ef5a5f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: nferreir | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.38 | Public IP: 80.231.4.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:10 UTC Fri Jun 26 2020 | Duration: 4h:53m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 70486013 | Bytes Rx: 28259169 | IP Addr: 10.145.232.38 | Public IP: 80.231.4.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:10 UTC Fri Jun 26 2020 | Duration: 4h:53m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 70486013 | Bytes Rx: 28259169 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 510 | Audit Session ID: 0a910728001fe0005ef5a61e | Security Group Tag: none | EasyVPN: 0 |Session ID: 510 | Audit Session ID: 0a910728001fe0005ef5a61e | Security Group Tag: none | EasyVPN: 0 ||
Username: cslopez | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.105 | Public IP: 90.46.125.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:16 UTC Fri Jun 26 2020 | Duration: 4h:50m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 157516446 | Bytes Rx: 75014986 | IP Addr: 10.145.232.105 | Public IP: 90.46.125.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:16 UTC Fri Jun 26 2020 | Duration: 4h:50m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 157516446 | Bytes Rx: 75014986 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 512 | Audit Session ID: 0a910728002000005ef5a6d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 512 | Audit Session ID: 0a910728002000005ef5a6d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: ghewitt | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.111 | Public IP: 80.6.28.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:24 UTC Fri Jun 26 2020 | Duration: 4h:50m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1243397513 | Bytes Rx: 88216100 | IP Addr: 10.145.232.111 | Public IP: 80.6.28.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:24 UTC Fri Jun 26 2020 | Duration: 4h:50m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1243397513 | Bytes Rx: 88216100 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 513 | Audit Session ID: 0a910728002010005ef5a6e0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 513 | Audit Session ID: 0a910728002010005ef5a6e0 | Security Group Tag: none | EasyVPN: 0 ||
Username: bvenkate | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.112 | Public IP: 223.182.240.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:43:07 UTC Fri Jun 26 2020 | Duration: 4h:49m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 33882428 | Bytes Rx: 22861031 | IP Addr: 10.145.232.112 | Public IP: 223.182.240.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:43:07 UTC Fri Jun 26 2020 | Duration: 4h:49m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 33882428 | Bytes Rx: 22861031 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 514 | Audit Session ID: 0a910728002020005ef5a70b | Security Group Tag: none | EasyVPN: 0 |Session ID: 514 | Audit Session ID: 0a910728002020005ef5a70b | Security Group Tag: none | EasyVPN: 0 ||
Username: s.bennett | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.114 | Public IP: 90.251.45.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:01 UTC Fri Jun 26 2020 | Duration: 4h:47m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 674609174 | Bytes Rx: 80934315 | IP Addr: 10.145.232.114 | Public IP: 90.251.45.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:01 UTC Fri Jun 26 2020 | Duration: 4h:47m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 674609174 | Bytes Rx: 80934315 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 517 | Audit Session ID: 0a910728002050005ef5a77d | Security Group Tag: none | EasyVPN: 0 |Session ID: 517 | Audit Session ID: 0a910728002050005ef5a77d | Security Group Tag: none | EasyVPN: 0 ||
Username: anupabra | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.232.116 | Public IP: 157.50.24.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:33 UTC Fri Jun 26 2020 | Duration: 4h:47m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 195412435 | Bytes Rx: 64850377 | IP Addr: 10.145.232.116 | Public IP: 157.50.24.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:33 UTC Fri Jun 26 2020 | Duration: 4h:47m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 195412435 | Bytes Rx: 64850377 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 518 | Audit Session ID: 0a910728002060005ef5a79d | Security Group Tag: none | EasyVPN: 0 |Session ID: 518 | Audit Session ID: 0a910728002060005ef5a79d | Security Group Tag: none | EasyVPN: 0 ||
