sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 19h:09m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 3362263283 | Bytes Rx: 686302181 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 19h:09m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 3362263283 | Bytes Rx: 686302181 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: SuMahesw | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.5 | Public IP: 106.220.2.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:32 IST Thu Jun 25 2020 | Duration: 0h:36m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 8967628 | Bytes Rx: 5162980 | IP Addr: 10.149.233.5 | Public IP: 106.220.2.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:32 IST Thu Jun 25 2020 | Duration: 0h:36m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 8967628 | Bytes Rx: 5162980 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172199 | Audit Session ID: 0a95072a2a0a70005ef4039c | Security Group Tag: none | EasyVPN: 0 |Session ID: 172199 | Audit Session ID: 0a95072a2a0a70005ef4039c | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjsank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.19 | Public IP: 27.62.18.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:19 IST Thu Jun 25 2020 | Duration: 0h:29m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 21751311 | Bytes Rx: 12925147 | IP Addr: 10.149.232.19 | Public IP: 27.62.18.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:19 IST Thu Jun 25 2020 | Duration: 0h:29m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 21751311 | Bytes Rx: 12925147 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172201 | Audit Session ID: 0a95072a2a0a90005ef40533 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172201 | Audit Session ID: 0a95072a2a0a90005ef40533 | Security Group Tag: none | EasyVPN: 0 ||
Username: shivaji.m | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.237 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:33:03 IST Thu Jun 25 2020 | Duration: 0h:27m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 9776711 | Bytes Rx: 8161134 | IP Addr: 10.149.233.237 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:33:03 IST Thu Jun 25 2020 | Duration: 0h:27m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 9776711 | Bytes Rx: 8161134 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172202 | Audit Session ID: 0a95072a2a0aa0005ef405d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172202 | Audit Session ID: 0a95072a2a0aa0005ef405d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: sasif | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.228 | Public IP: 106.210.143.152 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:39:14 IST Thu Jun 25 2020 | Duration: 0h:21m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 6762428 | Bytes Rx: 15886026 | IP Addr: 10.149.232.228 | Public IP: 106.210.143.152 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:39:14 IST Thu Jun 25 2020 | Duration: 0h:21m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 6762428 | Bytes Rx: 15886026 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172205 | Audit Session ID: 0a95072a2a0ad0005ef4074a | Security Group Tag: none | EasyVPN: 0 |Session ID: 172205 | Audit Session ID: 0a95072a2a0ad0005ef4074a | Security Group Tag: none | EasyVPN: 0 ||
Username: PRESWARA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.227 | Public IP: 106.198.73.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:21 IST Thu Jun 25 2020 | Duration: 0h:19m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 120696111 | Bytes Rx: 40224100 | IP Addr: 10.149.232.227 | Public IP: 106.198.73.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:21 IST Thu Jun 25 2020 | Duration: 0h:19m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 120696111 | Bytes Rx: 40224100 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172207 | Audit Session ID: 0a95072a2a0af0005ef4078d | Security Group Tag: none | EasyVPN: 0 |Session ID: 172207 | Audit Session ID: 0a95072a2a0af0005ef4078d | Security Group Tag: none | EasyVPN: 0 ||
Username: pdhanala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.236 | Public IP: 115.98.52.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:51 IST Thu Jun 25 2020 | Duration: 0h:19m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 69607360 | Bytes Rx: 5437658 | IP Addr: 10.149.232.236 | Public IP: 115.98.52.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:40:51 IST Thu Jun 25 2020 | Duration: 0h:19m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 69607360 | Bytes Rx: 5437658 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172208 | Audit Session ID: 0a95072a2a0b00005ef407ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 172208 | Audit Session ID: 0a95072a2a0b00005ef407ab | Security Group Tag: none | EasyVPN: 0 ||
Username: rajivbal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.237 | Public IP: 157.50.116.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:17 IST Thu Jun 25 2020 | Duration: 0h:13m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 19954027 | Bytes Rx: 6945173 | IP Addr: 10.149.232.237 | Public IP: 157.50.116.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:17 IST Thu Jun 25 2020 | Duration: 0h:13m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 19954027 | Bytes Rx: 6945173 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172209 | Audit Session ID: 0a95072a2a0b10005ef4092d | Security Group Tag: none | EasyVPN: 0 |Session ID: 172209 | Audit Session ID: 0a95072a2a0b10005ef4092d | Security Group Tag: none | EasyVPN: 0 ||
Username: faizal.karim | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr:  | Public IP: 182.77.4.178 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:49:57 IST Thu Jun 25 2020 | Duration: 0h:10m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 182.77.4.178 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:49:57 IST Thu Jun 25 2020 | Duration: 0h:10m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172210 | Audit Session ID: 0a95072a2a0b20005ef409cd | Security Group Tag: none | EasyVPN: 0 |Session ID: 172210 | Audit Session ID: 0a95072a2a0b20005ef409cd | Security Group Tag: none | EasyVPN: 0 ||
Username: faizal.karim | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.54 | Public IP: 182.77.4.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:28 IST Thu Jun 25 2020 | Duration: 0h:09m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 7059458 | Bytes Rx: 2873158 | IP Addr: 10.149.232.54 | Public IP: 182.77.4.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:28 IST Thu Jun 25 2020 | Duration: 0h:09m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 7059458 | Bytes Rx: 2873158 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172211 | Audit Session ID: 0a95072a2a0b30005ef409ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 172211 | Audit Session ID: 0a95072a2a0b30005ef409ec | Security Group Tag: none | EasyVPN: 0 ||
Username: ckaruman | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.55 | Public IP: 106.200.181.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:35 IST Thu Jun 25 2020 | Duration: 0h:09m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 8461033 | Bytes Rx: 6109082 | IP Addr: 10.149.232.55 | Public IP: 106.200.181.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:35 IST Thu Jun 25 2020 | Duration: 0h:09m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 8461033 | Bytes Rx: 6109082 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172212 | Audit Session ID: 0a95072a2a0b40005ef409f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172212 | Audit Session ID: 0a95072a2a0b40005ef409f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: tkarunan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.56 | Public IP: 157.50.4.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:46 IST Thu Jun 25 2020 | Duration: 0h:09m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 5313636 | Bytes Rx: 1879664 | IP Addr: 10.149.232.56 | Public IP: 157.50.4.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:46 IST Thu Jun 25 2020 | Duration: 0h:09m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 5313636 | Bytes Rx: 1879664 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172213 | Audit Session ID: 0a95072a2a0b50005ef409fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 172213 | Audit Session ID: 0a95072a2a0b50005ef409fe | Security Group Tag: none | EasyVPN: 0 ||
Username: narakale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.57 | Public IP: 157.45.212.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:51:37 IST Thu Jun 25 2020 | Duration: 0h:08m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1871662 | Bytes Rx: 958888 | IP Addr: 10.149.232.57 | Public IP: 157.45.212.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:51:37 IST Thu Jun 25 2020 | Duration: 0h:08m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1871662 | Bytes Rx: 958888 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172214 | Audit Session ID: 0a95072a2a0b60005ef40a31 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172214 | Audit Session ID: 0a95072a2a0b60005ef40a31 | Security Group Tag: none | EasyVPN: 0 ||
Username: sarmurug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr:  | Public IP: 106.208.74.252 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:56:33 IST Thu Jun 25 2020 | Duration: 0h:03m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 106.208.74.252 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:56:33 IST Thu Jun 25 2020 | Duration: 0h:03m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172215 | Audit Session ID: 0a95072a2a0b70005ef40b59 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172215 | Audit Session ID: 0a95072a2a0b70005ef40b59 | Security Group Tag: none | EasyVPN: 0 ||
Username: senthils | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.58 | Public IP: 182.65.36.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:48 IST Thu Jun 25 2020 | Duration: 0h:03m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 16469702 | Bytes Rx: 5674153 | IP Addr: 10.149.232.58 | Public IP: 182.65.36.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:48 IST Thu Jun 25 2020 | Duration: 0h:03m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 16469702 | Bytes Rx: 5674153 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172216 | Audit Session ID: 0a95072a2a0b80005ef40b68 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172216 | Audit Session ID: 0a95072a2a0b80005ef40b68 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramakodi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.59 | Public IP: 49.37.198.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:19 IST Thu Jun 25 2020 | Duration: 0h:02m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 4685228 | Bytes Rx: 1436111 | IP Addr: 10.149.232.59 | Public IP: 49.37.198.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:19 IST Thu Jun 25 2020 | Duration: 0h:02m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 4685228 | Bytes Rx: 1436111 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172217 | Audit Session ID: 0a95072a2a0b90005ef40b87 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172217 | Audit Session ID: 0a95072a2a0b90005ef40b87 | Security Group Tag: none | EasyVPN: 0 ||
Username: sarmurug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.60 | Public IP: 106.208.74.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:21 IST Thu Jun 25 2020 | Duration: 0h:02m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 1160643 | Bytes Rx: 371363 | IP Addr: 10.149.232.60 | Public IP: 106.208.74.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:21 IST Thu Jun 25 2020 | Duration: 0h:02m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 1160643 | Bytes Rx: 371363 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172218 | Audit Session ID: 0a95072a2a0ba0005ef40b89 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172218 | Audit Session ID: 0a95072a2a0ba0005ef40b89 | Security Group Tag: none | EasyVPN: 0 ||
Username: kasreddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.61 | Public IP: 223.238.74.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:33 IST Thu Jun 25 2020 | Duration: 0h:01m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1849323 | Bytes Rx: 2464032 | IP Addr: 10.149.232.61 | Public IP: 223.238.74.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:33 IST Thu Jun 25 2020 | Duration: 0h:01m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1849323 | Bytes Rx: 2464032 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172219 | Audit Session ID: 0a95072a2a0bb0005ef40bd1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172219 | Audit Session ID: 0a95072a2a0bb0005ef40bd1 | Security Group Tag: none | EasyVPN: 0 ||
Username: GunaAnn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr:  | Public IP: 106.208.99.46 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:00:07 IST Thu Jun 25 2020 | Duration: 0h:00m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 106.208.99.46 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:00:07 IST Thu Jun 25 2020 | Duration: 0h:00m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172220 | Audit Session ID: 0a95072a2a0bc0005ef40c2f | Security Group Tag: none | EasyVPN: 0 |Session ID: 172220 | Audit Session ID: 0a95072a2a0bc0005ef40c2f | Security Group Tag: none | EasyVPN: 0 ||
INCHNACVPN01# 
