sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: aviral.bansal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.249 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:06:56 IST Thu Jun 18 2020 | Duration: 3d 17h:53m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1778914734 | Bytes Rx: 2624723261 | IP Addr: 10.150.237.249 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:06:56 IST Thu Jun 18 2020 | Duration: 3d 17h:53m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1778914734 | Bytes Rx: 2624723261 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37079 | Audit Session ID: 0a96cf69090d70005eeb7c08 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37079 | Audit Session ID: 0a96cf69090d70005eeb7c08 | Security Group Tag: none | EasyVPN: 0 ||
Username: CAllam | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.169 | Public IP: 183.83.66.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:30:57 IST Mon Jun 22 2020 | Duration: 2h:29m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 142425187 | Bytes Rx: 174131804 | IP Addr: 10.150.244.169 | Public IP: 183.83.66.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:30:57 IST Mon Jun 22 2020 | Duration: 2h:29m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 142425187 | Bytes Rx: 174131804 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48276 | Audit Session ID: 0a96cf690bc940005ef04919 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48276 | Audit Session ID: 0a96cf690bc940005ef04919 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkherade | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.67 | Public IP: 1.187.54.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:31:26 IST Mon Jun 22 2020 | Duration: 2h:28m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 140922353 | Bytes Rx: 38886945 | IP Addr: 10.150.244.67 | Public IP: 1.187.54.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:31:26 IST Mon Jun 22 2020 | Duration: 2h:28m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 140922353 | Bytes Rx: 38886945 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48278 | Audit Session ID: 0a96cf690bc960005ef04936 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48278 | Audit Session ID: 0a96cf690bc960005ef04936 | Security Group Tag: none | EasyVPN: 0 ||
Username: SayalPat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.3 | Public IP: 103.201.151.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:25 IST Mon Jun 22 2020 | Duration: 2h:27m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 138194595 | Bytes Rx: 51221271 | IP Addr: 10.150.237.3 | Public IP: 103.201.151.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:25 IST Mon Jun 22 2020 | Duration: 2h:27m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 138194595 | Bytes Rx: 51221271 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48280 | Audit Session ID: 0a96cf690bc980005ef04971 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48280 | Audit Session ID: 0a96cf690bc980005ef04971 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashuagra | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.37 | Public IP: 219.91.249.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:51 IST Mon Jun 22 2020 | Duration: 2h:26m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 97113570 | Bytes Rx: 45450901 | IP Addr: 10.150.236.37 | Public IP: 219.91.249.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:51 IST Mon Jun 22 2020 | Duration: 2h:26m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 97113570 | Bytes Rx: 45450901 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48283 | Audit Session ID: 0a96cf690bc9b0005ef049c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48283 | Audit Session ID: 0a96cf690bc9b0005ef049c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: GaikwadS | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.209 | Public IP: 45.117.51.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:34:35 IST Mon Jun 22 2020 | Duration: 2h:25m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 357420357 | Bytes Rx: 25612249 | IP Addr: 10.150.237.209 | Public IP: 45.117.51.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:34:35 IST Mon Jun 22 2020 | Duration: 2h:25m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 357420357 | Bytes Rx: 25612249 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48285 | Audit Session ID: 0a96cf690bc9d0005ef049f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48285 | Audit Session ID: 0a96cf690bc9d0005ef049f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: msahu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.20 | Public IP: 223.178.149.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:58 IST Mon Jun 22 2020 | Duration: 2h:24m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 912536680 | Bytes Rx: 38386748 | IP Addr: 10.150.236.20 | Public IP: 223.178.149.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:58 IST Mon Jun 22 2020 | Duration: 2h:24m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 912536680 | Bytes Rx: 38386748 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48291 | Audit Session ID: 0a96cf690bca30005ef04a46 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48291 | Audit Session ID: 0a96cf690bca30005ef04a46 | Security Group Tag: none | EasyVPN: 0 ||
Username: adshukla | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.172 | Public IP: 14.96.99.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:23 IST Mon Jun 22 2020 | Duration: 2h:23m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 138490892 | Bytes Rx: 21855899 | IP Addr: 10.150.237.172 | Public IP: 14.96.99.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:23 IST Mon Jun 22 2020 | Duration: 2h:23m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 138490892 | Bytes Rx: 21855899 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48294 | Audit Session ID: 0a96cf690bca60005ef04a5f | Security Group Tag: none | EasyVPN: 0 |Session ID: 48294 | Audit Session ID: 0a96cf690bca60005ef04a5f | Security Group Tag: none | EasyVPN: 0 ||
Username: fazrinmi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.235 | Public IP: 106.208.83.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:27 IST Mon Jun 22 2020 | Duration: 2h:23m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 172050607 | Bytes Rx: 380201268 | IP Addr: 10.150.244.235 | Public IP: 106.208.83.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:36:27 IST Mon Jun 22 2020 | Duration: 2h:23m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 172050607 | Bytes Rx: 380201268 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48296 | Audit Session ID: 0a96cf690bca80005ef04a63 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48296 | Audit Session ID: 0a96cf690bca80005ef04a63 | Security Group Tag: none | EasyVPN: 0 ||
Username: jalaskar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.50 | Public IP: 103.216.140.33 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:37:59 IST Mon Jun 22 2020 | Duration: 2h:22m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 52475832 | Bytes Rx: 17807276 | IP Addr: 10.150.244.50 | Public IP: 103.216.140.33 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:37:59 IST Mon Jun 22 2020 | Duration: 2h:22m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 52475832 | Bytes Rx: 17807276 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48297 | Audit Session ID: 0a96cf690bca90005ef04abf | Security Group Tag: none | EasyVPN: 0 |Session ID: 48297 | Audit Session ID: 0a96cf690bca90005ef04abf | Security Group Tag: none | EasyVPN: 0 ||
Username: plohate | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.162 | Public IP: 157.33.211.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:38:02 IST Mon Jun 22 2020 | Duration: 2h:22m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 431525117 | Bytes Rx: 96057326 | IP Addr: 10.150.244.162 | Public IP: 157.33.211.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:38:02 IST Mon Jun 22 2020 | Duration: 2h:22m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 431525117 | Bytes Rx: 96057326 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48298 | Audit Session ID: 0a96cf690bcaa0005ef04ac2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48298 | Audit Session ID: 0a96cf690bcaa0005ef04ac2 | Security Group Tag: none | EasyVPN: 0 ||
Username: smakhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.148 | Public IP: 106.193.243.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:38 IST Mon Jun 22 2020 | Duration: 2h:19m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 40927052 | Bytes Rx: 13405377 | IP Addr: 10.150.237.148 | Public IP: 106.193.243.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:38 IST Mon Jun 22 2020 | Duration: 2h:19m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 40927052 | Bytes Rx: 13405377 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48303 | Audit Session ID: 0a96cf690bcaf0005ef04b5e | Security Group Tag: none | EasyVPN: 0 |Session ID: 48303 | Audit Session ID: 0a96cf690bcaf0005ef04b5e | Security Group Tag: none | EasyVPN: 0 ||
Username: mahesh.chaudhari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.11 | Public IP: 106.193.222.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:08 IST Mon Jun 22 2020 | Duration: 2h:19m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 473516042 | Bytes Rx: 132182055 | IP Addr: 10.150.237.11 | Public IP: 106.193.222.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:08 IST Mon Jun 22 2020 | Duration: 2h:19m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 473516042 | Bytes Rx: 132182055 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48307 | Audit Session ID: 0a96cf690bcb30005ef04b7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 48307 | Audit Session ID: 0a96cf690bcb30005ef04b7c | Security Group Tag: none | EasyVPN: 0 ||
Username: sitalaxmi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.27 | Public IP: 123.136.197.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:19 IST Mon Jun 22 2020 | Duration: 2h:18m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 94408697 | Bytes Rx: 35129046 | IP Addr: 10.150.237.27 | Public IP: 123.136.197.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:19 IST Mon Jun 22 2020 | Duration: 2h:18m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 94408697 | Bytes Rx: 35129046 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48308 | Audit Session ID: 0a96cf690bcb40005ef04b87 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48308 | Audit Session ID: 0a96cf690bcb40005ef04b87 | Security Group Tag: none | EasyVPN: 0 ||
Username: RoGavade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.224 | Public IP: 103.110.255.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:58 IST Mon Jun 22 2020 | Duration: 2h:18m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 84739611 | Bytes Rx: 14539431 | IP Addr: 10.150.244.224 | Public IP: 103.110.255.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:58 IST Mon Jun 22 2020 | Duration: 2h:18m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 84739611 | Bytes Rx: 14539431 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48311 | Audit Session ID: 0a96cf690bcb70005ef04bae | Security Group Tag: none | EasyVPN: 0 |Session ID: 48311 | Audit Session ID: 0a96cf690bcb70005ef04bae | Security Group Tag: none | EasyVPN: 0 ||
Username: vegopalv | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.248 | Public IP: 223.181.213.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:42:55 IST Mon Jun 22 2020 | Duration: 2h:17m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 152096070 | Bytes Rx: 47404801 | IP Addr: 10.150.237.248 | Public IP: 223.181.213.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:42:55 IST Mon Jun 22 2020 | Duration: 2h:17m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 152096070 | Bytes Rx: 47404801 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48314 | Audit Session ID: 0a96cf690bcba0005ef04be7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48314 | Audit Session ID: 0a96cf690bcba0005ef04be7 | Security Group Tag: none | EasyVPN: 0 ||
Username: achendak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.38 | Public IP: 157.33.217.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:06 IST Mon Jun 22 2020 | Duration: 2h:16m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 199771063 | Bytes Rx: 69217115 | IP Addr: 10.150.236.38 | Public IP: 157.33.217.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:06 IST Mon Jun 22 2020 | Duration: 2h:16m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 199771063 | Bytes Rx: 69217115 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48315 | Audit Session ID: 0a96cf690bcbb0005ef04c2e | Security Group Tag: none | EasyVPN: 0 |Session ID: 48315 | Audit Session ID: 0a96cf690bcbb0005ef04c2e | Security Group Tag: none | EasyVPN: 0 ||
Username: MPillai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.253 | Public IP: 106.210.240.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:29 IST Mon Jun 22 2020 | Duration: 2h:15m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 1014069047 | Bytes Rx: 44547914 | IP Addr: 10.150.244.253 | Public IP: 106.210.240.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:29 IST Mon Jun 22 2020 | Duration: 2h:15m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 1014069047 | Bytes Rx: 44547914 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48318 | Audit Session ID: 0a96cf690bcbe0005ef04c45 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48318 | Audit Session ID: 0a96cf690bcbe0005ef04c45 | Security Group Tag: none | EasyVPN: 0 ||
Username: akasana | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.44 | Public IP: 106.215.215.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:35 IST Mon Jun 22 2020 | Duration: 2h:15m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 199502676 | Bytes Rx: 100653208 | IP Addr: 10.150.237.44 | Public IP: 106.215.215.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:35 IST Mon Jun 22 2020 | Duration: 2h:15m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 199502676 | Bytes Rx: 100653208 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48319 | Audit Session ID: 0a96cf690bcbf0005ef04c4b | Security Group Tag: none | EasyVPN: 0 |Session ID: 48319 | Audit Session ID: 0a96cf690bcbf0005ef04c4b | Security Group Tag: none | EasyVPN: 0 ||
Username: tusreeni | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.78 | Public IP: 49.206.125.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:39 IST Mon Jun 22 2020 | Duration: 2h:15m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 218032081 | Bytes Rx: 240425877 | IP Addr: 10.150.244.78 | Public IP: 49.206.125.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:39 IST Mon Jun 22 2020 | Duration: 2h:15m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 218032081 | Bytes Rx: 240425877 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48320 | Audit Session ID: 0a96cf690bcc00005ef04c4f | Security Group Tag: none | EasyVPN: 0 |Session ID: 48320 | Audit Session ID: 0a96cf690bcc00005ef04c4f | Security Group Tag: none | EasyVPN: 0 ||
Username: vishgura | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.86 | Public IP: 110.5.74.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:41 IST Mon Jun 22 2020 | Duration: 2h:15m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 36351334 | Bytes Rx: 14586446 | IP Addr: 10.150.244.86 | Public IP: 110.5.74.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:41 IST Mon Jun 22 2020 | Duration: 2h:15m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 36351334 | Bytes Rx: 14586446 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48321 | Audit Session ID: 0a96cf690bcc10005ef04c51 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48321 | Audit Session ID: 0a96cf690bcc10005ef04c51 | Security Group Tag: none | EasyVPN: 0 ||
