sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: jmoulder | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.144 | Public IP: 82.0.114.212 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:48:41 UTC Wed May 27 2020 | Duration: 11d 18h:12m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 4304588852 | Bytes Rx: 1379552601 | IP Addr: 10.145.232.144 | Public IP: 82.0.114.212 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:48:41 UTC Wed May 27 2020 | Duration: 11d 18h:12m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 4304588852 | Bytes Rx: 1379552601 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 77035 | Audit Session ID: 0a91072812ceb0005ece5399 | Security Group Tag: none | EasyVPN: 0 |Session ID: 77035 | Audit Session ID: 0a91072812ceb0005ece5399 | Security Group Tag: none | EasyVPN: 0 ||
Username: Npulgam | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.132 | Public IP: 42.106.209.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:04:19 UTC Mon Jun 8 2020 | Duration: 1h:56m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 89768014 | Bytes Rx: 30643377 | IP Addr: 10.145.233.132 | Public IP: 42.106.209.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:04:19 UTC Mon Jun 8 2020 | Duration: 1h:56m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 89768014 | Bytes Rx: 30643377 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80885 | Audit Session ID: 0a91072813bf50005eddb8c3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80885 | Audit Session ID: 0a91072813bf50005eddb8c3 | Security Group Tag: none | EasyVPN: 0 ||
Username: sksmore | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.134 | Public IP: 1.39.30.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:07:32 UTC Mon Jun 8 2020 | Duration: 1h:53m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 81806510 | Bytes Rx: 21776541 | IP Addr: 10.145.233.134 | Public IP: 1.39.30.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:07:32 UTC Mon Jun 8 2020 | Duration: 1h:53m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 81806510 | Bytes Rx: 21776541 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80887 | Audit Session ID: 0a91072813bf70005eddb984 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80887 | Audit Session ID: 0a91072813bf70005eddb984 | Security Group Tag: none | EasyVPN: 0 ||
Username: sperneti | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.135 | Public IP: 106.76.218.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:07:39 UTC Mon Jun 8 2020 | Duration: 1h:53m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 136528389 | Bytes Rx: 22515386 | IP Addr: 10.145.233.135 | Public IP: 106.76.218.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:07:39 UTC Mon Jun 8 2020 | Duration: 1h:53m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 136528389 | Bytes Rx: 22515386 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80888 | Audit Session ID: 0a91072813bf80005eddb98b | Security Group Tag: none | EasyVPN: 0 |Session ID: 80888 | Audit Session ID: 0a91072813bf80005eddb98b | Security Group Tag: none | EasyVPN: 0 ||
Username: Nmalik | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.136 | Public IP: 203.81.241.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:09:06 UTC Mon Jun 8 2020 | Duration: 1h:52m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 34302627 | Bytes Rx: 18714646 | IP Addr: 10.145.233.136 | Public IP: 203.81.241.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:09:06 UTC Mon Jun 8 2020 | Duration: 1h:52m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 34302627 | Bytes Rx: 18714646 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80889 | Audit Session ID: 0a91072813bf90005eddb9e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80889 | Audit Session ID: 0a91072813bf90005eddb9e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: sourishg | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.131 | Public IP: 42.108.227.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:11:27 UTC Mon Jun 8 2020 | Duration: 1h:49m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 58112233 | Bytes Rx: 14530104 | IP Addr: 10.145.233.131 | Public IP: 42.108.227.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:11:27 UTC Mon Jun 8 2020 | Duration: 1h:49m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 58112233 | Bytes Rx: 14530104 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80891 | Audit Session ID: 0a91072813bfb0005eddba6f | Security Group Tag: none | EasyVPN: 0 |Session ID: 80891 | Audit Session ID: 0a91072813bfb0005eddba6f | Security Group Tag: none | EasyVPN: 0 ||
Username: SarikaS | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.138 | Public IP: 112.196.144.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:12:13 UTC Mon Jun 8 2020 | Duration: 1h:49m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 40582134 | Bytes Rx: 31751795 | IP Addr: 10.145.233.138 | Public IP: 112.196.144.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:12:13 UTC Mon Jun 8 2020 | Duration: 1h:49m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 40582134 | Bytes Rx: 31751795 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80893 | Audit Session ID: 0a91072813bfd0005eddba9d | Security Group Tag: none | EasyVPN: 0 |Session ID: 80893 | Audit Session ID: 0a91072813bfd0005eddba9d | Security Group Tag: none | EasyVPN: 0 ||
Username: sghadge | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.139 | Public IP: 49.35.196.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:16:43 UTC Mon Jun 8 2020 | Duration: 1h:44m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 153848085 | Bytes Rx: 39760780 | IP Addr: 10.145.233.139 | Public IP: 49.35.196.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:16:43 UTC Mon Jun 8 2020 | Duration: 1h:44m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 153848085 | Bytes Rx: 39760780 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80899 | Audit Session ID: 0a91072813c030005eddbbab | Security Group Tag: none | EasyVPN: 0 |Session ID: 80899 | Audit Session ID: 0a91072813c030005eddbbab | Security Group Tag: none | EasyVPN: 0 ||
Username: kjones | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.130 | Public IP: 82.42.251.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:18:09 UTC Mon Jun 8 2020 | Duration: 1h:43m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 154421611 | Bytes Rx: 54028351 | IP Addr: 10.145.233.130 | Public IP: 82.42.251.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:18:09 UTC Mon Jun 8 2020 | Duration: 1h:43m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 154421611 | Bytes Rx: 54028351 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80900 | Audit Session ID: 0a91072813c040005eddbc01 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80900 | Audit Session ID: 0a91072813c040005eddbc01 | Security Group Tag: none | EasyVPN: 0 ||
Username: JabasG | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.141 | Public IP: 1.39.130.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:20:42 UTC Mon Jun 8 2020 | Duration: 1h:40m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 232568201 | Bytes Rx: 21598673 | IP Addr: 10.145.233.141 | Public IP: 1.39.130.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:20:42 UTC Mon Jun 8 2020 | Duration: 1h:40m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 232568201 | Bytes Rx: 21598673 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80902 | Audit Session ID: 0a91072813c060005eddbc9a | Security Group Tag: none | EasyVPN: 0 |Session ID: 80902 | Audit Session ID: 0a91072813c060005eddbc9a | Security Group Tag: none | EasyVPN: 0 ||
Username: mpoojari | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.126 | Public IP: 1.38.221.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:28:57 UTC Mon Jun 8 2020 | Duration: 1h:32m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 151565911 | Bytes Rx: 25023055 | IP Addr: 10.145.233.126 | Public IP: 1.38.221.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:28:57 UTC Mon Jun 8 2020 | Duration: 1h:32m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 151565911 | Bytes Rx: 25023055 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80907 | Audit Session ID: 0a91072813c0b0005eddbe89 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80907 | Audit Session ID: 0a91072813c0b0005eddbe89 | Security Group Tag: none | EasyVPN: 0 ||
Username: sdsylva | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.143 | Public IP: 37.210.39.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:29:47 UTC Mon Jun 8 2020 | Duration: 1h:31m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 1510780181 | Bytes Rx: 25608353 | IP Addr: 10.145.233.143 | Public IP: 37.210.39.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:29:47 UTC Mon Jun 8 2020 | Duration: 1h:31m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 1510780181 | Bytes Rx: 25608353 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80908 | Audit Session ID: 0a91072813c0c0005eddbebb | Security Group Tag: none | EasyVPN: 0 |Session ID: 80908 | Audit Session ID: 0a91072813c0c0005eddbebb | Security Group Tag: none | EasyVPN: 0 ||
Username: vishshar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.144 | Public IP: 1.38.188.90 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:32:13 UTC Mon Jun 8 2020 | Duration: 1h:29m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 148054965 | Bytes Rx: 95816688 | IP Addr: 10.145.233.144 | Public IP: 1.38.188.90 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:32:13 UTC Mon Jun 8 2020 | Duration: 1h:29m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 148054965 | Bytes Rx: 95816688 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80909 | Audit Session ID: 0a91072813c0d0005eddbf4d | Security Group Tag: none | EasyVPN: 0 |Session ID: 80909 | Audit Session ID: 0a91072813c0d0005eddbf4d | Security Group Tag: none | EasyVPN: 0 ||
Username: v.balaji | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.145 | Public IP: 27.62.59.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:32:57 UTC Mon Jun 8 2020 | Duration: 1h:28m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 156221097 | Bytes Rx: 42841321 | IP Addr: 10.145.233.145 | Public IP: 27.62.59.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:32:57 UTC Mon Jun 8 2020 | Duration: 1h:28m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 156221097 | Bytes Rx: 42841321 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80910 | Audit Session ID: 0a91072813c0e0005eddbf79 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80910 | Audit Session ID: 0a91072813c0e0005eddbf79 | Security Group Tag: none | EasyVPN: 0 ||
Username: KALT | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.147 | Public IP: 91.12.210.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:34:25 UTC Mon Jun 8 2020 | Duration: 1h:26m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 79648749 | Bytes Rx: 22200429 | IP Addr: 10.145.233.147 | Public IP: 91.12.210.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:34:25 UTC Mon Jun 8 2020 | Duration: 1h:26m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 79648749 | Bytes Rx: 22200429 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80912 | Audit Session ID: 0a91072813c100005eddbfd1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80912 | Audit Session ID: 0a91072813c100005eddbfd1 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rsangwan | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.148 | Public IP: 157.36.106.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:36:26 UTC Mon Jun 8 2020 | Duration: 1h:24m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 31649713 | Bytes Rx: 18936357 | IP Addr: 10.145.233.148 | Public IP: 157.36.106.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:36:26 UTC Mon Jun 8 2020 | Duration: 1h:24m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 31649713 | Bytes Rx: 18936357 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80915 | Audit Session ID: 0a91072813c130005eddc04a | Security Group Tag: none | EasyVPN: 0 |Session ID: 80915 | Audit Session ID: 0a91072813c130005eddc04a | Security Group Tag: none | EasyVPN: 0 ||
Username: DBawaska | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.150 | Public IP: 49.35.221.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:37:01 UTC Mon Jun 8 2020 | Duration: 1h:24m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 297249006 | Bytes Rx: 40056787 | IP Addr: 10.145.233.150 | Public IP: 49.35.221.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:37:01 UTC Mon Jun 8 2020 | Duration: 1h:24m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 297249006 | Bytes Rx: 40056787 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80916 | Audit Session ID: 0a91072813c140005eddc06d | Security Group Tag: none | EasyVPN: 0 |Session ID: 80916 | Audit Session ID: 0a91072813c140005eddc06d | Security Group Tag: none | EasyVPN: 0 ||
Username: asebasti | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.152 | Public IP: 42.111.160.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:42:54 UTC Mon Jun 8 2020 | Duration: 1h:18m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 79647086 | Bytes Rx: 21368954 | IP Addr: 10.145.233.152 | Public IP: 42.111.160.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:42:54 UTC Mon Jun 8 2020 | Duration: 1h:18m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 79647086 | Bytes Rx: 21368954 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80919 | Audit Session ID: 0a91072813c170005eddc1ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 80919 | Audit Session ID: 0a91072813c170005eddc1ce | Security Group Tag: none | EasyVPN: 0 ||
Username: k.rajesh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.140 | Public IP: 42.106.212.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:50:32 UTC Mon Jun 8 2020 | Duration: 1h:10m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 14693245 | Bytes Rx: 11321355 | IP Addr: 10.145.233.140 | Public IP: 42.106.212.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:50:32 UTC Mon Jun 8 2020 | Duration: 1h:10m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 14693245 | Bytes Rx: 11321355 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80922 | Audit Session ID: 0a91072813c1a0005eddc398 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80922 | Audit Session ID: 0a91072813c1a0005eddc398 | Security Group Tag: none | EasyVPN: 0 ||
Username: vellur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.153 | Public IP: 112.79.49.129 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 04:50:47 UTC Mon Jun 8 2020 | Duration: 1h:10m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 79108512 | Bytes Rx: 28833233 | IP Addr: 10.145.233.153 | Public IP: 112.79.49.129 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 04:50:47 UTC Mon Jun 8 2020 | Duration: 1h:10m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 79108512 | Bytes Rx: 28833233 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80923 | Audit Session ID: 0a91072813c1b0005eddc3a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80923 | Audit Session ID: 0a91072813c1b0005eddc3a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: raagarwa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.127 | Public IP: 42.106.200.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:53:18 UTC Mon Jun 8 2020 | Duration: 1h:07m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 210854703 | Bytes Rx: 10414627 | IP Addr: 10.145.233.127 | Public IP: 42.106.200.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:53:18 UTC Mon Jun 8 2020 | Duration: 1h:07m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 210854703 | Bytes Rx: 10414627 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80925 | Audit Session ID: 0a91072813c1d0005eddc43e | Security Group Tag: none | EasyVPN: 0 |Session ID: 80925 | Audit Session ID: 0a91072813c1d0005eddc43e | Security Group Tag: none | EasyVPN: 0 ||
