sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.181 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:28 IST Wed Jun 24 2020 | Duration: 2d 21h:47m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 2765072452 | Bytes Rx: 736383024 | IP Addr: 10.149.234.181 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:28 IST Wed Jun 24 2020 | Duration: 2d 21h:47m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 2765072452 | Bytes Rx: 736383024 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 189086 | Audit Session ID: 0a95072b2e29e0005ef2e0bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 189086 | Audit Session ID: 0a95072b2e29e0005ef2e0bc | Security Group Tag: none | EasyVPN: 0 ||
Username: tkarunan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.61 | Public IP: 157.50.122.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:03:14 IST Sat Jun 27 2020 | Duration: 0h:27m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 8093171 | Bytes Rx: 4048888 | IP Addr: 10.149.235.61 | Public IP: 157.50.122.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:03:14 IST Sat Jun 27 2020 | Duration: 0h:27m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 8093171 | Bytes Rx: 4048888 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195917 | Audit Session ID: 0a95072b2fd4d0005ef6afea | Security Group Tag: none | EasyVPN: 0 |Session ID: 195917 | Audit Session ID: 0a95072b2fd4d0005ef6afea | Security Group Tag: none | EasyVPN: 0 ||
Username: KarShaik | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.60 | Public IP: 110.235.229.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:03:15 IST Sat Jun 27 2020 | Duration: 0h:27m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 21776335 | Bytes Rx: 14200447 | IP Addr: 10.149.235.60 | Public IP: 110.235.229.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:03:15 IST Sat Jun 27 2020 | Duration: 0h:27m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 21776335 | Bytes Rx: 14200447 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195918 | Audit Session ID: 0a95072b2fd4e0005ef6afeb | Security Group Tag: none | EasyVPN: 0 |Session ID: 195918 | Audit Session ID: 0a95072b2fd4e0005ef6afeb | Security Group Tag: none | EasyVPN: 0 ||
Username: snallapa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.21 | Public IP: 157.48.172.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:28 IST Sat Jun 27 2020 | Duration: 0h:24m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 55282111 | Bytes Rx: 21801109 | IP Addr: 10.149.234.21 | Public IP: 157.48.172.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:28 IST Sat Jun 27 2020 | Duration: 0h:24m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 55282111 | Bytes Rx: 21801109 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195921 | Audit Session ID: 0a95072b2fd510005ef6b070 | Security Group Tag: none | EasyVPN: 0 |Session ID: 195921 | Audit Session ID: 0a95072b2fd510005ef6b070 | Security Group Tag: none | EasyVPN: 0 ||
Username: niprabhu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.22 | Public IP: 49.207.136.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:43 IST Sat Jun 27 2020 | Duration: 0h:24m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4764622 | Bytes Rx: 2882406 | IP Addr: 10.149.234.22 | Public IP: 49.207.136.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:43 IST Sat Jun 27 2020 | Duration: 0h:24m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4764622 | Bytes Rx: 2882406 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195922 | Audit Session ID: 0a95072b2fd520005ef6b07f | Security Group Tag: none | EasyVPN: 0 |Session ID: 195922 | Audit Session ID: 0a95072b2fd520005ef6b07f | Security Group Tag: none | EasyVPN: 0 ||
Username: valchock | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.24 | Public IP: 27.62.73.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:47 IST Sat Jun 27 2020 | Duration: 0h:22m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 7424400 | Bytes Rx: 2961056 | IP Addr: 10.149.234.24 | Public IP: 27.62.73.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:47 IST Sat Jun 27 2020 | Duration: 0h:22m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 7424400 | Bytes Rx: 2961056 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195925 | Audit Session ID: 0a95072b2fd550005ef6b0fb | Security Group Tag: none | EasyVPN: 0 |Session ID: 195925 | Audit Session ID: 0a95072b2fd550005ef6b0fb | Security Group Tag: none | EasyVPN: 0 ||
Username: pdhanala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.180 | Public IP: 27.6.103.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:57 IST Sat Jun 27 2020 | Duration: 0h:21m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 174462255 | Bytes Rx: 8243884 | IP Addr: 10.149.235.180 | Public IP: 27.6.103.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:57 IST Sat Jun 27 2020 | Duration: 0h:21m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 174462255 | Bytes Rx: 8243884 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195926 | Audit Session ID: 0a95072b2fd560005ef6b141 | Security Group Tag: none | EasyVPN: 0 |Session ID: 195926 | Audit Session ID: 0a95072b2fd560005ef6b141 | Security Group Tag: none | EasyVPN: 0 ||
Username: KumVivek | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.239 | Public IP: 150.107.10.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:22 IST Sat Jun 27 2020 | Duration: 0h:21m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 62178330 | Bytes Rx: 9514810 | IP Addr: 10.149.234.239 | Public IP: 150.107.10.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:22 IST Sat Jun 27 2020 | Duration: 0h:21m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 62178330 | Bytes Rx: 9514810 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195927 | Audit Session ID: 0a95072b2fd570005ef6b15a | Security Group Tag: none | EasyVPN: 0 |Session ID: 195927 | Audit Session ID: 0a95072b2fd570005ef6b15a | Security Group Tag: none | EasyVPN: 0 ||
Username: TNonnaga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.57 | Public IP: 106.76.253.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:14:18 IST Sat Jun 27 2020 | Duration: 0h:16m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 53179135 | Bytes Rx: 12668028 | IP Addr: 10.149.235.57 | Public IP: 106.76.253.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:14:18 IST Sat Jun 27 2020 | Duration: 0h:16m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 53179135 | Bytes Rx: 12668028 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195928 | Audit Session ID: 0a95072b2fd580005ef6b282 | Security Group Tag: none | EasyVPN: 0 |Session ID: 195928 | Audit Session ID: 0a95072b2fd580005ef6b282 | Security Group Tag: none | EasyVPN: 0 ||
Username: VishnRaj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.233 | Public IP: 157.50.17.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:19:28 IST Sat Jun 27 2020 | Duration: 0h:10m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 12982896 | Bytes Rx: 2228942 | IP Addr: 10.149.235.233 | Public IP: 157.50.17.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:19:28 IST Sat Jun 27 2020 | Duration: 0h:10m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 12982896 | Bytes Rx: 2228942 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195929 | Audit Session ID: 0a95072b2fd590005ef6b3b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 195929 | Audit Session ID: 0a95072b2fd590005ef6b3b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: saravana.d | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.234 | Public IP: 157.50.182.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:18 IST Sat Jun 27 2020 | Duration: 0h:10m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 13773202 | Bytes Rx: 3482581 | IP Addr: 10.149.235.234 | Public IP: 157.50.182.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:18 IST Sat Jun 27 2020 | Duration: 0h:10m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 13773202 | Bytes Rx: 3482581 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195930 | Audit Session ID: 0a95072b2fd5a0005ef6b3ea | Security Group Tag: none | EasyVPN: 0 |Session ID: 195930 | Audit Session ID: 0a95072b2fd5a0005ef6b3ea | Security Group Tag: none | EasyVPN: 0 ||
Username: rramar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.235 | Public IP: 157.50.188.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:43 IST Sat Jun 27 2020 | Duration: 0h:09m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 87185132 | Bytes Rx: 4982973 | IP Addr: 10.149.235.235 | Public IP: 157.50.188.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:43 IST Sat Jun 27 2020 | Duration: 0h:09m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 87185132 | Bytes Rx: 4982973 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195931 | Audit Session ID: 0a95072b2fd5b0005ef6b403 | Security Group Tag: none | EasyVPN: 0 |Session ID: 195931 | Audit Session ID: 0a95072b2fd5b0005ef6b403 | Security Group Tag: none | EasyVPN: 0 ||
Username: abhaypan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.192 | Public IP: 42.107.134.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:21:43 IST Sat Jun 27 2020 | Duration: 0h:08m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 100743105 | Bytes Rx: 6219640 | IP Addr: 10.149.235.192 | Public IP: 42.107.134.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:21:43 IST Sat Jun 27 2020 | Duration: 0h:08m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 100743105 | Bytes Rx: 6219640 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195932 | Audit Session ID: 0a95072b2fd5c0005ef6b43f | Security Group Tag: none | EasyVPN: 0 |Session ID: 195932 | Audit Session ID: 0a95072b2fd5c0005ef6b43f | Security Group Tag: none | EasyVPN: 0 ||
Username: prachi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.55 | Public IP: 171.61.181.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:08 IST Sat Jun 27 2020 | Duration: 0h:04m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 2043094 | Bytes Rx: 1352812 | IP Addr: 10.149.235.55 | Public IP: 171.61.181.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:08 IST Sat Jun 27 2020 | Duration: 0h:04m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 2043094 | Bytes Rx: 1352812 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195933 | Audit Session ID: 0a95072b2fd5d0005ef6b548 | Security Group Tag: none | EasyVPN: 0 |Session ID: 195933 | Audit Session ID: 0a95072b2fd5d0005ef6b548 | Security Group Tag: none | EasyVPN: 0 ||
Username: aravikum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.58 | Public IP: 117.243.16.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:21 IST Sat Jun 27 2020 | Duration: 0h:04m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 2249277 | Bytes Rx: 648821 | IP Addr: 10.149.235.58 | Public IP: 117.243.16.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:21 IST Sat Jun 27 2020 | Duration: 0h:04m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 2249277 | Bytes Rx: 648821 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195934 | Audit Session ID: 0a95072b2fd5e0005ef6b555 | Security Group Tag: none | EasyVPN: 0 |Session ID: 195934 | Audit Session ID: 0a95072b2fd5e0005ef6b555 | Security Group Tag: none | EasyVPN: 0 ||
Username: arsriniv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.62 | Public IP: 157.50.15.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:42 IST Sat Jun 27 2020 | Duration: 0h:03m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 2578677 | Bytes Rx: 1202374 | IP Addr: 10.149.235.62 | Public IP: 157.50.15.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:42 IST Sat Jun 27 2020 | Duration: 0h:03m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 2578677 | Bytes Rx: 1202374 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195935 | Audit Session ID: 0a95072b2fd5f0005ef6b56a | Security Group Tag: none | EasyVPN: 0 |Session ID: 195935 | Audit Session ID: 0a95072b2fd5f0005ef6b56a | Security Group Tag: none | EasyVPN: 0 ||
Username: malavram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.64 | Public IP: 117.96.213.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:57 IST Sat Jun 27 2020 | Duration: 0h:02m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 8903207 | Bytes Rx: 1012042 | IP Addr: 10.149.235.64 | Public IP: 117.96.213.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:57 IST Sat Jun 27 2020 | Duration: 0h:02m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 8903207 | Bytes Rx: 1012042 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195936 | Audit Session ID: 0a95072b2fd600005ef6b5b5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 195936 | Audit Session ID: 0a95072b2fd600005ef6b5b5 | Security Group Tag: none | EasyVPN: 0 ||
Username: vinbodug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.54 | Public IP: 223.196.166.10 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 08:29:24 IST Sat Jun 27 2020 | Duration: 0h:00m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 2604099 | Bytes Rx: 897320 | IP Addr: 10.149.235.54 | Public IP: 223.196.166.10 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 08:29:24 IST Sat Jun 27 2020 | Duration: 0h:00m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 2604099 | Bytes Rx: 897320 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195938 | Audit Session ID: 0a95072b2fd620005ef6b60c | Security Group Tag: none | EasyVPN: 0 |Session ID: 195938 | Audit Session ID: 0a95072b2fd620005ef6b60c | Security Group Tag: none | EasyVPN: 0 ||
Username: udayakan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.65 | Public IP: 27.62.141.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:01 IST Sat Jun 27 2020 | Duration: 0h:00m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 124624 | Bytes Rx: 97536 | IP Addr: 10.149.235.65 | Public IP: 27.62.141.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:01 IST Sat Jun 27 2020 | Duration: 0h:00m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 124624 | Bytes Rx: 97536 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195939 | Audit Session ID: 0a95072b2fd630005ef6b631 | Security Group Tag: none | EasyVPN: 0 |Session ID: 195939 | Audit Session ID: 0a95072b2fd630005ef6b631 | Security Group Tag: none | EasyVPN: 0 ||
Username: mahengov | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr:  | Public IP: 27.62.128.1 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:30:19 IST Sat Jun 27 2020 | Duration: 0h:00m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 27.62.128.1 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:30:19 IST Sat Jun 27 2020 | Duration: 0h:00m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 195940 | Audit Session ID: 0a95072b2fd640005ef6b643 | Security Group Tag: none | EasyVPN: 0 |Session ID: 195940 | Audit Session ID: 0a95072b2fd640005ef6b643 | Security Group Tag: none | EasyVPN: 0 ||
INCHNACVPN02# 
