sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: kthiruma | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.190 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:00 GMT Sun May 31 2020 | Duration: 12d 23h:44m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 15315514639 | Bytes Rx: 8184255098 | IP Addr: 10.144.232.190 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:00 GMT Sun May 31 2020 | Duration: 12d 23h:44m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 15315514639 | Bytes Rx: 8184255098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64657 | Audit Session ID: 0a90076b0fc910005ed398f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64657 | Audit Session ID: 0a90076b0fc910005ed398f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: k.fay | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.8 | Public IP: 67.80.84.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:55:04 GMT Fri Jun 12 2020 | Duration: 22h:35m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 1404216094 | Bytes Rx: 189756609 | IP Addr: 10.144.232.8 | Public IP: 67.80.84.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:55:04 GMT Fri Jun 12 2020 | Duration: 22h:35m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 1404216094 | Bytes Rx: 189756609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69117 | Audit Session ID: 0a90076b10dfd0005ee37b28 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69117 | Audit Session ID: 0a90076b10dfd0005ee37b28 | Security Group Tag: none | EasyVPN: 0 ||
Username: rmandava | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.234 | Public IP: 73.198.47.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:11:31 GMT Fri Jun 12 2020 | Duration: 20h:18m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 207802604 | Bytes Rx: 214545747 | IP Addr: 10.144.233.234 | Public IP: 73.198.47.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:11:31 GMT Fri Jun 12 2020 | Duration: 20h:18m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 207802604 | Bytes Rx: 214545747 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69182 | Audit Session ID: 0a90076b10e3e0005ee39b23 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69182 | Audit Session ID: 0a90076b10e3e0005ee39b23 | Security Group Tag: none | EasyVPN: 0 ||
Username: cmarsh | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.250 | Public IP: 73.254.5.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:17:26 GMT Fri Jun 12 2020 | Duration: 20h:12m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 78516809 | Bytes Rx: 30542993 | IP Addr: 10.144.233.250 | Public IP: 73.254.5.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:17:26 GMT Fri Jun 12 2020 | Duration: 20h:12m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 78516809 | Bytes Rx: 30542993 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69184 | Audit Session ID: 0a90076b10e400005ee39c86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69184 | Audit Session ID: 0a90076b10e400005ee39c86 | Security Group Tag: none | EasyVPN: 0 ||
Username: dgelly | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.251 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:04:51 GMT Fri Jun 12 2020 | Duration: 19h:25m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 367922172 | Bytes Rx: 82662501 | IP Addr: 10.144.233.251 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:04:51 GMT Fri Jun 12 2020 | Duration: 19h:25m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 367922172 | Bytes Rx: 82662501 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69202 | Audit Session ID: 0a90076b10e520005ee3a7a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69202 | Audit Session ID: 0a90076b10e520005ee3a7a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: cthornto | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.145 | Public IP: 100.1.230.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:51:50 GMT Fri Jun 12 2020 | Duration: 16h:38m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 231200392 | Bytes Rx: 61163527 | IP Addr: 10.144.230.145 | Public IP: 100.1.230.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:51:50 GMT Fri Jun 12 2020 | Duration: 16h:38m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 231200392 | Bytes Rx: 61163527 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69244 | Audit Session ID: 0a90076b10e7c0005ee3cec6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69244 | Audit Session ID: 0a90076b10e7c0005ee3cec6 | Security Group Tag: none | EasyVPN: 0 ||
Username: mnurujja | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.10 | Public IP: 24.0.155.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:49:06 GMT Fri Jun 12 2020 | Duration: 12h:41m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 5808329819 | Bytes Rx: 456508512 | IP Addr: 10.144.232.10 | Public IP: 24.0.155.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:49:06 GMT Fri Jun 12 2020 | Duration: 12h:41m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 5808329819 | Bytes Rx: 456508512 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69267 | Audit Session ID: 0a90076b10e930005ee40662 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69267 | Audit Session ID: 0a90076b10e930005ee40662 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashish.jain | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.161 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 23:02:40 GMT Fri Jun 12 2020 | Duration: 12h:27m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 285437038 | Bytes Rx: 219407056 | IP Addr: 10.144.230.161 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 23:02:40 GMT Fri Jun 12 2020 | Duration: 12h:27m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 285437038 | Bytes Rx: 219407056 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69270 | Audit Session ID: 0a90076b10e960005ee40990 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69270 | Audit Session ID: 0a90076b10e960005ee40990 | Security Group Tag: none | EasyVPN: 0 ||
Username: habdul | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.239 | Public IP: 72.205.43.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 23:14:03 GMT Fri Jun 12 2020 | Duration: 12h:16m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 155486341 | Bytes Rx: 78642230 | IP Addr: 10.144.233.239 | Public IP: 72.205.43.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 23:14:03 GMT Fri Jun 12 2020 | Duration: 12h:16m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 155486341 | Bytes Rx: 78642230 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69274 | Audit Session ID: 0a90076b10e9a0005ee40c3b | Security Group Tag: none | EasyVPN: 0 |Session ID: 69274 | Audit Session ID: 0a90076b10e9a0005ee40c3b | Security Group Tag: none | EasyVPN: 0 ||
Username: KunalKad | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.167 | Public IP: 103.135.201.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:37:28 GMT Sat Jun 13 2020 | Duration: 4h:52m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 155205542 | Bytes Rx: 50923888 | IP Addr: 10.144.230.167 | Public IP: 103.135.201.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:37:28 GMT Sat Jun 13 2020 | Duration: 4h:52m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 155205542 | Bytes Rx: 50923888 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69306 | Audit Session ID: 0a90076b10eba0005ee47428 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69306 | Audit Session ID: 0a90076b10eba0005ee47428 | Security Group Tag: none | EasyVPN: 0 ||
Username: RKharat | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.169 | Public IP: 103.127.164.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:47:43 GMT Sat Jun 13 2020 | Duration: 4h:42m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 6212654797 | Bytes Rx: 445563557 | IP Addr: 10.144.230.169 | Public IP: 103.127.164.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:47:43 GMT Sat Jun 13 2020 | Duration: 4h:42m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 6212654797 | Bytes Rx: 445563557 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69310 | Audit Session ID: 0a90076b10ebe0005ee4768f | Security Group Tag: none | EasyVPN: 0 |Session ID: 69310 | Audit Session ID: 0a90076b10ebe0005ee4768f | Security Group Tag: none | EasyVPN: 0 ||
Username: PankajRP | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.171 | Public IP: 106.206.21.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:01:12 GMT Sat Jun 13 2020 | Duration: 4h:29m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 363073209 | Bytes Rx: 127733384 | IP Addr: 10.144.230.171 | Public IP: 106.206.21.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:01:12 GMT Sat Jun 13 2020 | Duration: 4h:29m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 363073209 | Bytes Rx: 127733384 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69314 | Audit Session ID: 0a90076b10ec20005ee479b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69314 | Audit Session ID: 0a90076b10ec20005ee479b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: navrajan | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.115 | Public IP: 116.73.165.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:41:30 GMT Sat Jun 13 2020 | Duration: 3h:48m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 352487716 | Bytes Rx: 80707812 | IP Addr: 10.144.232.115 | Public IP: 116.73.165.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:41:30 GMT Sat Jun 13 2020 | Duration: 3h:48m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 352487716 | Bytes Rx: 80707812 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69317 | Audit Session ID: 0a90076b10ec50005ee4832a | Security Group Tag: none | EasyVPN: 0 |Session ID: 69317 | Audit Session ID: 0a90076b10ec50005ee4832a | Security Group Tag: none | EasyVPN: 0 ||
Username: hbastiam | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.119 | Public IP: 73.172.129.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:37:03 GMT Sat Jun 13 2020 | Duration: 2h:53m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 260037254 | Bytes Rx: 54021695 | IP Addr: 10.144.232.119 | Public IP: 73.172.129.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:37:03 GMT Sat Jun 13 2020 | Duration: 2h:53m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 260037254 | Bytes Rx: 54021695 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69324 | Audit Session ID: 0a90076b10ecc0005ee4902f | Security Group Tag: none | EasyVPN: 0 |Session ID: 69324 | Audit Session ID: 0a90076b10ecc0005ee4902f | Security Group Tag: none | EasyVPN: 0 ||
Username: NKumarS | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.165 | Public IP: 27.62.105.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:45:38 GMT Sat Jun 13 2020 | Duration: 2h:44m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 24153954 | Bytes Rx: 7575975 | IP Addr: 10.144.230.165 | Public IP: 27.62.105.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:45:38 GMT Sat Jun 13 2020 | Duration: 2h:44m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 24153954 | Bytes Rx: 7575975 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69325 | Audit Session ID: 0a90076b10ecd0005ee49232 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69325 | Audit Session ID: 0a90076b10ecd0005ee49232 | Security Group Tag: none | EasyVPN: 0 ||
Username: amkashid | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.89 | Public IP: 103.48.103.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:59:54 GMT Sat Jun 13 2020 | Duration: 2h:30m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 55833638 | Bytes Rx: 34545532 | IP Addr: 10.144.232.89 | Public IP: 103.48.103.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:59:54 GMT Sat Jun 13 2020 | Duration: 2h:30m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 55833638 | Bytes Rx: 34545532 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69328 | Audit Session ID: 0a90076b10ed00005ee4958a | Security Group Tag: none | EasyVPN: 0 |Session ID: 69328 | Audit Session ID: 0a90076b10ed00005ee4958a | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.deogaonkar | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.166 | Public IP: 103.57.71.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:30:02 GMT Sat Jun 13 2020 | Duration: 2h:00m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 75585554 | Bytes Rx: 51422502 | IP Addr: 10.144.230.166 | Public IP: 103.57.71.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:30:02 GMT Sat Jun 13 2020 | Duration: 2h:00m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 75585554 | Bytes Rx: 51422502 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69332 | Audit Session ID: 0a90076b10ed40005ee49c9a | Security Group Tag: none | EasyVPN: 0 |Session ID: 69332 | Audit Session ID: 0a90076b10ed40005ee49c9a | Security Group Tag: none | EasyVPN: 0 ||
Username: suprisin | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.123 | Public IP: 103.47.219.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:39:42 GMT Sat Jun 13 2020 | Duration: 1h:50m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 35018700 | Bytes Rx: 11515245 | IP Addr: 10.144.232.123 | Public IP: 103.47.219.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:39:42 GMT Sat Jun 13 2020 | Duration: 1h:50m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 35018700 | Bytes Rx: 11515245 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69333 | Audit Session ID: 0a90076b10ed50005ee49ede | Security Group Tag: none | EasyVPN: 0 |Session ID: 69333 | Audit Session ID: 0a90076b10ed50005ee49ede | Security Group Tag: none | EasyVPN: 0 ||
Username: dgray | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.127 | Public IP: 109.159.81.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:16:22 GMT Sat Jun 13 2020 | Duration: 1h:14m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 44277710 | Bytes Rx: 8219343 | IP Addr: 10.144.232.127 | Public IP: 109.159.81.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:16:22 GMT Sat Jun 13 2020 | Duration: 1h:14m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 44277710 | Bytes Rx: 8219343 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69338 | Audit Session ID: 0a90076b10eda0005ee4a776 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69338 | Audit Session ID: 0a90076b10eda0005ee4a776 | Security Group Tag: none | EasyVPN: 0 ||
Username: nvasudev | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.126 | Public IP: 182.65.196.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:08:37 GMT Sat Jun 13 2020 | Duration: 0h:21m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 4968152 | Bytes Rx: 1419189 | IP Addr: 10.144.232.126 | Public IP: 182.65.196.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:08:37 GMT Sat Jun 13 2020 | Duration: 0h:21m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 4968152 | Bytes Rx: 1419189 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69341 | Audit Session ID: 0a90076b10edd0005ee4b3b5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69341 | Audit Session ID: 0a90076b10edd0005ee4b3b5 | Security Group Tag: none | EasyVPN: 0 ||
Username: NParesh | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.128 | Public IP: 103.132.245.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:17:44 GMT Sat Jun 13 2020 | Duration: 0h:12m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 17055376 | Bytes Rx: 4913571 | IP Addr: 10.144.232.128 | Public IP: 103.132.245.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:17:44 GMT Sat Jun 13 2020 | Duration: 0h:12m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 17055376 | Bytes Rx: 4913571 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69342 | Audit Session ID: 0a90076b10ede0005ee4b5d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69342 | Audit Session ID: 0a90076b10ede0005ee4b5d8 | Security Group Tag: none | EasyVPN: 0 ||
