sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: martiner | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.204 | Public IP: 31.21.198.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:36:52 IST Tue Jun 2 2020 | Duration: 2d 22h:02m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 2709741655 | Bytes Rx: 1350390134 | IP Addr: 10.150.236.204 | Public IP: 31.21.198.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:36:52 IST Tue Jun 2 2020 | Duration: 2d 22h:02m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 2709741655 | Bytes Rx: 1350390134 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 274897 | Audit Session ID: 0a96cf69431d10005ed632cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 274897 | Audit Session ID: 0a96cf69431d10005ed632cc | Security Group Tag: none | EasyVPN: 0 ||
Username: akunthel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.113 | Public IP: 223.186.114.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:05:45 IST Fri Jun 5 2020 | Duration: 2h:33m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 420071262 | Bytes Rx: 62894008 | IP Addr: 10.150.244.113 | Public IP: 223.186.114.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:05:45 IST Fri Jun 5 2020 | Duration: 2h:33m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 420071262 | Bytes Rx: 62894008 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285789 | Audit Session ID: 0a96cf6945c5d0005ed9e7c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285789 | Audit Session ID: 0a96cf6945c5d0005ed9e7c1 | Security Group Tag: none | EasyVPN: 0 ||
Username: ABegum | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.108 | Public IP: 115.99.78.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:06:33 IST Fri Jun 5 2020 | Duration: 2h:32m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 349504545 | Bytes Rx: 94416107 | IP Addr: 10.150.237.108 | Public IP: 115.99.78.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:06:33 IST Fri Jun 5 2020 | Duration: 2h:32m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 349504545 | Bytes Rx: 94416107 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285792 | Audit Session ID: 0a96cf6945c600005ed9e7f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285792 | Audit Session ID: 0a96cf6945c600005ed9e7f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: syed.naqushbandi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC69 | IP Addr: 10.150.245.47 | Public IP: 157.33.177.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:07:11 IST Fri Jun 5 2020 | Duration: 2h:32m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 118616793 | Bytes Rx: 115829749 | IP Addr: 10.150.245.47 | Public IP: 157.33.177.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:07:11 IST Fri Jun 5 2020 | Duration: 2h:32m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 118616793 | Bytes Rx: 115829749 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285793 | Audit Session ID: 0a96cf6945c610005ed9e817 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285793 | Audit Session ID: 0a96cf6945c610005ed9e817 | Security Group Tag: none | EasyVPN: 0 ||
Username: ankiagra | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.126 | Public IP: 157.34.189.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:37 IST Fri Jun 5 2020 | Duration: 2h:29m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 206656321 | Bytes Rx: 81541122 | IP Addr: 10.150.236.126 | Public IP: 157.34.189.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:37 IST Fri Jun 5 2020 | Duration: 2h:29m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 206656321 | Bytes Rx: 81541122 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285797 | Audit Session ID: 0a96cf6945c650005ed9e8a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285797 | Audit Session ID: 0a96cf6945c650005ed9e8a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: Sourdebn | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.169 | Public IP: 43.231.236.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:10:02 IST Fri Jun 5 2020 | Duration: 2h:29m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 31955423 | Bytes Rx: 20736708 | IP Addr: 10.150.237.169 | Public IP: 43.231.236.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:10:02 IST Fri Jun 5 2020 | Duration: 2h:29m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 31955423 | Bytes Rx: 20736708 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285801 | Audit Session ID: 0a96cf6945c690005ed9e8c2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285801 | Audit Session ID: 0a96cf6945c690005ed9e8c2 | Security Group Tag: none | EasyVPN: 0 ||
Username: scshinde | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.235 | Public IP: 106.220.149.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:10:31 IST Fri Jun 5 2020 | Duration: 2h:28m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 562998868 | Bytes Rx: 34212226 | IP Addr: 10.150.237.235 | Public IP: 106.220.149.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:10:31 IST Fri Jun 5 2020 | Duration: 2h:28m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 562998868 | Bytes Rx: 34212226 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285805 | Audit Session ID: 0a96cf6945c6d0005ed9e8df | Security Group Tag: none | EasyVPN: 0 |Session ID: 285805 | Audit Session ID: 0a96cf6945c6d0005ed9e8df | Security Group Tag: none | EasyVPN: 0 ||
Username: agarwaln | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.38 | Public IP: 139.167.177.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:03 IST Fri Jun 5 2020 | Duration: 2h:28m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 99106648 | Bytes Rx: 44674109 | IP Addr: 10.150.236.38 | Public IP: 139.167.177.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:03 IST Fri Jun 5 2020 | Duration: 2h:28m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 99106648 | Bytes Rx: 44674109 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285808 | Audit Session ID: 0a96cf6945c700005ed9e8ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 285808 | Audit Session ID: 0a96cf6945c700005ed9e8ff | Security Group Tag: none | EasyVPN: 0 ||
Username: Sbobade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.82 | Public IP: 103.97.104.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:11 IST Fri Jun 5 2020 | Duration: 2h:28m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 199460482 | Bytes Rx: 80951230 | IP Addr: 10.150.236.82 | Public IP: 103.97.104.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:11 IST Fri Jun 5 2020 | Duration: 2h:28m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 199460482 | Bytes Rx: 80951230 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285809 | Audit Session ID: 0a96cf6945c710005ed9e907 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285809 | Audit Session ID: 0a96cf6945c710005ed9e907 | Security Group Tag: none | EasyVPN: 0 ||
Username: AshviniD | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.162 | Public IP: 157.33.143.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:18 IST Fri Jun 5 2020 | Duration: 2h:28m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 119133500 | Bytes Rx: 48150070 | IP Addr: 10.150.236.162 | Public IP: 157.33.143.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:18 IST Fri Jun 5 2020 | Duration: 2h:28m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 119133500 | Bytes Rx: 48150070 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285810 | Audit Session ID: 0a96cf6945c720005ed9e90e | Security Group Tag: none | EasyVPN: 0 |Session ID: 285810 | Audit Session ID: 0a96cf6945c720005ed9e90e | Security Group Tag: none | EasyVPN: 0 ||
Username: apingale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.133 | Public IP: 106.220.150.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:31 IST Fri Jun 5 2020 | Duration: 2h:27m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 228864654 | Bytes Rx: 193094154 | IP Addr: 10.150.244.133 | Public IP: 106.220.150.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:31 IST Fri Jun 5 2020 | Duration: 2h:27m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 228864654 | Bytes Rx: 193094154 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285812 | Audit Session ID: 0a96cf6945c740005ed9e91b | Security Group Tag: none | EasyVPN: 0 |Session ID: 285812 | Audit Session ID: 0a96cf6945c740005ed9e91b | Security Group Tag: none | EasyVPN: 0 ||
Username: prashkad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.8 | Public IP: 27.97.87.33 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:11:44 IST Fri Jun 5 2020 | Duration: 2h:27m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 95325474 | Bytes Rx: 44306952 | IP Addr: 10.150.244.8 | Public IP: 27.97.87.33 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:11:44 IST Fri Jun 5 2020 | Duration: 2h:27m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 95325474 | Bytes Rx: 44306952 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285815 | Audit Session ID: 0a96cf6945c770005ed9e928 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285815 | Audit Session ID: 0a96cf6945c770005ed9e928 | Security Group Tag: none | EasyVPN: 0 ||
Username: GanAutte | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.108 | Public IP: 106.210.240.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:43 IST Fri Jun 5 2020 | Duration: 2h:26m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 427046532 | Bytes Rx: 85765120 | IP Addr: 10.150.236.108 | Public IP: 106.210.240.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:43 IST Fri Jun 5 2020 | Duration: 2h:26m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 427046532 | Bytes Rx: 85765120 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285818 | Audit Session ID: 0a96cf6945c7a0005ed9e963 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285818 | Audit Session ID: 0a96cf6945c7a0005ed9e963 | Security Group Tag: none | EasyVPN: 0 ||
Username: SDKolte | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.131 | Public IP: 106.220.80.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:13:53 IST Fri Jun 5 2020 | Duration: 2h:25m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 210273658 | Bytes Rx: 73974926 | IP Addr: 10.150.237.131 | Public IP: 106.220.80.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:13:53 IST Fri Jun 5 2020 | Duration: 2h:25m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 210273658 | Bytes Rx: 73974926 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285825 | Audit Session ID: 0a96cf6945c810005ed9e9a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285825 | Audit Session ID: 0a96cf6945c810005ed9e9a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: jessiean | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.223 | Public IP: 157.51.84.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:42 IST Fri Jun 5 2020 | Duration: 2h:24m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 166350016 | Bytes Rx: 22220054 | IP Addr: 10.150.237.223 | Public IP: 157.51.84.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:42 IST Fri Jun 5 2020 | Duration: 2h:24m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 166350016 | Bytes Rx: 22220054 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285828 | Audit Session ID: 0a96cf6945c840005ed9e9da | Security Group Tag: none | EasyVPN: 0 |Session ID: 285828 | Audit Session ID: 0a96cf6945c840005ed9e9da | Security Group Tag: none | EasyVPN: 0 ||
Username: manish.thakur | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.240 | Public IP: 223.225.41.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:45 IST Fri Jun 5 2020 | Duration: 2h:24m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 46196101 | Bytes Rx: 23409396 | IP Addr: 10.150.236.240 | Public IP: 223.225.41.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:45 IST Fri Jun 5 2020 | Duration: 2h:24m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 46196101 | Bytes Rx: 23409396 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285829 | Audit Session ID: 0a96cf6945c850005ed9e9dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 285829 | Audit Session ID: 0a96cf6945c850005ed9e9dd | Security Group Tag: none | EasyVPN: 0 ||
Username: anmohod | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.89 | Public IP: 171.76.101.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:59 IST Fri Jun 5 2020 | Duration: 2h:24m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 759655378 | Bytes Rx: 132039554 | IP Addr: 10.150.244.89 | Public IP: 171.76.101.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:59 IST Fri Jun 5 2020 | Duration: 2h:24m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 759655378 | Bytes Rx: 132039554 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285831 | Audit Session ID: 0a96cf6945c870005ed9e9eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 285831 | Audit Session ID: 0a96cf6945c870005ed9e9eb | Security Group Tag: none | EasyVPN: 0 ||
Username: ainbanat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.115 | Public IP: 106.193.99.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:05 IST Fri Jun 5 2020 | Duration: 2h:24m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 350278437 | Bytes Rx: 114319167 | IP Addr: 10.150.244.115 | Public IP: 106.193.99.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:05 IST Fri Jun 5 2020 | Duration: 2h:24m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 350278437 | Bytes Rx: 114319167 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285832 | Audit Session ID: 0a96cf6945c880005ed9e9f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285832 | Audit Session ID: 0a96cf6945c880005ed9e9f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: revchand | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.127 | Public IP: 117.207.28.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:17 IST Fri Jun 5 2020 | Duration: 2h:24m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 75584146 | Bytes Rx: 49230176 | IP Addr: 10.150.244.127 | Public IP: 117.207.28.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:17 IST Fri Jun 5 2020 | Duration: 2h:24m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 75584146 | Bytes Rx: 49230176 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285833 | Audit Session ID: 0a96cf6945c890005ed9e9fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 285833 | Audit Session ID: 0a96cf6945c890005ed9e9fd | Security Group Tag: none | EasyVPN: 0 ||
Username: prakharA | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.153 | Public IP: 49.36.138.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:17:47 IST Fri Jun 5 2020 | Duration: 2h:21m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 116938768 | Bytes Rx: 26202261 | IP Addr: 10.150.237.153 | Public IP: 49.36.138.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:17:47 IST Fri Jun 5 2020 | Duration: 2h:21m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 116938768 | Bytes Rx: 26202261 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285837 | Audit Session ID: 0a96cf6945c8d0005ed9ea93 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285837 | Audit Session ID: 0a96cf6945c8d0005ed9ea93 | Security Group Tag: none | EasyVPN: 0 ||
Username: prjondha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.96 | Public IP: 49.32.6.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:17:50 IST Fri Jun 5 2020 | Duration: 2h:21m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 116247298 | Bytes Rx: 53778943 | IP Addr: 10.150.244.96 | Public IP: 49.32.6.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:17:50 IST Fri Jun 5 2020 | Duration: 2h:21m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 116247298 | Bytes Rx: 53778943 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 285838 | Audit Session ID: 0a96cf6945c8e0005ed9ea96 | Security Group Tag: none | EasyVPN: 0 |Session ID: 285838 | Audit Session ID: 0a96cf6945c8e0005ed9ea96 | Security Group Tag: none | EasyVPN: 0 ||
