sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sjyothi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 75d 0h:48m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 3550802598 | Bytes Rx: 1499063199 | IP Addr: 10.150.238.5 | Public IP: 203.199.209.120 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:41:24 IST Mon Mar 16 2020 | Duration: 75d 0h:48m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 3550802598 | Bytes Rx: 1499063199 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 3362 | Audit Session ID: 0a96cf6a00d220005e6f0a7c | Security Group Tag: none | EasyVPN: 0 ||
Username: mkhairdi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.71 | Public IP: 106.220.128.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:29 IST Sat May 30 2020 | Duration: 1h:33m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 57123934 | Bytes Rx: 55231910 | IP Addr: 10.150.238.71 | Public IP: 106.220.128.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:29 IST Sat May 30 2020 | Duration: 1h:33m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 57123934 | Bytes Rx: 55231910 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240153 | Audit Session ID: 0a96cf6a3aa190005ed1e075 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240153 | Audit Session ID: 0a96cf6a3aa190005ed1e075 | Security Group Tag: none | EasyVPN: 0 ||
Username: kauskish | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.43 | Public IP: 47.9.245.207 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:02:24 IST Sat May 30 2020 | Duration: 1h:27m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 2321829363 | Bytes Rx: 68493830 | IP Addr: 10.150.238.43 | Public IP: 47.9.245.207 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:02:24 IST Sat May 30 2020 | Duration: 1h:27m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 2321829363 | Bytes Rx: 68493830 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240156 | Audit Session ID: 0a96cf6a3aa1c0005ed1e1d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240156 | Audit Session ID: 0a96cf6a3aa1c0005ed1e1d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: vishwbha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.54 | Public IP: 175.100.186.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:46 IST Sat May 30 2020 | Duration: 1h:27m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 358304094 | Bytes Rx: 112440937 | IP Addr: 10.150.238.54 | Public IP: 175.100.186.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:46 IST Sat May 30 2020 | Duration: 1h:27m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 358304094 | Bytes Rx: 112440937 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240157 | Audit Session ID: 0a96cf6a3aa1d0005ed1e1ee | Security Group Tag: none | EasyVPN: 0 |Session ID: 240157 | Audit Session ID: 0a96cf6a3aa1d0005ed1e1ee | Security Group Tag: none | EasyVPN: 0 ||
Username: sipandit | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.122 | Public IP: 103.252.52.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:19 IST Sat May 30 2020 | Duration: 1h:26m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 78223021 | Bytes Rx: 20464739 | IP Addr: 10.150.239.122 | Public IP: 103.252.52.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:19 IST Sat May 30 2020 | Duration: 1h:26m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 78223021 | Bytes Rx: 20464739 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240159 | Audit Session ID: 0a96cf6a3aa1f0005ed1e20f | Security Group Tag: none | EasyVPN: 0 |Session ID: 240159 | Audit Session ID: 0a96cf6a3aa1f0005ed1e20f | Security Group Tag: none | EasyVPN: 0 ||
Username: Gsanas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.76 | Public IP: 1.23.47.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:20 IST Sat May 30 2020 | Duration: 1h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 231682680 | Bytes Rx: 34944457 | IP Addr: 10.150.238.76 | Public IP: 1.23.47.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:20 IST Sat May 30 2020 | Duration: 1h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 231682680 | Bytes Rx: 34944457 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240160 | Audit Session ID: 0a96cf6a3aa200005ed1e210 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240160 | Audit Session ID: 0a96cf6a3aa200005ed1e210 | Security Group Tag: none | EasyVPN: 0 ||
Username: AshviniD | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.77 | Public IP: 157.33.149.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:32 IST Sat May 30 2020 | Duration: 1h:26m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 81037629 | Bytes Rx: 30423216 | IP Addr: 10.150.238.77 | Public IP: 157.33.149.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:32 IST Sat May 30 2020 | Duration: 1h:26m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 81037629 | Bytes Rx: 30423216 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240162 | Audit Session ID: 0a96cf6a3aa220005ed1e21c | Security Group Tag: none | EasyVPN: 0 |Session ID: 240162 | Audit Session ID: 0a96cf6a3aa220005ed1e21c | Security Group Tag: none | EasyVPN: 0 ||
Username: kmehta | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.78 | Public IP: 103.86.183.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:36 IST Sat May 30 2020 | Duration: 1h:26m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 125115334 | Bytes Rx: 29146565 | IP Addr: 10.150.238.78 | Public IP: 103.86.183.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:36 IST Sat May 30 2020 | Duration: 1h:26m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 125115334 | Bytes Rx: 29146565 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240163 | Audit Session ID: 0a96cf6a3aa230005ed1e220 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240163 | Audit Session ID: 0a96cf6a3aa230005ed1e220 | Security Group Tag: none | EasyVPN: 0 ||
Username: keshpath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.79 | Public IP: 106.198.247.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:38 IST Sat May 30 2020 | Duration: 1h:26m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 56301009 | Bytes Rx: 55529334 | IP Addr: 10.150.238.79 | Public IP: 106.198.247.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:38 IST Sat May 30 2020 | Duration: 1h:26m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 56301009 | Bytes Rx: 55529334 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240164 | Audit Session ID: 0a96cf6a3aa240005ed1e222 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240164 | Audit Session ID: 0a96cf6a3aa240005ed1e222 | Security Group Tag: none | EasyVPN: 0 ||
Username: PatiAmar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.75 | Public IP: 106.220.235.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:45 IST Sat May 30 2020 | Duration: 1h:26m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 58807005 | Bytes Rx: 43020024 | IP Addr: 10.150.238.75 | Public IP: 106.220.235.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:45 IST Sat May 30 2020 | Duration: 1h:26m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 58807005 | Bytes Rx: 43020024 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240165 | Audit Session ID: 0a96cf6a3aa250005ed1e229 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240165 | Audit Session ID: 0a96cf6a3aa250005ed1e229 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhanchau | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.80 | Public IP: 106.193.112.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:03 IST Sat May 30 2020 | Duration: 1h:26m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 4427519547 | Bytes Rx: 132299600 | IP Addr: 10.150.238.80 | Public IP: 106.193.112.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:03 IST Sat May 30 2020 | Duration: 1h:26m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 4427519547 | Bytes Rx: 132299600 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240166 | Audit Session ID: 0a96cf6a3aa260005ed1e23b | Security Group Tag: none | EasyVPN: 0 |Session ID: 240166 | Audit Session ID: 0a96cf6a3aa260005ed1e23b | Security Group Tag: none | EasyVPN: 0 ||
Username: pgangapp | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.82 | Public IP: 27.97.26.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:06 IST Sat May 30 2020 | Duration: 1h:26m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 15212625 | Bytes Rx: 9641378 | IP Addr: 10.150.238.82 | Public IP: 27.97.26.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:06 IST Sat May 30 2020 | Duration: 1h:26m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 15212625 | Bytes Rx: 9641378 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240167 | Audit Session ID: 0a96cf6a3aa270005ed1e23e | Security Group Tag: none | EasyVPN: 0 |Session ID: 240167 | Audit Session ID: 0a96cf6a3aa270005ed1e23e | Security Group Tag: none | EasyVPN: 0 ||
Username: vilas.bhandari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.85 | Public IP: 106.210.173.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:09 IST Sat May 30 2020 | Duration: 1h:26m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 113659182 | Bytes Rx: 35129962 | IP Addr: 10.150.238.85 | Public IP: 106.210.173.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:09 IST Sat May 30 2020 | Duration: 1h:26m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 113659182 | Bytes Rx: 35129962 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240169 | Audit Session ID: 0a96cf6a3aa290005ed1e241 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240169 | Audit Session ID: 0a96cf6a3aa290005ed1e241 | Security Group Tag: none | EasyVPN: 0 ||
Username: RTalamle | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.84 | Public IP: 103.110.241.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:21 IST Sat May 30 2020 | Duration: 1h:25m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 144671271 | Bytes Rx: 47769291 | IP Addr: 10.150.238.84 | Public IP: 103.110.241.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:21 IST Sat May 30 2020 | Duration: 1h:25m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 144671271 | Bytes Rx: 47769291 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240171 | Audit Session ID: 0a96cf6a3aa2b0005ed1e24d | Security Group Tag: none | EasyVPN: 0 |Session ID: 240171 | Audit Session ID: 0a96cf6a3aa2b0005ed1e24d | Security Group Tag: none | EasyVPN: 0 ||
Username: mjhanji | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.86 | Public IP: 106.212.188.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:25 IST Sat May 30 2020 | Duration: 1h:25m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 376714872 | Bytes Rx: 310675402 | IP Addr: 10.150.238.86 | Public IP: 106.212.188.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:25 IST Sat May 30 2020 | Duration: 1h:25m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 376714872 | Bytes Rx: 310675402 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240172 | Audit Session ID: 0a96cf6a3aa2c0005ed1e251 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240172 | Audit Session ID: 0a96cf6a3aa2c0005ed1e251 | Security Group Tag: none | EasyVPN: 0 ||
Username: amedeshp | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.17 | Public IP: 157.47.50.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:55 IST Sat May 30 2020 | Duration: 1h:25m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 72955428 | Bytes Rx: 51561107 | IP Addr: 10.150.239.17 | Public IP: 157.47.50.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:55 IST Sat May 30 2020 | Duration: 1h:25m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 72955428 | Bytes Rx: 51561107 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240176 | Audit Session ID: 0a96cf6a3aa300005ed1e26f | Security Group Tag: none | EasyVPN: 0 |Session ID: 240176 | Audit Session ID: 0a96cf6a3aa300005ed1e26f | Security Group Tag: none | EasyVPN: 0 ||
Username: dtarasia | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.50 | Public IP: 47.30.192.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:39 IST Sat May 30 2020 | Duration: 1h:24m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 13442824 | Bytes Rx: 6212550 | IP Addr: 10.150.239.50 | Public IP: 47.30.192.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:39 IST Sat May 30 2020 | Duration: 1h:24m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 13442824 | Bytes Rx: 6212550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240178 | Audit Session ID: 0a96cf6a3aa320005ed1e29b | Security Group Tag: none | EasyVPN: 0 |Session ID: 240178 | Audit Session ID: 0a96cf6a3aa320005ed1e29b | Security Group Tag: none | EasyVPN: 0 ||
Username: RusMuley | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.49 | Public IP: 103.77.21.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:39 IST Sat May 30 2020 | Duration: 1h:24m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 58529825 | Bytes Rx: 17833442 | IP Addr: 10.150.239.49 | Public IP: 103.77.21.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:39 IST Sat May 30 2020 | Duration: 1h:24m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 58529825 | Bytes Rx: 17833442 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240179 | Audit Session ID: 0a96cf6a3aa330005ed1e29b | Security Group Tag: none | EasyVPN: 0 |Session ID: 240179 | Audit Session ID: 0a96cf6a3aa330005ed1e29b | Security Group Tag: none | EasyVPN: 0 ||
Username: ashwyada | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.175 | Public IP: 103.110.254.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:53 IST Sat May 30 2020 | Duration: 1h:24m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 282720182 | Bytes Rx: 51949700 | IP Addr: 10.150.239.175 | Public IP: 103.110.254.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:53 IST Sat May 30 2020 | Duration: 1h:24m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 282720182 | Bytes Rx: 51949700 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240180 | Audit Session ID: 0a96cf6a3aa340005ed1e2a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 240180 | Audit Session ID: 0a96cf6a3aa340005ed1e2a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: NKanakat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.20 | Public IP: 122.175.73.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:54 IST Sat May 30 2020 | Duration: 1h:24m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 15968006 | Bytes Rx: 5151204 | IP Addr: 10.150.238.20 | Public IP: 122.175.73.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:54 IST Sat May 30 2020 | Duration: 1h:24m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 15968006 | Bytes Rx: 5151204 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240181 | Audit Session ID: 0a96cf6a3aa350005ed1e2aa | Security Group Tag: none | EasyVPN: 0 |Session ID: 240181 | Audit Session ID: 0a96cf6a3aa350005ed1e2aa | Security Group Tag: none | EasyVPN: 0 ||
Username: DeviVish | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.185 | Public IP: 45.123.94.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:54 IST Sat May 30 2020 | Duration: 1h:24m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 63942128 | Bytes Rx: 33258392 | IP Addr: 10.150.239.185 | Public IP: 45.123.94.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:54 IST Sat May 30 2020 | Duration: 1h:24m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 63942128 | Bytes Rx: 33258392 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 240182 | Audit Session ID: 0a96cf6a3aa360005ed1e2aa | Security Group Tag: none | EasyVPN: 0 |Session ID: 240182 | Audit Session ID: 0a96cf6a3aa360005ed1e2aa | Security Group Tag: none | EasyVPN: 0 ||
