sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.173 | Public IP: 219.91.249.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 3d 7h:32m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 4372617588 | Bytes Rx: 1936484261 | IP Addr: 10.150.244.173 | Public IP: 219.91.249.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 3d 7h:32m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 4372617588 | Bytes Rx: 1936484261 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 ||
Username: NandUlag | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.154 | Public IP: 117.208.201.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:03 IST Thu Jun 25 2020 | Duration: 5h:29m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1195202999 | Bytes Rx: 157196212 | IP Addr: 10.147.97.154 | Public IP: 117.208.201.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:03 IST Thu Jun 25 2020 | Duration: 5h:29m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1195202999 | Bytes Rx: 157196212 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60552 | Audit Session ID: 0a96cf690ec880005ef44baf | Security Group Tag: none | EasyVPN: 0 |Session ID: 60552 | Audit Session ID: 0a96cf690ec880005ef44baf | Security Group Tag: none | EasyVPN: 0 ||
Username: DeepakAS | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.97.155 | Public IP: 103.210.64.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:10 IST Thu Jun 25 2020 | Duration: 5h:29m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 286260178 | Bytes Rx: 263180950 | IP Addr: 10.147.97.155 | Public IP: 103.210.64.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:10 IST Thu Jun 25 2020 | Duration: 5h:29m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 286260178 | Bytes Rx: 263180950 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60555 | Audit Session ID: 0a96cf690ec8b0005ef44bb6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60555 | Audit Session ID: 0a96cf690ec8b0005ef44bb6 | Security Group Tag: none | EasyVPN: 0 ||
Username: RavShank | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.97.157 | Public IP: 157.47.240.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:27 IST Thu Jun 25 2020 | Duration: 5h:28m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 191999543 | Bytes Rx: 111195490 | IP Addr: 10.147.97.157 | Public IP: 157.47.240.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:27 IST Thu Jun 25 2020 | Duration: 5h:28m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 191999543 | Bytes Rx: 111195490 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60558 | Audit Session ID: 0a96cf690ec8e0005ef44bc7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60558 | Audit Session ID: 0a96cf690ec8e0005ef44bc7 | Security Group Tag: none | EasyVPN: 0 ||
Username: GJagtap | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.97.149 | Public IP: 49.35.54.249 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:31:35 IST Thu Jun 25 2020 | Duration: 5h:28m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 1084703766 | Bytes Rx: 55102232 | IP Addr: 10.147.97.149 | Public IP: 49.35.54.249 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:31:35 IST Thu Jun 25 2020 | Duration: 5h:28m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 1084703766 | Bytes Rx: 55102232 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60559 | Audit Session ID: 0a96cf690ec8f0005ef44bcf | Security Group Tag: none | EasyVPN: 0 |Session ID: 60559 | Audit Session ID: 0a96cf690ec8f0005ef44bcf | Security Group Tag: none | EasyVPN: 0 ||
Username: psunkara | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.59 | Public IP: 157.48.192.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:38 IST Thu Jun 25 2020 | Duration: 5h:28m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 141962216 | Bytes Rx: 65699174 | IP Addr: 10.150.244.59 | Public IP: 157.48.192.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:38 IST Thu Jun 25 2020 | Duration: 5h:28m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 141962216 | Bytes Rx: 65699174 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60560 | Audit Session ID: 0a96cf690ec900005ef44bd2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60560 | Audit Session ID: 0a96cf690ec900005ef44bd2 | Security Group Tag: none | EasyVPN: 0 ||
Username: njagdale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.159 | Public IP: 1.23.77.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:33:08 IST Thu Jun 25 2020 | Duration: 5h:27m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 544382958 | Bytes Rx: 129105259 | IP Addr: 10.147.97.159 | Public IP: 1.23.77.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:33:08 IST Thu Jun 25 2020 | Duration: 5h:27m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 544382958 | Bytes Rx: 129105259 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60564 | Audit Session ID: 0a96cf690ec940005ef44c2c | Security Group Tag: none | EasyVPN: 0 |Session ID: 60564 | Audit Session ID: 0a96cf690ec940005ef44c2c | Security Group Tag: none | EasyVPN: 0 ||
Username: somukher | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.162 | Public IP: 103.42.163.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:33:26 IST Thu Jun 25 2020 | Duration: 5h:26m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 172071575 | Bytes Rx: 98912005 | IP Addr: 10.147.97.162 | Public IP: 103.42.163.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:33:26 IST Thu Jun 25 2020 | Duration: 5h:26m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 172071575 | Bytes Rx: 98912005 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60567 | Audit Session ID: 0a96cf690ec970005ef44c3e | Security Group Tag: none | EasyVPN: 0 |Session ID: 60567 | Audit Session ID: 0a96cf690ec970005ef44c3e | Security Group Tag: none | EasyVPN: 0 ||
Username: PBirnale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.61 | Public IP: 106.220.144.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:34:34 IST Thu Jun 25 2020 | Duration: 5h:25m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 91104109 | Bytes Rx: 51113403 | IP Addr: 10.150.244.61 | Public IP: 106.220.144.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:34:34 IST Thu Jun 25 2020 | Duration: 5h:25m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 91104109 | Bytes Rx: 51113403 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60570 | Audit Session ID: 0a96cf690ec9a0005ef44c82 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60570 | Audit Session ID: 0a96cf690ec9a0005ef44c82 | Security Group Tag: none | EasyVPN: 0 ||
Username: nikchav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.18 | Public IP: 27.106.82.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:35:28 IST Thu Jun 25 2020 | Duration: 5h:24m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 925489427 | Bytes Rx: 168832324 | IP Addr: 10.150.237.18 | Public IP: 27.106.82.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:35:28 IST Thu Jun 25 2020 | Duration: 5h:24m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 925489427 | Bytes Rx: 168832324 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60571 | Audit Session ID: 0a96cf690ec9b0005ef44cb8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60571 | Audit Session ID: 0a96cf690ec9b0005ef44cb8 | Security Group Tag: none | EasyVPN: 0 ||
Username: SSoundar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.107 | Public IP: 49.205.77.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:35:30 IST Thu Jun 25 2020 | Duration: 5h:24m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 143988482 | Bytes Rx: 67223402 | IP Addr: 10.150.244.107 | Public IP: 49.205.77.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:35:30 IST Thu Jun 25 2020 | Duration: 5h:24m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 143988482 | Bytes Rx: 67223402 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60572 | Audit Session ID: 0a96cf690ec9c0005ef44cba | Security Group Tag: none | EasyVPN: 0 |Session ID: 60572 | Audit Session ID: 0a96cf690ec9c0005ef44cba | Security Group Tag: none | EasyVPN: 0 ||
Username: PriyaSP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC32 | IP Addr: 10.150.245.41 | Public IP: 49.35.12.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:36:33 IST Thu Jun 25 2020 | Duration: 5h:23m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 294134883 | Bytes Rx: 82218909 | IP Addr: 10.150.245.41 | Public IP: 49.35.12.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:36:33 IST Thu Jun 25 2020 | Duration: 5h:23m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 294134883 | Bytes Rx: 82218909 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60574 | Audit Session ID: 0a96cf690ec9e0005ef44cf9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60574 | Audit Session ID: 0a96cf690ec9e0005ef44cf9 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumadeep | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.97.164 | Public IP: 157.33.146.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:38:35 IST Thu Jun 25 2020 | Duration: 5h:21m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 90841378 | Bytes Rx: 36607253 | IP Addr: 10.147.97.164 | Public IP: 157.33.146.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:38:35 IST Thu Jun 25 2020 | Duration: 5h:21m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 90841378 | Bytes Rx: 36607253 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60582 | Audit Session ID: 0a96cf690eca60005ef44d73 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60582 | Audit Session ID: 0a96cf690eca60005ef44d73 | Security Group Tag: none | EasyVPN: 0 ||
Username: krantiah | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.238 | Public IP: 157.47.3.233 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:41:30 IST Thu Jun 25 2020 | Duration: 5h:18m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 2128359883 | Bytes Rx: 103892728 | IP Addr: 10.150.237.238 | Public IP: 157.47.3.233 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:41:30 IST Thu Jun 25 2020 | Duration: 5h:18m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 2128359883 | Bytes Rx: 103892728 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60587 | Audit Session ID: 0a96cf690ecab0005ef44e22 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60587 | Audit Session ID: 0a96cf690ecab0005ef44e22 | Security Group Tag: none | EasyVPN: 0 ||
Username: vijpatil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.206 | Public IP: 1.187.131.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:41:44 IST Thu Jun 25 2020 | Duration: 5h:18m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 145663241 | Bytes Rx: 46609390 | IP Addr: 10.150.237.206 | Public IP: 1.187.131.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:41:44 IST Thu Jun 25 2020 | Duration: 5h:18m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 145663241 | Bytes Rx: 46609390 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60588 | Audit Session ID: 0a96cf690ecac0005ef44e30 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60588 | Audit Session ID: 0a96cf690ecac0005ef44e30 | Security Group Tag: none | EasyVPN: 0 ||
Username: snehraut | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.153 | Public IP: 106.210.165.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:42:41 IST Thu Jun 25 2020 | Duration: 5h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 143923470 | Bytes Rx: 48057855 | IP Addr: 10.150.237.153 | Public IP: 106.210.165.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:42:41 IST Thu Jun 25 2020 | Duration: 5h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 143923470 | Bytes Rx: 48057855 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60590 | Audit Session ID: 0a96cf690ecae0005ef44e69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60590 | Audit Session ID: 0a96cf690ecae0005ef44e69 | Security Group Tag: none | EasyVPN: 0 ||
Username: SanBheke | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.45 | Public IP: 49.35.204.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:12 IST Thu Jun 25 2020 | Duration: 5h:16m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 831860264 | Bytes Rx: 155375250 | IP Addr: 10.150.237.45 | Public IP: 49.35.204.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:12 IST Thu Jun 25 2020 | Duration: 5h:16m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 831860264 | Bytes Rx: 155375250 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60624 | Audit Session ID: 0a96cf690ecd00005ef44ec4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60624 | Audit Session ID: 0a96cf690ecd00005ef44ec4 | Security Group Tag: none | EasyVPN: 0 ||
Username: sursarka | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.143 | Public IP: 122.182.219.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:22 IST Thu Jun 25 2020 | Duration: 5h:16m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 591733074 | Bytes Rx: 75335423 | IP Addr: 10.150.237.143 | Public IP: 122.182.219.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:22 IST Thu Jun 25 2020 | Duration: 5h:16m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 591733074 | Bytes Rx: 75335423 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60626 | Audit Session ID: 0a96cf690ecd20005ef44ece | Security Group Tag: none | EasyVPN: 0 |Session ID: 60626 | Audit Session ID: 0a96cf690ecd20005ef44ece | Security Group Tag: none | EasyVPN: 0 ||
Username: prkadlag | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.246 | Public IP: 106.77.58.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:56 IST Thu Jun 25 2020 | Duration: 5h:14m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 575874081 | Bytes Rx: 113341654 | IP Addr: 10.150.244.246 | Public IP: 106.77.58.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:56 IST Thu Jun 25 2020 | Duration: 5h:14m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 575874081 | Bytes Rx: 113341654 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60644 | Audit Session ID: 0a96cf690ece40005ef44f2c | Security Group Tag: none | EasyVPN: 0 |Session ID: 60644 | Audit Session ID: 0a96cf690ece40005ef44f2c | Security Group Tag: none | EasyVPN: 0 ||
Username: kaussing | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.54 | Public IP: 27.63.36.226 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:47:37 IST Thu Jun 25 2020 | Duration: 5h:12m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 242777999 | Bytes Rx: 98786760 | IP Addr: 10.150.236.54 | Public IP: 27.63.36.226 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:47:37 IST Thu Jun 25 2020 | Duration: 5h:12m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 242777999 | Bytes Rx: 98786760 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60678 | Audit Session ID: 0a96cf690ed060005ef44f91 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60678 | Audit Session ID: 0a96cf690ed060005ef44f91 | Security Group Tag: none | EasyVPN: 0 ||
Username: cjoga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.240 | Public IP: 103.195.202.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:48:10 IST Thu Jun 25 2020 | Duration: 5h:12m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 588265046 | Bytes Rx: 264683028 | IP Addr: 10.150.244.240 | Public IP: 103.195.202.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:48:10 IST Thu Jun 25 2020 | Duration: 5h:12m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 588265046 | Bytes Rx: 264683028 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60683 | Audit Session ID: 0a96cf690ed0b0005ef44fb2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60683 | Audit Session ID: 0a96cf690ed0b0005ef44fb2 | Security Group Tag: none | EasyVPN: 0 ||
