sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vandana.mehra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.222 | Public IP: 122.177.177.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 23h:20m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 982929509 | Bytes Rx: 455583407 | IP Addr: 10.147.96.222 | Public IP: 122.177.177.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 23h:20m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 982929509 | Bytes Rx: 455583407 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: pjagtap | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.127 | Public IP: 103.137.50.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:16 IST Fri Jun 19 2020 | Duration: 2h:08m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 127867459 | Bytes Rx: 27416023 | IP Addr: 10.150.244.127 | Public IP: 103.137.50.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:16 IST Fri Jun 19 2020 | Duration: 2h:08m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 127867459 | Bytes Rx: 27416023 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38533 | Audit Session ID: 0a96cf69096850005eec4480 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38533 | Audit Session ID: 0a96cf69096850005eec4480 | Security Group Tag: none | EasyVPN: 0 ||
Username: NMalwade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.26 | Public IP: 106.210.249.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:16 IST Fri Jun 19 2020 | Duration: 2h:08m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 324933905 | Bytes Rx: 66762867 | IP Addr: 10.150.236.26 | Public IP: 106.210.249.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:16 IST Fri Jun 19 2020 | Duration: 2h:08m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 324933905 | Bytes Rx: 66762867 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38534 | Audit Session ID: 0a96cf69096860005eec4480 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38534 | Audit Session ID: 0a96cf69096860005eec4480 | Security Group Tag: none | EasyVPN: 0 ||
Username: satisnik | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.128 | Public IP: 106.220.158.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:25 IST Fri Jun 19 2020 | Duration: 2h:07m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 60487181 | Bytes Rx: 114419067 | IP Addr: 10.150.244.128 | Public IP: 106.220.158.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:25 IST Fri Jun 19 2020 | Duration: 2h:07m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 60487181 | Bytes Rx: 114419067 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38535 | Audit Session ID: 0a96cf69096870005eec4489 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38535 | Audit Session ID: 0a96cf69096870005eec4489 | Security Group Tag: none | EasyVPN: 0 ||
Username: ydwivedi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.129 | Public IP: 157.43.78.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:32 IST Fri Jun 19 2020 | Duration: 2h:07m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 64320382 | Bytes Rx: 38328931 | IP Addr: 10.150.244.129 | Public IP: 157.43.78.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:32 IST Fri Jun 19 2020 | Duration: 2h:07m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 64320382 | Bytes Rx: 38328931 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38537 | Audit Session ID: 0a96cf69096890005eec4490 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38537 | Audit Session ID: 0a96cf69096890005eec4490 | Security Group Tag: none | EasyVPN: 0 ||
Username: jezjesud | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.131 | Public IP: 103.78.165.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:35 IST Fri Jun 19 2020 | Duration: 2h:07m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 293553902 | Bytes Rx: 177150257 | IP Addr: 10.150.244.131 | Public IP: 103.78.165.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:35 IST Fri Jun 19 2020 | Duration: 2h:07m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 293553902 | Bytes Rx: 177150257 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38539 | Audit Session ID: 0a96cf690968b0005eec4493 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38539 | Audit Session ID: 0a96cf690968b0005eec4493 | Security Group Tag: none | EasyVPN: 0 ||
Username: cnetke | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.134 | Public IP: 103.115.201.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:12 IST Fri Jun 19 2020 | Duration: 2h:07m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 108282341 | Bytes Rx: 29237461 | IP Addr: 10.150.244.134 | Public IP: 103.115.201.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:12 IST Fri Jun 19 2020 | Duration: 2h:07m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 108282341 | Bytes Rx: 29237461 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38542 | Audit Session ID: 0a96cf690968e0005eec44b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38542 | Audit Session ID: 0a96cf690968e0005eec44b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: SSubrama | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.135 | Public IP: 106.208.64.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:24 IST Fri Jun 19 2020 | Duration: 2h:06m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 182003353 | Bytes Rx: 43030227 | IP Addr: 10.150.244.135 | Public IP: 106.208.64.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:24 IST Fri Jun 19 2020 | Duration: 2h:06m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 182003353 | Bytes Rx: 43030227 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38543 | Audit Session ID: 0a96cf690968f0005eec44c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38543 | Audit Session ID: 0a96cf690968f0005eec44c4 | Security Group Tag: none | EasyVPN: 0 ||
Username: prabksin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.130 | Public IP: 106.77.49.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:55 IST Fri Jun 19 2020 | Duration: 2h:06m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 126069309 | Bytes Rx: 48976908 | IP Addr: 10.150.244.130 | Public IP: 106.77.49.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:55 IST Fri Jun 19 2020 | Duration: 2h:06m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 126069309 | Bytes Rx: 48976908 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38545 | Audit Session ID: 0a96cf69096910005eec44e3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38545 | Audit Session ID: 0a96cf69096910005eec44e3 | Security Group Tag: none | EasyVPN: 0 ||
Username: AseemC | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.62 | Public IP: 103.195.203.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:48 IST Fri Jun 19 2020 | Duration: 2h:05m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 38212693 | Bytes Rx: 10370286 | IP Addr: 10.150.236.62 | Public IP: 103.195.203.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:48 IST Fri Jun 19 2020 | Duration: 2h:05m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 38212693 | Bytes Rx: 10370286 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38547 | Audit Session ID: 0a96cf69096930005eec4518 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38547 | Audit Session ID: 0a96cf69096930005eec4518 | Security Group Tag: none | EasyVPN: 0 ||
Username: rakchoud | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.137 | Public IP: 103.52.124.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:10 IST Fri Jun 19 2020 | Duration: 2h:05m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 184730269 | Bytes Rx: 90831732 | IP Addr: 10.150.244.137 | Public IP: 103.52.124.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:10 IST Fri Jun 19 2020 | Duration: 2h:05m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 184730269 | Bytes Rx: 90831732 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38550 | Audit Session ID: 0a96cf69096960005eec452e | Security Group Tag: none | EasyVPN: 0 |Session ID: 38550 | Audit Session ID: 0a96cf69096960005eec452e | Security Group Tag: none | EasyVPN: 0 ||
Username: debasish.das | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.138 | Public IP: 103.120.251.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:13 IST Fri Jun 19 2020 | Duration: 2h:05m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 86888979 | Bytes Rx: 84205963 | IP Addr: 10.150.244.138 | Public IP: 103.120.251.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:13 IST Fri Jun 19 2020 | Duration: 2h:05m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 86888979 | Bytes Rx: 84205963 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38551 | Audit Session ID: 0a96cf69096970005eec4531 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38551 | Audit Session ID: 0a96cf69096970005eec4531 | Security Group Tag: none | EasyVPN: 0 ||
Username: vishnukant.mali | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.139 | Public IP: 106.193.213.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:21 IST Fri Jun 19 2020 | Duration: 2h:04m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 687801278 | Bytes Rx: 125999226 | IP Addr: 10.150.244.139 | Public IP: 106.193.213.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:21 IST Fri Jun 19 2020 | Duration: 2h:04m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 687801278 | Bytes Rx: 125999226 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38553 | Audit Session ID: 0a96cf69096990005eec4539 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38553 | Audit Session ID: 0a96cf69096990005eec4539 | Security Group Tag: none | EasyVPN: 0 ||
Username: mkolap | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.140 | Public IP: 49.35.100.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:34 IST Fri Jun 19 2020 | Duration: 2h:04m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 42791789 | Bytes Rx: 13544451 | IP Addr: 10.150.244.140 | Public IP: 49.35.100.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:34 IST Fri Jun 19 2020 | Duration: 2h:04m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 42791789 | Bytes Rx: 13544451 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38555 | Audit Session ID: 0a96cf690969b0005eec4546 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38555 | Audit Session ID: 0a96cf690969b0005eec4546 | Security Group Tag: none | EasyVPN: 0 ||
Username: gnanmuru | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.143 | Public IP: 106.198.96.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:57 IST Fri Jun 19 2020 | Duration: 2h:04m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 240232060 | Bytes Rx: 62329897 | IP Addr: 10.150.244.143 | Public IP: 106.198.96.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:57 IST Fri Jun 19 2020 | Duration: 2h:04m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 240232060 | Bytes Rx: 62329897 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38558 | Audit Session ID: 0a96cf690969e0005eec455d | Security Group Tag: none | EasyVPN: 0 |Session ID: 38558 | Audit Session ID: 0a96cf690969e0005eec455d | Security Group Tag: none | EasyVPN: 0 ||
Username: Sourdebn | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.144 | Public IP: 45.124.7.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:05 IST Fri Jun 19 2020 | Duration: 2h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 94510545 | Bytes Rx: 18606827 | IP Addr: 10.150.244.144 | Public IP: 45.124.7.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:05 IST Fri Jun 19 2020 | Duration: 2h:04m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 94510545 | Bytes Rx: 18606827 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38561 | Audit Session ID: 0a96cf69096a10005eec4565 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38561 | Audit Session ID: 0a96cf69096a10005eec4565 | Security Group Tag: none | EasyVPN: 0 ||
Username: rkarve | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.145 | Public IP: 103.86.180.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:08 IST Fri Jun 19 2020 | Duration: 2h:04m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 988512836 | Bytes Rx: 38186918 | IP Addr: 10.150.244.145 | Public IP: 103.86.180.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:08 IST Fri Jun 19 2020 | Duration: 2h:04m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 988512836 | Bytes Rx: 38186918 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38563 | Audit Session ID: 0a96cf69096a30005eec4568 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38563 | Audit Session ID: 0a96cf69096a30005eec4568 | Security Group Tag: none | EasyVPN: 0 ||
Username: shjadhav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.146 | Public IP: 42.107.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:19 IST Fri Jun 19 2020 | Duration: 2h:03m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 236185707 | Bytes Rx: 100193973 | IP Addr: 10.150.244.146 | Public IP: 42.107.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:19 IST Fri Jun 19 2020 | Duration: 2h:03m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 236185707 | Bytes Rx: 100193973 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38565 | Audit Session ID: 0a96cf69096a50005eec4573 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38565 | Audit Session ID: 0a96cf69096a50005eec4573 | Security Group Tag: none | EasyVPN: 0 ||
Username: MaheDesh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.150 | Public IP: 106.193.219.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:30 IST Fri Jun 19 2020 | Duration: 2h:03m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 391098276 | Bytes Rx: 34365840 | IP Addr: 10.150.244.150 | Public IP: 106.193.219.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:30 IST Fri Jun 19 2020 | Duration: 2h:03m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 391098276 | Bytes Rx: 34365840 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38569 | Audit Session ID: 0a96cf69096a90005eec457e | Security Group Tag: none | EasyVPN: 0 |Session ID: 38569 | Audit Session ID: 0a96cf69096a90005eec457e | Security Group Tag: none | EasyVPN: 0 ||
Username: PRaskar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.148 | Public IP: 103.110.253.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:31 IST Fri Jun 19 2020 | Duration: 2h:03m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 104740881 | Bytes Rx: 10858843 | IP Addr: 10.150.244.148 | Public IP: 103.110.253.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:31 IST Fri Jun 19 2020 | Duration: 2h:03m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 104740881 | Bytes Rx: 10858843 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38571 | Audit Session ID: 0a96cf69096ab0005eec457f | Security Group Tag: none | EasyVPN: 0 |Session ID: 38571 | Audit Session ID: 0a96cf69096ab0005eec457f | Security Group Tag: none | EasyVPN: 0 ||
Username: agopalak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC5 | IP Addr: 10.150.245.250 | Public IP: 1.23.231.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:41 IST Fri Jun 19 2020 | Duration: 2h:03m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 325213068 | Bytes Rx: 67531893 | IP Addr: 10.150.245.250 | Public IP: 1.23.231.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:26:41 IST Fri Jun 19 2020 | Duration: 2h:03m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 325213068 | Bytes Rx: 67531893 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38576 | Audit Session ID: 0a96cf69096b00005eec4589 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38576 | Audit Session ID: 0a96cf69096b00005eec4589 | Security Group Tag: none | EasyVPN: 0 ||
