sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: dvinnako | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 15h:30m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 57293515602 | Bytes Rx: 8430190058 | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 15h:30m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 57293515602 | Bytes Rx: 8430190058 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 ||
Username: shishirg | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.78 | Public IP: 73.231.31.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:35:58 GMT Mon Jun 22 2020 | Duration: 17h:24m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 694227812 | Bytes Rx: 305362942 | IP Addr: 10.144.232.78 | Public IP: 73.231.31.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:35:58 GMT Mon Jun 22 2020 | Duration: 17h:24m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 694227812 | Bytes Rx: 305362942 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72166 | Audit Session ID: 0a90076b119e60005ef0c1ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 72166 | Audit Session ID: 0a90076b119e60005ef0c1ce | Security Group Tag: none | EasyVPN: 0 ||
Username: hjaquez | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.35 | Public IP: 69.126.213.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:00:43 GMT Mon Jun 22 2020 | Duration: 16h:59m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 737203468 | Bytes Rx: 161414909 | IP Addr: 10.144.232.35 | Public IP: 69.126.213.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:00:43 GMT Mon Jun 22 2020 | Duration: 16h:59m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 737203468 | Bytes Rx: 161414909 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72179 | Audit Session ID: 0a90076b119f30005ef0c79b | Security Group Tag: none | EasyVPN: 0 |Session ID: 72179 | Audit Session ID: 0a90076b119f30005ef0c79b | Security Group Tag: none | EasyVPN: 0 ||
Username: mschneider | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.37 | Public IP: 67.168.104.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:01:14 GMT Mon Jun 22 2020 | Duration: 16h:59m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1317315662 | Bytes Rx: 362175836 | IP Addr: 10.144.232.37 | Public IP: 67.168.104.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:01:14 GMT Mon Jun 22 2020 | Duration: 16h:59m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1317315662 | Bytes Rx: 362175836 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72180 | Audit Session ID: 0a90076b119f40005ef0c7ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 72180 | Audit Session ID: 0a90076b119f40005ef0c7ba | Security Group Tag: none | EasyVPN: 0 ||
Username: ivaillan | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.24 | Public IP: 74.59.213.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:05:43 GMT Mon Jun 22 2020 | Duration: 15h:54m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 75904053 | Bytes Rx: 41189837 | IP Addr: 10.144.232.24 | Public IP: 74.59.213.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:05:43 GMT Mon Jun 22 2020 | Duration: 15h:54m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 75904053 | Bytes Rx: 41189837 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72205 | Audit Session ID: 0a90076b11a0d0005ef0d6d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72205 | Audit Session ID: 0a90076b11a0d0005ef0d6d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: trydzyns | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.79 | Public IP: 67.248.108.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:53:45 GMT Mon Jun 22 2020 | Duration: 14h:06m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 277332936 | Bytes Rx: 136382235 | IP Addr: 10.144.232.79 | Public IP: 67.248.108.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:53:45 GMT Mon Jun 22 2020 | Duration: 14h:06m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 277332936 | Bytes Rx: 136382235 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72236 | Audit Session ID: 0a90076b11a2c0005ef0f029 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72236 | Audit Session ID: 0a90076b11a2c0005ef0f029 | Security Group Tag: none | EasyVPN: 0 ||
Username: rmandava | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.129 | Public IP: 73.198.47.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:31:17 GMT Mon Jun 22 2020 | Duration: 13h:29m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 212944094 | Bytes Rx: 105694182 | IP Addr: 10.144.233.129 | Public IP: 73.198.47.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:31:17 GMT Mon Jun 22 2020 | Duration: 13h:29m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 212944094 | Bytes Rx: 105694182 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72246 | Audit Session ID: 0a90076b11a360005ef0f8f5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72246 | Audit Session ID: 0a90076b11a360005ef0f8f5 | Security Group Tag: none | EasyVPN: 0 ||
Username: dgelly | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.59 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 20:50:40 GMT Mon Jun 22 2020 | Duration: 11h:09m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 502987281 | Bytes Rx: 76457534 | IP Addr: 10.144.232.59 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 20:50:40 GMT Mon Jun 22 2020 | Duration: 11h:09m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 502987281 | Bytes Rx: 76457534 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72262 | Audit Session ID: 0a90076b11a460005ef119a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72262 | Audit Session ID: 0a90076b11a460005ef119a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: sbechtol | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.56 | Public IP: 209.163.162.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:54:48 GMT Mon Jun 22 2020 | Duration: 10h:05m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 102020280 | Bytes Rx: 46526288 | IP Addr: 10.144.232.56 | Public IP: 209.163.162.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:54:48 GMT Mon Jun 22 2020 | Duration: 10h:05m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 102020280 | Bytes Rx: 46526288 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72268 | Audit Session ID: 0a90076b11a4c0005ef128a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72268 | Audit Session ID: 0a90076b11a4c0005ef128a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: prsomase | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.206 | Public IP: 157.47.38.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 01:45:05 GMT Tue Jun 23 2020 | Duration: 6h:15m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 216837028 | Bytes Rx: 91803962 | IP Addr: 10.144.230.206 | Public IP: 157.47.38.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 01:45:05 GMT Tue Jun 23 2020 | Duration: 6h:15m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 216837028 | Bytes Rx: 91803962 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72300 | Audit Session ID: 0a90076b11a6c0005ef15ea1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72300 | Audit Session ID: 0a90076b11a6c0005ef15ea1 | Security Group Tag: none | EasyVPN: 0 ||
Username: SurajMah | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.84 | Public IP: 183.87.238.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:17:50 GMT Tue Jun 23 2020 | Duration: 5h:42m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 217422193 | Bytes Rx: 95209416 | IP Addr: 10.144.232.84 | Public IP: 183.87.238.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:17:50 GMT Tue Jun 23 2020 | Duration: 5h:42m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 217422193 | Bytes Rx: 95209416 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72303 | Audit Session ID: 0a90076b11a6f0005ef1664e | Security Group Tag: none | EasyVPN: 0 |Session ID: 72303 | Audit Session ID: 0a90076b11a6f0005ef1664e | Security Group Tag: none | EasyVPN: 0 ||
Username: ssalaiva | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.111 | Public IP: 117.193.154.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:45:54 GMT Tue Jun 23 2020 | Duration: 5h:14m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 132631382 | Bytes Rx: 48559095 | IP Addr: 10.144.232.111 | Public IP: 117.193.154.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:45:54 GMT Tue Jun 23 2020 | Duration: 5h:14m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 132631382 | Bytes Rx: 48559095 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72307 | Audit Session ID: 0a90076b11a730005ef16ce2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72307 | Audit Session ID: 0a90076b11a730005ef16ce2 | Security Group Tag: none | EasyVPN: 0 ||
Username: NKumarS | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.208 | Public IP: 27.62.90.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:49:24 GMT Tue Jun 23 2020 | Duration: 5h:10m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 635764067 | Bytes Rx: 146300598 | IP Addr: 10.144.230.208 | Public IP: 27.62.90.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:49:24 GMT Tue Jun 23 2020 | Duration: 5h:10m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 635764067 | Bytes Rx: 146300598 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72308 | Audit Session ID: 0a90076b11a740005ef16db4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72308 | Audit Session ID: 0a90076b11a740005ef16db4 | Security Group Tag: none | EasyVPN: 0 ||
Username: divselva | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.83 | Public IP: 157.50.204.182 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 03:06:48 GMT Tue Jun 23 2020 | Duration: 4h:53m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 156036418 | Bytes Rx: 69214021 | IP Addr: 10.144.233.83 | Public IP: 157.50.204.182 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 03:06:48 GMT Tue Jun 23 2020 | Duration: 4h:53m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 156036418 | Bytes Rx: 69214021 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72311 | Audit Session ID: 0a90076b11a770005ef171c8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72311 | Audit Session ID: 0a90076b11a770005ef171c8 | Security Group Tag: none | EasyVPN: 0 ||
Username: kthiruma | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.25 | Public IP: 71.168.146.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:14:44 GMT Tue Jun 23 2020 | Duration: 4h:45m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 134740821 | Bytes Rx: 19883527 | IP Addr: 10.144.232.25 | Public IP: 71.168.146.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:14:44 GMT Tue Jun 23 2020 | Duration: 4h:45m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 134740821 | Bytes Rx: 19883527 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72312 | Audit Session ID: 0a90076b11a780005ef173a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72312 | Audit Session ID: 0a90076b11a780005ef173a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.deogaonkar | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.207 | Public IP: 103.57.71.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:15:14 GMT Tue Jun 23 2020 | Duration: 4h:45m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 700961578 | Bytes Rx: 239805894 | IP Addr: 10.144.230.207 | Public IP: 103.57.71.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:15:14 GMT Tue Jun 23 2020 | Duration: 4h:45m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 700961578 | Bytes Rx: 239805894 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72313 | Audit Session ID: 0a90076b11a790005ef173c2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72313 | Audit Session ID: 0a90076b11a790005ef173c2 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanpande | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.85 | Public IP: 115.64.133.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:37:05 GMT Tue Jun 23 2020 | Duration: 4h:23m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 362526992 | Bytes Rx: 169114614 | IP Addr: 10.144.233.85 | Public IP: 115.64.133.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:37:05 GMT Tue Jun 23 2020 | Duration: 4h:23m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 362526992 | Bytes Rx: 169114614 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72317 | Audit Session ID: 0a90076b11a7d0005ef178e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72317 | Audit Session ID: 0a90076b11a7d0005ef178e1 | Security Group Tag: none | EasyVPN: 0 ||
Username: vzalavad | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.210 | Public IP: 103.110.255.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:47:30 GMT Tue Jun 23 2020 | Duration: 4h:12m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 426328581 | Bytes Rx: 110573853 | IP Addr: 10.144.230.210 | Public IP: 103.110.255.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:47:30 GMT Tue Jun 23 2020 | Duration: 4h:12m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 426328581 | Bytes Rx: 110573853 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72320 | Audit Session ID: 0a90076b11a800005ef17b52 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72320 | Audit Session ID: 0a90076b11a800005ef17b52 | Security Group Tag: none | EasyVPN: 0 ||
Username: HriJoshi | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.209 | Public IP: 61.0.36.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:02:27 GMT Tue Jun 23 2020 | Duration: 3h:57m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 369267516 | Bytes Rx: 108743830 | IP Addr: 10.144.230.209 | Public IP: 61.0.36.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:02:27 GMT Tue Jun 23 2020 | Duration: 3h:57m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 369267516 | Bytes Rx: 108743830 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72321 | Audit Session ID: 0a90076b11a810005ef17ed3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72321 | Audit Session ID: 0a90076b11a810005ef17ed3 | Security Group Tag: none | EasyVPN: 0 ||
Username: ajithk | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.213 | Public IP: 223.182.198.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:04:32 GMT Tue Jun 23 2020 | Duration: 3h:55m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 234050549 | Bytes Rx: 134648403 | IP Addr: 10.144.230.213 | Public IP: 223.182.198.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:04:32 GMT Tue Jun 23 2020 | Duration: 3h:55m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 234050549 | Bytes Rx: 134648403 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72323 | Audit Session ID: 0a90076b11a830005ef17f50 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72323 | Audit Session ID: 0a90076b11a830005ef17f50 | Security Group Tag: none | EasyVPN: 0 ||
Username: saralas | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.95 | Public IP: 157.46.60.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:08:12 GMT Tue Jun 23 2020 | Duration: 3h:52m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 123841514 | Bytes Rx: 54685854 | IP Addr: 10.144.232.95 | Public IP: 157.46.60.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:08:12 GMT Tue Jun 23 2020 | Duration: 3h:52m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 123841514 | Bytes Rx: 54685854 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72324 | Audit Session ID: 0a90076b11a840005ef1802c | Security Group Tag: none | EasyVPN: 0 |Session ID: 72324 | Audit Session ID: 0a90076b11a840005ef1802c | Security Group Tag: none | EasyVPN: 0 ||
