sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sanjay.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.224 | Public IP: 103.241.226.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:43 IST Thu Jun 18 2020 | Duration: 2d 20h:22m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1790986791 | Bytes Rx: 727278856 | IP Addr: 10.149.235.224 | Public IP: 103.241.226.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:43 IST Thu Jun 18 2020 | Duration: 2d 20h:22m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1790986791 | Bytes Rx: 727278856 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 177298 | Audit Session ID: 0a95072b2b4920005eeb0ca7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 177298 | Audit Session ID: 0a95072b2b4920005eeb0ca7 | Security Group Tag: none | EasyVPN: 0 ||
Username: Mshabib | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.64 | Public IP: 157.46.181.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:11 IST Sun Jun 21 2020 | Duration: 0h:35m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 38017616 | Bytes Rx: 10923189 | IP Addr: 10.149.235.64 | Public IP: 157.46.181.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:11 IST Sun Jun 21 2020 | Duration: 0h:35m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 38017616 | Bytes Rx: 10923189 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182489 | Audit Session ID: 0a95072b2c8d90005eeec5f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182489 | Audit Session ID: 0a95072b2c8d90005eeec5f7 | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.singhal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.239 | Public IP: 103.226.84.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:03:16 IST Sun Jun 21 2020 | Duration: 0h:31m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 55742749 | Bytes Rx: 49339525 | IP Addr: 10.149.234.239 | Public IP: 103.226.84.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:03:16 IST Sun Jun 21 2020 | Duration: 0h:31m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 55742749 | Bytes Rx: 49339525 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182493 | Audit Session ID: 0a95072b2c8dd0005eeec6ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 182493 | Audit Session ID: 0a95072b2c8dd0005eeec6ec | Security Group Tag: none | EasyVPN: 0 ||
Username: vvdesai | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.102 | Public IP: 103.110.255.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:14:44 IST Sun Jun 21 2020 | Duration: 0h:19m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 83908024 | Bytes Rx: 8903322 | IP Addr: 10.149.235.102 | Public IP: 103.110.255.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:14:44 IST Sun Jun 21 2020 | Duration: 0h:19m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 83908024 | Bytes Rx: 8903322 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182494 | Audit Session ID: 0a95072b2c8de0005eeec99c | Security Group Tag: none | EasyVPN: 0 |Session ID: 182494 | Audit Session ID: 0a95072b2c8de0005eeec99c | Security Group Tag: none | EasyVPN: 0 ||
Username: SHASHETH | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.103 | Public IP: 103.252.5.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:15:18 IST Sun Jun 21 2020 | Duration: 0h:18m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 40644344 | Bytes Rx: 10100228 | IP Addr: 10.149.235.103 | Public IP: 103.252.5.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:15:18 IST Sun Jun 21 2020 | Duration: 0h:18m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 40644344 | Bytes Rx: 10100228 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182495 | Audit Session ID: 0a95072b2c8df0005eeec9be | Security Group Tag: none | EasyVPN: 0 |Session ID: 182495 | Audit Session ID: 0a95072b2c8df0005eeec9be | Security Group Tag: none | EasyVPN: 0 ||
Username: Skhatoon | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.104 | Public IP: 157.50.110.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:16:29 IST Sun Jun 21 2020 | Duration: 0h:17m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 16314847 | Bytes Rx: 6046346 | IP Addr: 10.149.235.104 | Public IP: 157.50.110.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:16:29 IST Sun Jun 21 2020 | Duration: 0h:17m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 16314847 | Bytes Rx: 6046346 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182496 | Audit Session ID: 0a95072b2c8e00005eeeca05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182496 | Audit Session ID: 0a95072b2c8e00005eeeca05 | Security Group Tag: none | EasyVPN: 0 ||
Username: narunach | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.70 | Public IP: 157.50.143.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:17:52 IST Sun Jun 21 2020 | Duration: 0h:16m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 34750794 | Bytes Rx: 6011896 | IP Addr: 10.149.235.70 | Public IP: 157.50.143.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:17:52 IST Sun Jun 21 2020 | Duration: 0h:16m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 34750794 | Bytes Rx: 6011896 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182497 | Audit Session ID: 0a95072b2c8e10005eeeca58 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182497 | Audit Session ID: 0a95072b2c8e10005eeeca58 | Security Group Tag: none | EasyVPN: 0 ||
Username: prajendr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.72 | Public IP: 157.49.143.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:18:56 IST Sun Jun 21 2020 | Duration: 0h:15m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 237568594 | Bytes Rx: 16394380 | IP Addr: 10.149.235.72 | Public IP: 157.49.143.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:18:56 IST Sun Jun 21 2020 | Duration: 0h:15m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 237568594 | Bytes Rx: 16394380 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182498 | Audit Session ID: 0a95072b2c8e20005eeeca98 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182498 | Audit Session ID: 0a95072b2c8e20005eeeca98 | Security Group Tag: none | EasyVPN: 0 ||
Username: krishnamoorthy.r | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.112 | Public IP: 49.207.128.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:18 IST Sun Jun 21 2020 | Duration: 0h:13m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 64281241 | Bytes Rx: 2896612 | IP Addr: 10.149.235.112 | Public IP: 49.207.128.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:18 IST Sun Jun 21 2020 | Duration: 0h:13m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 64281241 | Bytes Rx: 2896612 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182499 | Audit Session ID: 0a95072b2c8e30005eeecaea | Security Group Tag: none | EasyVPN: 0 |Session ID: 182499 | Audit Session ID: 0a95072b2c8e30005eeecaea | Security Group Tag: none | EasyVPN: 0 ||
Username: RajamanB | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.114 | Public IP: 122.178.65.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:24:04 IST Sun Jun 21 2020 | Duration: 0h:10m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 13319489 | Bytes Rx: 4480782 | IP Addr: 10.149.235.114 | Public IP: 122.178.65.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:24:04 IST Sun Jun 21 2020 | Duration: 0h:10m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 13319489 | Bytes Rx: 4480782 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182500 | Audit Session ID: 0a95072b2c8e40005eeecbcc | Security Group Tag: none | EasyVPN: 0 |Session ID: 182500 | Audit Session ID: 0a95072b2c8e40005eeecbcc | Security Group Tag: none | EasyVPN: 0 ||
Username: vrajaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.115 | Public IP: 117.213.106.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:13 IST Sun Jun 21 2020 | Duration: 0h:09m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 2263031 | Bytes Rx: 1144621 | IP Addr: 10.149.235.115 | Public IP: 117.213.106.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:13 IST Sun Jun 21 2020 | Duration: 0h:09m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 2263031 | Bytes Rx: 1144621 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182501 | Audit Session ID: 0a95072b2c8e50005eeecc11 | Security Group Tag: none | EasyVPN: 0 |Session ID: 182501 | Audit Session ID: 0a95072b2c8e50005eeecc11 | Security Group Tag: none | EasyVPN: 0 ||
Username: kirupala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.117 | Public IP: 103.92.203.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:34 IST Sun Jun 21 2020 | Duration: 0h:06m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 37078174 | Bytes Rx: 5811839 | IP Addr: 10.149.235.117 | Public IP: 103.92.203.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:34 IST Sun Jun 21 2020 | Duration: 0h:06m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 37078174 | Bytes Rx: 5811839 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182502 | Audit Session ID: 0a95072b2c8e60005eeecc9e | Security Group Tag: none | EasyVPN: 0 |Session ID: 182502 | Audit Session ID: 0a95072b2c8e60005eeecc9e | Security Group Tag: none | EasyVPN: 0 ||
Username: prer | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.67 | Public IP: 27.62.141.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:29:38 IST Sun Jun 21 2020 | Duration: 0h:04m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 17537177 | Bytes Rx: 4316958 | IP Addr: 10.149.235.67 | Public IP: 27.62.141.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:29:38 IST Sun Jun 21 2020 | Duration: 0h:04m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 17537177 | Bytes Rx: 4316958 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 182503 | Audit Session ID: 0a95072b2c8e70005eeecd1a | Security Group Tag: none | EasyVPN: 0 |Session ID: 182503 | Audit Session ID: 0a95072b2c8e70005eeecd1a | Security Group Tag: none | EasyVPN: 0 ||
INCHNACVPN02# 
