sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.58 | Public IP: 182.57.169.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 2d 17h:16m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 6032262696 | Bytes Rx: 1281862628 | IP Addr: 10.150.237.58 | Public IP: 182.57.169.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 2d 17h:16m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 6032262696 | Bytes Rx: 1281862628 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 |Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 ||
Username: aarsad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.110 | Public IP: 103.86.180.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:43:05 IST Fri Jun 26 2020 | Duration: 2h:47m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 209554126 | Bytes Rx: 197101232 | IP Addr: 10.150.244.110 | Public IP: 103.86.180.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:43:05 IST Fri Jun 26 2020 | Duration: 2h:47m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 209554126 | Bytes Rx: 197101232 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64493 | Audit Session ID: 0a96cf690fbed0005ef5a001 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64493 | Audit Session ID: 0a96cf690fbed0005ef5a001 | Security Group Tag: none | EasyVPN: 0 ||
Username: SAKATKAR | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.148 | Public IP: 106.193.211.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:43:21 IST Fri Jun 26 2020 | Duration: 2h:47m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 216618821 | Bytes Rx: 24931582 | IP Addr: 10.147.97.148 | Public IP: 106.193.211.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:43:21 IST Fri Jun 26 2020 | Duration: 2h:47m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 216618821 | Bytes Rx: 24931582 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64496 | Audit Session ID: 0a96cf690fbf00005ef5a011 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64496 | Audit Session ID: 0a96cf690fbf00005ef5a011 | Security Group Tag: none | EasyVPN: 0 ||
Username: jessiean | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.120 | Public IP: 157.46.41.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:43:54 IST Fri Jun 26 2020 | Duration: 2h:47m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 127688621 | Bytes Rx: 18730295 | IP Addr: 10.150.236.120 | Public IP: 157.46.41.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:43:54 IST Fri Jun 26 2020 | Duration: 2h:47m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 127688621 | Bytes Rx: 18730295 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64500 | Audit Session ID: 0a96cf690fbf40005ef5a032 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64500 | Audit Session ID: 0a96cf690fbf40005ef5a032 | Security Group Tag: none | EasyVPN: 0 ||
Username: LalGhate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.149 | Public IP: 106.193.223.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:02 IST Fri Jun 26 2020 | Duration: 2h:46m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 620237674 | Bytes Rx: 50710438 | IP Addr: 10.147.97.149 | Public IP: 106.193.223.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:02 IST Fri Jun 26 2020 | Duration: 2h:46m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 620237674 | Bytes Rx: 50710438 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64502 | Audit Session ID: 0a96cf690fbf60005ef5a03a | Security Group Tag: none | EasyVPN: 0 |Session ID: 64502 | Audit Session ID: 0a96cf690fbf60005ef5a03a | Security Group Tag: none | EasyVPN: 0 ||
Username: Smapari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.133 | Public IP: 43.249.186.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:36 IST Fri Jun 26 2020 | Duration: 2h:46m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 260995447 | Bytes Rx: 44984698 | IP Addr: 10.150.236.133 | Public IP: 43.249.186.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:36 IST Fri Jun 26 2020 | Duration: 2h:46m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 260995447 | Bytes Rx: 44984698 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64503 | Audit Session ID: 0a96cf690fbf70005ef5a05c | Security Group Tag: none | EasyVPN: 0 |Session ID: 64503 | Audit Session ID: 0a96cf690fbf70005ef5a05c | Security Group Tag: none | EasyVPN: 0 ||
Username: vdeulgao | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.10 | Public IP: 106.220.230.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:05 IST Fri Jun 26 2020 | Duration: 2h:45m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 279806171 | Bytes Rx: 26667382 | IP Addr: 10.150.236.10 | Public IP: 106.220.230.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:05 IST Fri Jun 26 2020 | Duration: 2h:45m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 279806171 | Bytes Rx: 26667382 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64505 | Audit Session ID: 0a96cf690fbf90005ef5a079 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64505 | Audit Session ID: 0a96cf690fbf90005ef5a079 | Security Group Tag: none | EasyVPN: 0 ||
Username: rupverma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.221 | Public IP: 45.127.45.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:20 IST Fri Jun 26 2020 | Duration: 2h:45m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 339882056 | Bytes Rx: 43441839 | IP Addr: 10.150.244.221 | Public IP: 45.127.45.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:20 IST Fri Jun 26 2020 | Duration: 2h:45m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 339882056 | Bytes Rx: 43441839 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64507 | Audit Session ID: 0a96cf690fbfb0005ef5a088 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64507 | Audit Session ID: 0a96cf690fbfb0005ef5a088 | Security Group Tag: none | EasyVPN: 0 ||
Username: ChetKamb | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.103 | Public IP: 106.210.222.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:49:02 IST Fri Jun 26 2020 | Duration: 2h:41m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1482441944 | Bytes Rx: 74763509 | IP Addr: 10.150.236.103 | Public IP: 106.210.222.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:49:02 IST Fri Jun 26 2020 | Duration: 2h:41m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1482441944 | Bytes Rx: 74763509 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64511 | Audit Session ID: 0a96cf690fbff0005ef5a166 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64511 | Audit Session ID: 0a96cf690fbff0005ef5a166 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssaur | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.118 | Public IP: 49.35.199.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:49:02 IST Fri Jun 26 2020 | Duration: 2h:41m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 117651497 | Bytes Rx: 26524267 | IP Addr: 10.150.237.118 | Public IP: 49.35.199.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:49:02 IST Fri Jun 26 2020 | Duration: 2h:41m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 117651497 | Bytes Rx: 26524267 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64512 | Audit Session ID: 0a96cf690fc000005ef5a166 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64512 | Audit Session ID: 0a96cf690fc000005ef5a166 | Security Group Tag: none | EasyVPN: 0 ||
Username: brchaud | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.87 | Public IP: 223.178.147.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:49:49 IST Fri Jun 26 2020 | Duration: 2h:41m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 212151914 | Bytes Rx: 81733149 | IP Addr: 10.150.236.87 | Public IP: 223.178.147.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:49:49 IST Fri Jun 26 2020 | Duration: 2h:41m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 212151914 | Bytes Rx: 81733149 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64517 | Audit Session ID: 0a96cf690fc050005ef5a195 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64517 | Audit Session ID: 0a96cf690fc050005ef5a195 | Security Group Tag: none | EasyVPN: 0 ||
Username: SoGaikwa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.102 | Public IP: 157.33.199.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:20 IST Fri Jun 26 2020 | Duration: 2h:40m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 62181445 | Bytes Rx: 30406387 | IP Addr: 10.150.244.102 | Public IP: 157.33.199.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:20 IST Fri Jun 26 2020 | Duration: 2h:40m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 62181445 | Bytes Rx: 30406387 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64519 | Audit Session ID: 0a96cf690fc070005ef5a1b4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64519 | Audit Session ID: 0a96cf690fc070005ef5a1b4 | Security Group Tag: none | EasyVPN: 0 ||
Username: NBagwan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.133 | Public IP: 106.76.78.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:31 IST Fri Jun 26 2020 | Duration: 2h:40m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 167239415 | Bytes Rx: 52236654 | IP Addr: 10.150.244.133 | Public IP: 106.76.78.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:31 IST Fri Jun 26 2020 | Duration: 2h:40m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 167239415 | Bytes Rx: 52236654 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64521 | Audit Session ID: 0a96cf690fc090005ef5a1bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 64521 | Audit Session ID: 0a96cf690fc090005ef5a1bf | Security Group Tag: none | EasyVPN: 0 ||
Username: smiulgun | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.20 | Public IP: 49.37.192.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:50 IST Fri Jun 26 2020 | Duration: 2h:40m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 168352105 | Bytes Rx: 30632589 | IP Addr: 10.150.244.20 | Public IP: 49.37.192.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:50 IST Fri Jun 26 2020 | Duration: 2h:40m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 168352105 | Bytes Rx: 30632589 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64522 | Audit Session ID: 0a96cf690fc0a0005ef5a1d2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64522 | Audit Session ID: 0a96cf690fc0a0005ef5a1d2 | Security Group Tag: none | EasyVPN: 0 ||
Username: PrasadPJ | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.49 | Public IP: 106.193.149.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:24 IST Fri Jun 26 2020 | Duration: 2h:39m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 158051352 | Bytes Rx: 42753307 | IP Addr: 10.150.244.49 | Public IP: 106.193.149.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:24 IST Fri Jun 26 2020 | Duration: 2h:39m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 158051352 | Bytes Rx: 42753307 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64523 | Audit Session ID: 0a96cf690fc0b0005ef5a1f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64523 | Audit Session ID: 0a96cf690fc0b0005ef5a1f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: shehzad.sayed | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.135 | Public IP: 42.106.193.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:47 IST Fri Jun 26 2020 | Duration: 2h:39m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 247865086 | Bytes Rx: 124194078 | IP Addr: 10.150.244.135 | Public IP: 42.106.193.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:47 IST Fri Jun 26 2020 | Duration: 2h:39m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 247865086 | Bytes Rx: 124194078 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64525 | Audit Session ID: 0a96cf690fc0d0005ef5a20b | Security Group Tag: none | EasyVPN: 0 |Session ID: 64525 | Audit Session ID: 0a96cf690fc0d0005ef5a20b | Security Group Tag: none | EasyVPN: 0 ||
Username: seema.lokhande | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.97.134 | Public IP: 110.5.74.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:55 IST Fri Jun 26 2020 | Duration: 2h:39m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 51732111 | Bytes Rx: 20842042 | IP Addr: 10.147.97.134 | Public IP: 110.5.74.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:55 IST Fri Jun 26 2020 | Duration: 2h:39m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 51732111 | Bytes Rx: 20842042 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64526 | Audit Session ID: 0a96cf690fc0e0005ef5a213 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64526 | Audit Session ID: 0a96cf690fc0e0005ef5a213 | Security Group Tag: none | EasyVPN: 0 ||
Username: akasharm | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.152 | Public IP: 106.193.155.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:57 IST Fri Jun 26 2020 | Duration: 2h:38m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 80877410 | Bytes Rx: 19780955 | IP Addr: 10.147.97.152 | Public IP: 106.193.155.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:57 IST Fri Jun 26 2020 | Duration: 2h:38m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 80877410 | Bytes Rx: 19780955 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64527 | Audit Session ID: 0a96cf690fc0f0005ef5a215 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64527 | Audit Session ID: 0a96cf690fc0f0005ef5a215 | Security Group Tag: none | EasyVPN: 0 ||
Username: amkaur | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.237 | Public IP: 103.86.180.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:46 IST Fri Jun 26 2020 | Duration: 2h:38m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 564007517 | Bytes Rx: 59913426 | IP Addr: 10.150.236.237 | Public IP: 103.86.180.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:46 IST Fri Jun 26 2020 | Duration: 2h:38m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 564007517 | Bytes Rx: 59913426 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64530 | Audit Session ID: 0a96cf690fc120005ef5a246 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64530 | Audit Session ID: 0a96cf690fc120005ef5a246 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rkorupol | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.28 | Public IP: 183.82.139.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:53:11 IST Fri Jun 26 2020 | Duration: 2h:37m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 57951034 | Bytes Rx: 61238245 | IP Addr: 10.150.244.28 | Public IP: 183.82.139.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:53:11 IST Fri Jun 26 2020 | Duration: 2h:37m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 57951034 | Bytes Rx: 61238245 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64533 | Audit Session ID: 0a96cf690fc150005ef5a25f | Security Group Tag: none | EasyVPN: 0 |Session ID: 64533 | Audit Session ID: 0a96cf690fc150005ef5a25f | Security Group Tag: none | EasyVPN: 0 ||
