sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: styagi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 1d 14h:04m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 678807558 | Bytes Rx: 352188154 | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 1d 14h:04m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 678807558 | Bytes Rx: 352188154 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 |Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 ||
Username: suhakamb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.140 | Public IP: 59.90.37.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:58:56 IST Fri Jun 5 2020 | Duration: 9h:32m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 339340720 | Bytes Rx: 159462035 | IP Addr: 10.150.237.140 | Public IP: 59.90.37.93 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:58:56 IST Fri Jun 5 2020 | Duration: 9h:32m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 339340720 | Bytes Rx: 159462035 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287765 | Audit Session ID: 0a96cf69464150005eda64b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287765 | Audit Session ID: 0a96cf69464150005eda64b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: PratBans | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.151 | Public IP: 103.229.247.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:59:45 IST Fri Jun 5 2020 | Duration: 9h:31m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 489139907 | Bytes Rx: 113664924 | IP Addr: 10.150.236.151 | Public IP: 103.229.247.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:59:45 IST Fri Jun 5 2020 | Duration: 9h:31m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 489139907 | Bytes Rx: 113664924 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287773 | Audit Session ID: 0a96cf694641d0005eda64e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287773 | Audit Session ID: 0a96cf694641d0005eda64e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: RNimkard | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.155 | Public IP: 45.117.3.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:59:48 IST Fri Jun 5 2020 | Duration: 9h:31m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 748120826 | Bytes Rx: 217602559 | IP Addr: 10.150.236.155 | Public IP: 45.117.3.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:59:48 IST Fri Jun 5 2020 | Duration: 9h:31m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 748120826 | Bytes Rx: 217602559 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287774 | Audit Session ID: 0a96cf694641e0005eda64ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 287774 | Audit Session ID: 0a96cf694641e0005eda64ec | Security Group Tag: none | EasyVPN: 0 ||
Username: SHbondre | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.39 | Public IP: 157.33.143.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:03:40 IST Fri Jun 5 2020 | Duration: 9h:27m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 2446530382 | Bytes Rx: 430601835 | IP Addr: 10.150.237.39 | Public IP: 157.33.143.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:03:40 IST Fri Jun 5 2020 | Duration: 9h:27m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 2446530382 | Bytes Rx: 430601835 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287779 | Audit Session ID: 0a96cf69464230005eda65d4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287779 | Audit Session ID: 0a96cf69464230005eda65d4 | Security Group Tag: none | EasyVPN: 0 ||
Username: arondhav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.209 | Public IP: 103.110.253.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:03:45 IST Fri Jun 5 2020 | Duration: 9h:27m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 1651242480 | Bytes Rx: 336849696 | IP Addr: 10.150.237.209 | Public IP: 103.110.253.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:03:45 IST Fri Jun 5 2020 | Duration: 9h:27m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 1651242480 | Bytes Rx: 336849696 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287780 | Audit Session ID: 0a96cf69464240005eda65d9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287780 | Audit Session ID: 0a96cf69464240005eda65d9 | Security Group Tag: none | EasyVPN: 0 ||
Username: PGodghat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.74 | Public IP: 103.135.202.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:10:16 IST Fri Jun 5 2020 | Duration: 9h:20m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 372309006 | Bytes Rx: 158292014 | IP Addr: 10.150.237.74 | Public IP: 103.135.202.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:10:16 IST Fri Jun 5 2020 | Duration: 9h:20m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 372309006 | Bytes Rx: 158292014 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287794 | Audit Session ID: 0a96cf69464320005eda6760 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287794 | Audit Session ID: 0a96cf69464320005eda6760 | Security Group Tag: none | EasyVPN: 0 ||
Username: kritibal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.139 | Public IP: 223.182.12.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:24:01 IST Fri Jun 5 2020 | Duration: 9h:07m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1209384224 | Bytes Rx: 399728388 | IP Addr: 10.150.236.139 | Public IP: 223.182.12.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:24:01 IST Fri Jun 5 2020 | Duration: 9h:07m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1209384224 | Bytes Rx: 399728388 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287816 | Audit Session ID: 0a96cf69464480005eda6a99 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287816 | Audit Session ID: 0a96cf69464480005eda6a99 | Security Group Tag: none | EasyVPN: 0 ||
Username: majagdal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.26 | Public IP: 49.35.96.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:39:51 IST Fri Jun 5 2020 | Duration: 8h:51m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 469611608 | Bytes Rx: 173002452 | IP Addr: 10.150.236.26 | Public IP: 49.35.96.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:39:51 IST Fri Jun 5 2020 | Duration: 8h:51m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 469611608 | Bytes Rx: 173002452 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287844 | Audit Session ID: 0a96cf69464640005eda6e4f | Security Group Tag: none | EasyVPN: 0 |Session ID: 287844 | Audit Session ID: 0a96cf69464640005eda6e4f | Security Group Tag: none | EasyVPN: 0 ||
Username: gparab | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC33 | IP Addr: 10.150.245.42 | Public IP: 219.91.250.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:45:23 IST Fri Jun 5 2020 | Duration: 8h:45m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 2486220932 | Bytes Rx: 381882699 | IP Addr: 10.150.245.42 | Public IP: 219.91.250.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:45:23 IST Fri Jun 5 2020 | Duration: 8h:45m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 2486220932 | Bytes Rx: 381882699 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287863 | Audit Session ID: 0a96cf69464770005eda6f9b | Security Group Tag: none | EasyVPN: 0 |Session ID: 287863 | Audit Session ID: 0a96cf69464770005eda6f9b | Security Group Tag: none | EasyVPN: 0 ||
Username: PKaki | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.82 | Public IP: 223.228.108.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:45:35 IST Fri Jun 5 2020 | Duration: 8h:45m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 163973009 | Bytes Rx: 127505715 | IP Addr: 10.150.237.82 | Public IP: 223.228.108.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:45:35 IST Fri Jun 5 2020 | Duration: 8h:45m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 163973009 | Bytes Rx: 127505715 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287868 | Audit Session ID: 0a96cf694647c0005eda6fa7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287868 | Audit Session ID: 0a96cf694647c0005eda6fa7 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohsayed | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC14 | IP Addr: 10.150.245.23 | Public IP: 123.201.8.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:48:08 IST Fri Jun 5 2020 | Duration: 8h:43m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 2082086941 | Bytes Rx: 308143422 | IP Addr: 10.150.245.23 | Public IP: 123.201.8.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:48:08 IST Fri Jun 5 2020 | Duration: 8h:43m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 2082086941 | Bytes Rx: 308143422 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287874 | Audit Session ID: 0a96cf69464820005eda7040 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287874 | Audit Session ID: 0a96cf69464820005eda7040 | Security Group Tag: none | EasyVPN: 0 ||
Username: AlkaShar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC4 | IP Addr: 10.150.245.13 | Public IP: 103.203.64.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:50:28 IST Fri Jun 5 2020 | Duration: 8h:40m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 859463621 | Bytes Rx: 147804066 | IP Addr: 10.150.245.13 | Public IP: 103.203.64.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:50:28 IST Fri Jun 5 2020 | Duration: 8h:40m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 859463621 | Bytes Rx: 147804066 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287876 | Audit Session ID: 0a96cf69464840005eda70cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 287876 | Audit Session ID: 0a96cf69464840005eda70cc | Security Group Tag: none | EasyVPN: 0 ||
Username: yogkulka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.75 | Public IP: 45.117.51.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:59:33 IST Fri Jun 5 2020 | Duration: 8h:31m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 698862367 | Bytes Rx: 221379575 | IP Addr: 10.150.237.75 | Public IP: 45.117.51.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:59:33 IST Fri Jun 5 2020 | Duration: 8h:31m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 698862367 | Bytes Rx: 221379575 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287881 | Audit Session ID: 0a96cf69464890005eda72ed | Security Group Tag: none | EasyVPN: 0 |Session ID: 287881 | Audit Session ID: 0a96cf69464890005eda72ed | Security Group Tag: none | EasyVPN: 0 ||
Username: VisheshK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.187 | Public IP: 175.100.139.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:02:11 IST Fri Jun 5 2020 | Duration: 8h:29m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 594807723 | Bytes Rx: 197781573 | IP Addr: 10.150.237.187 | Public IP: 175.100.139.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:02:11 IST Fri Jun 5 2020 | Duration: 8h:29m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 594807723 | Bytes Rx: 197781573 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287891 | Audit Session ID: 0a96cf69464930005eda738b | Security Group Tag: none | EasyVPN: 0 |Session ID: 287891 | Audit Session ID: 0a96cf69464930005eda738b | Security Group Tag: none | EasyVPN: 0 ||
Username: subhassh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.47 | Public IP: 27.57.168.144 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 22:05:35 IST Fri Jun 5 2020 | Duration: 8h:25m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 78818545 | Bytes Rx: 36866650 | IP Addr: 10.150.236.47 | Public IP: 27.57.168.144 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 22:05:35 IST Fri Jun 5 2020 | Duration: 8h:25m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 78818545 | Bytes Rx: 36866650 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287903 | Audit Session ID: 0a96cf694649f0005eda7457 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287903 | Audit Session ID: 0a96cf694649f0005eda7457 | Security Group Tag: none | EasyVPN: 0 ||
Username: Prunaval | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.186 | Public IP: 157.33.130.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:33:17 IST Fri Jun 5 2020 | Duration: 7h:57m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 576922260 | Bytes Rx: 560930011 | IP Addr: 10.150.237.186 | Public IP: 157.33.130.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:33:17 IST Fri Jun 5 2020 | Duration: 7h:57m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 576922260 | Bytes Rx: 560930011 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287945 | Audit Session ID: 0a96cf69464c90005eda7ad5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287945 | Audit Session ID: 0a96cf69464c90005eda7ad5 | Security Group Tag: none | EasyVPN: 0 ||
Username: prnaik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.155 | Public IP: 1.23.253.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:12 IST Fri Jun 5 2020 | Duration: 7h:42m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 383880111 | Bytes Rx: 333162932 | IP Addr: 10.150.237.155 | Public IP: 1.23.253.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:12 IST Fri Jun 5 2020 | Duration: 7h:42m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 383880111 | Bytes Rx: 333162932 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287970 | Audit Session ID: 0a96cf69464e20005eda7e90 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287970 | Audit Session ID: 0a96cf69464e20005eda7e90 | Security Group Tag: none | EasyVPN: 0 ||
Username: NeAmolik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC68 | IP Addr: 10.150.245.46 | Public IP: 183.87.54.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:01:14 IST Fri Jun 5 2020 | Duration: 7h:29m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 169305565 | Bytes Rx: 141117300 | IP Addr: 10.150.245.46 | Public IP: 183.87.54.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:01:14 IST Fri Jun 5 2020 | Duration: 7h:29m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 169305565 | Bytes Rx: 141117300 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287985 | Audit Session ID: 0a96cf69464f10005eda8162 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287985 | Audit Session ID: 0a96cf69464f10005eda8162 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhusurya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC70 | IP Addr: 10.150.245.48 | Public IP: 103.110.252.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:02:40 IST Fri Jun 5 2020 | Duration: 7h:28m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 270810746 | Bytes Rx: 248599221 | IP Addr: 10.150.245.48 | Public IP: 103.110.252.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:02:40 IST Fri Jun 5 2020 | Duration: 7h:28m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 270810746 | Bytes Rx: 248599221 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287986 | Audit Session ID: 0a96cf69464f20005eda81b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287986 | Audit Session ID: 0a96cf69464f20005eda81b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: HYamgava | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC66 | IP Addr: 10.150.245.44 | Public IP: 49.35.207.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:05:20 IST Fri Jun 5 2020 | Duration: 7h:25m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 87930003 | Bytes Rx: 47323289 | IP Addr: 10.150.245.44 | Public IP: 49.35.207.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:05:20 IST Fri Jun 5 2020 | Duration: 7h:25m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 87930003 | Bytes Rx: 47323289 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287988 | Audit Session ID: 0a96cf69464f40005eda8258 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287988 | Audit Session ID: 0a96cf69464f40005eda8258 | Security Group Tag: none | EasyVPN: 0 ||
