sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: NikSomas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.171 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:53 IST Thu Jul 2 2020 | Duration: 17d 23h:51m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 2598160980 | Bytes Rx: 2718205520 | IP Addr: 10.150.236.171 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:53 IST Thu Jul 2 2020 | Duration: 17d 23h:51m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 2598160980 | Bytes Rx: 2718205520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84317 | Audit Session ID: 0a96cf691495d0005efd64dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 84317 | Audit Session ID: 0a96cf691495d0005efd64dd | Security Group Tag: none | EasyVPN: 0 ||
Username: gemose.kg | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.222 | Public IP: 42.106.181.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:48 IST Mon Jul 20 2020 | Duration: 0h:47m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 94820958 | Bytes Rx: 9932542 | IP Addr: 10.150.236.222 | Public IP: 42.106.181.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:48 IST Mon Jul 20 2020 | Duration: 0h:47m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 94820958 | Bytes Rx: 9932542 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142644 | Audit Session ID: 0a96cf6922d340005f1512b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142644 | Audit Session ID: 0a96cf6922d340005f1512b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: TahShaik | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.98 | Public IP: 157.33.150.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:57 IST Mon Jul 20 2020 | Duration: 0h:47m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 36465157 | Bytes Rx: 11144735 | IP Addr: 10.150.236.98 | Public IP: 157.33.150.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:57 IST Mon Jul 20 2020 | Duration: 0h:47m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 36465157 | Bytes Rx: 11144735 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142645 | Audit Session ID: 0a96cf6922d350005f1512c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142645 | Audit Session ID: 0a96cf6922d350005f1512c1 | Security Group Tag: none | EasyVPN: 0 ||
Username: subhadey | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.99 | Public IP: 47.15.62.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:25 IST Mon Jul 20 2020 | Duration: 0h:46m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 37364210 | Bytes Rx: 24304778 | IP Addr: 10.150.236.99 | Public IP: 47.15.62.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:25 IST Mon Jul 20 2020 | Duration: 0h:46m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 37364210 | Bytes Rx: 24304778 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142646 | Audit Session ID: 0a96cf6922d360005f1512dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 142646 | Audit Session ID: 0a96cf6922d360005f1512dd | Security Group Tag: none | EasyVPN: 0 ||
Username: jypakala | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.100 | Public IP: 157.48.154.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:32 IST Mon Jul 20 2020 | Duration: 0h:46m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 17550986 | Bytes Rx: 4214767 | IP Addr: 10.150.236.100 | Public IP: 157.48.154.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:32 IST Mon Jul 20 2020 | Duration: 0h:46m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 17550986 | Bytes Rx: 4214767 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142647 | Audit Session ID: 0a96cf6922d370005f1512e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142647 | Audit Session ID: 0a96cf6922d370005f1512e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: psamal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.101 | Public IP: 157.41.96.69 | Protocol: AnyConnect-Parent DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:48 IST Mon Jul 20 2020 | Duration: 0h:46m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 45674548 | Bytes Rx: 6615302 | IP Addr: 10.150.236.101 | Public IP: 157.41.96.69 | Protocol: AnyConnect-Parent DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:13:48 IST Mon Jul 20 2020 | Duration: 0h:46m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 45674548 | Bytes Rx: 6615302 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142648 | Audit Session ID: 0a96cf6922d380005f1512f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142648 | Audit Session ID: 0a96cf6922d380005f1512f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: UBhandar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.102 | Public IP: 1.23.230.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:48 IST Mon Jul 20 2020 | Duration: 0h:45m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 83420856 | Bytes Rx: 24776380 | IP Addr: 10.150.236.102 | Public IP: 1.23.230.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:48 IST Mon Jul 20 2020 | Duration: 0h:45m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 83420856 | Bytes Rx: 24776380 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142649 | Audit Session ID: 0a96cf6922d390005f151330 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142649 | Audit Session ID: 0a96cf6922d390005f151330 | Security Group Tag: none | EasyVPN: 0 ||
Username: keschakk | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.103 | Public IP: 103.98.63.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:51 IST Mon Jul 20 2020 | Duration: 0h:45m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 168858879 | Bytes Rx: 40277877 | IP Addr: 10.150.236.103 | Public IP: 103.98.63.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:14:51 IST Mon Jul 20 2020 | Duration: 0h:45m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 168858879 | Bytes Rx: 40277877 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142651 | Audit Session ID: 0a96cf6922d3b0005f151333 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142651 | Audit Session ID: 0a96cf6922d3b0005f151333 | Security Group Tag: none | EasyVPN: 0 ||
Username: yogirase | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.105 | Public IP: 49.35.103.82 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:15:16 IST Mon Jul 20 2020 | Duration: 0h:44m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 112337741 | Bytes Rx: 16243688 | IP Addr: 10.150.236.105 | Public IP: 49.35.103.82 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:15:16 IST Mon Jul 20 2020 | Duration: 0h:44m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 112337741 | Bytes Rx: 16243688 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142652 | Audit Session ID: 0a96cf6922d3c0005f15134c | Security Group Tag: none | EasyVPN: 0 |Session ID: 142652 | Audit Session ID: 0a96cf6922d3c0005f15134c | Security Group Tag: none | EasyVPN: 0 ||
Username: JeyasugJ | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.226 | Public IP: 106.211.195.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:42 IST Mon Jul 20 2020 | Duration: 0h:44m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 47095798 | Bytes Rx: 15074577 | IP Addr: 10.150.236.226 | Public IP: 106.211.195.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:42 IST Mon Jul 20 2020 | Duration: 0h:44m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 47095798 | Bytes Rx: 15074577 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142655 | Audit Session ID: 0a96cf6922d3f0005f151366 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142655 | Audit Session ID: 0a96cf6922d3f0005f151366 | Security Group Tag: none | EasyVPN: 0 ||
Username: navneet.khurana | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.192 | Public IP: 106.223.123.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:43 IST Mon Jul 20 2020 | Duration: 0h:44m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 23192026 | Bytes Rx: 12264607 | IP Addr: 10.150.236.192 | Public IP: 106.223.123.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:43 IST Mon Jul 20 2020 | Duration: 0h:44m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 23192026 | Bytes Rx: 12264607 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142656 | Audit Session ID: 0a96cf6922d400005f151367 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142656 | Audit Session ID: 0a96cf6922d400005f151367 | Security Group Tag: none | EasyVPN: 0 ||
Username: nghare | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.227 | Public IP: 157.33.187.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:55 IST Mon Jul 20 2020 | Duration: 0h:44m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 36801350 | Bytes Rx: 9683622 | IP Addr: 10.150.236.227 | Public IP: 157.33.187.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:55 IST Mon Jul 20 2020 | Duration: 0h:44m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 36801350 | Bytes Rx: 9683622 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142658 | Audit Session ID: 0a96cf6922d420005f151373 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142658 | Audit Session ID: 0a96cf6922d420005f151373 | Security Group Tag: none | EasyVPN: 0 ||
Username: msathyan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.228 | Public IP: 183.83.159.166 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:16:09 IST Mon Jul 20 2020 | Duration: 0h:43m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 124120530 | Bytes Rx: 126650733 | IP Addr: 10.150.236.228 | Public IP: 183.83.159.166 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:16:09 IST Mon Jul 20 2020 | Duration: 0h:43m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 124120530 | Bytes Rx: 126650733 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142659 | Audit Session ID: 0a96cf6922d430005f151381 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142659 | Audit Session ID: 0a96cf6922d430005f151381 | Security Group Tag: none | EasyVPN: 0 ||
Username: anupraut | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.229 | Public IP: 106.220.190.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:13 IST Mon Jul 20 2020 | Duration: 0h:43m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 27916038 | Bytes Rx: 10129616 | IP Addr: 10.150.236.229 | Public IP: 106.220.190.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:13 IST Mon Jul 20 2020 | Duration: 0h:43m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 27916038 | Bytes Rx: 10129616 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142660 | Audit Session ID: 0a96cf6922d440005f151385 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142660 | Audit Session ID: 0a96cf6922d440005f151385 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ankurtri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.230 | Public IP: 223.225.82.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:21 IST Mon Jul 20 2020 | Duration: 0h:43m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 41205045 | Bytes Rx: 12444616 | IP Addr: 10.150.236.230 | Public IP: 223.225.82.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:21 IST Mon Jul 20 2020 | Duration: 0h:43m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 41205045 | Bytes Rx: 12444616 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142661 | Audit Session ID: 0a96cf6922d450005f15138d | Security Group Tag: none | EasyVPN: 0 |Session ID: 142661 | Audit Session ID: 0a96cf6922d450005f15138d | Security Group Tag: none | EasyVPN: 0 ||
Username: sharsing | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.231 | Public IP: 171.76.164.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:34 IST Mon Jul 20 2020 | Duration: 0h:43m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 265815848 | Bytes Rx: 12607393 | IP Addr: 10.150.236.231 | Public IP: 171.76.164.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:34 IST Mon Jul 20 2020 | Duration: 0h:43m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 265815848 | Bytes Rx: 12607393 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142662 | Audit Session ID: 0a96cf6922d460005f15139a | Security Group Tag: none | EasyVPN: 0 |Session ID: 142662 | Audit Session ID: 0a96cf6922d460005f15139a | Security Group Tag: none | EasyVPN: 0 ||
Username: Anaik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.232 | Public IP: 182.48.202.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:43 IST Mon Jul 20 2020 | Duration: 0h:43m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 10796001 | Bytes Rx: 4061571 | IP Addr: 10.150.236.232 | Public IP: 182.48.202.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:43 IST Mon Jul 20 2020 | Duration: 0h:43m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 10796001 | Bytes Rx: 4061571 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142663 | Audit Session ID: 0a96cf6922d470005f1513a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142663 | Audit Session ID: 0a96cf6922d470005f1513a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: dhaminiv | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.234 | Public IP: 157.48.128.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:45 IST Mon Jul 20 2020 | Duration: 0h:43m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 49287165 | Bytes Rx: 10387177 | IP Addr: 10.150.236.234 | Public IP: 157.48.128.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:45 IST Mon Jul 20 2020 | Duration: 0h:43m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 49287165 | Bytes Rx: 10387177 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142664 | Audit Session ID: 0a96cf6922d480005f1513a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142664 | Audit Session ID: 0a96cf6922d480005f1513a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: Shivaji.salokhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.233 | Public IP: 42.107.88.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:49 IST Mon Jul 20 2020 | Duration: 0h:43m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 44165331 | Bytes Rx: 9457853 | IP Addr: 10.150.236.233 | Public IP: 42.107.88.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:16:49 IST Mon Jul 20 2020 | Duration: 0h:43m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 44165331 | Bytes Rx: 9457853 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142665 | Audit Session ID: 0a96cf6922d490005f1513a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142665 | Audit Session ID: 0a96cf6922d490005f1513a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: nitirakh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.235 | Public IP: 157.33.156.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:06 IST Mon Jul 20 2020 | Duration: 0h:43m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 43768780 | Bytes Rx: 9955995 | IP Addr: 10.150.236.235 | Public IP: 157.33.156.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:06 IST Mon Jul 20 2020 | Duration: 0h:43m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 43768780 | Bytes Rx: 9955995 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142666 | Audit Session ID: 0a96cf6922d4a0005f1513ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 142666 | Audit Session ID: 0a96cf6922d4a0005f1513ba | Security Group Tag: none | EasyVPN: 0 ||
Username: ANanavar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.237 | Public IP: 103.195.83.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:13 IST Mon Jul 20 2020 | Duration: 0h:42m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 34982698 | Bytes Rx: 24188379 | IP Addr: 10.150.236.237 | Public IP: 103.195.83.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:13 IST Mon Jul 20 2020 | Duration: 0h:42m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 34982698 | Bytes Rx: 24188379 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 142667 | Audit Session ID: 0a96cf6922d4b0005f1513c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 142667 | Audit Session ID: 0a96cf6922d4b0005f1513c1 | Security Group Tag: none | EasyVPN: 0 ||
