sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 12h:13m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 9899795693 | Bytes Rx: 1761968721 | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 12h:13m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 9899795693 | Bytes Rx: 1761968721 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 ||
Username: bsendray | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.90 | Public IP: 157.46.54.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:54 IST Fri Jun 26 2020 | Duration: 0h:50m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 53528560 | Bytes Rx: 13072166 | IP Addr: 10.149.234.90 | Public IP: 157.46.54.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:54 IST Fri Jun 26 2020 | Duration: 0h:50m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 53528560 | Bytes Rx: 13072166 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193842 | Audit Session ID: 0a95072b2f5320005ef57c92 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193842 | Audit Session ID: 0a95072b2f5320005ef57c92 | Security Group Tag: none | EasyVPN: 0 ||
Username: vathomas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.9 | Public IP: 103.98.63.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:22 IST Fri Jun 26 2020 | Duration: 0h:50m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 27203858 | Bytes Rx: 6202993 | IP Addr: 10.149.234.9 | Public IP: 103.98.63.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:22 IST Fri Jun 26 2020 | Duration: 0h:50m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 27203858 | Bytes Rx: 6202993 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193844 | Audit Session ID: 0a95072b2f5340005ef57cae | Security Group Tag: none | EasyVPN: 0 |Session ID: 193844 | Audit Session ID: 0a95072b2f5340005ef57cae | Security Group Tag: none | EasyVPN: 0 ||
Username: bkandru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.10 | Public IP: 106.76.212.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:23 IST Fri Jun 26 2020 | Duration: 0h:50m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 109378778 | Bytes Rx: 32209806 | IP Addr: 10.149.234.10 | Public IP: 106.76.212.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:23 IST Fri Jun 26 2020 | Duration: 0h:50m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 109378778 | Bytes Rx: 32209806 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193845 | Audit Session ID: 0a95072b2f5350005ef57caf | Security Group Tag: none | EasyVPN: 0 |Session ID: 193845 | Audit Session ID: 0a95072b2f5350005ef57caf | Security Group Tag: none | EasyVPN: 0 ||
Username: jitvargh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.14 | Public IP: 137.97.126.240 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:35 IST Fri Jun 26 2020 | Duration: 0h:50m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 67259550 | Bytes Rx: 8470845 | IP Addr: 10.149.234.14 | Public IP: 137.97.126.240 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:35 IST Fri Jun 26 2020 | Duration: 0h:50m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 67259550 | Bytes Rx: 8470845 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193847 | Audit Session ID: 0a95072b2f5370005ef57cbb | Security Group Tag: none | EasyVPN: 0 |Session ID: 193847 | Audit Session ID: 0a95072b2f5370005ef57cbb | Security Group Tag: none | EasyVPN: 0 ||
Username: BYerra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.11 | Public IP: 103.57.133.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:51 IST Fri Jun 26 2020 | Duration: 0h:49m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 190481382 | Bytes Rx: 13098315 | IP Addr: 10.149.234.11 | Public IP: 103.57.133.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:51 IST Fri Jun 26 2020 | Duration: 0h:49m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 190481382 | Bytes Rx: 13098315 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193851 | Audit Session ID: 0a95072b2f53b0005ef57ccb | Security Group Tag: none | EasyVPN: 0 |Session ID: 193851 | Audit Session ID: 0a95072b2f53b0005ef57ccb | Security Group Tag: none | EasyVPN: 0 ||
Username: pv.shank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.12 | Public IP: 157.46.53.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:53 IST Fri Jun 26 2020 | Duration: 0h:49m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 61166219 | Bytes Rx: 13107071 | IP Addr: 10.149.234.12 | Public IP: 157.46.53.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:53 IST Fri Jun 26 2020 | Duration: 0h:49m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 61166219 | Bytes Rx: 13107071 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193852 | Audit Session ID: 0a95072b2f53c0005ef57ccd | Security Group Tag: none | EasyVPN: 0 |Session ID: 193852 | Audit Session ID: 0a95072b2f53c0005ef57ccd | Security Group Tag: none | EasyVPN: 0 ||
Username: krishnat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.13 | Public IP: 116.68.105.21 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:01 IST Fri Jun 26 2020 | Duration: 0h:49m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 72561888 | Bytes Rx: 19661407 | IP Addr: 10.149.234.13 | Public IP: 116.68.105.21 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:01 IST Fri Jun 26 2020 | Duration: 0h:49m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 72561888 | Bytes Rx: 19661407 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193854 | Audit Session ID: 0a95072b2f53e0005ef57cd5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193854 | Audit Session ID: 0a95072b2f53e0005ef57cd5 | Security Group Tag: none | EasyVPN: 0 ||
Username: keerguru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.15 | Public IP: 223.181.237.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:17 IST Fri Jun 26 2020 | Duration: 0h:49m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 42714576 | Bytes Rx: 13849544 | IP Addr: 10.149.234.15 | Public IP: 223.181.237.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:17 IST Fri Jun 26 2020 | Duration: 0h:49m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 42714576 | Bytes Rx: 13849544 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193856 | Audit Session ID: 0a95072b2f5400005ef57ce5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193856 | Audit Session ID: 0a95072b2f5400005ef57ce5 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rguna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.168 | Public IP: 106.208.114.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:22 IST Fri Jun 26 2020 | Duration: 0h:49m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 28495599 | Bytes Rx: 12924004 | IP Addr: 10.149.234.168 | Public IP: 106.208.114.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:22 IST Fri Jun 26 2020 | Duration: 0h:49m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 28495599 | Bytes Rx: 12924004 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193858 | Audit Session ID: 0a95072b2f5420005ef57cea | Security Group Tag: none | EasyVPN: 0 |Session ID: 193858 | Audit Session ID: 0a95072b2f5420005ef57cea | Security Group Tag: none | EasyVPN: 0 ||
Username: Babuponn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.17 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:27 IST Fri Jun 26 2020 | Duration: 0h:49m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 300132653 | Bytes Rx: 25614115 | IP Addr: 10.149.234.17 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:27 IST Fri Jun 26 2020 | Duration: 0h:49m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 300132653 | Bytes Rx: 25614115 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193860 | Audit Session ID: 0a95072b2f5440005ef57cef | Security Group Tag: none | EasyVPN: 0 |Session ID: 193860 | Audit Session ID: 0a95072b2f5440005ef57cef | Security Group Tag: none | EasyVPN: 0 ||
Username: BSekaran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.18 | Public IP: 157.46.22.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:48 IST Fri Jun 26 2020 | Duration: 0h:48m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 64386510 | Bytes Rx: 11462413 | IP Addr: 10.149.234.18 | Public IP: 157.46.22.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:48 IST Fri Jun 26 2020 | Duration: 0h:48m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 64386510 | Bytes Rx: 11462413 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193867 | Audit Session ID: 0a95072b2f54b0005ef57d04 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193867 | Audit Session ID: 0a95072b2f54b0005ef57d04 | Security Group Tag: none | EasyVPN: 0 ||
Username: gopr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.170 | Public IP: 106.217.18.62 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:13:52 IST Fri Jun 26 2020 | Duration: 0h:48m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 71065308 | Bytes Rx: 11906118 | IP Addr: 10.149.234.170 | Public IP: 106.217.18.62 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:13:52 IST Fri Jun 26 2020 | Duration: 0h:48m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 71065308 | Bytes Rx: 11906118 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193868 | Audit Session ID: 0a95072b2f54c0005ef57d08 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193868 | Audit Session ID: 0a95072b2f54c0005ef57d08 | Security Group Tag: none | EasyVPN: 0 ||
Username: pramojad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.171 | Public IP: 49.33.138.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:06 IST Fri Jun 26 2020 | Duration: 0h:48m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 16820881 | Bytes Rx: 5797151 | IP Addr: 10.149.234.171 | Public IP: 49.33.138.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:06 IST Fri Jun 26 2020 | Duration: 0h:48m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 16820881 | Bytes Rx: 5797151 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193870 | Audit Session ID: 0a95072b2f54e0005ef57d16 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193870 | Audit Session ID: 0a95072b2f54e0005ef57d16 | Security Group Tag: none | EasyVPN: 0 ||
Username: sukumarm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.172 | Public IP: 27.62.42.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:11 IST Fri Jun 26 2020 | Duration: 0h:48m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 90641749 | Bytes Rx: 34150540 | IP Addr: 10.149.234.172 | Public IP: 27.62.42.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:11 IST Fri Jun 26 2020 | Duration: 0h:48m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 90641749 | Bytes Rx: 34150540 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193871 | Audit Session ID: 0a95072b2f54f0005ef57d1b | Security Group Tag: none | EasyVPN: 0 |Session ID: 193871 | Audit Session ID: 0a95072b2f54f0005ef57d1b | Security Group Tag: none | EasyVPN: 0 ||
Username: tanusha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.174 | Public IP: 124.123.166.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:22 IST Fri Jun 26 2020 | Duration: 0h:48m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 246813141 | Bytes Rx: 99382508 | IP Addr: 10.149.234.174 | Public IP: 124.123.166.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:22 IST Fri Jun 26 2020 | Duration: 0h:48m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 246813141 | Bytes Rx: 99382508 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193872 | Audit Session ID: 0a95072b2f5500005ef57d26 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193872 | Audit Session ID: 0a95072b2f5500005ef57d26 | Security Group Tag: none | EasyVPN: 0 ||
Username: arhari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.175 | Public IP: 123.201.176.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:24 IST Fri Jun 26 2020 | Duration: 0h:48m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 128107137 | Bytes Rx: 24449358 | IP Addr: 10.149.234.175 | Public IP: 123.201.176.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:24 IST Fri Jun 26 2020 | Duration: 0h:48m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 128107137 | Bytes Rx: 24449358 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193873 | Audit Session ID: 0a95072b2f5510005ef57d28 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193873 | Audit Session ID: 0a95072b2f5510005ef57d28 | Security Group Tag: none | EasyVPN: 0 ||
Username: gkandasa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.176 | Public IP: 106.198.120.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:25 IST Fri Jun 26 2020 | Duration: 0h:48m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 14477986 | Bytes Rx: 15420412 | IP Addr: 10.149.234.176 | Public IP: 106.198.120.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:25 IST Fri Jun 26 2020 | Duration: 0h:48m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 14477986 | Bytes Rx: 15420412 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193874 | Audit Session ID: 0a95072b2f5520005ef57d29 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193874 | Audit Session ID: 0a95072b2f5520005ef57d29 | Security Group Tag: none | EasyVPN: 0 ||
Username: msharma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.177 | Public IP: 103.208.71.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:38 IST Fri Jun 26 2020 | Duration: 0h:47m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 8927651 | Bytes Rx: 2404683 | IP Addr: 10.149.234.177 | Public IP: 103.208.71.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:38 IST Fri Jun 26 2020 | Duration: 0h:47m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 8927651 | Bytes Rx: 2404683 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193876 | Audit Session ID: 0a95072b2f5540005ef57d36 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193876 | Audit Session ID: 0a95072b2f5540005ef57d36 | Security Group Tag: none | EasyVPN: 0 ||
Username: bharathp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.178 | Public IP: 49.207.134.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:13 IST Fri Jun 26 2020 | Duration: 0h:47m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 503754569 | Bytes Rx: 41041924 | IP Addr: 10.149.234.178 | Public IP: 49.207.134.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:13 IST Fri Jun 26 2020 | Duration: 0h:47m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 503754569 | Bytes Rx: 41041924 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193879 | Audit Session ID: 0a95072b2f5570005ef57d59 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193879 | Audit Session ID: 0a95072b2f5570005ef57d59 | Security Group Tag: none | EasyVPN: 0 ||
