sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 16h:41m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 10797626245 | Bytes Rx: 1853073017 | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 16h:41m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 10797626245 | Bytes Rx: 1853073017 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 ||
Username: KKANAGAR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.117 | Public IP: 42.111.150.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:10:44 IST Fri Jun 26 2020 | Duration: 3h:20m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 246794076 | Bytes Rx: 45397476 | IP Addr: 10.149.235.117 | Public IP: 42.111.150.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:10:44 IST Fri Jun 26 2020 | Duration: 3h:20m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 246794076 | Bytes Rx: 45397476 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194302 | Audit Session ID: 0a95072b2f6fe0005ef5986c | Security Group Tag: none | EasyVPN: 0 |Session ID: 194302 | Audit Session ID: 0a95072b2f6fe0005ef5986c | Security Group Tag: none | EasyVPN: 0 ||
Username: muthusubramanian.s | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.234 | Public IP: 182.65.111.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:53 IST Fri Jun 26 2020 | Duration: 3h:19m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 104012791 | Bytes Rx: 57373854 | IP Addr: 10.149.234.234 | Public IP: 182.65.111.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:11:53 IST Fri Jun 26 2020 | Duration: 3h:19m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 104012791 | Bytes Rx: 57373854 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194304 | Audit Session ID: 0a95072b2f7000005ef598b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194304 | Audit Session ID: 0a95072b2f7000005ef598b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: vdas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.64 | Public IP: 117.201.137.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:08 IST Fri Jun 26 2020 | Duration: 3h:18m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 421358296 | Bytes Rx: 119442974 | IP Addr: 10.149.235.64 | Public IP: 117.201.137.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:08 IST Fri Jun 26 2020 | Duration: 3h:18m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 421358296 | Bytes Rx: 119442974 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194305 | Audit Session ID: 0a95072b2f7010005ef598c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194305 | Audit Session ID: 0a95072b2f7010005ef598c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: suryanba | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.14 | Public IP: 157.46.35.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:31 IST Fri Jun 26 2020 | Duration: 3h:18m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 138927542 | Bytes Rx: 19664208 | IP Addr: 10.149.234.14 | Public IP: 157.46.35.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:31 IST Fri Jun 26 2020 | Duration: 3h:18m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 138927542 | Bytes Rx: 19664208 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194306 | Audit Session ID: 0a95072b2f7020005ef598d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194306 | Audit Session ID: 0a95072b2f7020005ef598d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: sathdeva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.98 | Public IP: 106.198.110.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:42 IST Fri Jun 26 2020 | Duration: 3h:18m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 492545860 | Bytes Rx: 65225900 | IP Addr: 10.149.234.98 | Public IP: 106.198.110.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:42 IST Fri Jun 26 2020 | Duration: 3h:18m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 492545860 | Bytes Rx: 65225900 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194307 | Audit Session ID: 0a95072b2f7030005ef598e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194307 | Audit Session ID: 0a95072b2f7030005ef598e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: vensunda | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.193 | Public IP: 49.37.203.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:15 IST Fri Jun 26 2020 | Duration: 3h:16m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 269060087 | Bytes Rx: 79269754 | IP Addr: 10.149.242.193 | Public IP: 49.37.203.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:14:15 IST Fri Jun 26 2020 | Duration: 3h:16m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 269060087 | Bytes Rx: 79269754 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194311 | Audit Session ID: 0a95072b2f7070005ef5993f | Security Group Tag: none | EasyVPN: 0 |Session ID: 194311 | Audit Session ID: 0a95072b2f7070005ef5993f | Security Group Tag: none | EasyVPN: 0 ||
Username: Jnaharat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.195 | Public IP: 157.50.7.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:15 IST Fri Jun 26 2020 | Duration: 3h:15m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 83857515 | Bytes Rx: 44771077 | IP Addr: 10.149.242.195 | Public IP: 157.50.7.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:15 IST Fri Jun 26 2020 | Duration: 3h:15m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 83857515 | Bytes Rx: 44771077 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194313 | Audit Session ID: 0a95072b2f7090005ef5997b | Security Group Tag: none | EasyVPN: 0 |Session ID: 194313 | Audit Session ID: 0a95072b2f7090005ef5997b | Security Group Tag: none | EasyVPN: 0 ||
Username: RNadaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.197 | Public IP: 157.50.135.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:56 IST Fri Jun 26 2020 | Duration: 3h:14m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 209297002 | Bytes Rx: 126584633 | IP Addr: 10.149.242.197 | Public IP: 157.50.135.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:56 IST Fri Jun 26 2020 | Duration: 3h:14m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 209297002 | Bytes Rx: 126584633 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194317 | Audit Session ID: 0a95072b2f70d0005ef599a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194317 | Audit Session ID: 0a95072b2f70d0005ef599a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: vmurukur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.199 | Public IP: 223.238.70.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:02 IST Fri Jun 26 2020 | Duration: 3h:14m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 523145592 | Bytes Rx: 41170280 | IP Addr: 10.149.242.199 | Public IP: 223.238.70.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:02 IST Fri Jun 26 2020 | Duration: 3h:14m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 523145592 | Bytes Rx: 41170280 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194319 | Audit Session ID: 0a95072b2f70f0005ef599aa | Security Group Tag: none | EasyVPN: 0 |Session ID: 194319 | Audit Session ID: 0a95072b2f70f0005ef599aa | Security Group Tag: none | EasyVPN: 0 ||
Username: BHaribab | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.201 | Public IP: 106.208.83.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:02 IST Fri Jun 26 2020 | Duration: 3h:14m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 249309273 | Bytes Rx: 73107712 | IP Addr: 10.149.242.201 | Public IP: 106.208.83.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:02 IST Fri Jun 26 2020 | Duration: 3h:14m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 249309273 | Bytes Rx: 73107712 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194320 | Audit Session ID: 0a95072b2f7100005ef599aa | Security Group Tag: none | EasyVPN: 0 |Session ID: 194320 | Audit Session ID: 0a95072b2f7100005ef599aa | Security Group Tag: none | EasyVPN: 0 ||
Username: alagurajan.t | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.200 | Public IP: 157.50.106.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:05 IST Fri Jun 26 2020 | Duration: 3h:14m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 178630065 | Bytes Rx: 107920992 | IP Addr: 10.149.242.200 | Public IP: 157.50.106.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:05 IST Fri Jun 26 2020 | Duration: 3h:14m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 178630065 | Bytes Rx: 107920992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194321 | Audit Session ID: 0a95072b2f7110005ef599ad | Security Group Tag: none | EasyVPN: 0 |Session ID: 194321 | Audit Session ID: 0a95072b2f7110005ef599ad | Security Group Tag: none | EasyVPN: 0 ||
Username: murharih | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.204 | Public IP: 49.206.126.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:17 IST Fri Jun 26 2020 | Duration: 3h:14m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 83195797 | Bytes Rx: 36862770 | IP Addr: 10.149.242.204 | Public IP: 49.206.126.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:17 IST Fri Jun 26 2020 | Duration: 3h:14m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 83195797 | Bytes Rx: 36862770 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194325 | Audit Session ID: 0a95072b2f7150005ef599b9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194325 | Audit Session ID: 0a95072b2f7150005ef599b9 | Security Group Tag: none | EasyVPN: 0 ||
Username: anuchand | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.135 | Public IP: 157.46.50.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:50 IST Fri Jun 26 2020 | Duration: 3h:14m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 81535843 | Bytes Rx: 28692641 | IP Addr: 10.149.234.135 | Public IP: 157.46.50.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:50 IST Fri Jun 26 2020 | Duration: 3h:14m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 81535843 | Bytes Rx: 28692641 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194329 | Audit Session ID: 0a95072b2f7190005ef599da | Security Group Tag: none | EasyVPN: 0 |Session ID: 194329 | Audit Session ID: 0a95072b2f7190005ef599da | Security Group Tag: none | EasyVPN: 0 ||
Username: Dineskum | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.242.206 | Public IP: 157.50.38.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:54 IST Fri Jun 26 2020 | Duration: 3h:14m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 234598827 | Bytes Rx: 53729291 | IP Addr: 10.149.242.206 | Public IP: 157.50.38.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:54 IST Fri Jun 26 2020 | Duration: 3h:14m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 234598827 | Bytes Rx: 53729291 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194330 | Audit Session ID: 0a95072b2f71a0005ef599de | Security Group Tag: none | EasyVPN: 0 |Session ID: 194330 | Audit Session ID: 0a95072b2f71a0005ef599de | Security Group Tag: none | EasyVPN: 0 ||
Username: dinkanag | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.207 | Public IP: 157.50.172.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:54 IST Fri Jun 26 2020 | Duration: 3h:14m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 500875431 | Bytes Rx: 34902982 | IP Addr: 10.149.242.207 | Public IP: 157.50.172.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:54 IST Fri Jun 26 2020 | Duration: 3h:14m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 500875431 | Bytes Rx: 34902982 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194331 | Audit Session ID: 0a95072b2f71b0005ef599de | Security Group Tag: none | EasyVPN: 0 |Session ID: 194331 | Audit Session ID: 0a95072b2f71b0005ef599de | Security Group Tag: none | EasyVPN: 0 ||
Username: MayuriS | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.130 | Public IP: 106.211.206.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:55 IST Fri Jun 26 2020 | Duration: 3h:14m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 94900193 | Bytes Rx: 33129062 | IP Addr: 10.149.235.130 | Public IP: 106.211.206.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:16:55 IST Fri Jun 26 2020 | Duration: 3h:14m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 94900193 | Bytes Rx: 33129062 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194332 | Audit Session ID: 0a95072b2f71c0005ef599df | Security Group Tag: none | EasyVPN: 0 |Session ID: 194332 | Audit Session ID: 0a95072b2f71c0005ef599df | Security Group Tag: none | EasyVPN: 0 ||
Username: k.jayakumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.208 | Public IP: 106.201.186.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:17:21 IST Fri Jun 26 2020 | Duration: 3h:13m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 687773178 | Bytes Rx: 49291738 | IP Addr: 10.149.242.208 | Public IP: 106.201.186.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:17:21 IST Fri Jun 26 2020 | Duration: 3h:13m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 687773178 | Bytes Rx: 49291738 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194334 | Audit Session ID: 0a95072b2f71e0005ef599f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194334 | Audit Session ID: 0a95072b2f71e0005ef599f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: priyseka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.210 | Public IP: 157.50.161.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:17:42 IST Fri Jun 26 2020 | Duration: 3h:13m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 747117104 | Bytes Rx: 56877752 | IP Addr: 10.149.242.210 | Public IP: 157.50.161.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:17:42 IST Fri Jun 26 2020 | Duration: 3h:13m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 747117104 | Bytes Rx: 56877752 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194335 | Audit Session ID: 0a95072b2f71f0005ef59a0e | Security Group Tag: none | EasyVPN: 0 |Session ID: 194335 | Audit Session ID: 0a95072b2f71f0005ef59a0e | Security Group Tag: none | EasyVPN: 0 ||
Username: PRSHINDE | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.142 | Public IP: 49.35.82.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:18:50 IST Fri Jun 26 2020 | Duration: 3h:12m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 127141829 | Bytes Rx: 77899640 | IP Addr: 10.149.235.142 | Public IP: 49.35.82.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:18:50 IST Fri Jun 26 2020 | Duration: 3h:12m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 127141829 | Bytes Rx: 77899640 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194339 | Audit Session ID: 0a95072b2f7230005ef59a52 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194339 | Audit Session ID: 0a95072b2f7230005ef59a52 | Security Group Tag: none | EasyVPN: 0 ||
