sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: smitajad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 123.201.36.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 1d 3h:51m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 3636240707 | Bytes Rx: 163527328872 | IP Addr: 10.150.238.172 | Public IP: 123.201.36.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 1d 3h:51m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 3636240707 | Bytes Rx: 163527328872 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 ||
Username: VBiraj | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.164 | Public IP: 157.33.193.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:09 IST Tue Jun 9 2020 | Duration: 2h:09m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 58080019 | Bytes Rx: 33581323 | IP Addr: 10.150.238.164 | Public IP: 157.33.193.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:09 IST Tue Jun 9 2020 | Duration: 2h:09m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 58080019 | Bytes Rx: 33581323 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7156 | Audit Session ID: 0a96cf6a01bf40005edf153d | Security Group Tag: none | EasyVPN: 0 |Session ID: 7156 | Audit Session ID: 0a96cf6a01bf40005edf153d | Security Group Tag: none | EasyVPN: 0 ||
Username: SPhaltan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.22 | Public IP: 45.119.57.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:24 IST Tue Jun 9 2020 | Duration: 2h:09m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 163578784 | Bytes Rx: 30687379 | IP Addr: 10.150.238.22 | Public IP: 45.119.57.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:24 IST Tue Jun 9 2020 | Duration: 2h:09m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 163578784 | Bytes Rx: 30687379 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7157 | Audit Session ID: 0a96cf6a01bf50005edf154c | Security Group Tag: none | EasyVPN: 0 |Session ID: 7157 | Audit Session ID: 0a96cf6a01bf50005edf154c | Security Group Tag: none | EasyVPN: 0 ||
Username: hemantab | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.81 | Public IP: 1.186.119.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:29 IST Tue Jun 9 2020 | Duration: 2h:08m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 243881914 | Bytes Rx: 34838029 | IP Addr: 10.150.238.81 | Public IP: 1.186.119.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:29 IST Tue Jun 9 2020 | Duration: 2h:08m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 243881914 | Bytes Rx: 34838029 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7159 | Audit Session ID: 0a96cf6a01bf70005edf1551 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7159 | Audit Session ID: 0a96cf6a01bf70005edf1551 | Security Group Tag: none | EasyVPN: 0 ||
Username: SwapnDub | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.82 | Public IP: 103.207.10.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:36 IST Tue Jun 9 2020 | Duration: 2h:08m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 76711490 | Bytes Rx: 11628728 | IP Addr: 10.150.238.82 | Public IP: 103.207.10.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:36 IST Tue Jun 9 2020 | Duration: 2h:08m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 76711490 | Bytes Rx: 11628728 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7160 | Audit Session ID: 0a96cf6a01bf80005edf1558 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7160 | Audit Session ID: 0a96cf6a01bf80005edf1558 | Security Group Tag: none | EasyVPN: 0 ||
Username: cnetke | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.83 | Public IP: 103.115.201.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:03 IST Tue Jun 9 2020 | Duration: 2h:08m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 121166612 | Bytes Rx: 30805214 | IP Addr: 10.150.238.83 | Public IP: 103.115.201.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:03 IST Tue Jun 9 2020 | Duration: 2h:08m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 121166612 | Bytes Rx: 30805214 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7162 | Audit Session ID: 0a96cf6a01bfa0005edf1573 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7162 | Audit Session ID: 0a96cf6a01bfa0005edf1573 | Security Group Tag: none | EasyVPN: 0 ||
Username: sankpate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.84 | Public IP: 124.66.169.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:04 IST Tue Jun 9 2020 | Duration: 2h:08m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 143035270 | Bytes Rx: 35829658 | IP Addr: 10.150.238.84 | Public IP: 124.66.169.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:04 IST Tue Jun 9 2020 | Duration: 2h:08m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 143035270 | Bytes Rx: 35829658 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7163 | Audit Session ID: 0a96cf6a01bfb0005edf1574 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7163 | Audit Session ID: 0a96cf6a01bfb0005edf1574 | Security Group Tag: none | EasyVPN: 0 ||
Username: pintu.bhattacharyya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.85 | Public IP: 42.110.165.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:06 IST Tue Jun 9 2020 | Duration: 2h:08m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 26431483 | Bytes Rx: 17109805 | IP Addr: 10.150.238.85 | Public IP: 42.110.165.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:06 IST Tue Jun 9 2020 | Duration: 2h:08m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 26431483 | Bytes Rx: 17109805 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7164 | Audit Session ID: 0a96cf6a01bfc0005edf1576 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7164 | Audit Session ID: 0a96cf6a01bfc0005edf1576 | Security Group Tag: none | EasyVPN: 0 ||
Username: Niknanaw | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.86 | Public IP: 1.187.39.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:12 IST Tue Jun 9 2020 | Duration: 2h:08m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 397914375 | Bytes Rx: 130810892 | IP Addr: 10.150.238.86 | Public IP: 1.187.39.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:12 IST Tue Jun 9 2020 | Duration: 2h:08m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 397914375 | Bytes Rx: 130810892 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7165 | Audit Session ID: 0a96cf6a01bfd0005edf157c | Security Group Tag: none | EasyVPN: 0 |Session ID: 7165 | Audit Session ID: 0a96cf6a01bfd0005edf157c | Security Group Tag: none | EasyVPN: 0 ||
Username: PManerka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.87 | Public IP: 103.195.202.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:17 IST Tue Jun 9 2020 | Duration: 2h:08m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 59739746 | Bytes Rx: 33129063 | IP Addr: 10.150.238.87 | Public IP: 103.195.202.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:17 IST Tue Jun 9 2020 | Duration: 2h:08m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 59739746 | Bytes Rx: 33129063 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7166 | Audit Session ID: 0a96cf6a01bfe0005edf1581 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7166 | Audit Session ID: 0a96cf6a01bfe0005edf1581 | Security Group Tag: none | EasyVPN: 0 ||
Username: NitaKhad | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.88 | Public IP: 106.76.70.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:23 IST Tue Jun 9 2020 | Duration: 2h:08m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 246292493 | Bytes Rx: 26772939 | IP Addr: 10.150.238.88 | Public IP: 106.76.70.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:23 IST Tue Jun 9 2020 | Duration: 2h:08m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 246292493 | Bytes Rx: 26772939 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7167 | Audit Session ID: 0a96cf6a01bff0005edf1587 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7167 | Audit Session ID: 0a96cf6a01bff0005edf1587 | Security Group Tag: none | EasyVPN: 0 ||
Username: salmshai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.137 | Public IP: 157.33.173.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:53 IST Tue Jun 9 2020 | Duration: 2h:07m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 500405376 | Bytes Rx: 113639550 | IP Addr: 10.150.238.137 | Public IP: 157.33.173.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:53 IST Tue Jun 9 2020 | Duration: 2h:07m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 500405376 | Bytes Rx: 113639550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7170 | Audit Session ID: 0a96cf6a01c020005edf15a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7170 | Audit Session ID: 0a96cf6a01c020005edf15a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: akanragh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.198 | Public IP: 157.33.138.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:15 IST Tue Jun 9 2020 | Duration: 2h:07m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 77272205 | Bytes Rx: 41938197 | IP Addr: 10.150.239.198 | Public IP: 157.33.138.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:15 IST Tue Jun 9 2020 | Duration: 2h:07m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 77272205 | Bytes Rx: 41938197 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7172 | Audit Session ID: 0a96cf6a01c040005edf15bb | Security Group Tag: none | EasyVPN: 0 |Session ID: 7172 | Audit Session ID: 0a96cf6a01c040005edf15bb | Security Group Tag: none | EasyVPN: 0 ||
Username: poonarya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.49 | Public IP: 112.133.251.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:31 IST Tue Jun 9 2020 | Duration: 2h:06m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 96482642 | Bytes Rx: 19343649 | IP Addr: 10.150.238.49 | Public IP: 112.133.251.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:23:31 IST Tue Jun 9 2020 | Duration: 2h:06m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 96482642 | Bytes Rx: 19343649 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7173 | Audit Session ID: 0a96cf6a01c050005edf15cb | Security Group Tag: none | EasyVPN: 0 |Session ID: 7173 | Audit Session ID: 0a96cf6a01c050005edf15cb | Security Group Tag: none | EasyVPN: 0 ||
Username: Nbarne | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.139 | Public IP: 157.33.140.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:07 IST Tue Jun 9 2020 | Duration: 2h:06m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 43389542 | Bytes Rx: 9247267 | IP Addr: 10.150.238.139 | Public IP: 157.33.140.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:07 IST Tue Jun 9 2020 | Duration: 2h:06m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 43389542 | Bytes Rx: 9247267 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7175 | Audit Session ID: 0a96cf6a01c070005edf15ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 7175 | Audit Session ID: 0a96cf6a01c070005edf15ef | Security Group Tag: none | EasyVPN: 0 ||
Username: agarwaln | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.140 | Public IP: 139.167.171.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:09 IST Tue Jun 9 2020 | Duration: 2h:06m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 37612247 | Bytes Rx: 13850678 | IP Addr: 10.150.238.140 | Public IP: 139.167.171.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:09 IST Tue Jun 9 2020 | Duration: 2h:06m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 37612247 | Bytes Rx: 13850678 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7176 | Audit Session ID: 0a96cf6a01c080005edf15f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7176 | Audit Session ID: 0a96cf6a01c080005edf15f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: SwaraJad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.143 | Public IP: 116.74.151.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:53 IST Tue Jun 9 2020 | Duration: 2h:05m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 182803612 | Bytes Rx: 43473027 | IP Addr: 10.150.238.143 | Public IP: 116.74.151.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:53 IST Tue Jun 9 2020 | Duration: 2h:05m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 182803612 | Bytes Rx: 43473027 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7184 | Audit Session ID: 0a96cf6a01c100005edf161d | Security Group Tag: none | EasyVPN: 0 |Session ID: 7184 | Audit Session ID: 0a96cf6a01c100005edf161d | Security Group Tag: none | EasyVPN: 0 ||
Username: manishda | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.145 | Public IP: 103.86.180.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:55 IST Tue Jun 9 2020 | Duration: 2h:05m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 14266210 | Bytes Rx: 18566905 | IP Addr: 10.150.238.145 | Public IP: 103.86.180.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:55 IST Tue Jun 9 2020 | Duration: 2h:05m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 14266210 | Bytes Rx: 18566905 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7185 | Audit Session ID: 0a96cf6a01c110005edf161f | Security Group Tag: none | EasyVPN: 0 |Session ID: 7185 | Audit Session ID: 0a96cf6a01c110005edf161f | Security Group Tag: none | EasyVPN: 0 ||
Username: diana.nadar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.151 | Public IP: 113.193.134.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:59 IST Tue Jun 9 2020 | Duration: 2h:05m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 137983791 | Bytes Rx: 42574326 | IP Addr: 10.150.249.151 | Public IP: 113.193.134.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:24:59 IST Tue Jun 9 2020 | Duration: 2h:05m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 137983791 | Bytes Rx: 42574326 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7187 | Audit Session ID: 0a96cf6a01c130005edf1623 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7187 | Audit Session ID: 0a96cf6a01c130005edf1623 | Security Group Tag: none | EasyVPN: 0 ||
Username: SanujSan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.147 | Public IP: 103.110.254.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:07 IST Tue Jun 9 2020 | Duration: 2h:05m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 199440337 | Bytes Rx: 14286038 | IP Addr: 10.150.238.147 | Public IP: 103.110.254.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:25:07 IST Tue Jun 9 2020 | Duration: 2h:05m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 199440337 | Bytes Rx: 14286038 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7190 | Audit Session ID: 0a96cf6a01c160005edf162b | Security Group Tag: none | EasyVPN: 0 |Session ID: 7190 | Audit Session ID: 0a96cf6a01c160005edf162b | Security Group Tag: none | EasyVPN: 0 ||
Username: SagarShe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.152 | Public IP: 106.79.180.106 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:25:29 IST Tue Jun 9 2020 | Duration: 2h:04m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 231877121 | Bytes Rx: 43641939 | IP Addr: 10.150.249.152 | Public IP: 106.79.180.106 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:25:29 IST Tue Jun 9 2020 | Duration: 2h:04m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 231877121 | Bytes Rx: 43641939 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7194 | Audit Session ID: 0a96cf6a01c1a0005edf1641 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7194 | Audit Session ID: 0a96cf6a01c1a0005edf1641 | Security Group Tag: none | EasyVPN: 0 ||
