sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: kthiruma | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.190 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:00 GMT Sun May 31 2020 | Duration: 13d 0h:46m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 15320395209 | Bytes Rx: 8187786148 | IP Addr: 10.144.232.190 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:00 GMT Sun May 31 2020 | Duration: 13d 0h:46m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 15320395209 | Bytes Rx: 8187786148 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64657 | Audit Session ID: 0a90076b0fc910005ed398f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64657 | Audit Session ID: 0a90076b0fc910005ed398f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: rmandava | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.234 | Public IP: 73.198.47.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:11:31 GMT Fri Jun 12 2020 | Duration: 21h:21m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 215307424 | Bytes Rx: 222451126 | IP Addr: 10.144.233.234 | Public IP: 73.198.47.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:11:31 GMT Fri Jun 12 2020 | Duration: 21h:21m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 215307424 | Bytes Rx: 222451126 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69182 | Audit Session ID: 0a90076b10e3e0005ee39b23 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69182 | Audit Session ID: 0a90076b10e3e0005ee39b23 | Security Group Tag: none | EasyVPN: 0 ||
Username: cmarsh | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.250 | Public IP: 73.254.5.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:17:26 GMT Fri Jun 12 2020 | Duration: 21h:15m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 79725445 | Bytes Rx: 31521107 | IP Addr: 10.144.233.250 | Public IP: 73.254.5.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:17:26 GMT Fri Jun 12 2020 | Duration: 21h:15m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 79725445 | Bytes Rx: 31521107 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69184 | Audit Session ID: 0a90076b10e400005ee39c86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69184 | Audit Session ID: 0a90076b10e400005ee39c86 | Security Group Tag: none | EasyVPN: 0 ||
Username: dgelly | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.251 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:04:51 GMT Fri Jun 12 2020 | Duration: 20h:28m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 374919625 | Bytes Rx: 87318957 | IP Addr: 10.144.233.251 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:04:51 GMT Fri Jun 12 2020 | Duration: 20h:28m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 374919625 | Bytes Rx: 87318957 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69202 | Audit Session ID: 0a90076b10e520005ee3a7a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69202 | Audit Session ID: 0a90076b10e520005ee3a7a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: cthornto | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.145 | Public IP: 100.1.230.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:51:50 GMT Fri Jun 12 2020 | Duration: 17h:41m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 233530816 | Bytes Rx: 64650527 | IP Addr: 10.144.230.145 | Public IP: 100.1.230.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:51:50 GMT Fri Jun 12 2020 | Duration: 17h:41m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 233530816 | Bytes Rx: 64650527 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69244 | Audit Session ID: 0a90076b10e7c0005ee3cec6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69244 | Audit Session ID: 0a90076b10e7c0005ee3cec6 | Security Group Tag: none | EasyVPN: 0 ||
Username: mnurujja | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.10 | Public IP: 24.0.155.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:49:06 GMT Fri Jun 12 2020 | Duration: 13h:43m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 5829400783 | Bytes Rx: 471699993 | IP Addr: 10.144.232.10 | Public IP: 24.0.155.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:49:06 GMT Fri Jun 12 2020 | Duration: 13h:43m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 5829400783 | Bytes Rx: 471699993 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69267 | Audit Session ID: 0a90076b10e930005ee40662 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69267 | Audit Session ID: 0a90076b10e930005ee40662 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashish.jain | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.161 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 23:02:40 GMT Fri Jun 12 2020 | Duration: 13h:30m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 298887512 | Bytes Rx: 228140931 | IP Addr: 10.144.230.161 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 23:02:40 GMT Fri Jun 12 2020 | Duration: 13h:30m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 298887512 | Bytes Rx: 228140931 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69270 | Audit Session ID: 0a90076b10e960005ee40990 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69270 | Audit Session ID: 0a90076b10e960005ee40990 | Security Group Tag: none | EasyVPN: 0 ||
Username: habdul | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.239 | Public IP: 72.205.43.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 23:14:03 GMT Fri Jun 12 2020 | Duration: 13h:18m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 159925107 | Bytes Rx: 79883528 | IP Addr: 10.144.233.239 | Public IP: 72.205.43.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 23:14:03 GMT Fri Jun 12 2020 | Duration: 13h:18m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 159925107 | Bytes Rx: 79883528 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69274 | Audit Session ID: 0a90076b10e9a0005ee40c3b | Security Group Tag: none | EasyVPN: 0 |Session ID: 69274 | Audit Session ID: 0a90076b10e9a0005ee40c3b | Security Group Tag: none | EasyVPN: 0 ||
Username: KunalKad | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.167 | Public IP: 103.135.201.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:37:28 GMT Sat Jun 13 2020 | Duration: 5h:55m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 174830971 | Bytes Rx: 60573768 | IP Addr: 10.144.230.167 | Public IP: 103.135.201.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:37:28 GMT Sat Jun 13 2020 | Duration: 5h:55m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 174830971 | Bytes Rx: 60573768 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69306 | Audit Session ID: 0a90076b10eba0005ee47428 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69306 | Audit Session ID: 0a90076b10eba0005ee47428 | Security Group Tag: none | EasyVPN: 0 ||
Username: RKharat | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.169 | Public IP: 103.127.164.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:47:43 GMT Sat Jun 13 2020 | Duration: 5h:45m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 7066274020 | Bytes Rx: 492193518 | IP Addr: 10.144.230.169 | Public IP: 103.127.164.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:47:43 GMT Sat Jun 13 2020 | Duration: 5h:45m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 7066274020 | Bytes Rx: 492193518 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69310 | Audit Session ID: 0a90076b10ebe0005ee4768f | Security Group Tag: none | EasyVPN: 0 |Session ID: 69310 | Audit Session ID: 0a90076b10ebe0005ee4768f | Security Group Tag: none | EasyVPN: 0 ||
Username: PankajRP | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.171 | Public IP: 106.206.21.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:01:12 GMT Sat Jun 13 2020 | Duration: 5h:31m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 417187329 | Bytes Rx: 143208137 | IP Addr: 10.144.230.171 | Public IP: 106.206.21.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:01:12 GMT Sat Jun 13 2020 | Duration: 5h:31m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 417187329 | Bytes Rx: 143208137 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69314 | Audit Session ID: 0a90076b10ec20005ee479b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69314 | Audit Session ID: 0a90076b10ec20005ee479b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: navrajan | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.115 | Public IP: 116.73.165.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:41:30 GMT Sat Jun 13 2020 | Duration: 4h:51m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 377550900 | Bytes Rx: 85305592 | IP Addr: 10.144.232.115 | Public IP: 116.73.165.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:41:30 GMT Sat Jun 13 2020 | Duration: 4h:51m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 377550900 | Bytes Rx: 85305592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69317 | Audit Session ID: 0a90076b10ec50005ee4832a | Security Group Tag: none | EasyVPN: 0 |Session ID: 69317 | Audit Session ID: 0a90076b10ec50005ee4832a | Security Group Tag: none | EasyVPN: 0 ||
Username: hbastiam | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.119 | Public IP: 73.172.129.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:37:03 GMT Sat Jun 13 2020 | Duration: 3h:55m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 304103870 | Bytes Rx: 62040887 | IP Addr: 10.144.232.119 | Public IP: 73.172.129.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:37:03 GMT Sat Jun 13 2020 | Duration: 3h:55m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 304103870 | Bytes Rx: 62040887 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69324 | Audit Session ID: 0a90076b10ecc0005ee4902f | Security Group Tag: none | EasyVPN: 0 |Session ID: 69324 | Audit Session ID: 0a90076b10ecc0005ee4902f | Security Group Tag: none | EasyVPN: 0 ||
Username: NKumarS | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.165 | Public IP: 27.62.105.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:45:38 GMT Sat Jun 13 2020 | Duration: 3h:47m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 25997434 | Bytes Rx: 8769540 | IP Addr: 10.144.230.165 | Public IP: 27.62.105.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:45:38 GMT Sat Jun 13 2020 | Duration: 3h:47m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 25997434 | Bytes Rx: 8769540 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69325 | Audit Session ID: 0a90076b10ecd0005ee49232 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69325 | Audit Session ID: 0a90076b10ecd0005ee49232 | Security Group Tag: none | EasyVPN: 0 ||
Username: amkashid | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.89 | Public IP: 103.48.103.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:59:54 GMT Sat Jun 13 2020 | Duration: 3h:33m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 58208548 | Bytes Rx: 36584643 | IP Addr: 10.144.232.89 | Public IP: 103.48.103.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:59:54 GMT Sat Jun 13 2020 | Duration: 3h:33m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 58208548 | Bytes Rx: 36584643 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69328 | Audit Session ID: 0a90076b10ed00005ee4958a | Security Group Tag: none | EasyVPN: 0 |Session ID: 69328 | Audit Session ID: 0a90076b10ed00005ee4958a | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.deogaonkar | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.166 | Public IP: 42.108.225.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:30:02 GMT Sat Jun 13 2020 | Duration: 3h:02m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 220243331 | Bytes Rx: 145062964 | IP Addr: 10.144.230.166 | Public IP: 42.108.225.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:30:02 GMT Sat Jun 13 2020 | Duration: 3h:02m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 220243331 | Bytes Rx: 145062964 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69332 | Audit Session ID: 0a90076b10ed40005ee49c9a | Security Group Tag: none | EasyVPN: 0 |Session ID: 69332 | Audit Session ID: 0a90076b10ed40005ee49c9a | Security Group Tag: none | EasyVPN: 0 ||
Username: suprisin | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.123 | Public IP: 103.47.219.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:39:42 GMT Sat Jun 13 2020 | Duration: 2h:53m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 37356490 | Bytes Rx: 13203011 | IP Addr: 10.144.232.123 | Public IP: 103.47.219.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:39:42 GMT Sat Jun 13 2020 | Duration: 2h:53m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 37356490 | Bytes Rx: 13203011 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69333 | Audit Session ID: 0a90076b10ed50005ee49ede | Security Group Tag: none | EasyVPN: 0 |Session ID: 69333 | Audit Session ID: 0a90076b10ed50005ee49ede | Security Group Tag: none | EasyVPN: 0 ||
Username: dgray | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.127 | Public IP: 109.159.81.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:16:22 GMT Sat Jun 13 2020 | Duration: 2h:16m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 50402163 | Bytes Rx: 11465887 | IP Addr: 10.144.232.127 | Public IP: 109.159.81.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:16:22 GMT Sat Jun 13 2020 | Duration: 2h:16m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 50402163 | Bytes Rx: 11465887 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69338 | Audit Session ID: 0a90076b10eda0005ee4a776 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69338 | Audit Session ID: 0a90076b10eda0005ee4a776 | Security Group Tag: none | EasyVPN: 0 ||
Username: NParesh | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.128 | Public IP: 103.132.245.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:17:44 GMT Sat Jun 13 2020 | Duration: 1h:15m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 50353956 | Bytes Rx: 16582012 | IP Addr: 10.144.232.128 | Public IP: 103.132.245.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:17:44 GMT Sat Jun 13 2020 | Duration: 1h:15m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 50353956 | Bytes Rx: 16582012 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69342 | Audit Session ID: 0a90076b10ede0005ee4b5d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69342 | Audit Session ID: 0a90076b10ede0005ee4b5d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: devsisod | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.129 | Public IP: 1.22.98.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:19:13 GMT Sat Jun 13 2020 | Duration: 1h:13m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 41930620 | Bytes Rx: 14329554 | IP Addr: 10.144.232.129 | Public IP: 1.22.98.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:19:13 GMT Sat Jun 13 2020 | Duration: 1h:13m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 41930620 | Bytes Rx: 14329554 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69343 | Audit Session ID: 0a90076b10edf0005ee4b631 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69343 | Audit Session ID: 0a90076b10edf0005ee4b631 | Security Group Tag: none | EasyVPN: 0 ||
Username: rvaldez | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.130 | Public IP: 110.54.139.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:23:15 GMT Sat Jun 13 2020 | Duration: 1h:09m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 45521597 | Bytes Rx: 13453863 | IP Addr: 10.144.232.130 | Public IP: 110.54.139.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:23:15 GMT Sat Jun 13 2020 | Duration: 1h:09m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 45521597 | Bytes Rx: 13453863 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69344 | Audit Session ID: 0a90076b10ee00005ee4b723 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69344 | Audit Session ID: 0a90076b10ee00005ee4b723 | Security Group Tag: none | EasyVPN: 0 ||
