sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.54 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:50 IST Thu Jun 18 2020 | Duration: 4d 3h:28m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 523702696 | Bytes Rx: 961105029 | IP Addr: 10.149.233.54 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:50 IST Thu Jun 18 2020 | Duration: 4d 3h:28m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 523702696 | Bytes Rx: 961105029 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158927 | Audit Session ID: 0a95072a26ccf0005eeaf53e | Security Group Tag: none | EasyVPN: 0 |Session ID: 158927 | Audit Session ID: 0a95072a26ccf0005eeaf53e | Security Group Tag: none | EasyVPN: 0 ||
Username: SAnnakod | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.93 | Public IP: 157.50.19.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:16 IST Mon Jun 22 2020 | Duration: 2h:39m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 35702136 | Bytes Rx: 17664108 | IP Addr: 10.149.233.93 | Public IP: 157.50.19.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:16 IST Mon Jun 22 2020 | Duration: 2h:39m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 35702136 | Bytes Rx: 17664108 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165871 | Audit Session ID: 0a95072a287ef0005ef046d4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165871 | Audit Session ID: 0a95072a287ef0005ef046d4 | Security Group Tag: none | EasyVPN: 0 ||
Username: kappasam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.200 | Public IP: 157.46.9.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:26 IST Mon Jun 22 2020 | Duration: 2h:38m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2131226657 | Bytes Rx: 72339524 | IP Addr: 10.149.233.200 | Public IP: 157.46.9.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:26 IST Mon Jun 22 2020 | Duration: 2h:38m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2131226657 | Bytes Rx: 72339524 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165872 | Audit Session ID: 0a95072a287f00005ef046de | Security Group Tag: none | EasyVPN: 0 |Session ID: 165872 | Audit Session ID: 0a95072a287f00005ef046de | Security Group Tag: none | EasyVPN: 0 ||
Username: BManimar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.219 | Public IP: 27.5.58.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:22:28 IST Mon Jun 22 2020 | Duration: 2h:37m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 96114799 | Bytes Rx: 47171228 | IP Addr: 10.149.233.219 | Public IP: 27.5.58.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:22:28 IST Mon Jun 22 2020 | Duration: 2h:37m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 96114799 | Bytes Rx: 47171228 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165873 | Audit Session ID: 0a95072a287f10005ef0471c | Security Group Tag: none | EasyVPN: 0 |Session ID: 165873 | Audit Session ID: 0a95072a287f10005ef0471c | Security Group Tag: none | EasyVPN: 0 ||
Username: VSiddard | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.95 | Public IP: 27.59.175.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:45 IST Mon Jun 22 2020 | Duration: 2h:36m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 74491623 | Bytes Rx: 43762420 | IP Addr: 10.149.232.95 | Public IP: 27.59.175.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:45 IST Mon Jun 22 2020 | Duration: 2h:36m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 74491623 | Bytes Rx: 43762420 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165874 | Audit Session ID: 0a95072a287f20005ef04769 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165874 | Audit Session ID: 0a95072a287f20005ef04769 | Security Group Tag: none | EasyVPN: 0 ||
Username: chrisang | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.128 | Public IP: 27.5.228.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:57 IST Mon Jun 22 2020 | Duration: 2h:36m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 38519443 | Bytes Rx: 15515336 | IP Addr: 10.149.232.128 | Public IP: 27.5.228.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:57 IST Mon Jun 22 2020 | Duration: 2h:36m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 38519443 | Bytes Rx: 15515336 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165875 | Audit Session ID: 0a95072a287f30005ef04775 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165875 | Audit Session ID: 0a95072a287f30005ef04775 | Security Group Tag: none | EasyVPN: 0 ||
Username: tshaik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.94 | Public IP: 157.48.185.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:04 IST Mon Jun 22 2020 | Duration: 2h:36m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 36010163 | Bytes Rx: 10549167 | IP Addr: 10.149.233.94 | Public IP: 157.48.185.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:04 IST Mon Jun 22 2020 | Duration: 2h:36m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 36010163 | Bytes Rx: 10549167 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165876 | Audit Session ID: 0a95072a287f40005ef0477c | Security Group Tag: none | EasyVPN: 0 |Session ID: 165876 | Audit Session ID: 0a95072a287f40005ef0477c | Security Group Tag: none | EasyVPN: 0 ||
Username: kthayuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.95 | Public IP: 157.50.99.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:28 IST Mon Jun 22 2020 | Duration: 2h:33m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 131505963 | Bytes Rx: 130555371 | IP Addr: 10.149.233.95 | Public IP: 157.50.99.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:28 IST Mon Jun 22 2020 | Duration: 2h:33m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 131505963 | Bytes Rx: 130555371 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165877 | Audit Session ID: 0a95072a287f50005ef0480c | Security Group Tag: none | EasyVPN: 0 |Session ID: 165877 | Audit Session ID: 0a95072a287f50005ef0480c | Security Group Tag: none | EasyVPN: 0 ||
Username: sarvind | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.96 | Public IP: 27.62.41.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:31 IST Mon Jun 22 2020 | Duration: 2h:33m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 56933181 | Bytes Rx: 26126342 | IP Addr: 10.149.233.96 | Public IP: 27.62.41.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:26:31 IST Mon Jun 22 2020 | Duration: 2h:33m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 56933181 | Bytes Rx: 26126342 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165878 | Audit Session ID: 0a95072a287f60005ef0480f | Security Group Tag: none | EasyVPN: 0 |Session ID: 165878 | Audit Session ID: 0a95072a287f60005ef0480f | Security Group Tag: none | EasyVPN: 0 ||
Username: kramiset | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.65 | Public IP: 157.48.59.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:28:40 IST Mon Jun 22 2020 | Duration: 2h:31m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 457077575 | Bytes Rx: 169942630 | IP Addr: 10.149.233.65 | Public IP: 157.48.59.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:28:40 IST Mon Jun 22 2020 | Duration: 2h:31m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 457077575 | Bytes Rx: 169942630 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165879 | Audit Session ID: 0a95072a287f70005ef04890 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165879 | Audit Session ID: 0a95072a287f70005ef04890 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajsatta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.98 | Public IP: 42.111.142.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:30:41 IST Mon Jun 22 2020 | Duration: 2h:29m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 144058134 | Bytes Rx: 119874663 | IP Addr: 10.149.233.98 | Public IP: 42.111.142.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:30:41 IST Mon Jun 22 2020 | Duration: 2h:29m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 144058134 | Bytes Rx: 119874663 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165883 | Audit Session ID: 0a95072a287fb0005ef04909 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165883 | Audit Session ID: 0a95072a287fb0005ef04909 | Security Group Tag: none | EasyVPN: 0 ||
Username: srinkasi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.50 | Public IP: 157.46.44.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:31:49 IST Mon Jun 22 2020 | Duration: 2h:28m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 569670312 | Bytes Rx: 56647394 | IP Addr: 10.149.233.50 | Public IP: 157.46.44.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:31:49 IST Mon Jun 22 2020 | Duration: 2h:28m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 569670312 | Bytes Rx: 56647394 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165890 | Audit Session ID: 0a95072a288020005ef0494d | Security Group Tag: none | EasyVPN: 0 |Session ID: 165890 | Audit Session ID: 0a95072a288020005ef0494d | Security Group Tag: none | EasyVPN: 0 ||
Username: Dineskum | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.101 | Public IP: 157.50.43.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:19 IST Mon Jun 22 2020 | Duration: 2h:27m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 197579816 | Bytes Rx: 44048337 | IP Addr: 10.149.233.101 | Public IP: 157.50.43.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:19 IST Mon Jun 22 2020 | Duration: 2h:27m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 197579816 | Bytes Rx: 44048337 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165895 | Audit Session ID: 0a95072a288070005ef0496b | Security Group Tag: none | EasyVPN: 0 |Session ID: 165895 | Audit Session ID: 0a95072a288070005ef0496b | Security Group Tag: none | EasyVPN: 0 ||
Username: dpraveen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.110 | Public IP: 223.181.247.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:52 IST Mon Jun 22 2020 | Duration: 2h:27m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 68294009 | Bytes Rx: 15316746 | IP Addr: 10.149.233.110 | Public IP: 223.181.247.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:32:52 IST Mon Jun 22 2020 | Duration: 2h:27m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 68294009 | Bytes Rx: 15316746 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165897 | Audit Session ID: 0a95072a288090005ef0498c | Security Group Tag: none | EasyVPN: 0 |Session ID: 165897 | Audit Session ID: 0a95072a288090005ef0498c | Security Group Tag: none | EasyVPN: 0 ||
Username: pramakri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.105 | Public IP: 106.208.89.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:02 IST Mon Jun 22 2020 | Duration: 2h:27m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 102619835 | Bytes Rx: 34873423 | IP Addr: 10.149.233.105 | Public IP: 106.208.89.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:02 IST Mon Jun 22 2020 | Duration: 2h:27m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 102619835 | Bytes Rx: 34873423 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165899 | Audit Session ID: 0a95072a2880b0005ef04996 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165899 | Audit Session ID: 0a95072a2880b0005ef04996 | Security Group Tag: none | EasyVPN: 0 ||
Username: senthil.g | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.106 | Public IP: 106.208.80.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:08 IST Mon Jun 22 2020 | Duration: 2h:27m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 120553356 | Bytes Rx: 81295617 | IP Addr: 10.149.233.106 | Public IP: 106.208.80.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:08 IST Mon Jun 22 2020 | Duration: 2h:27m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 120553356 | Bytes Rx: 81295617 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165900 | Audit Session ID: 0a95072a2880c0005ef0499c | Security Group Tag: none | EasyVPN: 0 |Session ID: 165900 | Audit Session ID: 0a95072a2880c0005ef0499c | Security Group Tag: none | EasyVPN: 0 ||
Username: Tashaikh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.108 | Public IP: 157.47.11.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:30 IST Mon Jun 22 2020 | Duration: 2h:26m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 107821086 | Bytes Rx: 19797927 | IP Addr: 10.149.233.108 | Public IP: 157.47.11.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:30 IST Mon Jun 22 2020 | Duration: 2h:26m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 107821086 | Bytes Rx: 19797927 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165902 | Audit Session ID: 0a95072a2880e0005ef049b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165902 | Audit Session ID: 0a95072a2880e0005ef049b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: mkiran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.89 | Public IP: 49.206.126.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:57 IST Mon Jun 22 2020 | Duration: 2h:26m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 55573124 | Bytes Rx: 13034893 | IP Addr: 10.149.233.89 | Public IP: 49.206.126.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:33:57 IST Mon Jun 22 2020 | Duration: 2h:26m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 55573124 | Bytes Rx: 13034893 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165903 | Audit Session ID: 0a95072a2880f0005ef049cd | Security Group Tag: none | EasyVPN: 0 |Session ID: 165903 | Audit Session ID: 0a95072a2880f0005ef049cd | Security Group Tag: none | EasyVPN: 0 ||
Username: kchari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.109 | Public IP: 122.164.17.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:34:07 IST Mon Jun 22 2020 | Duration: 2h:26m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 215011780 | Bytes Rx: 68583981 | IP Addr: 10.149.233.109 | Public IP: 122.164.17.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:34:07 IST Mon Jun 22 2020 | Duration: 2h:26m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 215011780 | Bytes Rx: 68583981 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165904 | Audit Session ID: 0a95072a288100005ef049d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165904 | Audit Session ID: 0a95072a288100005ef049d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: soumygho | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.112 | Public IP: 115.99.95.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:34:38 IST Mon Jun 22 2020 | Duration: 2h:25m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 121193446 | Bytes Rx: 53026819 | IP Addr: 10.149.233.112 | Public IP: 115.99.95.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:34:38 IST Mon Jun 22 2020 | Duration: 2h:25m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 121193446 | Bytes Rx: 53026819 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165906 | Audit Session ID: 0a95072a288120005ef049f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165906 | Audit Session ID: 0a95072a288120005ef049f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: vbilla | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.177 | Public IP: 160.238.74.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:00 IST Mon Jun 22 2020 | Duration: 2h:25m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 90384411 | Bytes Rx: 23354117 | IP Addr: 10.149.232.177 | Public IP: 160.238.74.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:35:00 IST Mon Jun 22 2020 | Duration: 2h:25m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 90384411 | Bytes Rx: 23354117 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165909 | Audit Session ID: 0a95072a288150005ef04a0c | Security Group Tag: none | EasyVPN: 0 |Session ID: 165909 | Audit Session ID: 0a95072a288150005ef04a0c | Security Group Tag: none | EasyVPN: 0 ||
