sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: aviral.bansal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.249 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:06:56 IST Thu Jun 18 2020 | Duration: 3d 21h:53m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 3342091440 | Bytes Rx: 3889015983 | IP Addr: 10.150.237.249 | Public IP: 111.125.228.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:06:56 IST Thu Jun 18 2020 | Duration: 3d 21h:53m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 3342091440 | Bytes Rx: 3889015983 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37079 | Audit Session ID: 0a96cf69090d70005eeb7c08 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37079 | Audit Session ID: 0a96cf69090d70005eeb7c08 | Security Group Tag: none | EasyVPN: 0 ||
Username: andalm | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.250 | Public IP: 49.206.126.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:07:38 IST Mon Jun 22 2020 | Duration: 5h:52m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 198198769 | Bytes Rx: 42813305 | IP Addr: 10.150.237.250 | Public IP: 49.206.126.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:07:38 IST Mon Jun 22 2020 | Duration: 5h:52m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 198198769 | Bytes Rx: 42813305 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48690 | Audit Session ID: 0a96cf690be320005ef051b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48690 | Audit Session ID: 0a96cf690be320005ef051b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: DInamdar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.92 | Public IP: 117.248.180.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:08:42 IST Mon Jun 22 2020 | Duration: 5h:51m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 168972137 | Bytes Rx: 53819316 | IP Addr: 10.150.237.92 | Public IP: 117.248.180.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:08:42 IST Mon Jun 22 2020 | Duration: 5h:51m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 168972137 | Bytes Rx: 53819316 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48698 | Audit Session ID: 0a96cf690be3a0005ef051f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48698 | Audit Session ID: 0a96cf690be3a0005ef051f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: poojinga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.253 | Public IP: 157.33.184.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:13 IST Mon Jun 22 2020 | Duration: 5h:51m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 174292790 | Bytes Rx: 58840158 | IP Addr: 10.147.96.253 | Public IP: 157.33.184.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:13 IST Mon Jun 22 2020 | Duration: 5h:51m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 174292790 | Bytes Rx: 58840158 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48701 | Audit Session ID: 0a96cf690be3d0005ef05211 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48701 | Audit Session ID: 0a96cf690be3d0005ef05211 | Security Group Tag: none | EasyVPN: 0 ||
Username: deepshah | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.1 | Public IP: 45.250.47.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:48 IST Mon Jun 22 2020 | Duration: 5h:47m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 355462730 | Bytes Rx: 714669699 | IP Addr: 10.147.97.1 | Public IP: 45.250.47.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:12:48 IST Mon Jun 22 2020 | Duration: 5h:47m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 355462730 | Bytes Rx: 714669699 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48715 | Audit Session ID: 0a96cf690be4b0005ef052e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48715 | Audit Session ID: 0a96cf690be4b0005ef052e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ravirath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.4 | Public IP: 103.252.52.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:13:17 IST Mon Jun 22 2020 | Duration: 5h:47m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 222060559 | Bytes Rx: 124856799 | IP Addr: 10.147.97.4 | Public IP: 103.252.52.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:13:17 IST Mon Jun 22 2020 | Duration: 5h:47m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 222060559 | Bytes Rx: 124856799 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48720 | Audit Session ID: 0a96cf690be500005ef05305 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48720 | Audit Session ID: 0a96cf690be500005ef05305 | Security Group Tag: none | EasyVPN: 0 ||
Username: rupesh.kumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.6 | Public IP: 27.60.193.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:13 IST Mon Jun 22 2020 | Duration: 5h:45m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 292701859 | Bytes Rx: 74246330 | IP Addr: 10.147.97.6 | Public IP: 27.60.193.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:13 IST Mon Jun 22 2020 | Duration: 5h:45m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 292701859 | Bytes Rx: 74246330 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48730 | Audit Session ID: 0a96cf690be5a0005ef05379 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48730 | Audit Session ID: 0a96cf690be5a0005ef05379 | Security Group Tag: none | EasyVPN: 0 ||
Username: ravindra.raju | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.7 | Public IP: 122.179.154.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:54 IST Mon Jun 22 2020 | Duration: 5h:44m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 447650964 | Bytes Rx: 189550993 | IP Addr: 10.147.97.7 | Public IP: 122.179.154.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:54 IST Mon Jun 22 2020 | Duration: 5h:44m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 447650964 | Bytes Rx: 189550993 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48734 | Audit Session ID: 0a96cf690be5e0005ef053a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48734 | Audit Session ID: 0a96cf690be5e0005ef053a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: aschaudh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.34 | Public IP: 157.47.4.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:20:26 IST Mon Jun 22 2020 | Duration: 5h:40m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 64680576 | Bytes Rx: 45863142 | IP Addr: 10.150.237.34 | Public IP: 157.47.4.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:20:26 IST Mon Jun 22 2020 | Duration: 5h:40m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 64680576 | Bytes Rx: 45863142 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48749 | Audit Session ID: 0a96cf690be6d0005ef054b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48749 | Audit Session ID: 0a96cf690be6d0005ef054b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: PatilM | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.156 | Public IP: 106.210.143.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:46 IST Mon Jun 22 2020 | Duration: 5h:37m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 188238366 | Bytes Rx: 57668577 | IP Addr: 10.150.237.156 | Public IP: 106.210.143.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:46 IST Mon Jun 22 2020 | Duration: 5h:37m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 188238366 | Bytes Rx: 57668577 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48765 | Audit Session ID: 0a96cf690be7d0005ef0553e | Security Group Tag: none | EasyVPN: 0 |Session ID: 48765 | Audit Session ID: 0a96cf690be7d0005ef0553e | Security Group Tag: none | EasyVPN: 0 ||
Username: AgSarwar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.115 | Public IP: 27.60.210.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:24:24 IST Mon Jun 22 2020 | Duration: 5h:36m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 415618888 | Bytes Rx: 146252727 | IP Addr: 10.150.237.115 | Public IP: 27.60.210.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:24:24 IST Mon Jun 22 2020 | Duration: 5h:36m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 415618888 | Bytes Rx: 146252727 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48769 | Audit Session ID: 0a96cf690be810005ef055a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48769 | Audit Session ID: 0a96cf690be810005ef055a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: SourKulk | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.152 | Public IP: 106.210.235.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:24:53 IST Mon Jun 22 2020 | Duration: 5h:35m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 195364007 | Bytes Rx: 105570769 | IP Addr: 10.150.236.152 | Public IP: 106.210.235.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:24:53 IST Mon Jun 22 2020 | Duration: 5h:35m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 195364007 | Bytes Rx: 105570769 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48774 | Audit Session ID: 0a96cf690be860005ef055bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 48774 | Audit Session ID: 0a96cf690be860005ef055bd | Security Group Tag: none | EasyVPN: 0 ||
Username: suraish.sethi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.64 | Public IP: 106.193.131.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:14 IST Mon Jun 22 2020 | Duration: 5h:35m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 67324752 | Bytes Rx: 35820712 | IP Addr: 10.150.244.64 | Public IP: 106.193.131.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:14 IST Mon Jun 22 2020 | Duration: 5h:35m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 67324752 | Bytes Rx: 35820712 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48775 | Audit Session ID: 0a96cf690be870005ef055d2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48775 | Audit Session ID: 0a96cf690be870005ef055d2 | Security Group Tag: none | EasyVPN: 0 ||
Username: snebhwan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.134 | Public IP: 103.133.64.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:45 IST Mon Jun 22 2020 | Duration: 5h:32m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 515452816 | Bytes Rx: 99628691 | IP Addr: 10.150.236.134 | Public IP: 103.133.64.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:45 IST Mon Jun 22 2020 | Duration: 5h:32m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 515452816 | Bytes Rx: 99628691 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48792 | Audit Session ID: 0a96cf690be980005ef05669 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48792 | Audit Session ID: 0a96cf690be980005ef05669 | Security Group Tag: none | EasyVPN: 0 ||
Username: agite | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.16 | Public IP: 157.33.145.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:47 IST Mon Jun 22 2020 | Duration: 5h:32m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 203609725 | Bytes Rx: 60595803 | IP Addr: 10.147.97.16 | Public IP: 157.33.145.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:27:47 IST Mon Jun 22 2020 | Duration: 5h:32m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 203609725 | Bytes Rx: 60595803 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48794 | Audit Session ID: 0a96cf690be9a0005ef0566b | Security Group Tag: none | EasyVPN: 0 |Session ID: 48794 | Audit Session ID: 0a96cf690be9a0005ef0566b | Security Group Tag: none | EasyVPN: 0 ||
Username: kumadeep | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.97.18 | Public IP: 157.33.141.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:28:24 IST Mon Jun 22 2020 | Duration: 5h:32m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 60368500 | Bytes Rx: 17546249 | IP Addr: 10.147.97.18 | Public IP: 157.33.141.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:28:24 IST Mon Jun 22 2020 | Duration: 5h:32m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 60368500 | Bytes Rx: 17546249 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48798 | Audit Session ID: 0a96cf690be9e0005ef05690 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48798 | Audit Session ID: 0a96cf690be9e0005ef05690 | Security Group Tag: none | EasyVPN: 0 ||
Username: KMendhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.19 | Public IP: 42.106.210.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:28:30 IST Mon Jun 22 2020 | Duration: 5h:31m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 112155445 | Bytes Rx: 66687904 | IP Addr: 10.147.97.19 | Public IP: 42.106.210.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:28:30 IST Mon Jun 22 2020 | Duration: 5h:31m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 112155445 | Bytes Rx: 66687904 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48799 | Audit Session ID: 0a96cf690be9f0005ef05696 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48799 | Audit Session ID: 0a96cf690be9f0005ef05696 | Security Group Tag: none | EasyVPN: 0 ||
Username: usrivast | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.176 | Public IP: 1.186.79.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:30:14 IST Mon Jun 22 2020 | Duration: 5h:30m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 184704880 | Bytes Rx: 136540993 | IP Addr: 10.150.236.176 | Public IP: 1.186.79.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:30:14 IST Mon Jun 22 2020 | Duration: 5h:30m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 184704880 | Bytes Rx: 136540993 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48800 | Audit Session ID: 0a96cf690bea00005ef056fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 48800 | Audit Session ID: 0a96cf690bea00005ef056fe | Security Group Tag: none | EasyVPN: 0 ||
Username: rahul.joshi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.7 | Public IP: 117.195.16.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:30:36 IST Mon Jun 22 2020 | Duration: 5h:29m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 182007320 | Bytes Rx: 97209425 | IP Addr: 10.150.237.7 | Public IP: 117.195.16.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:30:36 IST Mon Jun 22 2020 | Duration: 5h:29m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 182007320 | Bytes Rx: 97209425 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48801 | Audit Session ID: 0a96cf690bea10005ef05714 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48801 | Audit Session ID: 0a96cf690bea10005ef05714 | Security Group Tag: none | EasyVPN: 0 ||
Username: jessiean | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.110 | Public IP: 157.50.213.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:18 IST Mon Jun 22 2020 | Duration: 5h:29m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 116545773 | Bytes Rx: 23510893 | IP Addr: 10.150.244.110 | Public IP: 157.50.213.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:18 IST Mon Jun 22 2020 | Duration: 5h:29m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 116545773 | Bytes Rx: 23510893 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48804 | Audit Session ID: 0a96cf690bea40005ef0573e | Security Group Tag: none | EasyVPN: 0 |Session ID: 48804 | Audit Session ID: 0a96cf690bea40005ef0573e | Security Group Tag: none | EasyVPN: 0 ||
Username: kalyanip | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.12 | Public IP: 42.106.215.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:22 IST Mon Jun 22 2020 | Duration: 5h:29m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 439761196 | Bytes Rx: 59760311 | IP Addr: 10.147.97.12 | Public IP: 42.106.215.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:31:22 IST Mon Jun 22 2020 | Duration: 5h:29m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 439761196 | Bytes Rx: 59760311 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 48807 | Audit Session ID: 0a96cf690bea70005ef05742 | Security Group Tag: none | EasyVPN: 0 |Session ID: 48807 | Audit Session ID: 0a96cf690bea70005ef05742 | Security Group Tag: none | EasyVPN: 0 ||
