sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 14h:42m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 10185142440 | Bytes Rx: 1804885165 | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 14h:42m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 10185142440 | Bytes Rx: 1804885165 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 ||
Username: k.jayakumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.208 | Public IP: 106.201.186.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:17:21 IST Fri Jun 26 2020 | Duration: 1h:14m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 489920203 | Bytes Rx: 29783924 | IP Addr: 10.149.242.208 | Public IP: 106.201.186.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:17:21 IST Fri Jun 26 2020 | Duration: 1h:14m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 489920203 | Bytes Rx: 29783924 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194334 | Audit Session ID: 0a95072b2f71e0005ef599f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194334 | Audit Session ID: 0a95072b2f71e0005ef599f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: priyseka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.210 | Public IP: 157.50.161.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:17:42 IST Fri Jun 26 2020 | Duration: 1h:14m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 590722278 | Bytes Rx: 35778952 | IP Addr: 10.149.242.210 | Public IP: 157.50.161.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:17:42 IST Fri Jun 26 2020 | Duration: 1h:14m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 590722278 | Bytes Rx: 35778952 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194335 | Audit Session ID: 0a95072b2f71f0005ef59a0e | Security Group Tag: none | EasyVPN: 0 |Session ID: 194335 | Audit Session ID: 0a95072b2f71f0005ef59a0e | Security Group Tag: none | EasyVPN: 0 ||
Username: PRSHINDE | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.142 | Public IP: 49.35.82.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:18:50 IST Fri Jun 26 2020 | Duration: 1h:13m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 34251469 | Bytes Rx: 23758426 | IP Addr: 10.149.235.142 | Public IP: 49.35.82.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:18:50 IST Fri Jun 26 2020 | Duration: 1h:13m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 34251469 | Bytes Rx: 23758426 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194339 | Audit Session ID: 0a95072b2f7230005ef59a52 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194339 | Audit Session ID: 0a95072b2f7230005ef59a52 | Security Group Tag: none | EasyVPN: 0 ||
Username: vijpatil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.213 | Public IP: 1.187.51.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:19:11 IST Fri Jun 26 2020 | Duration: 1h:13m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 41506367 | Bytes Rx: 14196288 | IP Addr: 10.149.242.213 | Public IP: 1.187.51.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:19:11 IST Fri Jun 26 2020 | Duration: 1h:13m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 41506367 | Bytes Rx: 14196288 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194341 | Audit Session ID: 0a95072b2f7250005ef59a67 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194341 | Audit Session ID: 0a95072b2f7250005ef59a67 | Security Group Tag: none | EasyVPN: 0 ||
Username: aswamy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.212 | Public IP: 49.207.132.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:19:13 IST Fri Jun 26 2020 | Duration: 1h:13m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 613615424 | Bytes Rx: 42039327 | IP Addr: 10.149.242.212 | Public IP: 49.207.132.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:19:13 IST Fri Jun 26 2020 | Duration: 1h:13m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 613615424 | Bytes Rx: 42039327 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194342 | Audit Session ID: 0a95072b2f7260005ef59a69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194342 | Audit Session ID: 0a95072b2f7260005ef59a69 | Security Group Tag: none | EasyVPN: 0 ||
Username: prayadur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.214 | Public IP: 137.97.40.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:19:23 IST Fri Jun 26 2020 | Duration: 1h:12m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 18386259 | Bytes Rx: 49397190 | IP Addr: 10.149.242.214 | Public IP: 137.97.40.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:19:23 IST Fri Jun 26 2020 | Duration: 1h:12m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 18386259 | Bytes Rx: 49397190 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194344 | Audit Session ID: 0a95072b2f7280005ef59a73 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194344 | Audit Session ID: 0a95072b2f7280005ef59a73 | Security Group Tag: none | EasyVPN: 0 ||
Username: Nsundare | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.215 | Public IP: 157.50.174.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:19:24 IST Fri Jun 26 2020 | Duration: 1h:12m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 30980650 | Bytes Rx: 7981455 | IP Addr: 10.149.242.215 | Public IP: 157.50.174.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:19:24 IST Fri Jun 26 2020 | Duration: 1h:12m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 30980650 | Bytes Rx: 7981455 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194345 | Audit Session ID: 0a95072b2f7290005ef59a74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194345 | Audit Session ID: 0a95072b2f7290005ef59a74 | Security Group Tag: none | EasyVPN: 0 ||
Username: subreddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.216 | Public IP: 124.123.29.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:19:32 IST Fri Jun 26 2020 | Duration: 1h:12m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 4646992985 | Bytes Rx: 446418308 | IP Addr: 10.149.242.216 | Public IP: 124.123.29.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:19:32 IST Fri Jun 26 2020 | Duration: 1h:12m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 4646992985 | Bytes Rx: 446418308 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194346 | Audit Session ID: 0a95072b2f72a0005ef59a7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 194346 | Audit Session ID: 0a95072b2f72a0005ef59a7c | Security Group Tag: none | EasyVPN: 0 ||
Username: ngharat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.217 | Public IP: 157.33.139.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:19:44 IST Fri Jun 26 2020 | Duration: 1h:12m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 79107048 | Bytes Rx: 31852505 | IP Addr: 10.149.242.217 | Public IP: 157.33.139.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:19:44 IST Fri Jun 26 2020 | Duration: 1h:12m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 79107048 | Bytes Rx: 31852505 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194347 | Audit Session ID: 0a95072b2f72b0005ef59a88 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194347 | Audit Session ID: 0a95072b2f72b0005ef59a88 | Security Group Tag: none | EasyVPN: 0 ||
Username: vbhaip | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.71 | Public IP: 116.74.154.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:10 IST Fri Jun 26 2020 | Duration: 1h:10m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 573867504 | Bytes Rx: 30104364 | IP Addr: 10.149.234.71 | Public IP: 116.74.154.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:22:10 IST Fri Jun 26 2020 | Duration: 1h:10m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 573867504 | Bytes Rx: 30104364 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194350 | Audit Session ID: 0a95072b2f72e0005ef59b1a | Security Group Tag: none | EasyVPN: 0 |Session ID: 194350 | Audit Session ID: 0a95072b2f72e0005ef59b1a | Security Group Tag: none | EasyVPN: 0 ||
Username: sivak | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.222 | Public IP: 223.237.214.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:23:31 IST Fri Jun 26 2020 | Duration: 1h:08m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 26423324 | Bytes Rx: 28073440 | IP Addr: 10.149.234.222 | Public IP: 223.237.214.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:23:31 IST Fri Jun 26 2020 | Duration: 1h:08m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 26423324 | Bytes Rx: 28073440 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194351 | Audit Session ID: 0a95072b2f72f0005ef59b6b | Security Group Tag: none | EasyVPN: 0 |Session ID: 194351 | Audit Session ID: 0a95072b2f72f0005ef59b6b | Security Group Tag: none | EasyVPN: 0 ||
Username: RenGunas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.185 | Public IP: 157.46.19.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:23:32 IST Fri Jun 26 2020 | Duration: 1h:08m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 38064352 | Bytes Rx: 14801018 | IP Addr: 10.149.234.185 | Public IP: 157.46.19.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:23:32 IST Fri Jun 26 2020 | Duration: 1h:08m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 38064352 | Bytes Rx: 14801018 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194352 | Audit Session ID: 0a95072b2f7300005ef59b6c | Security Group Tag: none | EasyVPN: 0 |Session ID: 194352 | Audit Session ID: 0a95072b2f7300005ef59b6c | Security Group Tag: none | EasyVPN: 0 ||
Username: enatesan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.203 | Public IP: 60.243.4.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:24:34 IST Fri Jun 26 2020 | Duration: 1h:07m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 19839917 | Bytes Rx: 9618735 | IP Addr: 10.149.242.203 | Public IP: 60.243.4.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:24:34 IST Fri Jun 26 2020 | Duration: 1h:07m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 19839917 | Bytes Rx: 9618735 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194354 | Audit Session ID: 0a95072b2f7320005ef59baa | Security Group Tag: none | EasyVPN: 0 |Session ID: 194354 | Audit Session ID: 0a95072b2f7320005ef59baa | Security Group Tag: none | EasyVPN: 0 ||
Username: ugundumo | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.211 | Public IP: 157.48.158.117 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:25:06 IST Fri Jun 26 2020 | Duration: 1h:07m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 59865570 | Bytes Rx: 44650674 | IP Addr: 10.149.242.211 | Public IP: 157.48.158.117 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:25:06 IST Fri Jun 26 2020 | Duration: 1h:07m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 59865570 | Bytes Rx: 44650674 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194355 | Audit Session ID: 0a95072b2f7330005ef59bca | Security Group Tag: none | EasyVPN: 0 |Session ID: 194355 | Audit Session ID: 0a95072b2f7330005ef59bca | Security Group Tag: none | EasyVPN: 0 ||
Username: gjanagam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.218 | Public IP: 43.241.120.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:10 IST Fri Jun 26 2020 | Duration: 1h:07m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 763577029 | Bytes Rx: 33927229 | IP Addr: 10.149.242.218 | Public IP: 43.241.120.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:10 IST Fri Jun 26 2020 | Duration: 1h:07m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 763577029 | Bytes Rx: 33927229 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194356 | Audit Session ID: 0a95072b2f7340005ef59bce | Security Group Tag: none | EasyVPN: 0 |Session ID: 194356 | Audit Session ID: 0a95072b2f7340005ef59bce | Security Group Tag: none | EasyVPN: 0 ||
Username: keshav.n | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.219 | Public IP: 210.18.173.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:21 IST Fri Jun 26 2020 | Duration: 1h:06m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 227707934 | Bytes Rx: 84736873 | IP Addr: 10.149.242.219 | Public IP: 210.18.173.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:21 IST Fri Jun 26 2020 | Duration: 1h:06m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 227707934 | Bytes Rx: 84736873 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194357 | Audit Session ID: 0a95072b2f7350005ef59bd9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194357 | Audit Session ID: 0a95072b2f7350005ef59bd9 | Security Group Tag: none | EasyVPN: 0 ||
Username: ldakshin | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.221 | Public IP: 157.46.3.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:43 IST Fri Jun 26 2020 | Duration: 1h:06m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 72918252 | Bytes Rx: 45029381 | IP Addr: 10.149.242.221 | Public IP: 157.46.3.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:43 IST Fri Jun 26 2020 | Duration: 1h:06m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 72918252 | Bytes Rx: 45029381 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194360 | Audit Session ID: 0a95072b2f7380005ef59bef | Security Group Tag: none | EasyVPN: 0 |Session ID: 194360 | Audit Session ID: 0a95072b2f7380005ef59bef | Security Group Tag: none | EasyVPN: 0 ||
Username: ramuruga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.222 | Public IP: 157.46.51.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:45 IST Fri Jun 26 2020 | Duration: 1h:06m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 30259125 | Bytes Rx: 2760863 | IP Addr: 10.149.242.222 | Public IP: 157.46.51.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:45 IST Fri Jun 26 2020 | Duration: 1h:06m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 30259125 | Bytes Rx: 2760863 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194361 | Audit Session ID: 0a95072b2f7390005ef59bf1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194361 | Audit Session ID: 0a95072b2f7390005ef59bf1 | Security Group Tag: none | EasyVPN: 0 ||
Username: dkuppusa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.223 | Public IP: 157.46.0.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:49 IST Fri Jun 26 2020 | Duration: 1h:06m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 36364035 | Bytes Rx: 17560244 | IP Addr: 10.149.242.223 | Public IP: 157.46.0.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:25:49 IST Fri Jun 26 2020 | Duration: 1h:06m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 36364035 | Bytes Rx: 17560244 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194362 | Audit Session ID: 0a95072b2f73a0005ef59bf5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194362 | Audit Session ID: 0a95072b2f73a0005ef59bf5 | Security Group Tag: none | EasyVPN: 0 ||
