sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: dvinnako | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 8h:00m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 57049146784 | Bytes Rx: 8390925855 | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 8h:00m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 57049146784 | Bytes Rx: 8390925855 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 ||
Username: mqueano | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.25 | Public IP: 172.118.244.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:59:41 GMT Mon Jun 22 2020 | Duration: 11h:30m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 805502023 | Bytes Rx: 274536173 | IP Addr: 10.144.232.25 | Public IP: 172.118.244.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:59:41 GMT Mon Jun 22 2020 | Duration: 11h:30m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 805502023 | Bytes Rx: 274536173 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72106 | Audit Session ID: 0a90076b119aa0005ef0ab3d | Security Group Tag: none | EasyVPN: 0 |Session ID: 72106 | Audit Session ID: 0a90076b119aa0005ef0ab3d | Security Group Tag: none | EasyVPN: 0 ||
Username: s.davenport | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.211 | Public IP: 80.231.138.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:01:14 GMT Mon Jun 22 2020 | Duration: 11h:29m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 205476742 | Bytes Rx: 52741739 | IP Addr: 10.144.230.211 | Public IP: 80.231.138.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:01:14 GMT Mon Jun 22 2020 | Duration: 11h:29m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 205476742 | Bytes Rx: 52741739 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72107 | Audit Session ID: 0a90076b119ab0005ef0ab9a | Security Group Tag: none | EasyVPN: 0 |Session ID: 72107 | Audit Session ID: 0a90076b119ab0005ef0ab9a | Security Group Tag: none | EasyVPN: 0 ||
Username: hosman | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.86 | Public IP: 73.116.58.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:27:15 GMT Mon Jun 22 2020 | Duration: 11h:03m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 78800240 | Bytes Rx: 78135882 | IP Addr: 10.144.232.86 | Public IP: 73.116.58.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:27:15 GMT Mon Jun 22 2020 | Duration: 11h:03m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 78800240 | Bytes Rx: 78135882 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72123 | Audit Session ID: 0a90076b119bb0005ef0b1b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72123 | Audit Session ID: 0a90076b119bb0005ef0b1b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: ggonzale | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.116 | Public IP: 68.100.24.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:27:58 GMT Mon Jun 22 2020 | Duration: 11h:02m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 315232653 | Bytes Rx: 361837767 | IP Addr: 10.144.232.116 | Public IP: 68.100.24.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:27:58 GMT Mon Jun 22 2020 | Duration: 11h:02m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 315232653 | Bytes Rx: 361837767 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72124 | Audit Session ID: 0a90076b119bc0005ef0b1de | Security Group Tag: none | EasyVPN: 0 |Session ID: 72124 | Audit Session ID: 0a90076b119bc0005ef0b1de | Security Group Tag: none | EasyVPN: 0 ||
Username: jdennehy | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.75 | Public IP: 71.188.118.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:35:46 GMT Mon Jun 22 2020 | Duration: 10h:54m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 653298333 | Bytes Rx: 81986055 | IP Addr: 10.144.232.75 | Public IP: 71.188.118.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:35:46 GMT Mon Jun 22 2020 | Duration: 10h:54m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 653298333 | Bytes Rx: 81986055 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72133 | Audit Session ID: 0a90076b119c50005ef0b3b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72133 | Audit Session ID: 0a90076b119c50005ef0b3b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: sstrawn | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.77 | Public IP: 162.231.160.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:46:10 GMT Mon Jun 22 2020 | Duration: 10h:44m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1029290730 | Bytes Rx: 165711711 | IP Addr: 10.144.232.77 | Public IP: 162.231.160.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:46:10 GMT Mon Jun 22 2020 | Duration: 10h:44m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1029290730 | Bytes Rx: 165711711 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72141 | Audit Session ID: 0a90076b119cd0005ef0b622 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72141 | Audit Session ID: 0a90076b119cd0005ef0b622 | Security Group Tag: none | EasyVPN: 0 ||
Username: msyoon | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.45 | Public IP: 24.187.20.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:50:05 GMT Mon Jun 22 2020 | Duration: 10h:40m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 977962136 | Bytes Rx: 151278838 | IP Addr: 10.144.232.45 | Public IP: 24.187.20.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:50:05 GMT Mon Jun 22 2020 | Duration: 10h:40m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 977962136 | Bytes Rx: 151278838 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72144 | Audit Session ID: 0a90076b119d00005ef0b70d | Security Group Tag: none | EasyVPN: 0 |Session ID: 72144 | Audit Session ID: 0a90076b119d00005ef0b70d | Security Group Tag: none | EasyVPN: 0 ||
Username: habdul | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.126 | Public IP: 72.205.43.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:10:26 GMT Mon Jun 22 2020 | Duration: 10h:19m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 205500988 | Bytes Rx: 129781671 | IP Addr: 10.144.232.126 | Public IP: 72.205.43.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:10:26 GMT Mon Jun 22 2020 | Duration: 10h:19m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 205500988 | Bytes Rx: 129781671 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72157 | Audit Session ID: 0a90076b119dd0005ef0bbd2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72157 | Audit Session ID: 0a90076b119dd0005ef0bbd2 | Security Group Tag: none | EasyVPN: 0 ||
Username: shishirg | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.78 | Public IP: 73.231.31.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:35:58 GMT Mon Jun 22 2020 | Duration: 9h:54m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 552641058 | Bytes Rx: 225811520 | IP Addr: 10.144.232.78 | Public IP: 73.231.31.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:35:58 GMT Mon Jun 22 2020 | Duration: 9h:54m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 552641058 | Bytes Rx: 225811520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72166 | Audit Session ID: 0a90076b119e60005ef0c1ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 72166 | Audit Session ID: 0a90076b119e60005ef0c1ce | Security Group Tag: none | EasyVPN: 0 ||
Username: ehegewal | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.29 | Public IP: 108.44.212.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:41:57 GMT Mon Jun 22 2020 | Duration: 9h:48m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 942572606 | Bytes Rx: 892259586 | IP Addr: 10.144.232.29 | Public IP: 108.44.212.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:41:57 GMT Mon Jun 22 2020 | Duration: 9h:48m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 942572606 | Bytes Rx: 892259586 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72168 | Audit Session ID: 0a90076b119e80005ef0c335 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72168 | Audit Session ID: 0a90076b119e80005ef0c335 | Security Group Tag: none | EasyVPN: 0 ||
Username: tchu | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.124 | Public IP: 113.254.73.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:50:17 GMT Mon Jun 22 2020 | Duration: 9h:40m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 297445298 | Bytes Rx: 40707225 | IP Addr: 10.144.232.124 | Public IP: 113.254.73.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:50:17 GMT Mon Jun 22 2020 | Duration: 9h:40m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 297445298 | Bytes Rx: 40707225 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72172 | Audit Session ID: 0a90076b119ec0005ef0c529 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72172 | Audit Session ID: 0a90076b119ec0005ef0c529 | Security Group Tag: none | EasyVPN: 0 ||
Username: hjaquez | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.35 | Public IP: 69.126.213.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:00:43 GMT Mon Jun 22 2020 | Duration: 9h:29m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 326237540 | Bytes Rx: 69095016 | IP Addr: 10.144.232.35 | Public IP: 69.126.213.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:00:43 GMT Mon Jun 22 2020 | Duration: 9h:29m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 326237540 | Bytes Rx: 69095016 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72179 | Audit Session ID: 0a90076b119f30005ef0c79b | Security Group Tag: none | EasyVPN: 0 |Session ID: 72179 | Audit Session ID: 0a90076b119f30005ef0c79b | Security Group Tag: none | EasyVPN: 0 ||
Username: mschneider | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.37 | Public IP: 67.168.104.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:01:14 GMT Mon Jun 22 2020 | Duration: 9h:29m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1149056039 | Bytes Rx: 299217861 | IP Addr: 10.144.232.37 | Public IP: 67.168.104.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:01:14 GMT Mon Jun 22 2020 | Duration: 9h:29m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1149056039 | Bytes Rx: 299217861 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72180 | Audit Session ID: 0a90076b119f40005ef0c7ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 72180 | Audit Session ID: 0a90076b119f40005ef0c7ba | Security Group Tag: none | EasyVPN: 0 ||
Username: RNimkard | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.212 | Public IP: 45.117.3.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:26:38 GMT Mon Jun 22 2020 | Duration: 9h:03m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 309398361 | Bytes Rx: 99792864 | IP Addr: 10.144.233.212 | Public IP: 45.117.3.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 15:26:38 GMT Mon Jun 22 2020 | Duration: 9h:03m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 309398361 | Bytes Rx: 99792864 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72191 | Audit Session ID: 0a90076b119ff0005ef0cdae | Security Group Tag: none | EasyVPN: 0 |Session ID: 72191 | Audit Session ID: 0a90076b119ff0005ef0cdae | Security Group Tag: none | EasyVPN: 0 ||
Username: ivaillan | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.24 | Public IP: 74.59.213.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:05:43 GMT Mon Jun 22 2020 | Duration: 8h:24m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 40004872 | Bytes Rx: 22408335 | IP Addr: 10.144.232.24 | Public IP: 74.59.213.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:05:43 GMT Mon Jun 22 2020 | Duration: 8h:24m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 40004872 | Bytes Rx: 22408335 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72205 | Audit Session ID: 0a90076b11a0d0005ef0d6d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72205 | Audit Session ID: 0a90076b11a0d0005ef0d6d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: kvanand | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.28 | Public IP: 73.112.68.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:07:18 GMT Mon Jun 22 2020 | Duration: 8h:22m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 182245692 | Bytes Rx: 127216018 | IP Addr: 10.144.232.28 | Public IP: 73.112.68.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:07:18 GMT Mon Jun 22 2020 | Duration: 8h:22m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 182245692 | Bytes Rx: 127216018 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72206 | Audit Session ID: 0a90076b11a0e0005ef0d736 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72206 | Audit Session ID: 0a90076b11a0e0005ef0d736 | Security Group Tag: none | EasyVPN: 0 ||
Username: ekolonit | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.128 | Public IP: 70.24.218.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:23:21 GMT Mon Jun 22 2020 | Duration: 8h:06m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 684911031 | Bytes Rx: 197317457 | IP Addr: 10.144.232.128 | Public IP: 70.24.218.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:23:21 GMT Mon Jun 22 2020 | Duration: 8h:06m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 684911031 | Bytes Rx: 197317457 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72210 | Audit Session ID: 0a90076b11a120005ef0daf9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72210 | Audit Session ID: 0a90076b11a120005ef0daf9 | Security Group Tag: none | EasyVPN: 0 ||
Username: subhshar | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.122 | Public IP: 173.176.164.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:12:35 GMT Mon Jun 22 2020 | Duration: 7h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1721135358 | Bytes Rx: 129168515 | IP Addr: 10.144.232.122 | Public IP: 173.176.164.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:12:35 GMT Mon Jun 22 2020 | Duration: 7h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1721135358 | Bytes Rx: 129168515 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72229 | Audit Session ID: 0a90076b11a250005ef0e683 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72229 | Audit Session ID: 0a90076b11a250005ef0e683 | Security Group Tag: none | EasyVPN: 0 ||
Username: goseguer | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.144.232.44 | Public IP: 45.45.15.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:27:33 GMT Mon Jun 22 2020 | Duration: 7h:02m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 299452030 | Bytes Rx: 45704353 | IP Addr: 10.144.232.44 | Public IP: 45.45.15.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:27:33 GMT Mon Jun 22 2020 | Duration: 7h:02m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 299452030 | Bytes Rx: 45704353 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72231 | Audit Session ID: 0a90076b11a270005ef0ea05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72231 | Audit Session ID: 0a90076b11a270005ef0ea05 | Security Group Tag: none | EasyVPN: 0 ||
Username: JBenitez | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.48 | Public IP: 173.66.176.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:30:06 GMT Mon Jun 22 2020 | Duration: 7h:00m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 144247333 | Bytes Rx: 52905267 | IP Addr: 10.144.232.48 | Public IP: 173.66.176.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:30:06 GMT Mon Jun 22 2020 | Duration: 7h:00m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 144247333 | Bytes Rx: 52905267 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72233 | Audit Session ID: 0a90076b11a290005ef0ea9e | Security Group Tag: none | EasyVPN: 0 |Session ID: 72233 | Audit Session ID: 0a90076b11a290005ef0ea9e | Security Group Tag: none | EasyVPN: 0 ||
