sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: p.wilkinson | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.100 | Public IP: 81.147.87.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:07:44 GMT Sun Apr 26 2020 | Duration: 33d 20h:52m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 48902904234 | Bytes Rx: 16808619349 | IP Addr: 10.144.230.100 | Public IP: 81.147.87.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:07:44 GMT Sun Apr 26 2020 | Duration: 33d 20h:52m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 48902904234 | Bytes Rx: 16808619349 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 52639 | Audit Session ID: 0a90076b0cd9f0005ea587a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 52639 | Audit Session ID: 0a90076b0cd9f0005ea587a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: k.landy | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.98 | Public IP: 24.21.254.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:20:52 GMT Thu May 28 2020 | Duration: 1d 11h:39m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 5273392413 | Bytes Rx: 1907480291 | IP Addr: 10.144.230.98 | Public IP: 24.21.254.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:20:52 GMT Thu May 28 2020 | Duration: 1d 11h:39m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 5273392413 | Bytes Rx: 1907480291 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 63974 | Audit Session ID: 0a90076b0f9e60005ed03944 | Security Group Tag: none | EasyVPN: 0 |Session ID: 63974 | Audit Session ID: 0a90076b0f9e60005ed03944 | Security Group Tag: none | EasyVPN: 0 ||
Username: hjaquez | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.176 | Public IP: 69.126.213.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:20:11 GMT Fri May 29 2020 | Duration: 1d 2h:40m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 947406365 | Bytes Rx: 120715913 | IP Addr: 10.144.232.176 | Public IP: 69.126.213.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:20:11 GMT Fri May 29 2020 | Duration: 1d 2h:40m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 947406365 | Bytes Rx: 120715913 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64132 | Audit Session ID: 0a90076b0fa840005ed0b7ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 64132 | Audit Session ID: 0a90076b0fa840005ed0b7ab | Security Group Tag: none | EasyVPN: 0 ||
Username: srealmut | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.171 | Public IP: 173.70.18.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:48:00 GMT Fri May 29 2020 | Duration: 22h:12m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 163285223 | Bytes Rx: 55403784 | IP Addr: 10.144.232.171 | Public IP: 173.70.18.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:48:00 GMT Fri May 29 2020 | Duration: 22h:12m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 163285223 | Bytes Rx: 55403784 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64239 | Audit Session ID: 0a90076b0faef0005ed0f670 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64239 | Audit Session ID: 0a90076b0faef0005ed0f670 | Security Group Tag: none | EasyVPN: 0 ||
Username: kvanand | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.137 | Public IP: 73.112.68.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:30:48 GMT Fri May 29 2020 | Duration: 21h:29m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1617065268 | Bytes Rx: 241976488 | IP Addr: 10.144.232.137 | Public IP: 73.112.68.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 12:30:48 GMT Fri May 29 2020 | Duration: 21h:29m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 1617065268 | Bytes Rx: 241976488 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64259 | Audit Session ID: 0a90076b0fb030005ed10078 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64259 | Audit Session ID: 0a90076b0fb030005ed10078 | Security Group Tag: none | EasyVPN: 0 ||
Username: sbechtol | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.160 | Public IP: 209.163.162.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:06:39 GMT Fri May 29 2020 | Duration: 19h:53m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1393475235 | Bytes Rx: 247770662 | IP Addr: 10.144.232.160 | Public IP: 209.163.162.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 14:06:39 GMT Fri May 29 2020 | Duration: 19h:53m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1393475235 | Bytes Rx: 247770662 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64325 | Audit Session ID: 0a90076b0fb450005ed116ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 64325 | Audit Session ID: 0a90076b0fb450005ed116ef | Security Group Tag: none | EasyVPN: 0 ||
Username: subhshar | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.65 | Public IP: 173.176.164.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:47:02 GMT Fri May 29 2020 | Duration: 17h:13m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 5713029148 | Bytes Rx: 1678273051 | IP Addr: 10.144.232.65 | Public IP: 173.176.164.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:47:02 GMT Fri May 29 2020 | Duration: 17h:13m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 5713029148 | Bytes Rx: 1678273051 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64370 | Audit Session ID: 0a90076b0fb720005ed13c86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64370 | Audit Session ID: 0a90076b0fb720005ed13c86 | Security Group Tag: none | EasyVPN: 0 ||
Username: dgelly | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.179 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:16:04 GMT Fri May 29 2020 | Duration: 15h:44m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 287340246 | Bytes Rx: 62761720 | IP Addr: 10.144.232.179 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:16:04 GMT Fri May 29 2020 | Duration: 15h:44m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 287340246 | Bytes Rx: 62761720 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64385 | Audit Session ID: 0a90076b0fb810005ed15164 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64385 | Audit Session ID: 0a90076b0fb810005ed15164 | Security Group Tag: none | EasyVPN: 0 ||
Username: maniaror | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.180 | Public IP: 47.20.192.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:43:24 GMT Fri May 29 2020 | Duration: 14h:16m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 549911566 | Bytes Rx: 43115287 | IP Addr: 10.144.232.180 | Public IP: 47.20.192.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 19:43:24 GMT Fri May 29 2020 | Duration: 14h:16m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 549911566 | Bytes Rx: 43115287 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64397 | Audit Session ID: 0a90076b0fb8d0005ed165dc | Security Group Tag: none | EasyVPN: 0 |Session ID: 64397 | Audit Session ID: 0a90076b0fb8d0005ed165dc | Security Group Tag: none | EasyVPN: 0 ||
Username: mkhoury | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.73 | Public IP: 70.51.191.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 20:05:00 GMT Fri May 29 2020 | Duration: 13h:55m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 6276909797 | Bytes Rx: 900170157 | IP Addr: 10.144.230.73 | Public IP: 70.51.191.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 20:05:00 GMT Fri May 29 2020 | Duration: 13h:55m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 6276909797 | Bytes Rx: 900170157 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64401 | Audit Session ID: 0a90076b0fb910005ed16aec | Security Group Tag: none | EasyVPN: 0 |Session ID: 64401 | Audit Session ID: 0a90076b0fb910005ed16aec | Security Group Tag: none | EasyVPN: 0 ||
Username: lwilliam | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.144.232.146 | Public IP: 71.104.11.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:54:14 GMT Fri May 29 2020 | Duration: 12h:06m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 417671226 | Bytes Rx: 128173577 | IP Addr: 10.144.232.146 | Public IP: 71.104.11.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:54:14 GMT Fri May 29 2020 | Duration: 12h:06m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 417671226 | Bytes Rx: 128173577 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64414 | Audit Session ID: 0a90076b0fb9e0005ed18486 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64414 | Audit Session ID: 0a90076b0fb9e0005ed18486 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashesh.patoo | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.110 | Public IP: 67.216.47.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:03:40 GMT Fri May 29 2020 | Duration: 11h:56m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 796981110 | Bytes Rx: 187798384 | IP Addr: 10.144.232.110 | Public IP: 67.216.47.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:03:40 GMT Fri May 29 2020 | Duration: 11h:56m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 796981110 | Bytes Rx: 187798384 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64416 | Audit Session ID: 0a90076b0fba00005ed186bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 64416 | Audit Session ID: 0a90076b0fba00005ed186bc | Security Group Tag: none | EasyVPN: 0 ||
Username: TKJadhav | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.136 | Public IP: 157.33.186.80 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 01:43:08 GMT Sat May 30 2020 | Duration: 8h:17m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 335262653 | Bytes Rx: 147353303 | IP Addr: 10.144.230.136 | Public IP: 157.33.186.80 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 01:43:08 GMT Sat May 30 2020 | Duration: 8h:17m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 335262653 | Bytes Rx: 147353303 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64454 | Audit Session ID: 0a90076b0fbc60005ed1ba2c | Security Group Tag: none | EasyVPN: 0 |Session ID: 64454 | Audit Session ID: 0a90076b0fbc60005ed1ba2c | Security Group Tag: none | EasyVPN: 0 ||
Username: e.dudas | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.137 | Public IP: 199.202.33.7 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 01:49:48 GMT Sat May 30 2020 | Duration: 8h:10m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 2670091293 | Bytes Rx: 533693712 | IP Addr: 10.144.230.137 | Public IP: 199.202.33.7 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 01:49:48 GMT Sat May 30 2020 | Duration: 8h:10m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 2670091293 | Bytes Rx: 533693712 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64455 | Audit Session ID: 0a90076b0fbc70005ed1bbbc | Security Group Tag: none | EasyVPN: 0 |Session ID: 64455 | Audit Session ID: 0a90076b0fbc70005ed1bbbc | Security Group Tag: none | EasyVPN: 0 ||
Username: agilanvu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.144.232.124 | Public IP: 157.51.110.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:36:20 GMT Sat May 30 2020 | Duration: 7h:24m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 73108062 | Bytes Rx: 24217275 | IP Addr: 10.144.232.124 | Public IP: 157.51.110.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 02:36:20 GMT Sat May 30 2020 | Duration: 7h:24m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 73108062 | Bytes Rx: 24217275 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64461 | Audit Session ID: 0a90076b0fbcd0005ed1c6a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64461 | Audit Session ID: 0a90076b0fbcd0005ed1c6a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: ankush.gangwani | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.129 | Public IP: 8.25.30.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:31:11 GMT Sat May 30 2020 | Duration: 6h:29m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 1016855113 | Bytes Rx: 95822196 | IP Addr: 10.144.233.129 | Public IP: 8.25.30.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 03:31:11 GMT Sat May 30 2020 | Duration: 6h:29m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 1016855113 | Bytes Rx: 95822196 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64471 | Audit Session ID: 0a90076b0fbd70005ed1d37f | Security Group Tag: none | EasyVPN: 0 |Session ID: 64471 | Audit Session ID: 0a90076b0fbd70005ed1d37f | Security Group Tag: none | EasyVPN: 0 ||
Username: nandkoti | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.185 | Public IP: 160.238.74.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:07:37 GMT Sat May 30 2020 | Duration: 5h:52m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 272112911 | Bytes Rx: 733494819 | IP Addr: 10.144.232.185 | Public IP: 160.238.74.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:07:37 GMT Sat May 30 2020 | Duration: 5h:52m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 272112911 | Bytes Rx: 733494819 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64479 | Audit Session ID: 0a90076b0fbdf0005ed1dc09 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64479 | Audit Session ID: 0a90076b0fbdf0005ed1dc09 | Security Group Tag: none | EasyVPN: 0 ||
Username: amkashid | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.187 | Public IP: 45.117.2.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:26:06 GMT Sat May 30 2020 | Duration: 5h:34m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 2341996365 | Bytes Rx: 96409225 | IP Addr: 10.144.232.187 | Public IP: 45.117.2.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:26:06 GMT Sat May 30 2020 | Duration: 5h:34m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 2341996365 | Bytes Rx: 96409225 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64481 | Audit Session ID: 0a90076b0fbe10005ed1e05e | Security Group Tag: none | EasyVPN: 0 |Session ID: 64481 | Audit Session ID: 0a90076b0fbe10005ed1e05e | Security Group Tag: none | EasyVPN: 0 ||
Username: VaibSriv | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.139 | Public IP: 103.110.253.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:41:26 GMT Sat May 30 2020 | Duration: 5h:18m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 51064114 | Bytes Rx: 21288587 | IP Addr: 10.144.230.139 | Public IP: 103.110.253.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:41:26 GMT Sat May 30 2020 | Duration: 5h:18m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 51064114 | Bytes Rx: 21288587 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64483 | Audit Session ID: 0a90076b0fbe30005ed1e3f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64483 | Audit Session ID: 0a90076b0fbe30005ed1e3f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: PankajRP | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.140 | Public IP: 124.40.246.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:19:53 GMT Sat May 30 2020 | Duration: 3h:40m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 749698231 | Bytes Rx: 187650848 | IP Addr: 10.144.230.140 | Public IP: 124.40.246.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:19:53 GMT Sat May 30 2020 | Duration: 3h:40m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 749698231 | Bytes Rx: 187650848 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64497 | Audit Session ID: 0a90076b0fbf10005ed1fb09 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64497 | Audit Session ID: 0a90076b0fbf10005ed1fb09 | Security Group Tag: none | EasyVPN: 0 ||
Username: bharatk | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.138 | Public IP: 171.51.156.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:27:43 GMT Sat May 30 2020 | Duration: 3h:32m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 26747269 | Bytes Rx: 12009224 | IP Addr: 10.144.232.138 | Public IP: 171.51.156.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:27:43 GMT Sat May 30 2020 | Duration: 3h:32m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 26747269 | Bytes Rx: 12009224 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64498 | Audit Session ID: 0a90076b0fbf20005ed1fcdf | Security Group Tag: none | EasyVPN: 0 |Session ID: 64498 | Audit Session ID: 0a90076b0fbf20005ed1fcdf | Security Group Tag: none | EasyVPN: 0 ||
