sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ganemuth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.200 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:14:50 IST Sat Jul 18 2020 | Duration: 1d 15h:45m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 43127526 | Bytes Rx: 26805670 | IP Addr: 10.149.232.200 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:14:50 IST Sat Jul 18 2020 | Duration: 1d 15h:45m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 43127526 | Bytes Rx: 26805670 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13968 | Audit Session ID: 0a95072a036900005f12eec2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13968 | Audit Session ID: 0a95072a036900005f12eec2 | Security Group Tag: none | EasyVPN: 0 ||
Username: shilbhuj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.219 | Public IP: 103.221.72.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:45 IST Mon Jul 20 2020 | Duration: 0h:32m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 28317267 | Bytes Rx: 8124113 | IP Addr: 10.149.232.219 | Public IP: 103.221.72.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:45 IST Mon Jul 20 2020 | Duration: 0h:32m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 28317267 | Bytes Rx: 8124113 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15359 | Audit Session ID: 0a95072a03bff0005f151639 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15359 | Audit Session ID: 0a95072a03bff0005f151639 | Security Group Tag: none | EasyVPN: 0 ||
Username: VDESARAJ | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.220 | Public IP: 183.83.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:53 IST Mon Jul 20 2020 | Duration: 0h:32m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 78359393 | Bytes Rx: 9377268 | IP Addr: 10.149.232.220 | Public IP: 183.83.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:53 IST Mon Jul 20 2020 | Duration: 0h:32m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 78359393 | Bytes Rx: 9377268 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15361 | Audit Session ID: 0a95072a03c010005f151641 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15361 | Audit Session ID: 0a95072a03c010005f151641 | Security Group Tag: none | EasyVPN: 0 ||
Username: ThiruMGS | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.251 | Public IP: 106.208.139.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:04 IST Mon Jul 20 2020 | Duration: 0h:32m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 19397319 | Bytes Rx: 4760424 | IP Addr: 10.149.232.251 | Public IP: 106.208.139.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:04 IST Mon Jul 20 2020 | Duration: 0h:32m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 19397319 | Bytes Rx: 4760424 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15362 | Audit Session ID: 0a95072a03c020005f15164c | Security Group Tag: none | EasyVPN: 0 |Session ID: 15362 | Audit Session ID: 0a95072a03c020005f15164c | Security Group Tag: none | EasyVPN: 0 ||
Username: JMPawar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.221 | Public IP: 106.193.216.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:06 IST Mon Jul 20 2020 | Duration: 0h:32m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 16112799 | Bytes Rx: 6952143 | IP Addr: 10.149.232.221 | Public IP: 106.193.216.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:06 IST Mon Jul 20 2020 | Duration: 0h:32m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 16112799 | Bytes Rx: 6952143 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15363 | Audit Session ID: 0a95072a03c030005f15164e | Security Group Tag: none | EasyVPN: 0 |Session ID: 15363 | Audit Session ID: 0a95072a03c030005f15164e | Security Group Tag: none | EasyVPN: 0 ||
Username: mpandura | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.229 | Public IP: 106.198.39.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:08 IST Mon Jul 20 2020 | Duration: 0h:32m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 27370129 | Bytes Rx: 7077080 | IP Addr: 10.149.232.229 | Public IP: 106.198.39.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:08 IST Mon Jul 20 2020 | Duration: 0h:32m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 27370129 | Bytes Rx: 7077080 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15364 | Audit Session ID: 0a95072a03c040005f151650 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15364 | Audit Session ID: 0a95072a03c040005f151650 | Security Group Tag: none | EasyVPN: 0 ||
Username: subsubra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.250 | Public IP: 157.46.181.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:09 IST Mon Jul 20 2020 | Duration: 0h:31m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 13751640 | Bytes Rx: 4241278 | IP Addr: 10.149.232.250 | Public IP: 157.46.181.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:09 IST Mon Jul 20 2020 | Duration: 0h:31m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 13751640 | Bytes Rx: 4241278 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15365 | Audit Session ID: 0a95072a03c050005f151651 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15365 | Audit Session ID: 0a95072a03c050005f151651 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkalaiva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.252 | Public IP: 103.141.50.14 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:28:20 IST Mon Jul 20 2020 | Duration: 0h:31m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 492779640 | Bytes Rx: 25669256 | IP Addr: 10.149.232.252 | Public IP: 103.141.50.14 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:28:20 IST Mon Jul 20 2020 | Duration: 0h:31m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 492779640 | Bytes Rx: 25669256 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15366 | Audit Session ID: 0a95072a03c060005f15165c | Security Group Tag: none | EasyVPN: 0 |Session ID: 15366 | Audit Session ID: 0a95072a03c060005f15165c | Security Group Tag: none | EasyVPN: 0 ||
Username: karthikeyan.l | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.253 | Public IP: 202.53.6.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:46 IST Mon Jul 20 2020 | Duration: 0h:31m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 54514825 | Bytes Rx: 16827287 | IP Addr: 10.149.232.253 | Public IP: 202.53.6.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:46 IST Mon Jul 20 2020 | Duration: 0h:31m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 54514825 | Bytes Rx: 16827287 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15367 | Audit Session ID: 0a95072a03c070005f151676 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15367 | Audit Session ID: 0a95072a03c070005f151676 | Security Group Tag: none | EasyVPN: 0 ||
Username: ppaulc | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.2 | Public IP: 42.111.139.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:51 IST Mon Jul 20 2020 | Duration: 0h:31m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 409476776 | Bytes Rx: 17204131 | IP Addr: 10.149.233.2 | Public IP: 42.111.139.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:51 IST Mon Jul 20 2020 | Duration: 0h:31m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 409476776 | Bytes Rx: 17204131 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15368 | Audit Session ID: 0a95072a03c080005f15167b | Security Group Tag: none | EasyVPN: 0 |Session ID: 15368 | Audit Session ID: 0a95072a03c080005f15167b | Security Group Tag: none | EasyVPN: 0 ||
Username: jestjose | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.254 | Public IP: 157.50.144.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:58 IST Mon Jul 20 2020 | Duration: 0h:31m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 38339664 | Bytes Rx: 25970980 | IP Addr: 10.149.232.254 | Public IP: 157.50.144.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:28:58 IST Mon Jul 20 2020 | Duration: 0h:31m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 38339664 | Bytes Rx: 25970980 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15369 | Audit Session ID: 0a95072a03c090005f151682 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15369 | Audit Session ID: 0a95072a03c090005f151682 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramakg | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.1 | Public IP: 27.62.107.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:00 IST Mon Jul 20 2020 | Duration: 0h:31m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 21191004 | Bytes Rx: 6403438 | IP Addr: 10.149.233.1 | Public IP: 27.62.107.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:00 IST Mon Jul 20 2020 | Duration: 0h:31m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 21191004 | Bytes Rx: 6403438 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15370 | Audit Session ID: 0a95072a03c0a0005f151684 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15370 | Audit Session ID: 0a95072a03c0a0005f151684 | Security Group Tag: none | EasyVPN: 0 ||
Username: vvdesai | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.4 | Public IP: 103.110.255.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:17 IST Mon Jul 20 2020 | Duration: 0h:30m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 51735859 | Bytes Rx: 12298651 | IP Addr: 10.149.233.4 | Public IP: 103.110.255.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:17 IST Mon Jul 20 2020 | Duration: 0h:30m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 51735859 | Bytes Rx: 12298651 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15373 | Audit Session ID: 0a95072a03c0d0005f151695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15373 | Audit Session ID: 0a95072a03c0d0005f151695 | Security Group Tag: none | EasyVPN: 0 ||
Username: sourav.roy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.5 | Public IP: 223.191.51.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:21 IST Mon Jul 20 2020 | Duration: 0h:30m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 59556009 | Bytes Rx: 8006113 | IP Addr: 10.149.233.5 | Public IP: 223.191.51.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:21 IST Mon Jul 20 2020 | Duration: 0h:30m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 59556009 | Bytes Rx: 8006113 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15376 | Audit Session ID: 0a95072a03c100005f151699 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15376 | Audit Session ID: 0a95072a03c100005f151699 | Security Group Tag: none | EasyVPN: 0 ||
Username: navprab | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.6 | Public IP: 157.46.11.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:36 IST Mon Jul 20 2020 | Duration: 0h:30m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 67850429 | Bytes Rx: 12918876 | IP Addr: 10.149.233.6 | Public IP: 157.46.11.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:36 IST Mon Jul 20 2020 | Duration: 0h:30m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 67850429 | Bytes Rx: 12918876 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15377 | Audit Session ID: 0a95072a03c110005f1516a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15377 | Audit Session ID: 0a95072a03c110005f1516a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: kesavan.mn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.7 | Public IP: 103.85.205.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:37 IST Mon Jul 20 2020 | Duration: 0h:30m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 112154796 | Bytes Rx: 9929867 | IP Addr: 10.149.233.7 | Public IP: 103.85.205.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:37 IST Mon Jul 20 2020 | Duration: 0h:30m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 112154796 | Bytes Rx: 9929867 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15378 | Audit Session ID: 0a95072a03c120005f1516a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15378 | Audit Session ID: 0a95072a03c120005f1516a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: JoicMary | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.8 | Public IP: 106.208.57.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:53 IST Mon Jul 20 2020 | Duration: 0h:30m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 182463602 | Bytes Rx: 16337994 | IP Addr: 10.149.233.8 | Public IP: 106.208.57.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:53 IST Mon Jul 20 2020 | Duration: 0h:30m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 182463602 | Bytes Rx: 16337994 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15379 | Audit Session ID: 0a95072a03c130005f1516b9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15379 | Audit Session ID: 0a95072a03c130005f1516b9 | Security Group Tag: none | EasyVPN: 0 ||
Username: kghag | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.9 | Public IP: 106.209.169.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:59 IST Mon Jul 20 2020 | Duration: 0h:30m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 10610813 | Bytes Rx: 3663336 | IP Addr: 10.149.233.9 | Public IP: 106.209.169.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:59 IST Mon Jul 20 2020 | Duration: 0h:30m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 10610813 | Bytes Rx: 3663336 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15380 | Audit Session ID: 0a95072a03c140005f1516bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 15380 | Audit Session ID: 0a95072a03c140005f1516bf | Security Group Tag: none | EasyVPN: 0 ||
Username: tejbhosa | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.10 | Public IP: 42.107.80.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:30:06 IST Mon Jul 20 2020 | Duration: 0h:30m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 45947608 | Bytes Rx: 6308210 | IP Addr: 10.149.233.10 | Public IP: 42.107.80.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:30:06 IST Mon Jul 20 2020 | Duration: 0h:30m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 45947608 | Bytes Rx: 6308210 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15381 | Audit Session ID: 0a95072a03c150005f1516c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15381 | Audit Session ID: 0a95072a03c150005f1516c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: ravishan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.11 | Public IP: 223.237.42.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:30:12 IST Mon Jul 20 2020 | Duration: 0h:29m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 16716429 | Bytes Rx: 6480101 | IP Addr: 10.149.233.11 | Public IP: 223.237.42.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:30:12 IST Mon Jul 20 2020 | Duration: 0h:29m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 16716429 | Bytes Rx: 6480101 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15382 | Audit Session ID: 0a95072a03c160005f1516cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 15382 | Audit Session ID: 0a95072a03c160005f1516cc | Security Group Tag: none | EasyVPN: 0 ||
Username: SureshKS | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.189 | Public IP: 223.182.203.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:59 IST Mon Jul 20 2020 | Duration: 0h:28m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 17321291 | Bytes Rx: 4366877 | IP Addr: 10.149.232.189 | Public IP: 223.182.203.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:31:59 IST Mon Jul 20 2020 | Duration: 0h:28m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 17321291 | Bytes Rx: 4366877 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15383 | Audit Session ID: 0a95072a03c170005f151737 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15383 | Audit Session ID: 0a95072a03c170005f151737 | Security Group Tag: none | EasyVPN: 0 ||
