sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: shrikesh.pawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.58 | Public IP: 182.57.169.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 2d 19h:47m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 6258468396 | Bytes Rx: 1342803008 | IP Addr: 10.150.237.58 | Public IP: 182.57.169.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:14:44 IST Tue Jun 23 2020 | Duration: 2d 19h:47m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 6258468396 | Bytes Rx: 1342803008 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 |Session ID: 54783 | Audit Session ID: 0a96cf690d5ff0005ef2317c | Security Group Tag: none | EasyVPN: 0 ||
Username: hbhat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.75 | Public IP: 103.210.201.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:02 IST Fri Jun 26 2020 | Duration: 4h:03m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1187667873 | Bytes Rx: 332169429 | IP Addr: 10.150.244.75 | Public IP: 103.210.201.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:02 IST Fri Jun 26 2020 | Duration: 4h:03m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1187667873 | Bytes Rx: 332169429 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64850 | Audit Session ID: 0a96cf690fd520005ef5b1ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 64850 | Audit Session ID: 0a96cf690fd520005ef5b1ce | Security Group Tag: none | EasyVPN: 0 ||
Username: PRaskar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.170 | Public IP: 103.110.253.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:17 IST Fri Jun 26 2020 | Duration: 4h:03m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1596015491 | Bytes Rx: 125961107 | IP Addr: 10.147.97.170 | Public IP: 103.110.253.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:17 IST Fri Jun 26 2020 | Duration: 4h:03m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1596015491 | Bytes Rx: 125961107 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64853 | Audit Session ID: 0a96cf690fd550005ef5b1dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 64853 | Audit Session ID: 0a96cf690fd550005ef5b1dd | Security Group Tag: none | EasyVPN: 0 ||
Username: rheer | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.97.185 | Public IP: 157.33.228.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:31 IST Fri Jun 26 2020 | Duration: 4h:03m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 65614697 | Bytes Rx: 22230214 | IP Addr: 10.147.97.185 | Public IP: 157.33.228.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:31 IST Fri Jun 26 2020 | Duration: 4h:03m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 65614697 | Bytes Rx: 22230214 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64855 | Audit Session ID: 0a96cf690fd570005ef5b1eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 64855 | Audit Session ID: 0a96cf690fd570005ef5b1eb | Security Group Tag: none | EasyVPN: 0 ||
Username: PKhandag | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.187 | Public IP: 157.33.219.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:54 IST Fri Jun 26 2020 | Duration: 4h:02m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 309816959 | Bytes Rx: 91862083 | IP Addr: 10.147.97.187 | Public IP: 157.33.219.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:54 IST Fri Jun 26 2020 | Duration: 4h:02m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 309816959 | Bytes Rx: 91862083 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64858 | Audit Session ID: 0a96cf690fd5a0005ef5b202 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64858 | Audit Session ID: 0a96cf690fd5a0005ef5b202 | Security Group Tag: none | EasyVPN: 0 ||
Username: Mbankar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.63 | Public IP: 106.193.240.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:39 IST Fri Jun 26 2020 | Duration: 3h:59m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 677014916 | Bytes Rx: 116795150 | IP Addr: 10.150.237.63 | Public IP: 106.193.240.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:39 IST Fri Jun 26 2020 | Duration: 3h:59m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 677014916 | Bytes Rx: 116795150 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64864 | Audit Session ID: 0a96cf690fd600005ef5b2a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64864 | Audit Session ID: 0a96cf690fd600005ef5b2a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: SuraSinh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.24 | Public IP: 106.220.65.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:58 IST Fri Jun 26 2020 | Duration: 3h:59m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 164415771 | Bytes Rx: 166730210 | IP Addr: 10.150.244.24 | Public IP: 106.220.65.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:58 IST Fri Jun 26 2020 | Duration: 3h:59m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 164415771 | Bytes Rx: 166730210 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64866 | Audit Session ID: 0a96cf690fd620005ef5b2ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 64866 | Audit Session ID: 0a96cf690fd620005ef5b2ba | Security Group Tag: none | EasyVPN: 0 ||
Username: ashksing | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.174 | Public IP: 106.193.235.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:00 IST Fri Jun 26 2020 | Duration: 3h:59m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 1098090501 | Bytes Rx: 94803091 | IP Addr: 10.150.237.174 | Public IP: 106.193.235.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:00 IST Fri Jun 26 2020 | Duration: 3h:59m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 1098090501 | Bytes Rx: 94803091 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64867 | Audit Session ID: 0a96cf690fd630005ef5b2bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 64867 | Audit Session ID: 0a96cf690fd630005ef5b2bc | Security Group Tag: none | EasyVPN: 0 ||
Username: jysetti | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.141 | Public IP: 103.110.169.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:21 IST Fri Jun 26 2020 | Duration: 3h:59m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 338975003 | Bytes Rx: 68436272 | IP Addr: 10.150.244.141 | Public IP: 103.110.169.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:21 IST Fri Jun 26 2020 | Duration: 3h:59m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 338975003 | Bytes Rx: 68436272 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64870 | Audit Session ID: 0a96cf690fd660005ef5b2d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64870 | Audit Session ID: 0a96cf690fd660005ef5b2d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: awapatil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.4 | Public IP: 157.33.185.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:48 IST Fri Jun 26 2020 | Duration: 3h:58m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 321981414 | Bytes Rx: 30659185 | IP Addr: 10.150.244.4 | Public IP: 157.33.185.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:48 IST Fri Jun 26 2020 | Duration: 3h:58m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 321981414 | Bytes Rx: 30659185 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64871 | Audit Session ID: 0a96cf690fd670005ef5b2ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 64871 | Audit Session ID: 0a96cf690fd670005ef5b2ec | Security Group Tag: none | EasyVPN: 0 ||
Username: nkhapre1 | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.100 | Public IP: 49.35.58.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:04:40 IST Fri Jun 26 2020 | Duration: 3h:57m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 102327672 | Bytes Rx: 55619120 | IP Addr: 10.150.237.100 | Public IP: 49.35.58.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:04:40 IST Fri Jun 26 2020 | Duration: 3h:57m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 102327672 | Bytes Rx: 55619120 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64874 | Audit Session ID: 0a96cf690fd6a0005ef5b320 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64874 | Audit Session ID: 0a96cf690fd6a0005ef5b320 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashandil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.224 | Public IP: 103.195.202.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:06:05 IST Fri Jun 26 2020 | Duration: 3h:56m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 575011204 | Bytes Rx: 155133859 | IP Addr: 10.150.237.224 | Public IP: 103.195.202.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:06:05 IST Fri Jun 26 2020 | Duration: 3h:56m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 575011204 | Bytes Rx: 155133859 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64876 | Audit Session ID: 0a96cf690fd6c0005ef5b375 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64876 | Audit Session ID: 0a96cf690fd6c0005ef5b375 | Security Group Tag: none | EasyVPN: 0 ||
Username: sachin.jain | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.176 | Public IP: 103.195.202.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:06:16 IST Fri Jun 26 2020 | Duration: 3h:56m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 498083609 | Bytes Rx: 99039613 | IP Addr: 10.150.244.176 | Public IP: 103.195.202.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:06:16 IST Fri Jun 26 2020 | Duration: 3h:56m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 498083609 | Bytes Rx: 99039613 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64878 | Audit Session ID: 0a96cf690fd6e0005ef5b380 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64878 | Audit Session ID: 0a96cf690fd6e0005ef5b380 | Security Group Tag: none | EasyVPN: 0 ||
Username: sujyadav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.244 | Public IP: 106.193.154.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:06:28 IST Fri Jun 26 2020 | Duration: 3h:56m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 141221701 | Bytes Rx: 39063142 | IP Addr: 10.150.244.244 | Public IP: 106.193.154.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:06:28 IST Fri Jun 26 2020 | Duration: 3h:56m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 141221701 | Bytes Rx: 39063142 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64879 | Audit Session ID: 0a96cf690fd6f0005ef5b38c | Security Group Tag: none | EasyVPN: 0 |Session ID: 64879 | Audit Session ID: 0a96cf690fd6f0005ef5b38c | Security Group Tag: none | EasyVPN: 0 ||
Username: KaShirsa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.39 | Public IP: 223.178.152.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:08:38 IST Fri Jun 26 2020 | Duration: 3h:53m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 942906883 | Bytes Rx: 133406457 | IP Addr: 10.150.244.39 | Public IP: 223.178.152.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:08:38 IST Fri Jun 26 2020 | Duration: 3h:53m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 942906883 | Bytes Rx: 133406457 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64882 | Audit Session ID: 0a96cf690fd720005ef5b40e | Security Group Tag: none | EasyVPN: 0 |Session ID: 64882 | Audit Session ID: 0a96cf690fd720005ef5b40e | Security Group Tag: none | EasyVPN: 0 ||
Username: vamsikiran.m | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.166 | Public IP: 203.191.56.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:09:29 IST Fri Jun 26 2020 | Duration: 3h:53m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 409010901 | Bytes Rx: 250685026 | IP Addr: 10.150.236.166 | Public IP: 203.191.56.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:09:29 IST Fri Jun 26 2020 | Duration: 3h:53m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 409010901 | Bytes Rx: 250685026 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64883 | Audit Session ID: 0a96cf690fd730005ef5b441 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64883 | Audit Session ID: 0a96cf690fd730005ef5b441 | Security Group Tag: none | EasyVPN: 0 ||
Username: isarode | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.39 | Public IP: 160.238.78.148 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:09:45 IST Fri Jun 26 2020 | Duration: 3h:52m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 782665672 | Bytes Rx: 132472286 | IP Addr: 10.150.237.39 | Public IP: 160.238.78.148 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:09:45 IST Fri Jun 26 2020 | Duration: 3h:52m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 782665672 | Bytes Rx: 132472286 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64884 | Audit Session ID: 0a96cf690fd740005ef5b451 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64884 | Audit Session ID: 0a96cf690fd740005ef5b451 | Security Group Tag: none | EasyVPN: 0 ||
Username: skandram | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.65 | Public IP: 85.255.234.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:10:47 IST Fri Jun 26 2020 | Duration: 3h:51m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 180030171 | Bytes Rx: 64668758 | IP Addr: 10.150.236.65 | Public IP: 85.255.234.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:10:47 IST Fri Jun 26 2020 | Duration: 3h:51m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 180030171 | Bytes Rx: 64668758 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64895 | Audit Session ID: 0a96cf690fd7f0005ef5b48f | Security Group Tag: none | EasyVPN: 0 |Session ID: 64895 | Audit Session ID: 0a96cf690fd7f0005ef5b48f | Security Group Tag: none | EasyVPN: 0 ||
Username: yoparjan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.145 | Public IP: 42.108.246.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:11:37 IST Fri Jun 26 2020 | Duration: 3h:51m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 67812588 | Bytes Rx: 36127180 | IP Addr: 10.150.237.145 | Public IP: 42.108.246.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:11:37 IST Fri Jun 26 2020 | Duration: 3h:51m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 67812588 | Bytes Rx: 36127180 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64900 | Audit Session ID: 0a96cf690fd840005ef5b4c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64900 | Audit Session ID: 0a96cf690fd840005ef5b4c1 | Security Group Tag: none | EasyVPN: 0 ||
Username: AChate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.239 | Public IP: 103.127.164.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:11:46 IST Fri Jun 26 2020 | Duration: 3h:50m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 574092374 | Bytes Rx: 64114364 | IP Addr: 10.150.236.239 | Public IP: 103.127.164.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:11:46 IST Fri Jun 26 2020 | Duration: 3h:50m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 574092374 | Bytes Rx: 64114364 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64903 | Audit Session ID: 0a96cf690fd870005ef5b4ca | Security Group Tag: none | EasyVPN: 0 |Session ID: 64903 | Audit Session ID: 0a96cf690fd870005ef5b4ca | Security Group Tag: none | EasyVPN: 0 ||
