sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: umaboga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.14 | Public IP: 49.204.178.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:21 IST Sun Jun 7 2020 | Duration: 3h:24m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 83853649 | Bytes Rx: 130297727 | IP Addr: 10.150.238.14 | Public IP: 49.204.178.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:21 IST Sun Jun 7 2020 | Duration: 3h:24m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 83853649 | Bytes Rx: 130297727 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265322 | Audit Session ID: 0a96cf6a40c6a0005edc6079 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265322 | Audit Session ID: 0a96cf6a40c6a0005edc6079 | Security Group Tag: none | EasyVPN: 0 ||
Username: DMahalle | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.19 | Public IP: 103.110.242.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:40 IST Sun Jun 7 2020 | Duration: 2h:42m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 235088422 | Bytes Rx: 54292819 | IP Addr: 10.150.238.19 | Public IP: 103.110.242.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:40 IST Sun Jun 7 2020 | Duration: 2h:42m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 235088422 | Bytes Rx: 54292819 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265400 | Audit Session ID: 0a96cf6a40cb80005edc6a64 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265400 | Audit Session ID: 0a96cf6a40cb80005edc6a64 | Security Group Tag: none | EasyVPN: 0 ||
Username: amahore | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.78 | Public IP: 157.33.244.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:51 IST Sun Jun 7 2020 | Duration: 2h:42m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 357385649 | Bytes Rx: 81859264 | IP Addr: 10.150.238.78 | Public IP: 157.33.244.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:51 IST Sun Jun 7 2020 | Duration: 2h:42m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 357385649 | Bytes Rx: 81859264 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265402 | Audit Session ID: 0a96cf6a40cba0005edc6a6f | Security Group Tag: none | EasyVPN: 0 |Session ID: 265402 | Audit Session ID: 0a96cf6a40cba0005edc6a6f | Security Group Tag: none | EasyVPN: 0 ||
Username: pranikam | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.79 | Public IP: 150.107.25.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:24 IST Sun Jun 7 2020 | Duration: 2h:41m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 185728667 | Bytes Rx: 31222122 | IP Addr: 10.150.238.79 | Public IP: 150.107.25.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:24 IST Sun Jun 7 2020 | Duration: 2h:41m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 185728667 | Bytes Rx: 31222122 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265404 | Audit Session ID: 0a96cf6a40cbc0005edc6a90 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265404 | Audit Session ID: 0a96cf6a40cbc0005edc6a90 | Security Group Tag: none | EasyVPN: 0 ||
Username: priybhal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.80 | Public IP: 103.127.164.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:37 IST Sun Jun 7 2020 | Duration: 2h:41m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 167851863 | Bytes Rx: 39805605 | IP Addr: 10.150.238.80 | Public IP: 103.127.164.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:37 IST Sun Jun 7 2020 | Duration: 2h:41m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 167851863 | Bytes Rx: 39805605 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265406 | Audit Session ID: 0a96cf6a40cbe0005edc6a9d | Security Group Tag: none | EasyVPN: 0 |Session ID: 265406 | Audit Session ID: 0a96cf6a40cbe0005edc6a9d | Security Group Tag: none | EasyVPN: 0 ||
Username: HJoseph | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.77 | Public IP: 106.210.207.36 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:48:58 IST Sun Jun 7 2020 | Duration: 2h:41m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 57592623 | Bytes Rx: 20202298 | IP Addr: 10.150.238.77 | Public IP: 106.210.207.36 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:48:58 IST Sun Jun 7 2020 | Duration: 2h:41m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 57592623 | Bytes Rx: 20202298 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265407 | Audit Session ID: 0a96cf6a40cbf0005edc6ab2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265407 | Audit Session ID: 0a96cf6a40cbf0005edc6ab2 | Security Group Tag: none | EasyVPN: 0 ||
Username: apanigra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.82 | Public IP: 106.193.200.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:49:29 IST Sun Jun 7 2020 | Duration: 2h:40m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 276217934 | Bytes Rx: 94501520 | IP Addr: 10.150.238.82 | Public IP: 106.193.200.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:49:29 IST Sun Jun 7 2020 | Duration: 2h:40m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 276217934 | Bytes Rx: 94501520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265409 | Audit Session ID: 0a96cf6a40cc10005edc6ad1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265409 | Audit Session ID: 0a96cf6a40cc10005edc6ad1 | Security Group Tag: none | EasyVPN: 0 ||
Username: ankitcha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.84 | Public IP: 49.35.206.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:49:40 IST Sun Jun 7 2020 | Duration: 2h:40m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 46425337 | Bytes Rx: 23043876 | IP Addr: 10.150.238.84 | Public IP: 49.35.206.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:49:40 IST Sun Jun 7 2020 | Duration: 2h:40m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 46425337 | Bytes Rx: 23043876 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265412 | Audit Session ID: 0a96cf6a40cc40005edc6adc | Security Group Tag: none | EasyVPN: 0 |Session ID: 265412 | Audit Session ID: 0a96cf6a40cc40005edc6adc | Security Group Tag: none | EasyVPN: 0 ||
Username: akhandar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.89 | Public IP: 106.210.215.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:50 IST Sun Jun 7 2020 | Duration: 2h:38m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 211076355 | Bytes Rx: 39534447 | IP Addr: 10.150.238.89 | Public IP: 106.210.215.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:51:50 IST Sun Jun 7 2020 | Duration: 2h:38m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 211076355 | Bytes Rx: 39534447 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265419 | Audit Session ID: 0a96cf6a40ccb0005edc6b5e | Security Group Tag: none | EasyVPN: 0 |Session ID: 265419 | Audit Session ID: 0a96cf6a40ccb0005edc6b5e | Security Group Tag: none | EasyVPN: 0 ||
Username: shubhrau | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.90 | Public IP: 106.220.92.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:02 IST Sun Jun 7 2020 | Duration: 2h:38m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 413753151 | Bytes Rx: 55126025 | IP Addr: 10.150.238.90 | Public IP: 106.220.92.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:02 IST Sun Jun 7 2020 | Duration: 2h:38m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 413753151 | Bytes Rx: 55126025 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265420 | Audit Session ID: 0a96cf6a40ccc0005edc6b6a | Security Group Tag: none | EasyVPN: 0 |Session ID: 265420 | Audit Session ID: 0a96cf6a40ccc0005edc6b6a | Security Group Tag: none | EasyVPN: 0 ||
Username: satisnik | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.91 | Public IP: 106.210.196.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:38 IST Sun Jun 7 2020 | Duration: 2h:37m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 133885915 | Bytes Rx: 37149013 | IP Addr: 10.150.238.91 | Public IP: 106.210.196.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:38 IST Sun Jun 7 2020 | Duration: 2h:37m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 133885915 | Bytes Rx: 37149013 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265421 | Audit Session ID: 0a96cf6a40ccd0005edc6b8e | Security Group Tag: none | EasyVPN: 0 |Session ID: 265421 | Audit Session ID: 0a96cf6a40ccd0005edc6b8e | Security Group Tag: none | EasyVPN: 0 ||
Username: souvhald | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.93 | Public IP: 157.43.205.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:42 IST Sun Jun 7 2020 | Duration: 2h:36m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 63784108 | Bytes Rx: 22684578 | IP Addr: 10.150.238.93 | Public IP: 157.43.205.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:42 IST Sun Jun 7 2020 | Duration: 2h:36m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 63784108 | Bytes Rx: 22684578 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265423 | Audit Session ID: 0a96cf6a40ccf0005edc6bce | Security Group Tag: none | EasyVPN: 0 |Session ID: 265423 | Audit Session ID: 0a96cf6a40ccf0005edc6bce | Security Group Tag: none | EasyVPN: 0 ||
Username: SamruSal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.94 | Public IP: 157.47.20.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:49 IST Sun Jun 7 2020 | Duration: 2h:36m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 82644035 | Bytes Rx: 555436088 | IP Addr: 10.150.238.94 | Public IP: 157.47.20.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:49 IST Sun Jun 7 2020 | Duration: 2h:36m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 82644035 | Bytes Rx: 555436088 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265425 | Audit Session ID: 0a96cf6a40cd10005edc6bd5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265425 | Audit Session ID: 0a96cf6a40cd10005edc6bd5 | Security Group Tag: none | EasyVPN: 0 ||
Username: vaibshuk | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.95 | Public IP: 103.110.254.179 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:53:58 IST Sun Jun 7 2020 | Duration: 2h:36m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 965366001 | Bytes Rx: 52898136 | IP Addr: 10.150.238.95 | Public IP: 103.110.254.179 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:53:58 IST Sun Jun 7 2020 | Duration: 2h:36m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 965366001 | Bytes Rx: 52898136 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265426 | Audit Session ID: 0a96cf6a40cd20005edc6bde | Security Group Tag: none | EasyVPN: 0 |Session ID: 265426 | Audit Session ID: 0a96cf6a40cd20005edc6bde | Security Group Tag: none | EasyVPN: 0 ||
Username: ShiGurav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.96 | Public IP: 157.47.4.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:01 IST Sun Jun 7 2020 | Duration: 2h:36m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1228917044 | Bytes Rx: 126954036 | IP Addr: 10.150.238.96 | Public IP: 157.47.4.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:01 IST Sun Jun 7 2020 | Duration: 2h:36m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 1228917044 | Bytes Rx: 126954036 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265427 | Audit Session ID: 0a96cf6a40cd30005edc6be1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265427 | Audit Session ID: 0a96cf6a40cd30005edc6be1 | Security Group Tag: none | EasyVPN: 0 ||
Username: pasenthi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.102 | Public IP: 106.198.37.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:39 IST Sun Jun 7 2020 | Duration: 2h:17m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 149126907 | Bytes Rx: 74511435 | IP Addr: 10.150.238.102 | Public IP: 106.198.37.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:39 IST Sun Jun 7 2020 | Duration: 2h:17m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 149126907 | Bytes Rx: 74511435 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265437 | Audit Session ID: 0a96cf6a40cdd0005edc703f | Security Group Tag: none | EasyVPN: 0 |Session ID: 265437 | Audit Session ID: 0a96cf6a40cdd0005edc703f | Security Group Tag: none | EasyVPN: 0 ||
Username: devpawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.103 | Public IP: 103.208.74.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:51 IST Sun Jun 7 2020 | Duration: 2h:17m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 71616481 | Bytes Rx: 27570827 | IP Addr: 10.150.238.103 | Public IP: 103.208.74.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:51 IST Sun Jun 7 2020 | Duration: 2h:17m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 71616481 | Bytes Rx: 27570827 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265438 | Audit Session ID: 0a96cf6a40cde0005edc704b | Security Group Tag: none | EasyVPN: 0 |Session ID: 265438 | Audit Session ID: 0a96cf6a40cde0005edc704b | Security Group Tag: none | EasyVPN: 0 ||
Username: dbodkhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC23 | IP Addr: 10.150.247.247 | Public IP: 157.47.60.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:16:25 IST Sun Jun 7 2020 | Duration: 2h:13m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 196145664 | Bytes Rx: 127516100 | IP Addr: 10.150.247.247 | Public IP: 157.47.60.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:16:25 IST Sun Jun 7 2020 | Duration: 2h:13m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 196145664 | Bytes Rx: 127516100 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265439 | Audit Session ID: 0a96cf6a40cdf0005edc7121 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265439 | Audit Session ID: 0a96cf6a40cdf0005edc7121 | Security Group Tag: none | EasyVPN: 0 ||
Username: JQureshi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.104 | Public IP: 106.210.240.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:38 IST Sun Jun 7 2020 | Duration: 2h:12m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 26811153 | Bytes Rx: 9288408 | IP Addr: 10.150.238.104 | Public IP: 106.210.240.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:17:38 IST Sun Jun 7 2020 | Duration: 2h:12m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 26811153 | Bytes Rx: 9288408 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265440 | Audit Session ID: 0a96cf6a40ce00005edc716a | Security Group Tag: none | EasyVPN: 0 |Session ID: 265440 | Audit Session ID: 0a96cf6a40ce00005edc716a | Security Group Tag: none | EasyVPN: 0 ||
Username: d.kamble | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.34 | Public IP: 42.108.245.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:04 IST Sun Jun 7 2020 | Duration: 2h:11m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 841152823 | Bytes Rx: 58598507 | IP Addr: 10.150.238.34 | Public IP: 42.108.245.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:04 IST Sun Jun 7 2020 | Duration: 2h:11m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 841152823 | Bytes Rx: 58598507 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265444 | Audit Session ID: 0a96cf6a40ce40005edc71c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265444 | Audit Session ID: 0a96cf6a40ce40005edc71c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajranja | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.106 | Public IP: 103.110.242.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:08 IST Sun Jun 7 2020 | Duration: 2h:11m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 513108757 | Bytes Rx: 53249778 | IP Addr: 10.150.238.106 | Public IP: 103.110.242.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:08 IST Sun Jun 7 2020 | Duration: 2h:11m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 513108757 | Bytes Rx: 53249778 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265446 | Audit Session ID: 0a96cf6a40ce60005edc71c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265446 | Audit Session ID: 0a96cf6a40ce60005edc71c4 | Security Group Tag: none | EasyVPN: 0 ||
