sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rupameht | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 1h:20m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 1723797509 | Bytes Rx: 576835024 | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 1h:20m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 1723797509 | Bytes Rx: 576835024 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: shafiq.momin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.140 | Public IP: 27.106.57.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:47 IST Tue Jun 16 2020 | Duration: 1h:57m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 302835545 | Bytes Rx: 261028700 | IP Addr: 10.150.237.140 | Public IP: 27.106.57.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:47 IST Tue Jun 16 2020 | Duration: 1h:57m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 302835545 | Bytes Rx: 261028700 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27196 | Audit Session ID: 0a96cf6906a3c0005ee84b6f | Security Group Tag: none | EasyVPN: 0 |Session ID: 27196 | Audit Session ID: 0a96cf6906a3c0005ee84b6f | Security Group Tag: none | EasyVPN: 0 ||
Username: sawalia | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.144 | Public IP: 157.38.232.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:01 IST Tue Jun 16 2020 | Duration: 1h:57m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 71483287 | Bytes Rx: 23995821 | IP Addr: 10.150.237.144 | Public IP: 157.38.232.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:01 IST Tue Jun 16 2020 | Duration: 1h:57m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 71483287 | Bytes Rx: 23995821 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27199 | Audit Session ID: 0a96cf6906a3f0005ee84b7d | Security Group Tag: none | EasyVPN: 0 |Session ID: 27199 | Audit Session ID: 0a96cf6906a3f0005ee84b7d | Security Group Tag: none | EasyVPN: 0 ||
Username: avinasha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.143 | Public IP: 106.210.230.225 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:03:01 IST Tue Jun 16 2020 | Duration: 1h:57m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 265315691 | Bytes Rx: 43370461 | IP Addr: 10.150.237.143 | Public IP: 106.210.230.225 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:03:01 IST Tue Jun 16 2020 | Duration: 1h:57m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 265315691 | Bytes Rx: 43370461 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27200 | Audit Session ID: 0a96cf6906a400005ee84b7d | Security Group Tag: none | EasyVPN: 0 |Session ID: 27200 | Audit Session ID: 0a96cf6906a400005ee84b7d | Security Group Tag: none | EasyVPN: 0 ||
Username: alahothy | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.145 | Public IP: 49.36.24.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:11 IST Tue Jun 16 2020 | Duration: 1h:57m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 290599303 | Bytes Rx: 65994993 | IP Addr: 10.150.237.145 | Public IP: 49.36.24.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:11 IST Tue Jun 16 2020 | Duration: 1h:57m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 290599303 | Bytes Rx: 65994993 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27201 | Audit Session ID: 0a96cf6906a410005ee84b87 | Security Group Tag: none | EasyVPN: 0 |Session ID: 27201 | Audit Session ID: 0a96cf6906a410005ee84b87 | Security Group Tag: none | EasyVPN: 0 ||
Username: SDhane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.147 | Public IP: 157.47.29.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:15 IST Tue Jun 16 2020 | Duration: 1h:57m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 42913534 | Bytes Rx: 14372241 | IP Addr: 10.150.237.147 | Public IP: 157.47.29.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:15 IST Tue Jun 16 2020 | Duration: 1h:57m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 42913534 | Bytes Rx: 14372241 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27203 | Audit Session ID: 0a96cf6906a430005ee84b8b | Security Group Tag: none | EasyVPN: 0 |Session ID: 27203 | Audit Session ID: 0a96cf6906a430005ee84b8b | Security Group Tag: none | EasyVPN: 0 ||
Username: vtarvant | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.148 | Public IP: 106.193.87.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:18 IST Tue Jun 16 2020 | Duration: 1h:57m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 82884363 | Bytes Rx: 24275375 | IP Addr: 10.150.237.148 | Public IP: 106.193.87.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:18 IST Tue Jun 16 2020 | Duration: 1h:57m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 82884363 | Bytes Rx: 24275375 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27204 | Audit Session ID: 0a96cf6906a440005ee84b8e | Security Group Tag: none | EasyVPN: 0 |Session ID: 27204 | Audit Session ID: 0a96cf6906a440005ee84b8e | Security Group Tag: none | EasyVPN: 0 ||
Username: rokumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.146 | Public IP: 103.195.202.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:18 IST Tue Jun 16 2020 | Duration: 1h:57m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 367768810 | Bytes Rx: 62435626 | IP Addr: 10.150.237.146 | Public IP: 103.195.202.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:18 IST Tue Jun 16 2020 | Duration: 1h:57m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 367768810 | Bytes Rx: 62435626 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27205 | Audit Session ID: 0a96cf6906a450005ee84b8e | Security Group Tag: none | EasyVPN: 0 |Session ID: 27205 | Audit Session ID: 0a96cf6906a450005ee84b8e | Security Group Tag: none | EasyVPN: 0 ||
Username: prborkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.150 | Public IP: 103.110.254.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:29 IST Tue Jun 16 2020 | Duration: 1h:56m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 1300085957 | Bytes Rx: 247676596 | IP Addr: 10.150.237.150 | Public IP: 103.110.254.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:29 IST Tue Jun 16 2020 | Duration: 1h:56m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 1300085957 | Bytes Rx: 247676596 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27207 | Audit Session ID: 0a96cf6906a470005ee84b99 | Security Group Tag: none | EasyVPN: 0 |Session ID: 27207 | Audit Session ID: 0a96cf6906a470005ee84b99 | Security Group Tag: none | EasyVPN: 0 ||
Username: raghavv | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.135 | Public IP: 42.107.233.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:42 IST Tue Jun 16 2020 | Duration: 1h:56m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 207841061 | Bytes Rx: 110958994 | IP Addr: 10.150.236.135 | Public IP: 42.107.233.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:42 IST Tue Jun 16 2020 | Duration: 1h:56m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 207841061 | Bytes Rx: 110958994 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27209 | Audit Session ID: 0a96cf6906a490005ee84ba6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 27209 | Audit Session ID: 0a96cf6906a490005ee84ba6 | Security Group Tag: none | EasyVPN: 0 ||
Username: salmshai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.152 | Public IP: 49.35.99.193 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:03:44 IST Tue Jun 16 2020 | Duration: 1h:56m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 734860201 | Bytes Rx: 190479761 | IP Addr: 10.150.237.152 | Public IP: 49.35.99.193 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:03:44 IST Tue Jun 16 2020 | Duration: 1h:56m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 734860201 | Bytes Rx: 190479761 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27210 | Audit Session ID: 0a96cf6906a4a0005ee84ba8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 27210 | Audit Session ID: 0a96cf6906a4a0005ee84ba8 | Security Group Tag: none | EasyVPN: 0 ||
Username: vainaray | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.153 | Public IP: 157.50.147.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:49 IST Tue Jun 16 2020 | Duration: 1h:56m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 62758379 | Bytes Rx: 35384713 | IP Addr: 10.150.237.153 | Public IP: 157.50.147.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:49 IST Tue Jun 16 2020 | Duration: 1h:56m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 62758379 | Bytes Rx: 35384713 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27211 | Audit Session ID: 0a96cf6906a4b0005ee84bad | Security Group Tag: none | EasyVPN: 0 |Session ID: 27211 | Audit Session ID: 0a96cf6906a4b0005ee84bad | Security Group Tag: none | EasyVPN: 0 ||
Username: sgottipa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.154 | Public IP: 203.109.108.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:53 IST Tue Jun 16 2020 | Duration: 1h:56m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 724181389 | Bytes Rx: 62498587 | IP Addr: 10.150.237.154 | Public IP: 203.109.108.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:53 IST Tue Jun 16 2020 | Duration: 1h:56m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 724181389 | Bytes Rx: 62498587 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27212 | Audit Session ID: 0a96cf6906a4c0005ee84bb1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 27212 | Audit Session ID: 0a96cf6906a4c0005ee84bb1 | Security Group Tag: none | EasyVPN: 0 ||
Username: snehacho | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.155 | Public IP: 103.195.202.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:55 IST Tue Jun 16 2020 | Duration: 1h:56m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 154246674 | Bytes Rx: 23004373 | IP Addr: 10.150.237.155 | Public IP: 103.195.202.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:55 IST Tue Jun 16 2020 | Duration: 1h:56m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 154246674 | Bytes Rx: 23004373 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27213 | Audit Session ID: 0a96cf6906a4d0005ee84bb3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 27213 | Audit Session ID: 0a96cf6906a4d0005ee84bb3 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanakhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.156 | Public IP: 45.252.74.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:58 IST Tue Jun 16 2020 | Duration: 1h:56m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 81012636 | Bytes Rx: 34392374 | IP Addr: 10.150.237.156 | Public IP: 45.252.74.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:58 IST Tue Jun 16 2020 | Duration: 1h:56m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 81012636 | Bytes Rx: 34392374 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27214 | Audit Session ID: 0a96cf6906a4e0005ee84bb6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 27214 | Audit Session ID: 0a96cf6906a4e0005ee84bb6 | Security Group Tag: none | EasyVPN: 0 ||
Username: kadrian | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.158 | Public IP: 122.172.32.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:00 IST Tue Jun 16 2020 | Duration: 1h:56m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 185227050 | Bytes Rx: 27171783 | IP Addr: 10.150.237.158 | Public IP: 122.172.32.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:00 IST Tue Jun 16 2020 | Duration: 1h:56m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 185227050 | Bytes Rx: 27171783 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27215 | Audit Session ID: 0a96cf6906a4f0005ee84bb8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 27215 | Audit Session ID: 0a96cf6906a4f0005ee84bb8 | Security Group Tag: none | EasyVPN: 0 ||
Username: Sonamw | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.157 | Public IP: 106.210.244.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:03 IST Tue Jun 16 2020 | Duration: 1h:56m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 145127932 | Bytes Rx: 47687985 | IP Addr: 10.150.237.157 | Public IP: 106.210.244.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:03 IST Tue Jun 16 2020 | Duration: 1h:56m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 145127932 | Bytes Rx: 47687985 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27216 | Audit Session ID: 0a96cf6906a500005ee84bbb | Security Group Tag: none | EasyVPN: 0 |Session ID: 27216 | Audit Session ID: 0a96cf6906a500005ee84bbb | Security Group Tag: none | EasyVPN: 0 ||
Username: sonali.kotwal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.159 | Public IP: 45.117.3.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:03 IST Tue Jun 16 2020 | Duration: 1h:56m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 212270192 | Bytes Rx: 47210247 | IP Addr: 10.150.237.159 | Public IP: 45.117.3.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:03 IST Tue Jun 16 2020 | Duration: 1h:56m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 212270192 | Bytes Rx: 47210247 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27217 | Audit Session ID: 0a96cf6906a510005ee84bbb | Security Group Tag: none | EasyVPN: 0 |Session ID: 27217 | Audit Session ID: 0a96cf6906a510005ee84bbb | Security Group Tag: none | EasyVPN: 0 ||
Username: SSahu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.160 | Public IP: 157.47.46.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:12 IST Tue Jun 16 2020 | Duration: 1h:56m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 209660121 | Bytes Rx: 30488917 | IP Addr: 10.150.237.160 | Public IP: 157.47.46.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:04:12 IST Tue Jun 16 2020 | Duration: 1h:56m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 209660121 | Bytes Rx: 30488917 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27218 | Audit Session ID: 0a96cf6906a520005ee84bc4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 27218 | Audit Session ID: 0a96cf6906a520005ee84bc4 | Security Group Tag: none | EasyVPN: 0 ||
Username: pritishc | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.91 | Public IP: 157.33.142.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:32 IST Tue Jun 16 2020 | Duration: 1h:54m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 98563614 | Bytes Rx: 112179637 | IP Addr: 10.150.236.91 | Public IP: 157.33.142.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:32 IST Tue Jun 16 2020 | Duration: 1h:54m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 98563614 | Bytes Rx: 112179637 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27221 | Audit Session ID: 0a96cf6906a550005ee84c14 | Security Group Tag: none | EasyVPN: 0 |Session ID: 27221 | Audit Session ID: 0a96cf6906a550005ee84c14 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ajitjad | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.59 | Public IP: 103.51.208.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:33 IST Tue Jun 16 2020 | Duration: 1h:54m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 235510407 | Bytes Rx: 34351826 | IP Addr: 10.150.236.59 | Public IP: 103.51.208.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:05:33 IST Tue Jun 16 2020 | Duration: 1h:54m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 235510407 | Bytes Rx: 34351826 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 27223 | Audit Session ID: 0a96cf6906a570005ee84c15 | Security Group Tag: none | EasyVPN: 0 |Session ID: 27223 | Audit Session ID: 0a96cf6906a570005ee84c15 | Security Group Tag: none | EasyVPN: 0 ||
