sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rupameht | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 7h:20m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 2241754264 | Bytes Rx: 703810387 | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 7h:20m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 2241754264 | Bytes Rx: 703810387 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: dpatkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.248 | Public IP: 49.35.1.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:43:45 IST Tue Jun 16 2020 | Duration: 5h:16m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 71965057 | Bytes Rx: 48387227 | IP Addr: 10.150.244.248 | Public IP: 49.35.1.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:43:45 IST Tue Jun 16 2020 | Duration: 5h:16m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 71965057 | Bytes Rx: 48387227 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28102 | Audit Session ID: 0a96cf6906dc60005ee87129 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28102 | Audit Session ID: 0a96cf6906dc60005ee87129 | Security Group Tag: none | EasyVPN: 0 ||
Username: sbhongad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.139 | Public IP: 42.106.253.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:16 IST Tue Jun 16 2020 | Duration: 5h:16m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 822776457 | Bytes Rx: 154983840 | IP Addr: 10.147.96.139 | Public IP: 42.106.253.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:16 IST Tue Jun 16 2020 | Duration: 5h:16m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 822776457 | Bytes Rx: 154983840 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28107 | Audit Session ID: 0a96cf6906dcb0005ee87148 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28107 | Audit Session ID: 0a96cf6906dcb0005ee87148 | Security Group Tag: none | EasyVPN: 0 ||
Username: ChWadkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.148 | Public IP: 42.106.199.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:44:22 IST Tue Jun 16 2020 | Duration: 5h:16m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 120962561 | Bytes Rx: 74401504 | IP Addr: 10.147.96.148 | Public IP: 42.106.199.4 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:44:22 IST Tue Jun 16 2020 | Duration: 5h:16m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 120962561 | Bytes Rx: 74401504 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28108 | Audit Session ID: 0a96cf6906dcc0005ee8714e | Security Group Tag: none | EasyVPN: 0 |Session ID: 28108 | Audit Session ID: 0a96cf6906dcc0005ee8714e | Security Group Tag: none | EasyVPN: 0 ||
Username: BhaktiK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.55 | Public IP: 106.76.98.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:06 IST Tue Jun 16 2020 | Duration: 5h:14m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 768253391 | Bytes Rx: 85841830 | IP Addr: 10.150.237.55 | Public IP: 106.76.98.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:06 IST Tue Jun 16 2020 | Duration: 5h:14m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 768253391 | Bytes Rx: 85841830 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28117 | Audit Session ID: 0a96cf6906dd50005ee871b6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28117 | Audit Session ID: 0a96cf6906dd50005ee871b6 | Security Group Tag: none | EasyVPN: 0 ||
Username: mghaneka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.194 | Public IP: 1.187.105.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:15 IST Tue Jun 16 2020 | Duration: 5h:14m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 423774045 | Bytes Rx: 365713781 | IP Addr: 10.150.244.194 | Public IP: 1.187.105.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:15 IST Tue Jun 16 2020 | Duration: 5h:14m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 423774045 | Bytes Rx: 365713781 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28118 | Audit Session ID: 0a96cf6906dd60005ee871bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 28118 | Audit Session ID: 0a96cf6906dd60005ee871bf | Security Group Tag: none | EasyVPN: 0 ||
Username: PrateekD | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.181 | Public IP: 103.110.241.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:54 IST Tue Jun 16 2020 | Duration: 5h:13m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 274658199 | Bytes Rx: 240652741 | IP Addr: 10.147.96.181 | Public IP: 103.110.241.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:54 IST Tue Jun 16 2020 | Duration: 5h:13m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 274658199 | Bytes Rx: 240652741 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28122 | Audit Session ID: 0a96cf6906dda0005ee871e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28122 | Audit Session ID: 0a96cf6906dda0005ee871e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: satabdi.saha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.96.185 | Public IP: 49.35.91.128 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:47:14 IST Tue Jun 16 2020 | Duration: 5h:13m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 576492521 | Bytes Rx: 128515450 | IP Addr: 10.147.96.185 | Public IP: 49.35.91.128 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:47:14 IST Tue Jun 16 2020 | Duration: 5h:13m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 576492521 | Bytes Rx: 128515450 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28125 | Audit Session ID: 0a96cf6906ddd0005ee871fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 28125 | Audit Session ID: 0a96cf6906ddd0005ee871fa | Security Group Tag: none | EasyVPN: 0 ||
Username: PratKamb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.184 | Public IP: 49.35.86.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:22 IST Tue Jun 16 2020 | Duration: 5h:13m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 601449374 | Bytes Rx: 126359529 | IP Addr: 10.147.96.184 | Public IP: 49.35.86.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:22 IST Tue Jun 16 2020 | Duration: 5h:13m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 601449374 | Bytes Rx: 126359529 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28128 | Audit Session ID: 0a96cf6906de00005ee87202 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28128 | Audit Session ID: 0a96cf6906de00005ee87202 | Security Group Tag: none | EasyVPN: 0 ||
Username: LJagadee | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.188 | Public IP: 117.213.87.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:28 IST Tue Jun 16 2020 | Duration: 5h:13m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 325511409 | Bytes Rx: 151669422 | IP Addr: 10.147.96.188 | Public IP: 117.213.87.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:28 IST Tue Jun 16 2020 | Duration: 5h:13m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 325511409 | Bytes Rx: 151669422 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28130 | Audit Session ID: 0a96cf6906de20005ee87208 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28130 | Audit Session ID: 0a96cf6906de20005ee87208 | Security Group Tag: none | EasyVPN: 0 ||
Username: NikiJadh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC29 | IP Addr: 10.150.245.38 | Public IP: 103.132.172.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:06 IST Tue Jun 16 2020 | Duration: 5h:10m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 291192738 | Bytes Rx: 113904668 | IP Addr: 10.150.245.38 | Public IP: 103.132.172.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:06 IST Tue Jun 16 2020 | Duration: 5h:10m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 291192738 | Bytes Rx: 113904668 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28139 | Audit Session ID: 0a96cf6906deb0005ee872a6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28139 | Audit Session ID: 0a96cf6906deb0005ee872a6 | Security Group Tag: none | EasyVPN: 0 ||
Username: sujpethe | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.166 | Public IP: 106.77.61.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:57 IST Tue Jun 16 2020 | Duration: 5h:09m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 57890236 | Bytes Rx: 72107269 | IP Addr: 10.150.236.166 | Public IP: 106.77.61.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:57 IST Tue Jun 16 2020 | Duration: 5h:09m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 57890236 | Bytes Rx: 72107269 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28141 | Audit Session ID: 0a96cf6906ded0005ee872d9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28141 | Audit Session ID: 0a96cf6906ded0005ee872d9 | Security Group Tag: none | EasyVPN: 0 ||
Username: SMoolya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.205 | Public IP: 1.187.34.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:17 IST Tue Jun 16 2020 | Duration: 5h:09m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 401799316 | Bytes Rx: 98714770 | IP Addr: 10.150.236.205 | Public IP: 1.187.34.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:17 IST Tue Jun 16 2020 | Duration: 5h:09m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 401799316 | Bytes Rx: 98714770 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28143 | Audit Session ID: 0a96cf6906def0005ee872ed | Security Group Tag: none | EasyVPN: 0 |Session ID: 28143 | Audit Session ID: 0a96cf6906def0005ee872ed | Security Group Tag: none | EasyVPN: 0 ||
Username: madhmane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.181 | Public IP: 103.195.83.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:49 IST Tue Jun 16 2020 | Duration: 5h:08m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1263381859 | Bytes Rx: 411621317 | IP Addr: 10.150.244.181 | Public IP: 103.195.83.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:51:49 IST Tue Jun 16 2020 | Duration: 5h:08m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1263381859 | Bytes Rx: 411621317 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28149 | Audit Session ID: 0a96cf6906df50005ee8730d | Security Group Tag: none | EasyVPN: 0 |Session ID: 28149 | Audit Session ID: 0a96cf6906df50005ee8730d | Security Group Tag: none | EasyVPN: 0 ||
Username: SaratN | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.96.153 | Public IP: 47.30.194.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:00 IST Tue Jun 16 2020 | Duration: 5h:08m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 1029365965 | Bytes Rx: 164720444 | IP Addr: 10.147.96.153 | Public IP: 47.30.194.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:00 IST Tue Jun 16 2020 | Duration: 5h:08m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 1029365965 | Bytes Rx: 164720444 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28153 | Audit Session ID: 0a96cf6906df90005ee87318 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28153 | Audit Session ID: 0a96cf6906df90005ee87318 | Security Group Tag: none | EasyVPN: 0 ||
Username: nitin.pandare | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.191 | Public IP: 103.195.202.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:03 IST Tue Jun 16 2020 | Duration: 5h:08m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 605175020 | Bytes Rx: 351413716 | IP Addr: 10.147.96.191 | Public IP: 103.195.202.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:52:03 IST Tue Jun 16 2020 | Duration: 5h:08m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 605175020 | Bytes Rx: 351413716 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28155 | Audit Session ID: 0a96cf6906dfb0005ee8731b | Security Group Tag: none | EasyVPN: 0 |Session ID: 28155 | Audit Session ID: 0a96cf6906dfb0005ee8731b | Security Group Tag: none | EasyVPN: 0 ||
Username: abhishia | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.54 | Public IP: 111.125.208.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:54:26 IST Tue Jun 16 2020 | Duration: 5h:06m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1358814857 | Bytes Rx: 44996747 | IP Addr: 10.150.236.54 | Public IP: 111.125.208.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:54:26 IST Tue Jun 16 2020 | Duration: 5h:06m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1358814857 | Bytes Rx: 44996747 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28164 | Audit Session ID: 0a96cf6906e040005ee873aa | Security Group Tag: none | EasyVPN: 0 |Session ID: 28164 | Audit Session ID: 0a96cf6906e040005ee873aa | Security Group Tag: none | EasyVPN: 0 ||
Username: vtigadi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.139 | Public IP: 103.219.60.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:54:35 IST Tue Jun 16 2020 | Duration: 5h:05m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 108836924 | Bytes Rx: 50704236 | IP Addr: 10.150.236.139 | Public IP: 103.219.60.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:54:35 IST Tue Jun 16 2020 | Duration: 5h:05m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 108836924 | Bytes Rx: 50704236 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28165 | Audit Session ID: 0a96cf6906e050005ee873b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28165 | Audit Session ID: 0a96cf6906e050005ee873b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: SSahu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.93 | Public IP: 157.47.48.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:55:02 IST Tue Jun 16 2020 | Duration: 5h:05m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 444506154 | Bytes Rx: 137243240 | IP Addr: 10.150.237.93 | Public IP: 157.47.48.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:55:02 IST Tue Jun 16 2020 | Duration: 5h:05m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 444506154 | Bytes Rx: 137243240 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28169 | Audit Session ID: 0a96cf6906e090005ee873ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 28169 | Audit Session ID: 0a96cf6906e090005ee873ce | Security Group Tag: none | EasyVPN: 0 ||
Username: ninaik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.204 | Public IP: 103.136.64.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:55:11 IST Tue Jun 16 2020 | Duration: 5h:05m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 379793354 | Bytes Rx: 78121202 | IP Addr: 10.150.244.204 | Public IP: 103.136.64.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:55:11 IST Tue Jun 16 2020 | Duration: 5h:05m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 379793354 | Bytes Rx: 78121202 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28172 | Audit Session ID: 0a96cf6906e0c0005ee873d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28172 | Audit Session ID: 0a96cf6906e0c0005ee873d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: anujsura | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.53 | Public IP: 106.220.136.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:55:12 IST Tue Jun 16 2020 | Duration: 5h:05m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1881642349 | Bytes Rx: 89216581 | IP Addr: 10.150.244.53 | Public IP: 106.220.136.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:55:12 IST Tue Jun 16 2020 | Duration: 5h:05m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1881642349 | Bytes Rx: 89216581 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28173 | Audit Session ID: 0a96cf6906e0d0005ee873d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28173 | Audit Session ID: 0a96cf6906e0d0005ee873d8 | Security Group Tag: none | EasyVPN: 0 ||
