sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mdzialow | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 1h:32m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2055784440 | Bytes Rx: 565451159 | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 1h:32m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2055784440 | Bytes Rx: 565451159 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 ||
Username: larumuga | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.197 | Public IP: 27.5.191.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:46 UTC Fri Jun 26 2020 | Duration: 3h:11m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 85657985 | Bytes Rx: 29670137 | IP Addr: 10.145.232.197 | Public IP: 27.5.191.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:46 UTC Fri Jun 26 2020 | Duration: 3h:11m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 85657985 | Bytes Rx: 29670137 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 465 | Audit Session ID: 0a910728001d10005ef59a8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 465 | Audit Session ID: 0a910728001d10005ef59a8a | Security Group Tag: none | EasyVPN: 0 ||
Username: mansmatt | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.199 | Public IP: 95.149.109.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:40 UTC Fri Jun 26 2020 | Duration: 3h:07m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 842580173 | Bytes Rx: 4582408444 | IP Addr: 10.145.232.199 | Public IP: 95.149.109.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:40 UTC Fri Jun 26 2020 | Duration: 3h:07m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 842580173 | Bytes Rx: 4582408444 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 467 | Audit Session ID: 0a910728001d30005ef59b74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 467 | Audit Session ID: 0a910728001d30005ef59b74 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohbouab | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: Jabber | IP Addr: 10.145.248.124 | Public IP: 92.0.83.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:48 UTC Fri Jun 26 2020 | Duration: 3h:07m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 466795987 | Bytes Rx: 94084595 | IP Addr: 10.145.248.124 | Public IP: 92.0.83.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:48 UTC Fri Jun 26 2020 | Duration: 3h:07m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 466795987 | Bytes Rx: 94084595 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 468 | Audit Session ID: 0a910728001d40005ef59b7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 468 | Audit Session ID: 0a910728001d40005ef59b7c | Security Group Tag: none | EasyVPN: 0 ||
Username: sgajend | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.77 | Public IP: 42.111.145.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:26 UTC Fri Jun 26 2020 | Duration: 3h:02m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 136245613 | Bytes Rx: 43144884 | IP Addr: 10.145.232.77 | Public IP: 42.111.145.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:26 UTC Fri Jun 26 2020 | Duration: 3h:02m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 136245613 | Bytes Rx: 43144884 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 470 | Audit Session ID: 0a910728001d60005ef59c92 | Security Group Tag: none | EasyVPN: 0 |Session ID: 470 | Audit Session ID: 0a910728001d60005ef59c92 | Security Group Tag: none | EasyVPN: 0 ||
Username: aausten | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.88 | Public IP: 95.222.193.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:12 UTC Fri Jun 26 2020 | Duration: 2h:58m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 209121318 | Bytes Rx: 63734149 | IP Addr: 10.145.232.88 | Public IP: 95.222.193.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:12 UTC Fri Jun 26 2020 | Duration: 2h:58m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 209121318 | Bytes Rx: 63734149 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 473 | Audit Session ID: 0a910728001d90005ef59d74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 473 | Audit Session ID: 0a910728001d90005ef59d74 | Security Group Tag: none | EasyVPN: 0 ||
Username: pkuttata | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: Jabber | IP Addr: 10.145.248.125 | Public IP: 86.141.115.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:01 UTC Fri Jun 26 2020 | Duration: 2h:56m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 213435379 | Bytes Rx: 89052023 | IP Addr: 10.145.248.125 | Public IP: 86.141.115.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:01 UTC Fri Jun 26 2020 | Duration: 2h:56m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 213435379 | Bytes Rx: 89052023 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 475 | Audit Session ID: 0a910728001db0005ef59de1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 475 | Audit Session ID: 0a910728001db0005ef59de1 | Security Group Tag: none | EasyVPN: 0 ||
Username: micotton | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.86 | Public IP: 90.201.5.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:52 UTC Fri Jun 26 2020 | Duration: 2h:52m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 216119044 | Bytes Rx: 86594186 | IP Addr: 10.145.232.86 | Public IP: 90.201.5.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:52 UTC Fri Jun 26 2020 | Duration: 2h:52m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 216119044 | Bytes Rx: 86594186 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 476 | Audit Session ID: 0a910728001dc0005ef59f04 | Security Group Tag: none | EasyVPN: 0 |Session ID: 476 | Audit Session ID: 0a910728001dc0005ef59f04 | Security Group Tag: none | EasyVPN: 0 ||
Username: dmbua | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: Jabber | IP Addr: 10.145.248.126 | Public IP: 80.195.7.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:53 UTC Fri Jun 26 2020 | Duration: 2h:50m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 211879586 | Bytes Rx: 117485262 | IP Addr: 10.145.248.126 | Public IP: 80.195.7.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:53 UTC Fri Jun 26 2020 | Duration: 2h:50m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 211879586 | Bytes Rx: 117485262 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 477 | Audit Session ID: 0a910728001dd0005ef59f7d | Security Group Tag: none | EasyVPN: 0 |Session ID: 477 | Audit Session ID: 0a910728001dd0005ef59f7d | Security Group Tag: none | EasyVPN: 0 ||
Username: abradley | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.209 | Public IP: 86.164.94.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:43 UTC Fri Jun 26 2020 | Duration: 2h:48m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 493143200 | Bytes Rx: 63835530 | IP Addr: 10.145.232.209 | Public IP: 86.164.94.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:43 UTC Fri Jun 26 2020 | Duration: 2h:48m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 493143200 | Bytes Rx: 63835530 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 479 | Audit Session ID: 0a910728001df0005ef59feb | Security Group Tag: none | EasyVPN: 0 |Session ID: 479 | Audit Session ID: 0a910728001df0005ef59feb | Security Group Tag: none | EasyVPN: 0 ||
Username: esoremi | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.216 | Public IP: 86.9.13.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:32 UTC Fri Jun 26 2020 | Duration: 2h:45m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 805506321 | Bytes Rx: 392771782 | IP Addr: 10.145.232.216 | Public IP: 86.9.13.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:32 UTC Fri Jun 26 2020 | Duration: 2h:45m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 805506321 | Bytes Rx: 392771782 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 483 | Audit Session ID: 0a910728001e30005ef5a094 | Security Group Tag: none | EasyVPN: 0 |Session ID: 483 | Audit Session ID: 0a910728001e30005ef5a094 | Security Group Tag: none | EasyVPN: 0 ||
Username: Rvaldes | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.217 | Public IP: 176.82.64.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:46 UTC Fri Jun 26 2020 | Duration: 2h:45m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 239557024 | Bytes Rx: 29011059 | IP Addr: 10.145.232.217 | Public IP: 176.82.64.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:46 UTC Fri Jun 26 2020 | Duration: 2h:45m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 239557024 | Bytes Rx: 29011059 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 484 | Audit Session ID: 0a910728001e40005ef5a0a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 484 | Audit Session ID: 0a910728001e40005ef5a0a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: adessair | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.218 | Public IP: 86.141.115.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:03 UTC Fri Jun 26 2020 | Duration: 2h:42m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 338209520 | Bytes Rx: 88223110 | IP Addr: 10.145.232.218 | Public IP: 86.141.115.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:03 UTC Fri Jun 26 2020 | Duration: 2h:42m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 338209520 | Bytes Rx: 88223110 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 485 | Audit Session ID: 0a910728001e50005ef5a12b | Security Group Tag: none | EasyVPN: 0 |Session ID: 485 | Audit Session ID: 0a910728001e50005ef5a12b | Security Group Tag: none | EasyVPN: 0 ||
Username: bnandamu | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.191 | Public IP: 103.207.149.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:40 UTC Fri Jun 26 2020 | Duration: 2h:42m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 936336238 | Bytes Rx: 90777138 | IP Addr: 10.145.232.191 | Public IP: 103.207.149.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:40 UTC Fri Jun 26 2020 | Duration: 2h:42m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 936336238 | Bytes Rx: 90777138 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 486 | Audit Session ID: 0a910728001e60005ef5a150 | Security Group Tag: none | EasyVPN: 0 |Session ID: 486 | Audit Session ID: 0a910728001e60005ef5a150 | Security Group Tag: none | EasyVPN: 0 ||
Username: DeepSwam | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.202 | Public IP: 42.111.143.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:53 UTC Fri Jun 26 2020 | Duration: 2h:41m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 37897790 | Bytes Rx: 17576473 | IP Addr: 10.145.232.202 | Public IP: 42.111.143.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:53 UTC Fri Jun 26 2020 | Duration: 2h:41m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 37897790 | Bytes Rx: 17576473 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 488 | Audit Session ID: 0a910728001e80005ef5a199 | Security Group Tag: none | EasyVPN: 0 |Session ID: 488 | Audit Session ID: 0a910728001e80005ef5a199 | Security Group Tag: none | EasyVPN: 0 ||
Username: n.crane | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.203 | Public IP: 86.137.166.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:06 UTC Fri Jun 26 2020 | Duration: 2h:39m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 124993422 | Bytes Rx: 106545059 | IP Addr: 10.145.232.203 | Public IP: 86.137.166.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:06 UTC Fri Jun 26 2020 | Duration: 2h:39m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 124993422 | Bytes Rx: 106545059 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 490 | Audit Session ID: 0a910728001ea0005ef5a1e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 490 | Audit Session ID: 0a910728001ea0005ef5a1e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: wsievert | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.204 | Public IP: 79.226.77.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:21 UTC Fri Jun 26 2020 | Duration: 2h:39m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 662630859 | Bytes Rx: 51724189 | IP Addr: 10.145.232.204 | Public IP: 79.226.77.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:21 UTC Fri Jun 26 2020 | Duration: 2h:39m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 662630859 | Bytes Rx: 51724189 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 491 | Audit Session ID: 0a910728001eb0005ef5a1f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 491 | Audit Session ID: 0a910728001eb0005ef5a1f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: dpattie | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.205 | Public IP: 80.7.90.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:34 UTC Fri Jun 26 2020 | Duration: 2h:39m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 611777148 | Bytes Rx: 67181767 | IP Addr: 10.145.232.205 | Public IP: 80.7.90.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:34 UTC Fri Jun 26 2020 | Duration: 2h:39m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 611777148 | Bytes Rx: 67181767 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 492 | Audit Session ID: 0a910728001ec0005ef5a1fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 492 | Audit Session ID: 0a910728001ec0005ef5a1fe | Security Group Tag: none | EasyVPN: 0 ||
Username: anuno | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.206 | Public IP: 85.245.184.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:52 UTC Fri Jun 26 2020 | Duration: 2h:39m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 905805319 | Bytes Rx: 93232513 | IP Addr: 10.145.232.206 | Public IP: 85.245.184.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:52 UTC Fri Jun 26 2020 | Duration: 2h:39m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 905805319 | Bytes Rx: 93232513 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 493 | Audit Session ID: 0a910728001ed0005ef5a210 | Security Group Tag: none | EasyVPN: 0 |Session ID: 493 | Audit Session ID: 0a910728001ed0005ef5a210 | Security Group Tag: none | EasyVPN: 0 ||
Username: pvalk | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.220 | Public IP: 95.96.253.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:24:00 UTC Fri Jun 26 2020 | Duration: 2h:36m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 866641676 | Bytes Rx: 58128214 | IP Addr: 10.145.232.220 | Public IP: 95.96.253.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:24:00 UTC Fri Jun 26 2020 | Duration: 2h:36m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 866641676 | Bytes Rx: 58128214 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 496 | Audit Session ID: 0a910728001f00005ef5a290 | Security Group Tag: none | EasyVPN: 0 |Session ID: 496 | Audit Session ID: 0a910728001f00005ef5a290 | Security Group Tag: none | EasyVPN: 0 ||
Username: zihaile | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.212 | Public IP: 188.104.63.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:29:30 UTC Fri Jun 26 2020 | Duration: 2h:31m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 474134444 | Bytes Rx: 25280570 | IP Addr: 10.145.232.212 | Public IP: 188.104.63.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:29:30 UTC Fri Jun 26 2020 | Duration: 2h:31m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 474134444 | Bytes Rx: 25280570 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 498 | Audit Session ID: 0a910728001f20005ef5a3da | Security Group Tag: none | EasyVPN: 0 |Session ID: 498 | Audit Session ID: 0a910728001f20005ef5a3da | Security Group Tag: none | EasyVPN: 0 ||
